municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,326,326
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,209,209
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,172,172
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,198,198
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,291,291
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,30,30
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,93,93
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,40,40
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,36,36
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,66,66
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,43,43
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,233,233
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,37,37
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,165,165
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,10,10
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,24,24
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,488,488
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,76,76
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,177,177
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,12,12
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,12,12
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,1386,1386
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,336,336
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,67,67
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,298,298
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,44,44
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,129,129
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,122,122
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,72,72
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,40,40
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,23,23
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,82,82
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,318,318
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,194,194
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,373,373
QUIABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,88,88
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,975,975
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,40,40
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,140,140
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,38,38
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,397,397
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,21,21
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,1144,1144
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,9,9
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,179,179
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,42,42
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,778,778
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,40,40
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,178,178
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,300,300
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,224,224
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,83,83
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,10,10
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,61,61
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,81,81
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,21,21
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,10,10
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,48,48
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,778,778
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,23,23
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,244,244
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,271,271
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,146,146
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,45,45
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,45,45
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,61,61
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,715,715
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,29,29
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,50,50
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,1179,1179
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,45,45
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,62,62
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,57,57
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,205,205
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,89,89
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,56,56
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,140,140
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,194,194
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,55,55
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,1240,1240
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,230,230
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,18,18
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,320,320
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,118,118
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,63,63
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,87,87
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,144,144
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,180,180
SENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,70,70
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,387,387
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,82,82
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,186,186
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,345,345
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,169,169
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,356,356
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,229,229
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,722,722
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,45,45
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,53,53
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,107,107
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,67,67
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,8,8
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,539,539
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,51,51
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,70,70
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,1097,1097
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,632,632
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,179,179
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,136,136
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,454,454
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,136,136
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,75,75
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,138,138
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,59,59
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,338,338
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,41,41
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,184,184
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,224,224
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,160,160
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,104,104
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,340,340
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,837,837
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,113,113
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,69,69
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,295,295
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,105,105
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,123,123
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,265,265
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,301,301
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,297,297
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,138,138
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,238,238
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,102,102
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,92,92
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,257,257
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,534,534
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,229,229
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,768,768
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,468,468
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,143,143
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,80,80
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,348,348
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,182,182
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,552,552
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,304,304
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,258,258
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,1104,1104
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,164,164
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,238,238
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,85,85
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-07-01,252,252
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,376,376
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,384,384
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,219,219
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,76,76
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,158,158
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,10,10
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,50,50
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,67,67
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,52,52
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,227,227
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,24,24
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,58,58
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,109,109
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,448,448
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,193,193
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,166,166
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,273,273
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,11,11
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,57,57
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,256,256
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,259,259
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,150,150
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,201,201
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,93,93
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,40,40
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,85,85
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,277,277
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,501,501
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,61,61
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,16,16
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,318,318
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,152,152
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,6,6
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,195,195
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,15,15
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,111,111
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,78,78
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,469,469
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,136,136
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,498,498
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,66,66
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,172,172
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,481,481
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,63,63
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,53,53
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,75,75
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,18,18
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,35,35
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,80,80
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,673,673
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,157,157
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,146,146
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,80,80
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,77,77
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,296,296
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,8,8
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,12,12
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,21,21
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,220,220
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,62,62
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,99,99
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,162,162
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,94,94
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,9,9
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,363,363
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,240,240
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,109,109
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,12,12
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,6,6
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,152,152
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,97,97
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,18,18
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,32,32
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,457,457
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,213,213
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,124,124
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,141,141
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,176,176
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,60,60
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,15,15
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,732,732
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,163,163
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,201,201
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,43,43
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,43,43
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,461,461
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,165,165
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,60,60
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,30,30
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,4318,4318
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,59,59
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,50,50
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,340,340
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,600,600
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,32,32
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,332,332
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,10,10
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,35,35
EXALTACION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,15,15
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,170,170
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,420,420
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,37,37
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,41,41
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,55,55
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,520,520
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,14,14
HUACARAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,40,40
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,210,210
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,218,218
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,130,130
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,172,172
HUATAJATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,7,7
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,210,210
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,4,4
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,86,86
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,136,136
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,338,338
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-08-01,70,70
