municipality,group,variable,month,Nº de comunidades que participaron en el CAI de establecimiento,TOTAL
VACAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,4,4
VIACHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,33,33
VILA VILA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,7,7
VILLAZON,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,4,4
VITICHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,11,11
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,7,7
YACO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,12,12
YANACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,1,1
YOCALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,4,4
YOTALA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,9,9
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-06-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
ACHOCALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,17,17
AIQUILE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
ALTO BENI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,15,15
ANCORAIMES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
ANDAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
APOLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,17,17
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
AYO AYO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,74,74
BOLPEBRA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
CAIROMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
CALAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
CAMIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,26,26
CAPINOTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,14,14
CARACOLLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
CARANAVI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,12,12
CARAPARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,9,9
CHACARILLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,57,57
CHAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,16,16
CHARAGUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,9,9
CHARAÑA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,16,16
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,37,37
CLIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,29,29
COBIJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
COCHABAMBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,38,38
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
COLLANA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,13,13
COLQUECHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,24,24
COLQUENCHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,9,9
COLQUIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
CORIPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
COROICO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
CORQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
COTOCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,45,45
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,14,14
CURVA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,43,43
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
EXALTACION,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
GUAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,50,50
HUARINA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,13,13
INQUISIVI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,15,15
LA ASUNTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,49,49
LA PAZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,48,48
LAJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,10,10
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
MALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
MINEROS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
MIZQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,65,65
MOCOMOCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
MOJINETE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,28,28
OMEREQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,21,21
ORURO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,36,36
PADCAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,22,22
PALCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,27,27
PASORAPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
PATACAMAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,22,22
PAZÑA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,14,14
PELECHUCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
POCOATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,27,27
PORCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
POROMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
PORONGO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,14,14
PUCARANI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,46,46
PUNA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,27,27
QUIABAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,17,17
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,13,13
RAVELO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,21,21
RIBERALTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
SACACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,34,34
SAMAIPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
SAN BORJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,87,87
SAN CARLOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,102,102
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
SAN JULIAN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,20,20
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,18,18
SAN MATIAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,54,54
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,28,28
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,28,28
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,20,20
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,26,26
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,5,5
SHINAOTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,20,20
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
SIPE SIPE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
SORACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,48,48
SORATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,9,9
SUCRE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,18,18
TACOPAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
TAHUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
TAPACARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
TARIJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,78,78
TARVITA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,7,7
TIAHUANACU,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,27,27
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,3,3
TOLEDO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
TORO TORO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,27,27
TUPIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,99,99
TURCO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,2,2
UMALA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,22,22
UNCIA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,34,34
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
UYUNI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
VIACHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,35,35
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,16,16
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,129,129
VILLAZON,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,49,49
VITICHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,19,19
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,4,4
YANACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,8,8
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,11,11
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-07-01,28,28
ACACIO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
ACHACACHI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,10,10
ACHOCALLA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,13,13
AIQUILE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,10,10
ANCORAIMES,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,15,15
ANTEQUERA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,6,6
APOLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,6,6
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
ARQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
ATOCHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,3,3
AYATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,5,5
AZURDUY,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,5,5
BATALLAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,8,8
BELLA FLOR,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,15,15
BETANZOS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,9,9
BUENA VISTA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,9,9
CAIROMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,27,27
CAJUATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
CARACOLLO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,14,14
CARANAVI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,32,32
CHIMORE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,9,9
CHUMA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,3,3
CLIZA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,27,27
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,3,3
COLLANA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,6,6
COLQUENCHA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,6,6
COMBAYA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
COPACABANA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,8,8
CORIPATA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,7,7
CORO CORO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,36,36
COTOCA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,no de comunidades que participaron en el cai de establecimiento,2023-08-01,21,21
