municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,110,110
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,65,65
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,16,16
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,11,11
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,29,29
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,6,6
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,54,54
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,68,68
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,7,7
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,24,24
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,39,39
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,12,12
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,900,900
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,17,17
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,74,74
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,193,193
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,94,94
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,22,22
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,32,32
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,70,70
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,9,9
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,22,22
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,59,59
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,73,73
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,17,17
HUACARAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,20,20
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,95,95
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,221,221
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,20,20
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,86,86
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,14,14
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,46,46
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,17,17
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,65,65
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,41,41
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,49,49
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,42,42
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,151,151
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,36,36
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,18,18
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,16,16
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,52,52
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,7,7
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,15,15
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,29,29
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,18,18
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,36,36
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,12,12
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,32,32
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,9,9
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,20,20
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,34,34
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,13,13
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,28,28
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,48,48
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,156,156
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,21,21
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,7,7
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1865,1865
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,27,27
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,19,19
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,11,11
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,87,87
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,9,9
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,27,27
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,92,92
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,28,28
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,21,21
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,92,92
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,24,24
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,11,11
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,35,35
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,60,60
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,3,3
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,249,249
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,35,35
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,214,214
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,16,16
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,7,7
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,77,77
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,80,80
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,34,34
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4282,4282
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,166,166
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,23,23
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,15,15
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,260,260
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,58,58
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,50,50
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,25,25
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,119,119
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,11,11
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,31,31
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,40,40
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,121,121
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,37,37
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,18,18
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,6,6
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,9,9
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,832,832
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,44,44
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,16,16
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,85,85
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,47,47
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,7,7
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,21,21
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,6,6
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,50,50
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,11,11
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,29,29
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,62,62
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,133,133
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,58,58
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,83,83
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,74,74
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1114,1114
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,14,14
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,100,100
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,47,47
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,31,31
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,15,15
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,30,30
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,69,69
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,18,18
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,81,81
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,90,90
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,27,27
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,105,105
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,15,15
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,108,108
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,13,13
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,63,63
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,149,149
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,61,61
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,25,25
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,31,31
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,98,98
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,59,59
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,31,31
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,8,8
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,43,43
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,32,32
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,62,62
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,27,27
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,483,483
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,47,47
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,88,88
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,82,82
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,68,68
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,73,73
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,53,53
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,39,39
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,50,50
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,197,197
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,39,39
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,30,30
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,10,10
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,12,12
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,40,40
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,187,187
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,25,25
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,113,113
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,119,119
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,14,14
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,7,7
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,121,121
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,14,14
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,96,96
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,49,49
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,19,19
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,145,145
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,27,27
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,29,29
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-07-01,49,49
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,15,15
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,51,51
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,169,169
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,33,33
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,8,8
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,20,20
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,25,25
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,53,53
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,32,32
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,16,16
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,41,41
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,32,32
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,10,10
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,14,14
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,9,9
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,36,36
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,56,56
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,34,34
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,16,16
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,42,42
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,18,18
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,68,68
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,23,23
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,6,6
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,9,9
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,51,51
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,141,141
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,19,19
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,12,12
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,10,10
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,4,4
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,24,24
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,68,68
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,37,37
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,9,9
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,27,27
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,81,81
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,20,20
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,24,24
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,29,29
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,65,65
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-08-01,87,87
