municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,212,212
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,26,26
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,56,56
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,390,390
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,294,294
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,68,68
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,413,413
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,311,311
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,169,169
SENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,250,250
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,205,205
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,108,108
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,186,186
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,262,262
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,233,233
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,398,398
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,270,270
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,4921,4921
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,42,42
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,108,108
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,129,129
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,45,45
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,106,106
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,542,542
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,67,67
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,54,54
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,9156,9156
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,371,371
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,43,43
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,296,296
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,639,639
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1341,1341
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,892,892
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,171,171
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,190,190
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,137,137
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,269,269
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,29,29
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,241,241
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,131,131
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,267,267
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,133,133
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,142,142
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,445,445
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1158,1158
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,312,312
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,180,180
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,395,395
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,374,374
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,56,56
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,249,249
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,357,357
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,974,974
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,462,462
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,154,154
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,237,237
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1248,1248
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,197,197
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,316,316
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,924,924
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,309,309
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1164,1164
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1234,1234
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,228,228
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,88,88
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,466,466
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,134,134
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1277,1277
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,267,267
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,190,190
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,1280,1280
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,266,266
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,312,312
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,189,189
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,5,5
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-06-01,310,310
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,160,160
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,701,701
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,433,433
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,210,210
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,147,147
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,52,52
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,121,121
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,235,235
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,177,177
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,107,107
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,312,312
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,7,7
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,136,136
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,167,167
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,720,720
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,206,206
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,204,204
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,365,365
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,36,36
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,303,303
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,374,374
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,217,217
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,117,117
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,118,118
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,178,178
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,58,58
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,112,112
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,381,381
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,514,514
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,134,134
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,65,65
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,145,145
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,257,257
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,118,118
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,87,87
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,367,367
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,16,16
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,114,114
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,123,123
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,411,411
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,97,97
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,419,419
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,132,132
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,104,104
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,379,379
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,96,96
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,273,273
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,212,212
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,60,60
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,85,85
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,156,156
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,635,635
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,262,262
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,222,222
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,122,122
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,122,122
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,374,374
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,42,42
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,31,31
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,40,40
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,22,22
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,304,304
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,76,76
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,217,217
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,541,541
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,171,171
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,48,48
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,812,812
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,395,395
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,665,665
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,60,60
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,81,81
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,121,121
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,85,85
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,98,98
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,38,38
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,661,661
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,272,272
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,104,104
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,176,176
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,150,150
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,246,246
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,122,122
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,173,173
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,927,927
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,72,72
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,241,241
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,28,28
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,24,24
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,271,271
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,149,149
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,71,71
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,20,20
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,3571,3571
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,131,131
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,90,90
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,562,562
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,403,403
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,63,63
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,310,310
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,312,312
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,43,43
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,69,69
EXALTACION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,20,20
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,148,148
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,27,27
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,345,345
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,90,90
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,24,24
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,36,36
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,414,414
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,149,149
HUACARAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,67,67
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,311,311
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,71,71
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,7,7
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,238,238
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,246,246
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,17,17
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,177,177
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,26,26
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,129,129
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,280,280
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,416,416
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,81,81
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,296,296
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,18,18
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,114,114
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,29,29
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,132,132
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,142,142
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,9,9
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,532,532
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,206,206
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,149,149
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,23,23
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,374,374
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,303,303
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,90,90
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,90,90
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,125,125
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,852,852
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,207,207
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,43,43
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,102,102
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,25,25
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,103,103
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,192,192
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,430,430
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,469,469
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,79,79
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,158,158
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,482,482
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,698,698
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,31,31
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,207,207
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,70,70
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,23,23
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,61,61
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,50,50
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,440,440
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,1556,1556
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,412,412
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,209,209
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,101,101
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,231,231
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,374,374
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,39,39
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,8,8
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,130,130
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,151,151
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,94,94
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,102,102
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,50,50
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,264,264
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,146,146
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,195,195
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,133,133
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,177,177
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,488,488
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,29,29
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,261,261
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,12,12
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,19,19
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,1616,1616
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,308,308
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,126,126
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,637,637
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,50,50
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,147,147
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,136,136
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,210,210
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,17,17
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,23,23
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,96,96
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,733,733
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,252,252
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,594,594
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2023-07-01,83,83
