municipality,group,variable,month,Otras actividades,TOTAL
PUNA,otras actividades de enfermeria,otras actividades,2021-07-01,196,196
PUNATA,otras actividades de enfermeria,otras actividades,2021-07-01,14063,14063
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2021-07-01,4858,4858
QUIME,otras actividades de enfermeria,otras actividades,2021-07-01,410,410
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2021-07-01,52,52
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2021-07-01,3,3
RAVELO,otras actividades de enfermeria,otras actividades,2021-07-01,4,4
REYES,otras actividades de enfermeria,otras actividades,2021-07-01,786,786
RIBERALTA,otras actividades de enfermeria,otras actividades,2021-07-01,72192,72192
ROBORE,otras actividades de enfermeria,otras actividades,2021-07-01,9900,9900
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2021-07-01,740,740
SABAYA,otras actividades de enfermeria,otras actividades,2021-07-01,104,104
SACABA,otras actividades de enfermeria,otras actividades,2021-07-01,9959,9959
SACABAMBA,otras actividades de enfermeria,otras actividades,2021-07-01,5,5
SACACA,otras actividades de enfermeria,otras actividades,2021-07-01,25,25
SAIPINA,otras actividades de enfermeria,otras actividades,2021-07-01,31,31
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2021-07-01,623,623
SAMAIPATA,otras actividades de enfermeria,otras actividades,2021-07-01,69,69
SAN ANDRES,otras actividades de enfermeria,otras actividades,2021-07-01,93,93
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2021-07-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2021-07-01,44,44
SAN BORJA,otras actividades de enfermeria,otras actividades,2021-07-01,2747,2747
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2021-07-01,627,627
SAN CARLOS,otras actividades de enfermeria,otras actividades,2021-07-01,10338,10338
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2021-07-01,3785,3785
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2021-07-01,36977,36977
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2021-07-01,131,131
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2021-07-01,106,106
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2021-07-01,291,291
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2021-07-01,5176,5176
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2021-07-01,74,74
SAN JULIAN,otras actividades de enfermeria,otras actividades,2021-07-01,867,867
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2021-07-01,3,3
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2021-07-01,19,19
SAN LUCAS,otras actividades de enfermeria,otras actividades,2021-07-01,6545,6545
SAN MATIAS,otras actividades de enfermeria,otras actividades,2021-07-01,498,498
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2021-07-01,464,464
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2021-07-01,13,13
SAN PEDRO,otras actividades de enfermeria,otras actividades,2021-07-01,284,284
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2021-07-01,65,65
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2021-07-01,7,7
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2021-07-01,22,22
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2021-07-01,3,3
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2021-07-01,27,27
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2021-07-01,227,227
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2021-07-01,98,98
SANTA ANA,otras actividades de enfermeria,otras actividades,2021-07-01,7851,7851
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2021-07-01,908595,908595
SANTA ROSA,otras actividades de enfermeria,otras actividades,2021-07-01,64,64
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2021-07-01,86,86
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2021-07-01,2,2
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2021-07-01,7,7
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2021-07-01,8,8
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2021-07-01,5,5
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2021-07-01,3,3
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2021-07-01,2,2
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2021-07-01,5,5
SENA,otras actividades de enfermeria,otras actividades,2021-07-01,85,85
SHINAOTA,otras actividades de enfermeria,otras actividades,2021-07-01,275,275
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2021-07-01,153,153
SICAYA,otras actividades de enfermeria,otras actividades,2021-07-01,4,4
SIPE SIPE,otras actividades de enfermeria,otras actividades,2021-07-01,127,127
SOPACHUY,otras actividades de enfermeria,otras actividades,2021-07-01,316,316
SORACACHI,otras actividades de enfermeria,otras actividades,2021-07-01,48,48
SORATA,otras actividades de enfermeria,otras actividades,2021-07-01,1072,1072
SUCRE,otras actividades de enfermeria,otras actividades,2021-07-01,279660,279660
TACACOMA,otras actividades de enfermeria,otras actividades,2021-07-01,5,5
TACOBAMBA,otras actividades de enfermeria,otras actividades,2021-07-01,4,4
TACOPAYA,otras actividades de enfermeria,otras actividades,2021-07-01,14,14
TAHUA,otras actividades de enfermeria,otras actividades,2021-07-01,3,3
TAPACARI,otras actividades de enfermeria,otras actividades,2021-07-01,45,45
TARABUCO,otras actividades de enfermeria,otras actividades,2021-07-01,1146,1146
TARACO,otras actividades de enfermeria,otras actividades,2021-07-01,2,2
TARATA,otras actividades de enfermeria,otras actividades,2021-07-01,147,147
TARIJA,otras actividades de enfermeria,otras actividades,2021-07-01,379561,379561
TARVITA,otras actividades de enfermeria,otras actividades,2021-07-01,1693,1693
TEOPONTE,otras actividades de enfermeria,otras actividades,2021-07-01,114,114
TIAHUANACU,otras actividades de enfermeria,otras actividades,2021-07-01,96,96
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2021-07-01,4,4
TIPUANI,otras actividades de enfermeria,otras actividades,2021-07-01,7,7
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2021-07-01,182,182
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2021-07-01,117,117
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2021-07-01,1,1
TOCO,otras actividades de enfermeria,otras actividades,2021-07-01,11,11
TOLATA,otras actividades de enfermeria,otras actividades,2021-07-01,18,18
TOLEDO,otras actividades de enfermeria,otras actividades,2021-07-01,83,83
TOMAVE,otras actividades de enfermeria,otras actividades,2021-07-01,90,90
TOMINA,otras actividades de enfermeria,otras actividades,2021-07-01,2009,2009
TORO TORO,otras actividades de enfermeria,otras actividades,2021-07-01,29,29
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2021-07-01,1983,1983
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2021-07-01,41,41
TRIGAL,otras actividades de enfermeria,otras actividades,2021-07-01,3,3
TRINIDAD,otras actividades de enfermeria,otras actividades,2021-07-01,680374,680374
TUPIZA,otras actividades de enfermeria,otras actividades,2021-07-01,14811,14811
TURCO,otras actividades de enfermeria,otras actividades,2021-07-01,409,409
UMALA,otras actividades de enfermeria,otras actividades,2021-07-01,70,70
UNCIA,otras actividades de enfermeria,otras actividades,2021-07-01,20,20
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2021-07-01,7,7
URUBICHA,otras actividades de enfermeria,otras actividades,2021-07-01,303,303
UYUNI,otras actividades de enfermeria,otras actividades,2021-07-01,4132,4132
VACAS,otras actividades de enfermeria,otras actividades,2021-07-01,4,4
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2021-07-01,4884,4884
VIACHA,otras actividades de enfermeria,otras actividades,2021-07-01,452,452
VILA VILA,otras actividades de enfermeria,otras actividades,2021-07-01,14,14
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2021-07-01,6,6
VILLA MONTES,otras actividades de enfermeria,otras actividades,2021-07-01,29812,29812
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2021-07-01,2,2
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2021-07-01,3,3
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2021-07-01,12,12
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2021-07-01,1375,1375
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2021-07-01,251,251
VILLAZON,otras actividades de enfermeria,otras actividades,2021-07-01,46712,46712
VINTO,otras actividades de enfermeria,otras actividades,2021-07-01,4562,4562
VITICHI,otras actividades de enfermeria,otras actividades,2021-07-01,10,10
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2021-07-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2021-07-01,9105,9105
YACUIBA,otras actividades de enfermeria,otras actividades,2021-07-01,10389,10389
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2021-07-01,2,2
YANACACHI,otras actividades de enfermeria,otras actividades,2021-07-01,15,15
YAPACANI,otras actividades de enfermeria,otras actividades,2021-07-01,375,375
YOCALLA,otras actividades de enfermeria,otras actividades,2021-07-01,5,5
YOTALA,otras actividades de enfermeria,otras actividades,2021-07-01,4,4
YUNCHARA,otras actividades de enfermeria,otras actividades,2021-07-01,14,14
YUNGUYO DE LITORAL,otras actividades de enfermeria,otras actividades,2021-07-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2021-07-01,483,483
ACACIO,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
ACHACACHI,otras actividades de enfermeria,otras actividades,2021-08-01,116,116
ACHOCALLA,otras actividades de enfermeria,otras actividades,2021-08-01,17,17
AIQUILE,otras actividades de enfermeria,otras actividades,2021-08-01,1834,1834
ALCALA,otras actividades de enfermeria,otras actividades,2021-08-01,185,185
ALTO BENI,otras actividades de enfermeria,otras actividades,2021-08-01,14,14
ANCORAIMES,otras actividades de enfermeria,otras actividades,2021-08-01,7,7
ANDAMARCA,otras actividades de enfermeria,otras actividades,2021-08-01,57,57
ANTEQUERA,otras actividades de enfermeria,otras actividades,2021-08-01,80,80
ANZALDO,otras actividades de enfermeria,otras actividades,2021-08-01,24,24
APOLO,otras actividades de enfermeria,otras actividades,2021-08-01,1879,1879
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2021-08-01,4,4
ARANI,otras actividades de enfermeria,otras actividades,2021-08-01,11,11
ARBIETO,otras actividades de enfermeria,otras actividades,2021-08-01,8,8
ARQUE,otras actividades de enfermeria,otras actividades,2021-08-01,11,11
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2021-08-01,547,547
ATOCHA,otras actividades de enfermeria,otras actividades,2021-08-01,7603,7603
AUCAPATA,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
AYATA,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
AYO AYO,otras actividades de enfermeria,otras actividades,2021-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2021-08-01,402,402
AZURDUY,otras actividades de enfermeria,otras actividades,2021-08-01,121,121
BATALLAS,otras actividades de enfermeria,otras actividades,2021-08-01,11,11
BAURES,otras actividades de enfermeria,otras actividades,2021-08-01,208,208
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
BELLA FLOR,otras actividades de enfermeria,otras actividades,2021-08-01,209,209
BERMEJO,otras actividades de enfermeria,otras actividades,2021-08-01,7328,7328
BETANZOS,otras actividades de enfermeria,otras actividades,2021-08-01,990,990
BOLPEBRA,otras actividades de enfermeria,otras actividades,2021-08-01,5,5
BUENA VISTA,otras actividades de enfermeria,otras actividades,2021-08-01,75,75
CABEZAS,otras actividades de enfermeria,otras actividades,2021-08-01,260,260
CAIROMA,otras actividades de enfermeria,otras actividades,2021-08-01,65,65
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2021-08-01,665,665
CAJUATA,otras actividades de enfermeria,otras actividades,2021-08-01,116,116
CALACOTO,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2021-08-01,4,4
CAMARGO,otras actividades de enfermeria,otras actividades,2021-08-01,4747,4747
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2021-08-01,16,16
CAMIRI,otras actividades de enfermeria,otras actividades,2021-08-01,14703,14703
CAPINOTA,otras actividades de enfermeria,otras actividades,2021-08-01,91,91
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2021-08-01,47,47
CARACOLLO,otras actividades de enfermeria,otras actividades,2021-08-01,57,57
CARANAVI,otras actividades de enfermeria,otras actividades,2021-08-01,24836,24836
CARANGAS,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
CARAPARI,otras actividades de enfermeria,otras actividades,2021-08-01,42,42
CARIPUYO,otras actividades de enfermeria,otras actividades,2021-08-01,24,24
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2021-08-01,127,127
CHALLAPATA,otras actividades de enfermeria,otras actividades,2021-08-01,8131,8131
CHAQUI,otras actividades de enfermeria,otras actividades,2021-08-01,7,7
CHARAGUA,otras actividades de enfermeria,otras actividades,2021-08-01,1447,1447
CHARAÑA,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2021-08-01,126,126
CHIMORE,otras actividades de enfermeria,otras actividades,2021-08-01,3515,3515
CHIPAYA,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2021-08-01,1342,1342
CHUMA,otras actividades de enfermeria,otras actividades,2021-08-01,123,123
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2021-08-01,35,35
CKOCHAS,otras actividades de enfermeria,otras actividades,2021-08-01,12,12
CLIZA,otras actividades de enfermeria,otras actividades,2021-08-01,1178,1178
COBIJA,otras actividades de enfermeria,otras actividades,2021-08-01,50306,50306
COCAPATA,otras actividades de enfermeria,otras actividades,2021-08-01,89,89
COCHABAMBA,otras actividades de enfermeria,otras actividades,2021-08-01,413952,413952
COIPASA,otras actividades de enfermeria,otras actividades,2021-08-01,7,7
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2021-08-01,4598,4598
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2021-08-01,24,24
COLOMI,otras actividades de enfermeria,otras actividades,2021-08-01,145,145
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2021-08-01,53,53
COLQUECHACA,otras actividades de enfermeria,otras actividades,2021-08-01,8,8
COLQUENCHA,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
COLQUIRI,otras actividades de enfermeria,otras actividades,2021-08-01,22,22
COMANCHE,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2021-08-01,10,10
COMBAYA,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
CONCEPCION,otras actividades de enfermeria,otras actividades,2021-08-01,182,182
COPACABANA,otras actividades de enfermeria,otras actividades,2021-08-01,21,21
CORIPATA,otras actividades de enfermeria,otras actividades,2021-08-01,9,9
CORO CORO,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
COROICO,otras actividades de enfermeria,otras actividades,2021-08-01,21583,21583
CORQUE,otras actividades de enfermeria,otras actividades,2021-08-01,302,302
COTAGAITA,otras actividades de enfermeria,otras actividades,2021-08-01,2535,2535
COTOCA,otras actividades de enfermeria,otras actividades,2021-08-01,7803,7803
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2021-08-01,268,268
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2021-08-01,7,7
CUEVO,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
CULPINA,otras actividades de enfermeria,otras actividades,2021-08-01,1121,1121
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2021-08-01,28,28
CURVA,otras actividades de enfermeria,otras actividades,2021-08-01,33,33
DESAGUADERO,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
EL ALTO,otras actividades de enfermeria,otras actividades,2021-08-01,320620,320620
EL CHORO,otras actividades de enfermeria,otras actividades,2021-08-01,7,7
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2021-08-01,55,55
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2021-08-01,7,7
EL TORNO,otras actividades de enfermeria,otras actividades,2021-08-01,12638,12638
EL VILLAR,otras actividades de enfermeria,otras actividades,2021-08-01,63,63
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2021-08-01,2465,2465
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2021-08-01,543,543
ESCOMA,otras actividades de enfermeria,otras actividades,2021-08-01,21,21
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2021-08-01,5,5
EXALTACION,otras actividades de enfermeria,otras actividades,2021-08-01,66,66
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2021-08-01,134,134
FILADELFIA,otras actividades de enfermeria,otras actividades,2021-08-01,263,263
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2021-08-01,51,51
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2021-08-01,136,136
GUANAY,otras actividades de enfermeria,otras actividades,2021-08-01,411,411
GUAQUI,otras actividades de enfermeria,otras actividades,2021-08-01,19,19
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2021-08-01,60297,60297
GUTIERREZ,otras actividades de enfermeria,otras actividades,2021-08-01,170,170
HUACARETA,otras actividades de enfermeria,otras actividades,2021-08-01,316,316
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2021-08-01,34,34
HUACHACALLA,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
HUANUNI,otras actividades de enfermeria,otras actividades,2021-08-01,105973,105973
HUARACAJE,otras actividades de enfermeria,otras actividades,2021-08-01,451,451
HUARINA,otras actividades de enfermeria,otras actividades,2021-08-01,5,5
HUATAJATA,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2021-08-01,118,118
HUMANATA,otras actividades de enfermeria,otras actividades,2021-08-01,5,5
ICHOCA,otras actividades de enfermeria,otras actividades,2021-08-01,27,27
ICLA,otras actividades de enfermeria,otras actividades,2021-08-01,936,936
INCAHUASI,otras actividades de enfermeria,otras actividades,2021-08-01,4,4
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2021-08-01,15,15
INQUISIVI,otras actividades de enfermeria,otras actividades,2021-08-01,35,35
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2021-08-01,75,75
IXIAMAS,otras actividades de enfermeria,otras actividades,2021-08-01,85,85
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2021-08-01,21,21
LA ASUNTA,otras actividades de enfermeria,otras actividades,2021-08-01,109,109
LA GUARDIA,otras actividades de enfermeria,otras actividades,2021-08-01,1474,1474
LA PAZ,otras actividades de enfermeria,otras actividades,2021-08-01,86459,86459
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2021-08-01,189,189
LAJA,otras actividades de enfermeria,otras actividades,2021-08-01,12,12
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2021-08-01,24,24
LLALLAGUA,otras actividades de enfermeria,otras actividades,2021-08-01,11917,11917
LLICA,otras actividades de enfermeria,otras actividades,2021-08-01,198,198
LORETO,otras actividades de enfermeria,otras actividades,2021-08-01,26,26
LURIBAY,otras actividades de enfermeria,otras actividades,2021-08-01,16,16
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2021-08-01,73,73
MACHARETI,otras actividades de enfermeria,otras actividades,2021-08-01,319,319
MAGDALENA,otras actividades de enfermeria,otras actividades,2021-08-01,45,45
MAIRANA,otras actividades de enfermeria,otras actividades,2021-08-01,675,675
MALLA,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
MAPIRI,otras actividades de enfermeria,otras actividades,2021-08-01,14,14
MECAPACA,otras actividades de enfermeria,otras actividades,2021-08-01,10,10
MINEROS,otras actividades de enfermeria,otras actividades,2021-08-01,610,610
MIZQUE,otras actividades de enfermeria,otras actividades,2021-08-01,7788,7788
MOCOMOCO,otras actividades de enfermeria,otras actividades,2021-08-01,98,98
MOJOCOYA,otras actividades de enfermeria,otras actividades,2021-08-01,378,378
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2021-08-01,30936,30936
MONTERO,otras actividades de enfermeria,otras actividades,2021-08-01,108950,108950
MORO MORO,otras actividades de enfermeria,otras actividades,2021-08-01,2,2
MOROCHATA,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2021-08-01,25,25
NAZACARA DE PACAJES,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,otras actividades,2021-08-01,5,5
OCURI,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
OKINAWA,otras actividades de enfermeria,otras actividades,2021-08-01,30,30
OMEREQUE,otras actividades de enfermeria,otras actividades,2021-08-01,50,50
ORURO,otras actividades de enfermeria,otras actividades,2021-08-01,319199,319199
PADCAYA,otras actividades de enfermeria,otras actividades,2021-08-01,176,176
PADILLA,otras actividades de enfermeria,otras actividades,2021-08-01,1367,1367
PAILON,otras actividades de enfermeria,otras actividades,2021-08-01,512,512
PALCA,otras actividades de enfermeria,otras actividades,2021-08-01,13,13
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2021-08-01,1168,1168
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2021-08-01,249,249
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2021-08-01,24,24
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2021-08-01,25,25
PASORAPA,otras actividades de enfermeria,otras actividades,2021-08-01,8,8
PATACAMAYA,otras actividades de enfermeria,otras actividades,2021-08-01,44,44
PAZÑA,otras actividades de enfermeria,otras actividades,2021-08-01,52,52
PELECHUCO,otras actividades de enfermeria,otras actividades,2021-08-01,122,122
POCOATA,otras actividades de enfermeria,otras actividades,2021-08-01,4,4
POCONA,otras actividades de enfermeria,otras actividades,2021-08-01,202,202
POJO (CBBA),otras actividades de enfermeria,otras actividades,2021-08-01,4,4
POOPO,otras actividades de enfermeria,otras actividades,2021-08-01,43,43
PORCO,otras actividades de enfermeria,otras actividades,2021-08-01,13,13
POROMA,otras actividades de enfermeria,otras actividades,2021-08-01,31,31
PORONGO,otras actividades de enfermeria,otras actividades,2021-08-01,51,51
PORTACHUELO,otras actividades de enfermeria,otras actividades,2021-08-01,218,218
PORVENIR,otras actividades de enfermeria,otras actividades,2021-08-01,78,78
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2021-08-01,7,7
POTOSI,otras actividades de enfermeria,otras actividades,2021-08-01,100010,100010
PRESTO,otras actividades de enfermeria,otras actividades,2021-08-01,1605,1605
PUCARA,otras actividades de enfermeria,otras actividades,2021-08-01,4,4
PUCARANI,otras actividades de enfermeria,otras actividades,2021-08-01,10,10
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2021-08-01,136,136
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2021-08-01,22,22
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2021-08-01,203,203
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2021-08-01,6,6
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2021-08-01,145,145
PUERTO RICO,otras actividades de enfermeria,otras actividades,2021-08-01,1615,1615
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2021-08-01,124,124
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2021-08-01,7105,7105
PUNA,otras actividades de enfermeria,otras actividades,2021-08-01,277,277
PUNATA,otras actividades de enfermeria,otras actividades,2021-08-01,1849,1849
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2021-08-01,4861,4861
QUIME,otras actividades de enfermeria,otras actividades,2021-08-01,621,621
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2021-08-01,306,306
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2021-08-01,1,1
RAVELO,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
REYES,otras actividades de enfermeria,otras actividades,2021-08-01,1670,1670
RIBERALTA,otras actividades de enfermeria,otras actividades,2021-08-01,921810,921810
ROBORE,otras actividades de enfermeria,otras actividades,2021-08-01,10555,10555
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2021-08-01,330,330
SABAYA,otras actividades de enfermeria,otras actividades,2021-08-01,147,147
SACABA,otras actividades de enfermeria,otras actividades,2021-08-01,9590,9590
SACABAMBA,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
SACACA,otras actividades de enfermeria,otras actividades,2021-08-01,26,26
SAIPINA,otras actividades de enfermeria,otras actividades,2021-08-01,15,15
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2021-08-01,873,873
SAMAIPATA,otras actividades de enfermeria,otras actividades,2021-08-01,36,36
SAN ANDRES,otras actividades de enfermeria,otras actividades,2021-08-01,157,157
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2021-08-01,53,53
SAN BENITO,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
SAN BORJA,otras actividades de enfermeria,otras actividades,2021-08-01,3668,3668
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2021-08-01,372,372
SAN CARLOS,otras actividades de enfermeria,otras actividades,2021-08-01,12257,12257
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2021-08-01,3892,3892
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2021-08-01,33606,33606
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2021-08-01,136,136
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2021-08-01,66,66
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2021-08-01,210,210
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2021-08-01,6307,6307
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2021-08-01,70,70
SAN JULIAN,otras actividades de enfermeria,otras actividades,2021-08-01,941,941
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2021-08-01,3,3
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2021-08-01,3,3
SAN LUCAS,otras actividades de enfermeria,otras actividades,2021-08-01,4003,4003
SAN MATIAS,otras actividades de enfermeria,otras actividades,2021-08-01,800,800
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2021-08-01,72,72
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2021-08-01,3,3
SAN PEDRO,otras actividades de enfermeria,otras actividades,2021-08-01,374,374
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2021-08-01,95,95
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2021-08-01,1,1
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2021-08-01,15,15
