,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
PADILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,2,1,10
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
PELECHUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,3,2,5
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,2,1,7
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,1,1,5
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,4,4,10
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,2,1,4
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,34,22,50,33,139
PRESTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,2,4
PUCARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,0,0,2
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,9,19,29
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,1,1,3
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,1,0,5
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,1,1,3
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,3,8,4,18
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,0,0,7
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,16,18,6,9,49
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,2,0,0,5
RAVELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,0,1,2,6
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,7,16,26,57
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,16,15,34
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,3,0,4
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,24,33,19,16,92
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,1,1,4
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,2,0,3
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,4,7,13
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,6,1,0,0,7
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,2,2,11
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,5,4,0,0,9
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,4,0,0,6
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,15,14,4,3,36
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,27,18,19,23,87
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,2,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,7,11,20
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,0,0,7
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,4,6,23,12,45
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,2,0,0,4
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,5,4,10
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,1,2,4
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,2,0,0,4
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,318,326,240,219,1103
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,6,0,1,15
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,5,3,1,11
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,2,4
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,3,4,8
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,1,0,3
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,2,0,5
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,1,0,0,4
SICAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,4,2,10,5,21
SOPACHUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,1,0,2
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,0,0,2
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,73,54,20,20,167
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,1,0,0,3
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,2,6,11
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,1,3,6
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,2,0,2,5
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,2,3
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,1,2
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,31,42,44,41,158
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,4,10,8,25
TIAWANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,6,0,0,8
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,5,2,8
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,3,2,5
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,1,1,3,7
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,0,0,1,2
TOLEDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,2,0,0,2
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,3,1,3,10
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,3,2,0,0,5
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,1,7,3,13
TOTORA(ORR),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,3,0,0,3
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,23,32,21,22,98
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,6,12,6,4,28
TURCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,0,1
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,2,2,5
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,8,5,1,1,15
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,0,0,2
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,6,2,1,0,9
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,2,3
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,4,3,2,0,9
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,2,4,6
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,1,2,2,5
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,5,4,1,1,11
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,4,7,0,6,17
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,2,2,0,4
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,23,15,0,0,38
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,7,4,4,14,29
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,7,6,52,67,132
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,17,14,2,1,34
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,19,15,7,18,59
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,1,3,1,1,6
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,2,2
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,4,2,6,14
YOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,1,2,3
YOTALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,2,0,0,0,2
ZUDAÑEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-05-01,0,0,0,1,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,3,4,0,0,7
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,3,0,0,3
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,1,2
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,0,2
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,8,8,0,0,16
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,3,4
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
BOLPEBRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,2,0,3
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,0,0,0,2
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,1,3
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,0,2,1,5
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,5,3,1,3,12
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,3,1,5
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,0,0,2,4
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,0,2
CHIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,2,2,5
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,0,2
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,9,11,7,9,36
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,1,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,63,69,23,28,183
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,5,2,2,0,9
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,2,0,0,3
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,1,0,1,4
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,7,3,8,3,21
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,0,0,0,2
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,8,11,0,0,19
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,6,3,11,9,29
CURVA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,85,74,84,80,323
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,3,0,0,5
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,3,2,1,0,6
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
EUCALIPTUS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,3,4
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
FILADELFIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,1,2
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,6,2,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,4,5
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,5,1,0,0,6
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,1,0,2
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,2,6,4,13
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,1,1,1,5
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,2,4
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,0,1,4,7
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
JESUS DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,1,0,1,4
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,83,98,31,36,248
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,1,2
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,5,4,9
LLICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,1,0,2
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,4,6,0,0,10
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,3,0,0,5
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,1,2
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,3,1,0,6
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,4,6,2,14
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
OMEREQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,1,0,2
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,21,26,8,9,64
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,1,2,4
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,0,2
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,1,0,3
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,1,0,2
PELECHUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,3,5
POCONA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,2,1,0,4
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,3,0,3
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,2,1,5
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,3,0,1,6
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,1,3
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,22,15,19,16,72
PRESTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,4,4,2,3,13
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,1,1,3
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,3,1,5
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,5,1,2,10
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,6,6,5,18
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,3,0,0,4
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,6,3,4,5,18
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,13,1,2,18
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,1,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,1,2,5
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,2,0,0,4
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,3,3,2,0,8
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,1,3
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,6,1,2,9
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,5,0,0,0,5
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,2,2,3,9
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,0,0,2
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,153,175,84,110,522
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,3,1,0,0,4
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,5,5,11
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,1,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,70,64,17,27,178
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,1,3
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,2,3
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,2,2
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,2,0,2
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,37,31,9,14,91
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,2,3,7,12
TIAWANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,1,1,2
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
TOLEDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,0,0,1,3
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,5,1,5,7,18
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,10,6,6,5,27
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,2,3,0,3,8
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,2,0,3
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,3,2,0,6
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,4,2,0,0,6
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,3,1,1,1,6
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,7,9,7,8,31
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,0,0,1
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,1,0,1,5,7
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2018-06-01,14,14,4,9,41
