municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,9,9
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,18,18
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,21,21
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,81,81
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,20,20
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,75,75
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,23,23
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,46,46
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,35,35
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,10,10
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,27,27
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,22,22
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,68,68
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1690,1690
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,37,37
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,17,17
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,42,42
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,22,22
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,10,10
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,9,9
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,35,35
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,50,50
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,19,19
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1322,1322
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,29,29
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,52,52
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,25,25
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,32,32
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,20,20
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,31,31
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,45,45
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,17,17
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,10,10
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,29,29
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,54,54
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1433,1433
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,10,10
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,54,54
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,25,25
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,36,36
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,18,18
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,196,196
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,56,56
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,15,15
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,493,493
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,30,30
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,23,23
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,21,21
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,27,27
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,22,22
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,21,21
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,35,35
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,26,26
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,837,837
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,27,27
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,37,37
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,121,121
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,55,55
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,31,31
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,103,103
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,10,10
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,32,32
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,78,78
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,11,11
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,17,17
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,189,189
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,15,15
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,29,29
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,9,9
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,26,26
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,24,24
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,30,30
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,61,61
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,17,17
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,27,27
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,39,39
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,35,35
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,19,19
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,43,43
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,11,11
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2112,2112
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,23,23
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,49,49
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,64,64
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,11,11
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,27,27
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,461,461
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,17,17
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,34,34
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,17,17
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,10,10
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,176,176
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,47,47
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,40,40
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,93,93
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,16,16
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,26,26
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,145,145
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,43,43
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,38,38
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,25,25
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,12,12
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,14,14
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,38,38
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,25,25
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,15,15
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,13,13
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,25,25
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,24,24
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,8,8
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,1,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,54,54
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,11,11
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,67,67
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,3,3
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,5,5
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,36,36
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,4,4
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,6,6
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,2,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-07-01,7,7
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,17,17
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,51,51
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,68,68
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,42,42
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,17,17
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,13,13
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,1,1
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,18,18
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,19,19
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,10,10
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,9,9
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,11,11
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,43,43
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,18,18
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-08-01,24,24
