municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,30,30
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,20,20
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,72,72
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,17,17
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,17,17
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,34,34
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,45,45
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,13,13
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,53,53
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,75,75
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1450,1450
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,45,45
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,9,9
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,14,14
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,22,22
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,42,42
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,37,37
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,19,19
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,14,14
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,38,38
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,246,246
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,33,33
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,22,22
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,34,34
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,544,544
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,19,19
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,22,22
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,24,24
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,33,33
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,28,28
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,29,29
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,20,20
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,13,13
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,32,32
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,457,457
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,32,32
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,47,47
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,19,19
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,28,28
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,52,52
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,92,92
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,57,57
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,40,40
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,137,137
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,18,18
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,44,44
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,20,20
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,156,156
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,72,72
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,31,31
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,224,224
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,13,13
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,10,10
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,10,10
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,71,71
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,21,21
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,48,48
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,27,27
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,86,86
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,25,25
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,27,27
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,19,19
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,95,95
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,27,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,65,65
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,28,28
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,29,29
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,8,8
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,10,10
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,14,14
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2563,2563
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,22,22
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,8,8
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,14,14
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,71,71
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,30,30
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,551,551
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,6,6
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,32,32
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,54,54
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,12,12
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,294,294
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,25,25
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,8,8
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,17,17
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,62,62
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,83,83
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,2,2
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,11,11
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,14,14
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,20,20
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,24,24
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,222,222
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,62,62
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,5,5
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,77,77
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,14,14
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,9,9
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,36,36
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,10,10
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,19,19
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,30,30
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,7,7
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,35,35
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,3,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,22,22
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,54,54
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,41,41
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,8,8
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,1,1
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,116,116
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,13,13
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,134,134
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,16,16
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,77,77
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,8,8
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,4,4
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-07-01,18,18
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,18,18
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,47,47
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,44,44
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,19,19
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,19,19
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,36,36
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,33,33
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,33,33
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,24,24
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,14,14
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,64,64
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,51,51
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,19,19
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,26,26
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,15,15
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,11,11
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,12,12
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,57,57
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,5,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,91,91
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,41,41
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,21,21
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,116,116
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,15,15
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,40,40
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,39,39
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,27,27
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,41,41
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,26,26
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,48,48
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,96,96
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1337,1337
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,49,49
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,8,8
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,30,30
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,36,36
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,17,17
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,42,42
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,26,26
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,9,9
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,13,13
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,4,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,20,20
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,43,43
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,53,53
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,39,39
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,3,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,34,34
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,2,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,1292,1292
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,6,6
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,25,25
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,10,10
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,76,76
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,14,14
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,37,37
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,46,46
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-08-01,7,7
