municipality,group,variable,month,Condón: Usuarias(os) Nuevas (os),TOTAL
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,9,9
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,11,11
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,12,12
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,20,20
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,243,243
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,10,10
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,12,12
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,12,12
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,13,13
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,21,21
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,39,39
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,11,11
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,10,10
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,93,93
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,14,14
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,10,10
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,14,14
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,9,9
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,9,9
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,7,7
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,50,50
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,10,10
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,10,10
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,7,7
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,20,20
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,95,95
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,19,19
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,18,18
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,9,9
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,13,13
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,13,13
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,19,19
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,152,152
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,7,7
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,18,18
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,12,12
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,99,99
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,18,18
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,355,355
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,15,15
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,10,10
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,13,13
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,17,17
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,7,7
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,18,18
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,7,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,5,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,2,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,9,9
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,1,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,15,15
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,3,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,29,29
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,13,13
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,4,4
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,6,6
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-06-01,8,8
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,1,1
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,1,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,11,11
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,8,8
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,13,13
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,11,11
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,1,1
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,9,9
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,38,38
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,1,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,7,7
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,19,19
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,4,4
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,1,1
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,33,33
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,24,24
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,13,13
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,3,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,6,6
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,5,5
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,9,9
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,4,4
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2013-07-01,2,2
