,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,24,108,24,0,156
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,156,492,120,12,780
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,319,588,240,24,1171
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,0,60,12,0,72
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,48,369,108,0,525
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,108,144,72,0,324
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,12,24,0,0,36
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,312,840,120,12,1284
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,0,24,12,0,36
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,24,36,0,0,60
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,20,152,60,12,244
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-07-01,0,24,36,12,0,72
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,48,0,0,48
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,48,24,0,96
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,132,36,0,168
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,48,132,12,0,192
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,72,132,60,0,264
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,72,0,12,84
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,24,0,0,36
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,0,0,60
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,0,0,60
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,72,24,0,96
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,73,60,1,134
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,36,48,24,12,132
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,48,0,0,60
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,72,12,12,96
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,48,48,0,120
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,0,0,24
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,37,132,60,12,241
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,240,96,48,12,396
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,36,12,0,48
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,12,12,0,36
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,12,0,24
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,14,112,63,0,189
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,72,120,36,12,240
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,12,12,0,36
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,48,36,0,108
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,0,0,0,12
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,84,72,72,0,228
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,12,0,24
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,72,12,0,96
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,288,408,108,12,816
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,108,12,0,120
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,36,0,60
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,192,84,0,312
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,60,108,24,0,192
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,108,24,0,156
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,36,24,0,72
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,36,0,0,36
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,0,0,0,36
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,360,144,24,552
CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,34,36,0,106
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,120,24,36,0,192
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,0,24,0,36
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,216,84,24,360
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,56,0,12,92
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,12,0,12
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,48,132,60,0,240
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,48,108,72,12,240
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,12,0,24
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,24,0,24
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,72,0,0,84
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,96,60,36,12,204
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,72,120,48,0,252
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,96,24,0,144
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,62,508,4215,561,100,5446
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,15,92,48,0,155
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,419,2397,931,20,3779
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,0,0,0,24
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,96,12,0,120
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,24,36,144,84,12,300
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,72,24,0,96
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,60,324,72,0,456
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,36,12,0,60
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,0,36,36,0,84
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,0,0,60
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,36,0,48
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,120,36,12,180
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,72,0,0,72
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,12,0,72
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,36,12,0,48
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,48,12,12,84
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,132,12,0,168
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,216,216,96,0,540
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,60,372,108,12,552
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,48,48,0,120
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,36,0,36
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,24,192,324,132,24,696
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,96,0,0,96
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,0,12,0,24
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,564,1489,348,0,2401
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,48,24,12,84
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,85,99,0,196
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,588,216,24,864
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,24,48,24,0,108
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,20,120,301,120,12,573
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,171,60,0,243
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,84,156,48,0,0,288
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,96,36,0,156
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,0,0,0,36
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,36,0,96
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,48,36,0,96
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,24,0,36
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,144,598,1243,298,109,2392
HUACARAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,84,276,72,12,444
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,24,0,0,48
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,96,0,0,108
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,24,0,0,36
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,12,48,0,72
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,60,240,156,60,0,516
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,156,132,12,12,312
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,12,0,24
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,108,48,12,168
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,108,48,0,156
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,48,48,0,120
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,120,85,0,217
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,72,60,0,168
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,678,8613,5364,75,14742
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,36,0,0,48
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,72,36,0,132
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,48,108,24,0,180
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,0,0,60
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,1632,2344,329,0,4305
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,0,12,0,24
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,12,24,36
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,84,12,12,120
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,288,72,12,0,372
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,12,0,12
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,84,48,0,156
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,13,0,25
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,0,0,24
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,108,24,12,180
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,72,36,0,132
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,0,0,24
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,120,120,204,60,24,528
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,48,696,252,12,1008
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,205,84,12,301
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,12,12,0,36
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,12,24,0,60
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,60,12,0,0,84
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,36,36,0,108
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,32,0,0,32
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,96,48,0,156
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,231,2096,470,0,2797
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,144,164,12,344
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,48,24,0,84
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,168,84,0,252
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,84,12,12,108
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,48,216,120,0,396
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,24,0,24
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,24,0,24
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,36,24,0,96
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,3,24,12,51
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,72,24,0,120
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,24,0,36
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,192,192,108,12,516
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,12,132,48,0,204
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,171,48,0,219
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,36,96,24,0,156
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,240,180,84,0,504
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,72,228,84,0,384
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,12,0,0,24
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,84,0,12,12,108
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,432,1752,528,180,2904
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,36,108,288,36,24,492
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,0,0,24
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,96,48,36,12,192
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,48,24,0,72
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,48,12,0,60
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,36,12,0,60
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,36,36,0,72
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,1,66,5,0,72
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,372,3060,540,180,4164
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,12,84,192,72,12,372
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,24,36,0,72
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,60,0,0,60
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,195,73,0,280
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,24,96,12,0,132
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,96,0,0,96
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,84,60,0,156
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,72,192,36,0,300
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,124,2141,2149,400,84,4898
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,48,0,0,48
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,0,0,24
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,180,1368,396,12,1956
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,12,0,0,12
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,12,144,132,0,288
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,0,12,0,12
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,72,12,0,84
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-08-01,0,0,24,12,0,36
