,group,variable,month,MÉTODOS NATURALES: USUARIAS CONTINUAS < 15,MÉTODOS NATURALES: USUARIAS CONTINUAS 15 - 19,MÉTODOS NATURALES: USUARIAS CONTINUAS 20 - 34,MÉTODOS NATURALES: USUARIAS CONTINUAS 35 - 49,MÉTODOS NATURALES: USUARIAS CONTINUAS 50 Y +,TOTALES
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,2,0,4
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,1,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,1,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,2,13,0,0,15
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,2,1,0,4
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,4,1,0,5
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,14,11,0,25
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,5,84,42,0,131
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,6,1,0,8
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,12,1,0,14
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,0,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,4,73,12,0,89
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,0,0,2
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,1,0,3
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,0,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,6,26,8,0,40
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,5,1,0,6
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,2,2,0,0,4
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,2,37,15,0,54
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,0,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,8,1,0,9
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,2,1,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,9,1,0,11
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,2,5,3,0,10
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,2,3,0,5
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,4,0,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,0,1,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,2,2,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,12,113,28,0,153
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,0,0,1
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,2,0,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,7,19,24,0,50
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,0,0,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,1,1,5,4,0,11
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,0,1,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,0,0,3
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,6,0,0,6
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,3,2,2,0,7
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,1,0,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,2,36,13,0,51
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,10,3,0,14
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,6,5,3,0,14
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,2,9,21,2,0,34
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,0,1,0,1
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,0,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,1,0,4
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,2,7,2,0,11
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,0,1,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,4,22,7,0,33
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,1,5,24,6,0,36
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,4,5,0,0,0,9
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,9,4,0,13
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,8,2,0,11
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,4,36,14,0,54
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,8,2,0,10
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,5,0,0,5
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,2,0,0,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,4,0,0,4
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,0,1,0,1
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,6,3,0,9
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,3,1,0,4
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,3,4,2,0,9
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,14,0,0,15
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,0,0,1
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,2,0,0,3
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,9,3,0,12
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,4,0,0,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,6,0,0,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,9,1,0,11
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,1,0,0,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-05-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,10,0,0,10
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,0,0,0
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,2,5,1,0,8
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,1,0,2
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,1,1,0,3
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,3,0,4
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,7,7,0,15
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,1,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,1,0,3
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,1,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,4,0,0,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,0,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,3,6,3,0,12
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,2,8,4,0,14
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,17,15,0,32
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,6,66,30,0,102
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,6,1,0,8
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,12,5,0,17
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,1,0,3
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,4,0,0,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,7,3,0,11
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,67,22,0,90
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,2,2,0,5
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,1,0,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,2,0,0,3
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,1,12,43,7,0,63
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,2,41,19,0,62
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,0,0,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,2,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,6,0,0,6
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,6,0,0,7
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,0,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,8,0,0,8
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,3,1,0,4
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,1,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,5,46,14,0,65
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,2,0,0,3
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,5,0,0,6
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,5,17,18,0,40
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,2,1,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,5,2,0,7
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,4,2,0,6
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,5,0,0,5
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,5,1,0,7
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,3,39,6,0,48
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,3,7,2,0,12
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,1,0,1
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,5,3,1,0,9
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,3,10,31,5,0,49
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,0,0,2
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,4,0,6
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,7,2,0,10
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,35,5,0,41
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,1,3,28,4,0,36
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,3,1,0,4
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,5,0,0,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,6,1,0,7
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,5,1,0,6
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,1,9,53,18,0,81
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,10,1,0,11
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,3,19,1,0,23
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,2,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,16,20,0,36
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,3,1,0,4
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,4,2,0,7
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,2,0,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,9,1,0,11
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,1,1,28,1,0,31
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,1,0,0,2
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,4,0,0,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,7,1,0,9
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,1,0,0,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-06-01,0,0,1,1,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-07-01,0,1,10,2,0,13
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-07-01,0,0,2,2,0,4
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-07-01,0,0,3,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-07-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2023-07-01,0,2,0,0,0,2
