,group,variable,month,AQV FEMENINO < 15,AQV FEMENINO 15 - 19,AQV FEMENINO 20 - 34,AQV FEMENINO 35 - 49,AQV FEMENINO 50 Y +,TOTALES
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,1,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,12,2,0,14
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,1,0,1,0,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,1,8,4,0,13
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,0,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,18,4,1,23
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,2,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,12,5,0,17
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,7,0,10
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,1,0,2
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,2,0,5
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,1,0,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,9,1,0,10
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,10,3,0,13
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,1,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,2,2,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,1,12,2,0,15
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,0,3,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,2,0,4
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,3,4,0,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,0,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,0,1,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,3,0,4
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,4,2,0,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,1,46,27,0,74
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,25,17,0,42
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,1,0,3
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,11,3,0,14
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,0,1,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,22,20,0,42
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,10,3,0,13
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,4,0,6
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,1,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,1,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,5,3,0,8
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,1,7,9,0,17
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,2,0,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,1,8,18,0,27
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,4,2,0,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,42,11,0,53
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,3,2,0,5
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,4,0,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,4,6,0,10
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,1,4,6,0,11
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,3,0,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,3,3,0,6
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,5,13,1,19
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,1,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,1,38,11,1,51
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,6,4,0,10
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,2,0,3
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,2,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,8,2,0,10
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,3,3,0,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,3,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,1,4,0,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,2,5,0,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-10-01,0,0,11,7,0,18
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,4,4,0,8
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,3,1,0,4
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,0,1,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,4,0,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,7,3,0,10
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,56,35,0,91
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,2,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,17,15,0,32
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,3,0,0,3
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,13,3,0,16
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,32,27,0,59
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,1,0,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,2,0,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,2,0,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,2,1,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,11,10,0,21
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,1,0,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,4,0,0,4
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,2,16,6,0,24
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,4,1,0,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,6,3,0,9
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,34,8,0,42
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,4,1,0,5
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,0,3,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,11,9,0,20
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,1,5,2,0,8
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,3,0,0,3
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,1,2,20,7,0,30
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,3,3,0,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,1,0,31,10,8,50
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,0,1,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,15,7,0,22
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,6,12,0,18
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,3,3,0,6
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,2,0,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,9,3,0,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,9,2,0,11
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,1,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,6,1,0,7
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,4,2,0,6
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-11-01,0,0,6,3,0,9
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,5,2,0,7
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,0,1,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,5,1,0,6
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,0,1,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,2,0,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,1,56,32,0,89
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,2,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,1,1,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,20,18,0,38
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,2,2,0,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,6,3,0,9
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,25,23,0,48
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,2,0,0,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,3,1,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,1,2,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,0,4,0,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,19,15,0,34
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,1,0,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,6,0,0,6
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,2,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,9,10,0,19
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,3,0,0,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,5,0,9
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,2,0,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,27,11,0,38
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,0,2,0,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,0,3,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,26,8,0,34
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,2,0,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,2,0,6
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,7,0,0,7
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,3,0,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,7,3,0,10
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,0,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,7,6,0,13
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,3,2,9
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,1,1,1,0,3
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,1,9,1,0,11
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,6,1,0,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,3,2,0,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,3,3,0,6
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-12-01,0,0,4,2,0,6
