,group,variable,month,NÚMERO DE IMPLANTES RETIRADOS < 15,NÚMERO DE IMPLANTES RETIRADOS 15 - 19,NÚMERO DE IMPLANTES RETIRADOS 20 - 34,NÚMERO DE IMPLANTES RETIRADOS 35 - 49,NÚMERO DE IMPLANTES RETIRADOS 50 Y +,TOTALES
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,7,69,5,1,82
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,2,0,5
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,1,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,1,0,0,2
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,1,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,15,1,0,17
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,6,1,0,8
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,5,3,0,8
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,23,6,0,29
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,1,0,1
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,5,0,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,5,20,1,0,26
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,1,0,1
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,1,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,55,13,0,69
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,3,0,0,4
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,9,1,0,10
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,1,0,2,1,0,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,4,1,0,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,2,12,0,0,14
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,4,0,0,4
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,2,4,0,0,6
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,8,4,0,13
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,14,8,0,22
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,1,0,0,2
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,2,0,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,2,0,5
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,0,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,1,23,93,29,1,147
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,1,0,2,0,0,3
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,1,0,0,2
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,1,0,4
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,1,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,10,1,0,11
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,2,0,5
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,2,0,4
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,3,0,5
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,0,0,3
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,2,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,5,1,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,20,131,33,1,185
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,3,0,6
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,1,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,5,0,0,5
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,3,1,0,5
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,3,74,15,0,92
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,1,0,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,1,0,3
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,15,3,0,19
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,1,0,2
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,1,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,1,0,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,2,1,0,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,3,13,2,0,18
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,2,9,3,0,14
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,0,0,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,5,0,0,5
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,1,0,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,13,4,0,17
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,0,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,11,1,0,13
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,4,1,0,5
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,1,0,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,3,17,4,0,24
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,4,1,0,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,4,21,6,0,31
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,5,2,0,8
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,7,3,0,10
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,6,0,0,6
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,1,28,4,0,33
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,1,1,0,2
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,0,0,3
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,2,0,2
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,3,1,0,4
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,1,0,1
YUNGUYO DE LITORAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,0,1,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-07-01,0,0,2,1,0,3
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,1,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,2,6,1,2,11
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,9,3,0,13
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,0,0,3
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,2,3,0,0,5
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,2,2,0,0,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,1,0,0,2
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,3,0,0,4
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,2,8,2,0,12
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,0,0,3
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,6,0,0,6
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,1,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,4,0,5
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,1,0,3
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,5,2,0,8
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,6,1,0,8
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,14,2,0,16
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,0,0,3
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,5,1,0,7
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,3,0,0,4
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,10,1,0,11
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,10,2,0,12
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,5,1,0,6
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,8,1,0,9
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,5,1,0,6
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,8,4,0,12
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,2,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,10,2,0,12
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,2,0,4
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,2,0,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,2,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,1,7,37,2,0,47
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,8,133,24,2,167
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,12,2,0,14
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,1,0,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,1,0,4
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,1,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,4,1,0,5
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,0,0,3
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,1,0,4
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,5,2,0,8
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,8,4,0,12
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,5,1,0,6
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,2,0,0,0,2
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,1,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,2,79,12,0,93
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,2,0,4
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,4,0,0,5
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,3,2,1,0,6
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,1,0,7,3,0,11
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,7,2,0,10
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,1,0,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,5,0,0,5
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,5,9,1,0,15
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,4,1,0,6
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,2,1,0,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,8,0,0,8
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,1,0,2
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,1,0,1
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,1,0,4
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,8,2,0,10
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,4,1,0,6
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,82,20,0,103
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,2,1,0,4
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,3,16,6,0,25
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,1,2,0,4
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,3,1,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,5,2,0,8
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,1,0,0,1
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,4,0,1,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,7,16,1,0,24
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,2,0,0,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,5,1,0,6
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,2,1,0,4
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,0,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,4,59,5,0,68
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,1,4,2,0,7
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2023-08-01,0,0,4,0,0,4
