,group,variable,month,NÚMERO DE IMPLANTES INSERTADOS < 15,NÚMERO DE IMPLANTES INSERTADOS 15 - 19,NÚMERO DE IMPLANTES INSERTADOS 20 - 34,NÚMERO DE IMPLANTES INSERTADOS 35 - 49,NÚMERO DE IMPLANTES INSERTADOS 50 Y +,TOTALES
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,5,0,0,5
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,2,14,22,1,0,39
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,8,3,0,12
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,6,0,0,6
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,10,0,0,10
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,8,21,2,0,31
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,10,42,11,0,63
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,2,2,3,0,0,7
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,1,6,14,7,0,28
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,3,21,5,0,29
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,3,12,3,0,18
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,5,1,0,6
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,0,0,0,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,6,0,0,6
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,3,9,2,0,14
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,5,105,158,48,2,318
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,14,25,2,0,41
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,6,2,0,9
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,2,0,0,2
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,3,3,0,7
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,3,12,18,5,0,38
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,4,12,3,0,19
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,12,3,0,17
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,4,0,0,4
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,9,41,3,0,53
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,3,5,2,0,10
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,2,0,0,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,52,234,36,0,322
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,0,1,0,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,3,0,0,3
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,4,2,0,8
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,1,0,0,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,6,1,0,7
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,3,0,0,5
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,4,1,0,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,11,129,30,0,170
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,2,2,0,6
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,2,2,0,5
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,2,0,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,13,3,0,16
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,7,27,4,0,38
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,3,0,0,5
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,2,3,0,5
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,0,1,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,2,2,0,5
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,3,1,0,4
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,2,0,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,5,27,95,3,0,130
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,5,20,5,0,30
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,2,0,0,2
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,4,0,0,4
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,3,0,0,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,9,2,0,13
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,4,18,3,0,25
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,3,1,0,4
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,1,4,24,5,0,34
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,11,3,0,14
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,12,1,0,13
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,1,0,0,3
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,2,1,0,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,2,21,57,14,0,94
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,3,2,0,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,4,18,3,0,25
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,11,2,0,13
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,8,2,0,11
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,15,44,10,0,69
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,3,0,0,4
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,2,0,0,2
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,2,11,0,0,13
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,3,2,0,6
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,1,0,0,1
YUNGUYO DE LITORAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,0,0,1,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-07-01,0,1,7,0,0,8
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,4,0,0,5
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,5,1,0,6
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,14,2,0,18
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,14,6,0,22
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,4,0,0,4
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,5,0,0,5
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,0,1,0,1
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,3,0,0,3
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,2,1,0,5
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,5,2,0,8
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,8,2,0,10
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,3,4,0,7
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,4,3,0,7
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,1,1,0,5
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,0,0,0,1
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,2,0,1,2,0,5
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,1,0,2
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,8,41,9,0,58
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,5,0,0,7
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,0,1,0,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,1,1,0,3
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,0,1,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,4,1,0,7
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,7,1,0,9
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,1,0,3
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,4,9,1,0,14
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,6,0,0,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,10,1,0,12
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,4,17,3,0,24
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,1,1,0,3
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,6,24,2,0,32
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,1,0,3
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,3,0,0,4
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,15,5,0,23
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,4,1,0,6
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,4,1,0,5
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,3,2,0,7
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,10,2,0,13
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,7,50,137,14,0,208
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,3,1,0,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,2,27,265,44,0,338
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,21,0,0,22
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,1,0,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,10,2,0,13
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,1,0,5,0,0,6
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,0,0,0,1
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,3,1,0,5
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,7,31,1,0,39
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,7,3,0,10
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,1,0,18,6,0,25
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,3,1,0,4
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,12,1,0,15
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,3,0,0,3
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,24,179,34,0,237
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,3,0,0,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,2,1,0,4
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,1,0,3
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,4,0,0,4
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,3,5,13,2,0,23
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,21,9,0,33
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,2,0,0,3
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,1,5,4,1,0,11
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,2,6,13,3,0,24
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,0,1,0,2
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,12,4,0,18
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,13,5,1,21
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,1,6,12,0,0,19
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,1,1,8,2,0,12
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,9,0,0,11
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,1,0,2
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,0,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,2,2,0,5
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,8,0,0,8
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,1,0,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,4,7,2,0,13
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,3,0,0,4
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,4,14,5,0,23
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,6,27,0,0,33
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,1,15,184,29,0,229
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,6,1,0,7
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,6,1,0,9
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,10,44,4,0,58
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,1,0,0,2
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,4,0,0,4
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,1,0,0,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,2,0,0,2
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,1,0,2
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,2,0,0,5
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,1,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,2,0,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,10,4,0,17
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,0,1,0,0,1
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,1,1,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,7,1,0,11
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,10,19,1,0,30
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,0,0,0,1
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,0,0,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,3,1,0,6
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,3,4,2,0,9
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,3,48,143,21,1,216
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,6,9,1,0,16
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,2,0,6,2,0,10
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,5,20,1,0,26
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,1,12,3,0,16
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-08-01,0,2,13,1,0,16
