,group,variable,month,ÚMERO DE DIU INSERTADOS < 15,ÚMERO DE DIU INSERTADOS 15 - 19,ÚMERO DE DIU INSERTADOS 20 - 34,ÚMERO DE DIU INSERTADOS 35 - 49,ÚMERO DE DIU INSERTADOS 50 Y +,TOTALES
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,15,122,41,0,178
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,2,0,0,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,6,1,0,7
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,2,0,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,10,48,21,0,79
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,7,45,51,0,103
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,3,0,0,3
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,4,1,0,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,0,1,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,2,1,0,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,1,2,1,0,4
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,1,1,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,2,0,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,3,3,0,6
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,8,2,0,10
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-06-01,0,0,0,1,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,1,0,3
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,5,0,0,5
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,3,1,0,4
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,0,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,3,0,0,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,3,0,0,3
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,4,9,5,0,18
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,1,0,3
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,1,0,3
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,1,0,2
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,1,26,122,31,1,181
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,1,0,2
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,2,30,12,0,44
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,1,2,16,2,0,21
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,2,0,4
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,14,1,0,15
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,11,207,23,0,241
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,2,9,4,0,15
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,0,0,0,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,0,1,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,2,1,1,0,4
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,0,1,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,1,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,6,0,0,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,4,13,16,0,33
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,0,1,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,2,10,11,0,23
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,3,0,5
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,1,0,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,2,3,1,0,6
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,2,1,0,4
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,0,2,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,6,2,0,9
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,3,5,2,0,10
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,3,0,0,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,1,0,3
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,2,0,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,3,21,3,0,27
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,2,0,0,0,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,4,0,0,4
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,2,30,183,45,0,260
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,3,2,0,0,5
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,4,2,0,7
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,12,49,22,1,84
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,7,51,27,0,85
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,4,0,0,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,0,1,0,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,3,1,0,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,4,3,0,7
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,0,3,0,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,0,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,4,1,0,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,1,4,0,0,5
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-07-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,3,0,0,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,1,0,2
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,8,2,0,11
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,5,0,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,0,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,2,0,4
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,3,0,0,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,1,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,1,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,1,7,21,7,0,36
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,10,157,43,0,210
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,1,0,0,2
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,2,0,4
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,1,0,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,2,31,8,0,41
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,9,2,0,11
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,1,0,2
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,1,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,4,0,0,4
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,3,0,0,3
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,10,149,19,0,178
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,4,0,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,6,2,0,8
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,5,29,7,0,41
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,7,6,0,14
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,0,3,0,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,2,12,2,0,16
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,1,0,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,1,1,8,0,0,10
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,3,8,2,0,13
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,3,1,1,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,15,1,0,16
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,0,0,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,4,4,0,8
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,2,0,0,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,0,1,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,1,2,16,5,0,24
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,3,0,0,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,3,0,0,4
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,4,1,0,5
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,1,1,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,1,15,125,63,0,204
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,3,0,0,3
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,3,0,0,4
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,1,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,1,9,54,18,10,92
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,8,51,58,0,117
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,5,0,0,6
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,1,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,4,1,0,5
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,3,1,0,4
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,4,4,0,9
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,1,0,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,1,0,3
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,1,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,4,2,0,6
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,9,1,0,10
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-08-01,0,0,2,0,0,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,2,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,1,0,0,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,1,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,1,1,2,0,4
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,1,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,1,0,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2023-09-01,0,0,3,0,0,3
