municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
SAN MATIAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,97,97
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,38,38
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,6,6
SAN PEDRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,74,74
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,32,32
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,1,1
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,10,10
SAN PEDRO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,5,5
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,25,25
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,27,27
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,13,13
SANTA ANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,67,67
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,573,573
SANTA ROSA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,45,45
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,106,106
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,11,11
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,43,43
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,13,13
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,23,23
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,23,23
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,54,54
SENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,13,13
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,43,43
SIPE SIPE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,120,120
SOPACHUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,23,23
SORACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,75,75
SORATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,50,50
SUCRE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,1052,1052
TACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,3,3
TACOBAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,34,34
TACOPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,37,37
TAHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,2,2
TAPACARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,219,219
TARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,52,52
TARACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,27,27
TARATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,27,27
TARIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,307,307
TARVITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,88,88
TEOPONTE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,3,3
TIAWANACU,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,70,70
TINGUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,107,107
TIPUANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,2,2
TIQUIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,67,67
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,174,174
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,2,2
TOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,77,77
TODOS SANTOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,2,2
TOLATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,12,12
TOLEDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,41,41
TOMAVE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,81,81
TOMINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,89,89
TORO TORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,34,34
TOTORA(CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,1,1
TOTORA(ORR),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,19,19
TRIGAL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,6,6
TRINIDAD,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,84,84
TUPIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,39,39
TURCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,4,4
UMALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,52,52
UNCIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,246,246
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,56,56
URUBICHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,36,36
UYUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,3,3
VACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,42,42
VALLEGRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,33,33
VIACHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,11,11
VILA VILA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,19,19
VILLA MONTES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,155,155
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,7,7
VILLA RIVERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,15,15
VILLA SERRANO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,88,88
VILLA TUNARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,36,36
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,32,32
VILLAZON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,80,80
VINTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,35,35
VITICHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,15,15
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,3,3
WARNES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,329,329
YACO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,32,32
YACUIBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,251,251
YAMPARAEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,29,29
YANACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,4,4
YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,170,170
YOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,15,15
YOTALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,18,18
YUNCHARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,34,34
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-06-01,36,36
ACACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,19,19
ACHACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,198,198
ACHOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
AIQUILE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,93,93
ALALAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,11,11
ALCALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
ANCORAIMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,43,43
ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,2,2
ANTEQUERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
ANZALDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
APOLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,23,23
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
ARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,21,21
ARBIETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
ARQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,50,50
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,15,15
AUCAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,13,13
AYATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,53,53
AYO AYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,89,89
AZURDUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
BATALLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
BAURES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,13,13
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,2,2
BELLA FLOR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
BERMEJO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,108,108
BETANZOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,109,109
BOLIVAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,35,35
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,4,4
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,81,81
CABEZAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,15,15
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,99,99
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,51,51
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
CALAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,62,62
CAMARGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,125,125
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
CAMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,21,21
CAPINOTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,22,22
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,15,15
CARACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,125,125
CARANAVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,116,116
CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
CARAPARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,19,19
CARIPUYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
CATACORA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
CHALLAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,200,200
CHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
CHARAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,66,66
CHARAÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,11,11
CHAYANTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,2,2
CHIMORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,20,20
CHIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,22,22
CHUMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,37,37
CLIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,77,77
COBIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,108,108
COCHABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,626,626
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,162,162
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
COLOMI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,102,102
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,27,27
COLQUECHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,75,75
COLQUENCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,46,46
COLQUIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,59,59
COMANCHE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
COMARAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,61,61
COMBAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,15,15
CONCEPCION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
COPACABANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,20,20
CORIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
CORO CORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,32,32
COROICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,6,6
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,32,32
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,90,90
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,120,120
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,47,47
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,26,26
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1368,1368
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,30,30
EL TORNO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,129,129
EL VILLAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,18,18
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,54,54
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,30,30
ESCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1,1
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,21,21
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,9,9
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,42,42
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,28,28
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,38,38
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,43,43
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,137,137
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,6,6
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,41,41
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,7,7
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,52,52
HUARACAJE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,6,6
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,32,32
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,22,22
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,22,22
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,230,230
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,36,36
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,34,34
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,6,6
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,25,25
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,88,88
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,328,328
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,1342,1342
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,36,36
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,31,31
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,14,14
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,21,21
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,17,17
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,51,51
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,12,12
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,19,19
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,58,58
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,34,34
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,34,34
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,32,32
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,105,105
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,151,151
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,64,64
MOJINETE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,4,4
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,20,20
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,119,119
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,243,243
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,112,112
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,6,6
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,82,82
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,59,59
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,51,51
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,757,757
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,42,42
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,14,14
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,10,10
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,30,30
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,62,62
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,5,5
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,3,3
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,15,15
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,13,13
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,22,22
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,28,28
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,13,13
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,53,53
PORCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-07-01,24,24
