,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
CAPINOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,2,3
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,2,3
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,8,9,17
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,1,3
COMARAPA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,2,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,5,6
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,1,3
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,16,6,22
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,3,5
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,2,3
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,8,3,11
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,0,2
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
MIZQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,0,2
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,4,8
MOROCHATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,3,5
PATACAMAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,5,9
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,5,2,7
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,0,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,2,2
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,2,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,0,2
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,37,28,65
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,3,1,4
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,6,1,7
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,2,6
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,1,3
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,2,6
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
UYUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,2,3
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,2,2,4
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,2,6
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,4,2,6
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,1,0,1
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-09-01,0,1,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,1,3
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,3,4,7
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,17,3,20
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,2,2
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,6,3,9
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,4,0,4
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
HUMANATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,3,3,6
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,10,6,16
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,1,2
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
MOROCHATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,1,3
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,3,2,5
PUNA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,4,3,7
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,2,3
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,3,0,3
SACABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,45,37,82
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
SOPACHUY,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,2,4
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,1,2
TARATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,3,0,3
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,1,2
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,3,2,5
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,5,3,8
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,6,4,10
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,0,1
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-10-01,1,1,2
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
AYATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,1,2
BETANZOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
BOLIVAR,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
BOYUIBE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,1,2
BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,5,1,6
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,6,5,11
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,2,2
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,6,13,19
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,0,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,4,0,4
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,4,2,6
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,7,3,10
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
MECAPACA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
MIZQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
MOJOCOYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,5,5,10
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,5,0,5
PRESTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,1,4
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,2,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,3,6
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,0,3
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,1,3
SAN IGNACIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,4,2,6
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,48,34,82
SENA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,0,3
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,7,8,15
TACOPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,2,2
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,1,2
TARVITA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,4,1,5
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
TORO TORO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
TOTORA(CBBA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,3,1,4
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,2,4
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,4,1,5
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,1,3
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,2,4
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,3,5
YAMPARAEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,2,0,2
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,4,4,8
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,0,1,1
ZUDAÑEZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,3,5
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,1,2
CARACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,4,2,6
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,4,3,7
COLPA BELGICA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,0,2
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,0,2
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,11,3,14
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,3,5,8
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,3,3
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,3,1,4
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,18,14,32
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,0,2
LORETO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
MACHARETI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
MAIRANA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,4,2,6
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,2,2
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,2,3
PAZÑA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,4,0,4
PORTACHUELO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,2,3
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,3,1,4
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,2,4
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,2,3
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,54,34,88
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,1,2
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,3,0,3
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,1,2
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,4,1,5
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,3,0,3
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,1,2
TOLEDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
TOMINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,5,2,7
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,3,4
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,1,3
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,2,4
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,4,3,7
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,2,0,2
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2011-12-01,1,0,1
