,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,3,2,5
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,2,3,5
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,3,0,3
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,4,3,7
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,2,2,4
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,1,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,3,4
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,2,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,1,2
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,8,0,8
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,2,2
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,59,68,127
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,4,0,4
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,7,6,13
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,1,2
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,4,7,11
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,2,2,4
TOLEDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,8,1,9
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,3,3,6
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,3,4
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,5,4,9
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,4,3,7
YUNCHARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-06-01,1,0,1
ACACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,5,1,6
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,8,10,18
COLLANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,2,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,6,7
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,1,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,17,13,30
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,2,4
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,3,0,3
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,3,5
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,30,21,51
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,4,0,4
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,2,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,6,5,11
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,5,2,7
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,3,4
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,10,1,11
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,6,1,7
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,2,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,4,1,5
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,3,1,4
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,59,41,100
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,12,5,17
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,2,2
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,1,3
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,6,0,6
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,4,0,4
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,1,3
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,2,2
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,1,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,1,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,0,3,3
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,5,1,6
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,3,0,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,8,3,11
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,2,0,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-07-01,4,2,6
ACACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,1,4
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
CALACOTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,2,2
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,2,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,5,2,7
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
CHARAÑA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,1,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,22,6,28
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,5,3,8
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,19,7,26
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,6,1,7
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,1,4
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,1,3
HUACHACALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,2,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,2,2
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,1,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,1,2
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,24,14,38
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,8,6,14
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,7,2,9
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,0,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
PELECHUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,2,3
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,22,3,25
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,2,2
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,2,4
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,4,6
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,5,1,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,6,2,8
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,2,3
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,4,2,6
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,0,3
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,67,52,119
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,8,2,10
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,10,4,14
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
TIAWANACU,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,2,5
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,4,2,6
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,5,3,8
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,2,0,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,4,2,6
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,3,5,8
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,7,1,8
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,5,4,9
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-08-01,1,0,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,0,4
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,3,5
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,7,7,14
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,2,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,1,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,2,3
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,5,0,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,15,6,21
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,0,4
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,22,18,40
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,2,6
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,2,6
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,1,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,0,4
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
HUACARETA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,1,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,4,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,6,2,8
