,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,3,4
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,1,3
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,12,8,20
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,1,3
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,5,12
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,15,5,20
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,6,13
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,4,7
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,33,25,58
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,7,15
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,2,6
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,7,9
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,17,25
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,5,10
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,12,18,30
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,7,13
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,6,11
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,4,12
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,46,26,72
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,6,16
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,5,12
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,4,9
CHARAÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,2,8
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,6,13
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,12,11,23
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,1,3
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,14,22
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,30,11,41
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,123,118,241
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,13,14,27
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,3,7
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,11,6,17
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,0,3
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,4,9
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,4,10
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,2,4
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,5,13
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,7,14
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,15,8,23
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,12,14,26
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,12,17
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,19,23
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,0,3
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,257,256,513
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,4,7
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,4,9
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,3,4
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,23,24,47
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,3,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,8,14
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,14,4,18
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
EXALTACION,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,15,22
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,2,8
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,9,2,11
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,4,5
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,22,5,27
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,5,13
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,9,7,16
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,11,21
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,11,17
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,3,6
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,4,9
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,2,6
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,20,12,32
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,32,27,59
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,330,299,629
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,35,10,45
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,0,7
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,4,9
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,3,3
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
MALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,17,9,26
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,5,7
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,5,15
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,5,7
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,26,27,53
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,54,44,98
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,4,9
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,12,22
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,113,92,205
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,5,8
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,11,17
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,7,12
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,14,14,28
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,0,3
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,9,8,17
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,5,10
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,1,3
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,0,3
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,0,4
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,14,20
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,9,12
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,3,5
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,94,43,137
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,4,5
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,3,6
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,9,9,18
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,1,6
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,44,26,70
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,14,10,24
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,14,13,27
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,1,7
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,33,35,68
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,4,4
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,4,5
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,33,32,65
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,4,11
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,29,26,55
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,6,13
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,3,5
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,3,4
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,3,3
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,22,19,41
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,3,7
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,17,8,25
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,21,31
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,8,14
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,2,8
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,6,9
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,29,28,57
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,14,22,36
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,6,16
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,11,17
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,2,4
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,6,11
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,6,9
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,7,12
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,413,462,875
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,7,14
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,2,5
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,2,6
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,9,5,14
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,14,22
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,9,5,14
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,5,7
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,19,21,40
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,174,172,346
TACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,2,7
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,0,3
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,3,4
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,11,21
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,12,13,25
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,4,8
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,71,63,134
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,7,9
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,3,5
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,3,4
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,22,11,33
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,22,30,52
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,3,6
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,6,9
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,4,7
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,2,4
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,15,20
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,4,5
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,3,6
TRIGAL,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,0,2
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,36,22,58
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,9,17
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,7,10,17
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,2,3
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,5,5
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,9,14
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,6,9
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,1,4
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,10,18,28
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,6,5,11
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,23,29,52
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,0,2,2
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,7,15
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,45,32,77
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,6,9
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,8,11,19
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,15,10,25
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,3,5
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,23,25,48
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,75,99,174
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,3,8,11
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,0,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,46,51,97
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,1,1,2
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,4,1,5
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,5,1,6
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-07-01,2,2,4
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,0,2,2
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,10,8,18
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,3,3,6
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,4,6,10
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,6,6,12
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,4,2,6
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,8,3,11
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,2,2,4
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,8,12,20
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,4,4,8
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,2,2,4
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,9,9,18
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,11,4,15
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,4,0,4
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,7,2,9
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,3,2,5
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,8,2,10
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,5,10,15
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,5,6,11
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,1,2,3
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,0,1,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-08-01,1,2,3
