municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,32,32
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,9,9
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,5,5
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,14,14
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,9,9
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,7,7
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,6,6
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,10,10
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,32,32
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,11,11
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,11,11
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,5,5
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,5,5
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,19,19
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,5,5
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,8,8
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,8,8
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,7,7
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,17,17
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,3,3
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,2,2
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,6,6
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,10,10
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,11,11
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-06-01,4,4
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,24,24
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
ALCALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,12,12
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,15,15
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,11,11
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,17,17
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,17,17
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,10,10
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,13,13
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,17,17
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,10,10
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,14,14
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,28,28
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,15,15
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,15,15
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
ESMERALDA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,10,10
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,26,26
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,13,13
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,12,12
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
LA RIVERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,13,13
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,27,27
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,21,21
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,19,19
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,19,19
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,14,14
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,12,12
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
PUERTO SILES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,21,21
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
ROBORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,11,11
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,9,9
SAN JOAQUIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,36,36
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
SAN PEDRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
SAN PEDRO DE QUEMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SAN RAMON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,8,8
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,11,11
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,15,15
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,30,30
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,10,10
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,7,7
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,5,5
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,23,23
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-07-01,2,2
