,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
INQUISIVI,atencion odontologica,restauraciones,2023-07-01,7,12,37,36,32,30,22,99,17,7,0,0,0,0,299
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2023-07-01,21,36,74,80,53,44,87,109,2,9,0,0,0,0,515
IXIAMAS,atencion odontologica,restauraciones,2023-07-01,1,0,58,41,37,62,22,42,3,0,0,0,0,0,266
JESUS DE MACHACA,atencion odontologica,restauraciones,2023-07-01,11,12,28,35,41,38,55,76,18,9,0,0,0,0,323
LA ASUNTA,atencion odontologica,restauraciones,2023-07-01,23,24,121,150,90,135,111,242,5,5,0,0,0,0,906
LA GUARDIA,atencion odontologica,restauraciones,2023-07-01,30,33,135,155,43,97,54,242,4,8,0,0,0,0,801
LA PAZ,atencion odontologica,restauraciones,2023-07-01,800,814,2390,2950,1216,1599,2605,4715,820,545,0,0,0,0,18454
LA RIVERA,atencion odontologica,restauraciones,2023-07-01,0,0,0,9,0,5,6,2,2,0,0,0,0,0,24
LAGUNILLAS,atencion odontologica,restauraciones,2023-07-01,3,8,30,30,6,22,11,59,0,0,0,0,0,0,169
LAJA,atencion odontologica,restauraciones,2023-07-01,40,35,71,116,28,32,22,115,12,10,0,0,0,0,481
LAS CARRERAS,atencion odontologica,restauraciones,2023-07-01,0,3,17,6,4,28,6,49,3,4,0,0,0,0,120
LICOMA PAMPA,atencion odontologica,restauraciones,2023-07-01,1,10,3,8,17,10,8,11,0,0,0,0,0,0,68
LLALLAGUA,atencion odontologica,restauraciones,2023-07-01,30,46,91,120,19,63,69,191,14,4,0,0,0,0,647
LLICA,atencion odontologica,restauraciones,2023-07-01,0,0,0,2,2,15,6,13,0,0,0,0,0,0,38
LORETO,atencion odontologica,restauraciones,2023-07-01,0,0,1,2,0,4,0,3,4,0,0,0,0,0,14
LURIBAY,atencion odontologica,restauraciones,2023-07-01,4,10,40,49,14,35,37,51,4,6,0,0,0,0,250
MACHACAMARCA,atencion odontologica,restauraciones,2023-07-01,7,5,31,38,9,23,21,41,27,25,0,0,0,0,227
MACHARETI,atencion odontologica,restauraciones,2023-07-01,11,22,23,37,0,9,16,34,8,0,0,0,0,0,160
MAGDALENA,atencion odontologica,restauraciones,2023-07-01,0,0,6,1,6,4,2,4,0,0,0,0,0,0,23
MAIRANA,atencion odontologica,restauraciones,2023-07-01,19,12,36,39,21,11,24,61,4,1,0,0,0,0,228
MALLA,atencion odontologica,restauraciones,2023-07-01,13,13,31,46,9,20,12,9,3,1,0,0,0,0,157
MAPIRI,atencion odontologica,restauraciones,2023-07-01,7,2,14,32,7,18,9,38,0,0,0,0,0,0,127
MECAPACA,atencion odontologica,restauraciones,2023-07-01,26,31,69,86,28,42,32,68,16,5,0,0,0,0,403
MINEROS,atencion odontologica,restauraciones,2023-07-01,2,6,42,46,11,32,13,74,8,1,0,0,0,0,235
MIZQUE,atencion odontologica,restauraciones,2023-07-01,22,9,60,57,14,75,22,51,2,3,0,0,0,0,315
MOCOMOCO,atencion odontologica,restauraciones,2023-07-01,5,5,12,23,18,34,28,72,7,8,0,0,0,0,212
MOJINETE,atencion odontologica,restauraciones,2023-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,restauraciones,2023-07-01,5,2,28,51,25,66,48,102,2,0,0,0,0,0,329
MONTEAGUDO,atencion odontologica,restauraciones,2023-07-01,11,34,151,342,59,147,119,204,28,16,0,0,0,0,1111
MONTERO,atencion odontologica,restauraciones,2023-07-01,26,44,319,280,100,271,195,427,39,30,0,0,0,0,1731
MORO MORO,atencion odontologica,restauraciones,2023-07-01,1,0,7,18,4,10,8,13,0,1,0,0,0,0,62
MOROCHATA,atencion odontologica,restauraciones,2023-07-01,12,4,12,10,24,46,34,54,15,20,0,0,0,0,231
NAZACARA DE PACAJES,atencion odontologica,restauraciones,2023-07-01,1,4,2,1,0,0,4,3,0,0,0,0,0,0,15
OCURI,atencion odontologica,restauraciones,2023-07-01,1,3,14,18,14,21,18,65,1,1,0,0,0,0,156
OKINAWA,atencion odontologica,restauraciones,2023-07-01,1,0,6,11,2,2,3,14,2,4,0,0,0,0,45
OMEREQUE,atencion odontologica,restauraciones,2023-07-01,0,7,5,23,10,23,6,23,0,0,0,0,0,0,97
ORURO,atencion odontologica,restauraciones,2023-07-01,291,195,1081,1286,737,1149,1563,2620,320,159,0,0,0,0,9401
PADCAYA,atencion odontologica,restauraciones,2023-07-01,2,4,31,39,25,48,58,75,2,4,0,0,0,0,288
PADILLA,atencion odontologica,restauraciones,2023-07-01,2,9,13,55,12,64,37,99,16,3,0,0,0,0,310
PAILON,atencion odontologica,restauraciones,2023-07-01,4,16,40,30,14,25,12,57,4,1,0,0,0,0,203
PALCA,atencion odontologica,restauraciones,2023-07-01,14,19,35,72,16,51,29,61,2,4,0,0,0,0,303
PALOS BLANCOS,atencion odontologica,restauraciones,2023-07-01,17,33,92,100,60,91,88,139,7,8,0,0,0,0,635
PAMPA AULLAGAS,atencion odontologica,restauraciones,2023-07-01,2,3,14,8,1,4,7,11,2,2,0,0,0,0,54
PAMPA GRANDE,atencion odontologica,restauraciones,2023-07-01,4,4,24,16,3,36,23,58,0,3,0,0,0,0,171
PAPEL PAMPA,atencion odontologica,restauraciones,2023-07-01,5,0,5,13,5,11,12,14,5,3,0,0,0,0,73
PASORAPA,atencion odontologica,restauraciones,2023-07-01,1,5,0,12,4,29,23,16,5,0,0,0,0,0,95
PATACAMAYA,atencion odontologica,restauraciones,2023-07-01,33,43,55,115,52,71,19,84,1,1,0,0,0,0,474
PAZÑA,atencion odontologica,restauraciones,2023-07-01,1,4,18,54,17,23,21,28,5,20,0,0,0,0,191
PELECHUCO,atencion odontologica,restauraciones,2023-07-01,2,2,17,16,6,5,13,44,0,3,0,0,0,0,108
POCOATA,atencion odontologica,restauraciones,2023-07-01,15,15,41,51,20,51,56,122,16,5,0,0,0,0,392
POCONA,atencion odontologica,restauraciones,2023-07-01,20,26,48,82,22,64,63,103,4,10,0,0,0,0,442
POJO (CBBA),atencion odontologica,restauraciones,2023-07-01,13,13,50,78,35,61,34,94,3,10,0,0,0,0,391
POOPO,atencion odontologica,restauraciones,2023-07-01,21,16,63,32,10,25,34,77,4,5,0,0,0,0,287
PORCO,atencion odontologica,restauraciones,2023-07-01,2,0,1,8,0,6,4,8,0,0,0,0,0,0,29
POROMA,atencion odontologica,restauraciones,2023-07-01,5,4,22,41,6,14,34,78,4,6,0,0,0,0,214
PORONGO,atencion odontologica,restauraciones,2023-07-01,6,9,33,32,14,55,37,77,9,0,0,0,0,0,272
PORTACHUELO,atencion odontologica,restauraciones,2023-07-01,1,1,8,9,4,31,9,16,2,0,0,0,0,0,81
PORVENIR,atencion odontologica,restauraciones,2023-07-01,9,5,67,69,30,54,12,52,0,6,0,0,0,0,304
POSTRER VALLE,atencion odontologica,restauraciones,2023-07-01,0,0,16,19,16,11,3,2,1,1,0,0,0,0,69
POTOSI,atencion odontologica,restauraciones,2023-07-01,144,199,486,602,306,331,482,1217,29,26,0,0,0,0,3822
PRESTO,atencion odontologica,restauraciones,2023-07-01,0,2,66,54,20,85,59,113,2,4,0,0,0,0,405
PUCARA,atencion odontologica,restauraciones,2023-07-01,0,0,0,2,17,5,3,14,0,0,0,0,0,0,41
PUCARANI,atencion odontologica,restauraciones,2023-07-01,22,9,51,61,40,70,25,121,8,3,0,0,0,0,410
PUERTO ACOSTA,atencion odontologica,restauraciones,2023-07-01,6,0,0,8,4,5,3,5,4,3,0,0,0,0,38
PUERTO CARABUCO,atencion odontologica,restauraciones,2023-07-01,4,15,21,33,17,21,31,62,9,7,0,0,0,0,220
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2023-07-01,0,0,9,10,5,15,0,22,0,0,0,0,0,0,61
PUERTO PEREZ,atencion odontologica,restauraciones,2023-07-01,1,1,0,4,5,1,1,14,3,0,0,0,0,0,30
PUERTO QUIJARRO,atencion odontologica,restauraciones,2023-07-01,1,6,12,16,1,24,33,39,5,6,0,0,0,0,143
PUERTO RICO,atencion odontologica,restauraciones,2023-07-01,4,8,7,16,10,22,34,46,1,0,0,0,0,0,148
PUERTO SUAREZ,atencion odontologica,restauraciones,2023-07-01,4,7,20,36,19,21,9,31,3,5,0,0,0,0,155
PUERTO VILLARROEL,atencion odontologica,restauraciones,2023-07-01,18,27,144,153,118,168,141,268,30,4,0,0,0,0,1071
PUNA,atencion odontologica,restauraciones,2023-07-01,13,10,20,25,11,46,18,68,9,5,0,0,0,0,225
PUNATA,atencion odontologica,restauraciones,2023-07-01,35,22,145,128,96,126,76,217,12,10,0,0,0,0,867
QUIABAYA,atencion odontologica,restauraciones,2023-07-01,0,0,7,4,5,4,7,9,0,0,0,0,0,0,36
QUILLACOLLO,atencion odontologica,restauraciones,2023-07-01,118,135,414,597,185,337,380,944,99,57,0,0,0,0,3266
QUIME,atencion odontologica,restauraciones,2023-07-01,7,11,50,113,28,62,83,63,6,6,0,0,0,0,429
QUIRUSILLAS,atencion odontologica,restauraciones,2023-07-01,2,0,4,11,3,3,5,30,1,3,0,0,0,0,62
RAVELO,atencion odontologica,restauraciones,2023-07-01,6,3,17,28,9,28,9,34,0,3,0,0,0,0,137
RIBERALTA,atencion odontologica,restauraciones,2023-07-01,60,68,192,366,112,212,210,488,47,49,0,0,0,0,1804
ROBORE,atencion odontologica,restauraciones,2023-07-01,24,17,29,86,23,55,115,120,21,13,0,0,0,0,503
RURRENABAQUE,atencion odontologica,restauraciones,2023-07-01,8,6,20,19,6,18,20,60,1,2,0,0,0,0,160
SABAYA,atencion odontologica,restauraciones,2023-07-01,10,2,6,15,15,17,20,24,3,5,0,0,0,0,117
SACABA,atencion odontologica,restauraciones,2023-07-01,145,202,520,679,222,457,388,1033,74,43,0,0,0,0,3763
SACABAMBA,atencion odontologica,restauraciones,2023-07-01,0,0,13,16,18,16,12,24,2,4,0,0,0,0,105
SACACA,atencion odontologica,restauraciones,2023-07-01,2,0,7,10,11,14,9,22,1,1,0,0,0,0,77
SAIPINA,atencion odontologica,restauraciones,2023-07-01,3,4,15,54,26,20,15,76,0,1,0,0,0,0,214
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2023-07-01,13,8,53,47,31,57,35,91,27,23,0,0,0,0,385
SAMAIPATA,atencion odontologica,restauraciones,2023-07-01,7,4,27,52,27,38,41,124,14,0,0,0,0,0,334
SAN AGUSTIN,atencion odontologica,restauraciones,2023-07-01,0,0,0,1,0,2,1,4,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,restauraciones,2023-07-01,17,6,10,12,19,21,14,23,2,3,0,0,0,0,127
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2023-07-01,2,2,9,3,24,3,5,14,9,0,0,0,0,0,71
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2023-07-01,5,0,1,1,0,7,3,12,0,0,0,0,0,0,29
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2023-07-01,0,0,4,10,1,5,8,24,1,1,0,0,0,0,54
SAN BENITO,atencion odontologica,restauraciones,2023-07-01,12,7,45,43,27,39,52,63,11,17,0,0,0,0,316
SAN BORJA,atencion odontologica,restauraciones,2023-07-01,14,19,42,59,41,89,44,108,9,5,0,0,0,0,430
SAN BUENA VENTURA,atencion odontologica,restauraciones,2023-07-01,0,0,7,15,6,20,11,29,0,3,0,0,0,0,91
SAN CARLOS,atencion odontologica,restauraciones,2023-07-01,4,8,53,43,28,44,38,93,10,7,0,0,0,0,328
SAN IGNACIO,atencion odontologica,restauraciones,2023-07-01,10,14,46,99,15,56,28,201,3,8,0,0,0,0,480
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2023-07-01,12,1,33,58,18,44,23,78,5,1,0,0,0,0,273
SAN JAVIER(BNI),atencion odontologica,restauraciones,2023-07-01,0,0,1,2,0,0,0,4,0,0,0,0,0,0,7
SAN JAVIER(STC),atencion odontologica,restauraciones,2023-07-01,3,2,27,26,3,9,9,32,0,1,0,0,0,0,112
SAN JOAQUIN,atencion odontologica,restauraciones,2023-07-01,10,1,24,60,20,36,23,46,0,0,0,0,0,0,220
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2023-07-01,0,0,3,9,3,13,4,39,0,0,0,0,0,0,71
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2023-07-01,6,2,16,29,12,30,6,34,1,0,0,0,0,0,136
SAN JULIAN,atencion odontologica,restauraciones,2023-07-01,36,33,119,151,110,130,108,264,26,12,0,0,0,0,989
SAN LORENZO(PND),atencion odontologica,restauraciones,2023-07-01,0,2,0,2,1,1,2,3,0,0,0,0,0,0,11
SAN LORENZO(TJA),atencion odontologica,restauraciones,2023-07-01,7,9,52,83,28,49,38,102,10,10,0,0,0,0,388
SAN LUCAS,atencion odontologica,restauraciones,2023-07-01,86,59,141,192,54,178,96,280,9,6,0,0,0,0,1101
SAN MATIAS,atencion odontologica,restauraciones,2023-07-01,3,10,15,43,8,26,14,52,3,6,0,0,0,0,180
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2023-07-01,2,0,17,35,8,47,30,105,0,4,0,0,0,0,248
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2023-07-01,4,10,3,5,18,8,5,19,6,0,0,0,0,0,78
SAN PEDRO,atencion odontologica,restauraciones,2023-07-01,4,5,43,63,37,72,43,103,4,6,0,0,0,0,380
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2023-07-01,9,2,32,51,20,33,71,117,5,14,0,0,0,0,354
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2023-07-01,17,18,25,23,9,10,27,51,12,4,0,0,0,0,196
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2023-07-01,1,5,19,34,19,31,48,87,8,11,0,0,0,0,263
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2023-07-01,0,1,1,2,1,4,4,10,0,0,0,0,0,0,23
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2023-07-01,2,4,9,14,2,21,14,7,0,2,0,0,0,0,75
SAN RAFAEL,atencion odontologica,restauraciones,2023-07-01,5,0,2,11,5,2,6,17,0,4,0,0,0,0,52
SAN RAMON BENI,atencion odontologica,restauraciones,2023-07-01,0,0,4,0,5,22,7,11,0,0,0,0,0,0,49
SAN RAMON SCZ,atencion odontologica,restauraciones,2023-07-01,0,0,2,0,1,1,0,2,0,0,0,0,0,0,6
SANTA ANA,atencion odontologica,restauraciones,2023-07-01,1,1,9,17,1,34,1,19,2,15,0,0,0,0,100
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2023-07-01,939,1058,2066,2456,711,1269,2083,4509,519,441,0,0,0,0,16051
SANTA ROSA,atencion odontologica,restauraciones,2023-07-01,0,1,7,6,0,0,1,2,0,0,0,0,0,0,17
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2023-07-01,10,8,34,48,28,38,21,82,5,2,0,0,0,0,276
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2023-07-01,2,7,11,9,1,6,0,22,0,3,0,0,0,0,61
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2023-07-01,11,20,70,78,28,63,57,100,17,18,0,0,0,0,462
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2023-07-01,10,0,10,9,7,8,15,21,2,2,0,0,0,0,84
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2023-07-01,6,2,3,9,7,3,1,21,0,1,0,0,0,0,53
SANTIVAÑES,atencion odontologica,restauraciones,2023-07-01,8,10,48,70,21,30,34,75,5,8,0,0,0,0,309
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2023-07-01,6,9,13,31,19,29,8,44,1,6,0,0,0,0,166
SAPAHAQUI,atencion odontologica,restauraciones,2023-07-01,18,7,20,33,12,24,24,28,1,6,0,0,0,0,173
SENA,atencion odontologica,restauraciones,2023-07-01,5,4,5,4,0,10,5,13,0,0,0,0,0,0,46
SHINAOTA,atencion odontologica,restauraciones,2023-07-01,0,4,12,20,7,11,64,43,0,3,0,0,0,0,164
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2023-07-01,5,7,4,16,37,21,12,74,6,1,0,0,0,0,183
SICAYA,atencion odontologica,restauraciones,2023-07-01,0,0,1,0,3,3,0,7,0,2,0,0,0,0,16
SIPE SIPE,atencion odontologica,restauraciones,2023-07-01,67,77,127,291,42,104,74,336,11,28,0,0,0,0,1157
SOPACHUY,atencion odontologica,restauraciones,2023-07-01,3,4,21,30,5,32,19,70,1,2,0,0,0,0,187
SORACACHI,atencion odontologica,restauraciones,2023-07-01,1,24,50,37,25,33,18,90,15,11,0,0,0,0,304
SORATA,atencion odontologica,restauraciones,2023-07-01,16,7,30,37,22,45,14,64,12,4,0,0,0,0,251
SUCRE,atencion odontologica,restauraciones,2023-07-01,291,408,1552,1955,880,1356,1396,3017,214,149,0,0,0,0,11218
TACACHI,atencion odontologica,restauraciones,2023-07-01,0,0,2,2,0,0,0,1,0,0,0,0,0,0,5
TACACOMA,atencion odontologica,restauraciones,2023-07-01,6,7,10,9,7,14,18,18,1,0,0,0,0,0,90
TACOBAMBA,atencion odontologica,restauraciones,2023-07-01,0,2,3,3,2,7,2,37,0,2,0,0,0,0,58
TACOPAYA,atencion odontologica,restauraciones,2023-07-01,0,0,1,2,6,6,10,14,7,12,0,0,0,0,58
TAHUA,atencion odontologica,restauraciones,2023-07-01,0,0,2,1,1,3,1,1,0,0,0,0,0,0,9
TAPACARI,atencion odontologica,restauraciones,2023-07-01,3,26,50,73,14,65,42,112,3,20,0,0,0,0,408
TARABUCO,atencion odontologica,restauraciones,2023-07-01,7,0,16,35,29,34,33,72,0,9,0,0,0,0,235
TARACO,atencion odontologica,restauraciones,2023-07-01,1,5,9,11,8,20,22,39,5,3,0,0,0,0,123
TARATA,atencion odontologica,restauraciones,2023-07-01,0,2,14,29,6,24,14,43,12,4,0,0,0,0,148
TARIJA,atencion odontologica,restauraciones,2023-07-01,142,125,913,1145,370,595,808,1552,237,101,0,0,0,0,5988
TARVITA,atencion odontologica,restauraciones,2023-07-01,15,9,34,82,35,86,58,124,0,9,0,0,0,0,452
TEOPONTE,atencion odontologica,restauraciones,2023-07-01,0,4,8,16,5,16,10,17,0,0,0,0,0,0,76
TIAHUANACU,atencion odontologica,restauraciones,2023-07-01,2,13,32,17,13,32,19,61,4,2,0,0,0,0,195
TINGUIPAYA,atencion odontologica,restauraciones,2023-07-01,3,12,25,40,14,37,29,47,3,1,0,0,0,0,211
TIPUANI,atencion odontologica,restauraciones,2023-07-01,2,1,5,14,5,4,6,8,4,0,0,0,0,0,49
TIQUIPAYA,atencion odontologica,restauraciones,2023-07-01,129,152,364,522,104,188,81,346,22,20,0,0,0,0,1928
TIRAQUE (CBBA),atencion odontologica,restauraciones,2023-07-01,23,14,77,114,8,92,40,81,6,3,0,0,0,0,458
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2023-07-01,2,2,20,8,0,24,19,28,6,3,0,0,0,0,112
TOCO,atencion odontologica,restauraciones,2023-07-01,4,2,37,25,3,14,14,31,0,7,0,0,0,0,137
TODOS SANTOS,atencion odontologica,restauraciones,2023-07-01,1,1,0,1,0,4,0,8,0,0,0,0,0,0,15
TOLATA,atencion odontologica,restauraciones,2023-07-01,2,4,45,48,12,36,34,61,2,18,0,0,0,0,262
TOLEDO,atencion odontologica,restauraciones,2023-07-01,4,4,14,40,13,8,12,33,5,12,0,0,0,0,145
TOMAVE,atencion odontologica,restauraciones,2023-07-01,11,2,13,14,12,14,15,47,0,2,0,0,0,0,130
TOMINA,atencion odontologica,restauraciones,2023-07-01,6,20,67,43,47,105,69,119,0,2,0,0,0,0,478
TORO TORO,atencion odontologica,restauraciones,2023-07-01,0,3,11,35,12,35,50,95,0,3,0,0,0,0,244
TOTORA(CBBA),atencion odontologica,restauraciones,2023-07-01,13,16,31,72,46,70,37,75,3,0,0,0,0,0,363
TOTORA(ORR),atencion odontologica,restauraciones,2023-07-01,9,10,0,8,17,2,5,13,0,0,0,0,0,0,64
TRIGAL,atencion odontologica,restauraciones,2023-07-01,0,2,12,38,18,35,16,37,0,1,0,0,0,0,159
TRINIDAD,atencion odontologica,restauraciones,2023-07-01,42,64,311,369,106,169,255,499,39,44,0,0,0,0,1898
TUPIZA,atencion odontologica,restauraciones,2023-07-01,9,25,64,100,31,72,96,193,49,27,0,0,0,0,666
TURCO,atencion odontologica,restauraciones,2023-07-01,6,0,35,23,4,27,11,36,4,6,0,0,0,0,152
UMALA,atencion odontologica,restauraciones,2023-07-01,6,10,6,9,10,2,8,8,2,2,0,0,0,0,63
UNCIA,atencion odontologica,restauraciones,2023-07-01,4,20,61,72,75,121,60,173,7,3,0,0,0,0,596
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2023-07-01,1,7,35,55,47,92,64,173,6,6,0,0,0,0,486
URUBICHA,atencion odontologica,restauraciones,2023-07-01,0,0,1,4,2,8,2,2,0,0,0,0,0,0,19
UYUNI,atencion odontologica,restauraciones,2023-07-01,20,13,49,53,39,39,68,271,20,20,0,0,0,0,592
VACAS,atencion odontologica,restauraciones,2023-07-01,12,8,38,98,22,59,35,81,17,14,0,0,0,0,384
VALLEGRANDE,atencion odontologica,restauraciones,2023-07-01,6,9,99,94,68,55,55,203,21,17,0,0,0,0,627
VIACHA,atencion odontologica,restauraciones,2023-07-01,44,41,194,195,65,120,106,233,21,4,0,0,0,0,1023
VILA VILA,atencion odontologica,restauraciones,2023-07-01,6,0,6,11,4,5,3,9,0,1,0,0,0,0,45
VILLA CHARCAS,atencion odontologica,restauraciones,2023-07-01,8,5,46,53,17,39,15,75,0,3,0,0,0,0,261
VILLA MONTES,atencion odontologica,restauraciones,2023-07-01,8,9,86,143,104,228,187,337,30,16,0,0,0,0,1148
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2023-07-01,0,0,2,3,1,2,1,3,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,restauraciones,2023-07-01,3,3,28,38,2,9,8,37,0,4,0,0,0,0,132
VILLA SERRANO,atencion odontologica,restauraciones,2023-07-01,10,2,33,43,20,69,107,125,8,1,0,0,0,0,418
VILLA TUNARI,atencion odontologica,restauraciones,2023-07-01,61,63,199,301,102,252,180,504,17,19,0,0,0,0,1698
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2023-07-01,22,11,92,88,32,101,42,99,0,1,0,0,0,0,488
VILLAZON,atencion odontologica,restauraciones,2023-07-01,19,11,73,114,44,82,77,119,6,9,0,0,0,0,554
VINTO,atencion odontologica,restauraciones,2023-07-01,46,40,170,204,92,195,82,390,15,11,0,0,0,0,1245
VITICHI,atencion odontologica,restauraciones,2023-07-01,0,2,8,11,1,12,13,43,3,4,0,0,0,0,97
WALDO BALLIVIAN,atencion odontologica,restauraciones,2023-07-01,4,8,11,13,6,26,11,20,0,0,0,0,0,0,99
WARNES,atencion odontologica,restauraciones,2023-07-01,0,14,92,188,57,78,32,169,9,3,0,0,0,0,642
YACO,atencion odontologica,restauraciones,2023-07-01,3,1,7,8,6,5,11,36,0,0,0,0,0,0,77
YACUIBA,atencion odontologica,restauraciones,2023-07-01,34,43,273,362,138,278,299,721,55,40,0,0,0,0,2243
YAMPARAEZ,atencion odontologica,restauraciones,2023-07-01,2,5,35,30,37,107,66,101,1,14,0,0,0,0,398
YANACACHI,atencion odontologica,restauraciones,2023-07-01,0,0,10,5,0,2,5,6,0,0,0,0,0,0,28
YAPACANI,atencion odontologica,restauraciones,2023-07-01,8,18,101,123,59,100,84,150,15,5,0,0,0,0,663
YOCALLA,atencion odontologica,restauraciones,2023-07-01,26,7,29,38,13,20,19,71,4,3,0,0,0,0,230
YOTALA,atencion odontologica,restauraciones,2023-07-01,5,6,45,51,34,57,31,86,8,0,0,0,0,0,323
YUNCHARA,atencion odontologica,restauraciones,2023-07-01,5,2,22,30,17,19,19,48,3,2,0,0,0,0,167
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2023-07-01,2,0,5,0,0,0,0,2,0,0,0,0,0,0,9
ZUDAÑEZ,atencion odontologica,restauraciones,2023-07-01,3,0,20,48,11,37,14,58,0,0,0,0,0,0,191
ACACIO,atencion odontologica,restauraciones,2023-08-01,4,2,12,9,20,22,8,8,0,2,0,0,0,0,87
ACHACACHI,atencion odontologica,restauraciones,2023-08-01,29,12,43,96,21,80,84,147,22,8,0,0,0,0,542
ACHOCALLA,atencion odontologica,restauraciones,2023-08-01,28,32,76,113,33,86,37,191,3,4,0,0,0,0,603
AIQUILE,atencion odontologica,restauraciones,2023-08-01,9,22,56,57,15,21,43,128,26,19,0,0,0,0,396
ALALAY,atencion odontologica,restauraciones,2023-08-01,1,1,6,4,12,7,0,8,0,0,0,0,0,0,39
ALCALA,atencion odontologica,restauraciones,2023-08-01,2,4,33,29,33,55,60,73,1,2,0,0,0,0,292
ALTO BENI,atencion odontologica,restauraciones,2023-08-01,12,12,43,35,10,43,38,94,2,0,0,0,0,0,289
ANCORAIMES,atencion odontologica,restauraciones,2023-08-01,2,3,8,18,25,38,23,53,13,5,0,0,0,0,188
ANDAMARCA,atencion odontologica,restauraciones,2023-08-01,4,1,13,24,1,4,26,93,13,15,0,0,0,0,194
ANTEQUERA,atencion odontologica,restauraciones,2023-08-01,4,5,14,13,6,14,27,47,1,7,0,0,0,0,138
ANZALDO,atencion odontologica,restauraciones,2023-08-01,1,7,2,2,0,5,7,10,0,5,0,0,0,0,39
APOLO,atencion odontologica,restauraciones,2023-08-01,0,3,1,3,0,6,6,6,0,0,0,0,0,0,25
ARAMPAMPA,atencion odontologica,restauraciones,2023-08-01,0,0,5,5,5,4,5,17,3,1,0,0,0,0,45
ARANI,atencion odontologica,restauraciones,2023-08-01,10,5,14,17,24,15,34,101,0,5,0,0,0,0,225
ARBIETO,atencion odontologica,restauraciones,2023-08-01,31,44,51,66,16,29,46,131,11,19,0,0,0,0,444
ARQUE,atencion odontologica,restauraciones,2023-08-01,3,0,15,18,18,12,13,41,3,11,0,0,0,0,134
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2023-08-01,5,16,28,42,1,17,7,97,3,0,0,0,0,0,216
ATOCHA,atencion odontologica,restauraciones,2023-08-01,11,10,45,50,24,48,91,163,23,4,0,0,0,0,469
AUCAPATA,atencion odontologica,restauraciones,2023-08-01,0,1,9,3,2,4,25,41,0,0,0,0,0,0,85
AYATA,atencion odontologica,restauraciones,2023-08-01,3,4,6,7,7,23,24,65,5,7,0,0,0,0,151
AYO AYO,atencion odontologica,restauraciones,2023-08-01,2,0,5,15,4,9,14,63,3,11,0,0,0,0,126
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2023-08-01,56,40,114,142,98,72,210,217,13,16,0,0,0,0,978
AZURDUY,atencion odontologica,restauraciones,2023-08-01,1,2,14,21,34,48,31,61,4,0,0,0,0,0,216
BATALLAS,atencion odontologica,restauraciones,2023-08-01,9,0,17,20,7,18,5,35,0,1,0,0,0,0,112
BAURES,atencion odontologica,restauraciones,2023-08-01,0,1,1,4,4,3,10,19,1,1,0,0,0,0,44
