,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
CORQUE,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,4,2,2,6,5,3,5,0,0,0,0,31
COTAGAITA,atencion odontologica,cirugia bucal menor,2023-07-01,6,2,21,33,6,21,34,59,13,18,0,0,0,0,213
COTOCA,atencion odontologica,cirugia bucal menor,2023-07-01,4,1,36,38,8,15,10,47,10,2,0,0,0,0,171
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,42,28,7,7,11,29,7,13,0,0,0,0,146
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2023-07-01,0,1,5,2,1,0,3,1,1,5,0,0,0,0,19
CUEVO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,3,0,0,0,0,9,3,0,0,0,0,0,15
CULPINA,atencion odontologica,cirugia bucal menor,2023-07-01,2,2,15,17,1,6,9,42,2,4,0,0,0,0,100
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,6,2,2,3,6,1,8,0,0,0,0,30
CURVA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,11,10,0,0,4,5,5,0,0,0,0,0,36
DESAGUADERO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,7,15,11,6,10,11,6,5,0,0,0,0,71
EL ALTO,atencion odontologica,cirugia bucal menor,2023-07-01,75,56,572,714,125,230,246,614,128,94,0,0,0,0,2854
EL CHORO,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,3,4,0,3,3,7,6,3,0,0,0,0,30
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2023-07-01,2,0,17,36,0,2,27,59,54,28,0,0,0,0,225
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2023-07-01,0,3,25,37,3,12,19,71,16,28,0,0,0,0,214
EL TORNO,atencion odontologica,cirugia bucal menor,2023-07-01,13,8,45,32,15,14,22,84,37,26,0,0,0,0,296
EL VILLAR,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,6,5,1,2,13,20,6,0,0,0,0,0,53
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,32,23,7,20,21,97,16,14,0,0,0,0,232
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,22,32,6,11,11,27,6,1,0,0,0,0,119
ESCARA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,6,6,3,11,8,13,2,10,0,0,0,0,60
ESMERALDA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,0,0,0,0,2,3,0,4,0,0,0,0,9
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,9,6,2,6,12,42,61,39,0,0,0,0,178
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,16,12,3,3,7,21,6,3,0,0,0,0,71
FILADELFIA,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,7,1,3,5,6,11,2,0,0,0,0,0,36
GAIOC JATUN AYLLU YURA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,12,9,4,2,7,29,7,6,0,0,0,0,76
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,6,19,3,1,3,36,0,0,0,0,0,0,68
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2023-07-01,2,3,25,20,11,12,19,32,6,6,0,0,0,0,136
GUANAY,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,10,19,3,7,9,19,2,13,0,0,0,0,82
GUAQUI,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,15,12,10,13,10,38,11,9,0,0,0,0,120
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,47,44,6,19,14,41,5,3,0,0,0,0,180
GUTIERREZ,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,14,12,10,9,9,40,3,1,0,0,0,0,99
HUACARAJE,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,4,8,3,9,7,7,6,2,0,0,0,0,48
HUACARETA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,8,8,4,2,6,17,0,5,0,0,0,0,50
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2023-07-01,0,0,1,1,0,1,0,2,0,0,0,0,0,0,5
HUACHACALLA,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,0,0,0,0,2,0,0,3,0,0,0,0,6
HUANUNI,atencion odontologica,cirugia bucal menor,2023-07-01,1,2,25,32,7,10,14,45,17,12,0,0,0,0,165
HUARINA,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,23,27,7,26,18,38,21,11,0,0,0,0,173
HUATAJATA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,1,0,0,1,3,7,2,1,0,0,0,0,15
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,19,4,0,4,6,7,1,4,0,0,0,0,45
HUMANATA,atencion odontologica,cirugia bucal menor,2023-07-01,1,6,13,5,0,4,4,10,1,2,0,0,0,0,46
ICHOCA,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,14,10,5,6,11,4,8,5,0,0,0,0,65
ICLA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,10,10,2,7,4,41,7,4,0,0,0,0,86
INCAHUASI,atencion odontologica,cirugia bucal menor,2023-07-01,3,2,14,13,1,6,0,18,0,4,0,0,0,0,61
INQUISIVI,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,13,22,12,12,26,48,10,6,0,0,0,0,150
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2023-07-01,4,4,41,34,12,20,34,62,4,10,0,0,0,0,225
IXIAMAS,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,4,14,4,7,4,20,1,2,0,0,0,0,57
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,18,14,6,15,20,52,16,15,0,0,0,0,159
LA ASUNTA,atencion odontologica,cirugia bucal menor,2023-07-01,4,1,88,91,32,28,61,108,10,13,0,0,0,0,436
LA GUARDIA,atencion odontologica,cirugia bucal menor,2023-07-01,11,8,65,55,8,27,25,72,24,27,0,0,0,0,322
LA PAZ,atencion odontologica,cirugia bucal menor,2023-07-01,53,65,568,571,211,309,443,903,215,189,0,0,0,0,3527
LA RIVERA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,12,3,2,8,33,4,1,0,0,0,0,67
LAJA,atencion odontologica,cirugia bucal menor,2023-07-01,0,4,34,59,10,37,30,70,11,4,0,0,0,0,259
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,5,0,2,3,6,6,9,0,0,0,0,35
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,4,4,1,5,2,10,1,0,0,0,0,0,28
LLALLAGUA,atencion odontologica,cirugia bucal menor,2023-07-01,6,11,60,52,8,35,18,58,11,6,0,0,0,0,265
LLICA,atencion odontologica,cirugia bucal menor,2023-07-01,0,3,3,5,1,2,1,8,2,3,0,0,0,0,28
LORETO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,3,0,9,5,8,7,0,0,0,0,0,36
LURIBAY,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,15,16,4,7,17,13,1,9,0,0,0,0,83
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,6,11,1,3,5,7,3,8,0,0,0,0,44
MACHARETI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,3,15,1,2,3,26,2,2,0,0,0,0,54
MAGDALENA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,0,0,2,2,0,0,1,0,0,0,0,9
MAIRANA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,12,4,6,1,3,26,1,2,0,0,0,0,55
MALLA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,10,10,1,10,6,10,12,5,0,0,0,0,64
MAPIRI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,8,0,0,0,10,0,0,0,0,0,0,20
MECAPACA,atencion odontologica,cirugia bucal menor,2023-07-01,1,6,39,27,10,20,32,56,40,31,0,0,0,0,262
MINEROS,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,20,36,4,9,8,42,11,2,0,0,0,0,133
MIZQUE,atencion odontologica,cirugia bucal menor,2023-07-01,3,3,34,25,2,11,22,18,7,5,0,0,0,0,130
MOCOMOCO,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,23,18,6,16,30,63,16,31,0,0,0,0,204
MOJINETE,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,9,23,1,9,10,47,8,4,0,0,0,0,113
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,22,30,8,9,24,30,14,5,0,0,0,0,143
MONTERO,atencion odontologica,cirugia bucal menor,2023-07-01,6,12,122,141,30,38,70,152,34,24,0,0,0,0,629
MORO MORO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,6,1,1,2,3,9,1,3,0,0,0,0,26
MOROCHATA,atencion odontologica,cirugia bucal menor,2023-07-01,1,2,7,17,4,3,12,41,9,15,0,0,0,0,111
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,6,6,0,0,3,1,2,1,0,0,0,0,20
OCURI,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,8,10,4,11,17,53,14,9,0,0,0,0,128
OKINAWA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,3,3,1,2,5,16,1,4,0,0,0,0,36
OMEREQUE,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,7,3,2,0,2,7,0,0,0,0,0,0,22
ORURO,atencion odontologica,cirugia bucal menor,2023-07-01,36,39,337,361,125,179,273,460,133,112,0,0,0,0,2055
PADCAYA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,13,24,4,17,15,35,5,5,0,0,0,0,118
PADILLA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,6,11,2,2,9,28,18,1,0,0,0,0,77
PAILON,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,27,8,1,5,7,20,12,3,0,0,0,0,85
PALCA,atencion odontologica,cirugia bucal menor,2023-07-01,4,0,34,39,10,24,26,51,14,14,0,0,0,0,216
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2023-07-01,3,3,10,12,6,10,6,28,2,4,0,0,0,0,84
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,3,1,2,3,9,1,2,0,0,0,0,23
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,15,17,1,3,2,22,5,5,0,0,0,0,71
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,6,2,0,2,15,4,2,0,0,0,0,35
PASORAPA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,1,3,1,0,6,15,0,0,0,0,0,0,27
PATACAMAYA,atencion odontologica,cirugia bucal menor,2023-07-01,2,6,33,54,10,17,16,47,5,7,0,0,0,0,197
PAZÑA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,8,17,1,2,2,7,1,2,0,0,0,0,40
PELECHUCO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,11,10,3,9,11,27,1,4,0,0,0,0,76
POCOATA,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,34,46,8,26,26,74,17,12,0,0,0,0,246
POCONA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,15,27,4,5,13,11,1,1,0,0,0,0,78
POJO (CBBA),atencion odontologica,cirugia bucal menor,2023-07-01,4,0,29,22,4,2,7,32,6,4,0,0,0,0,110
POOPO,atencion odontologica,cirugia bucal menor,2023-07-01,1,2,21,14,2,6,14,26,1,15,0,0,0,0,102
PORCO,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,4,2,0,3,1,9,2,0,0,0,0,0,22
POROMA,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,12,20,4,2,6,43,16,11,0,0,0,0,116
PORONGO,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,21,34,2,13,17,28,4,2,0,0,0,0,123
PORTACHUELO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,12,8,2,8,3,14,7,5,0,0,0,0,59
PORVENIR,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,22,12,5,3,8,14,1,3,0,0,0,0,70
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,3,0,1,0,1,1,0,0,0,0,0,0,6
POTOSI,atencion odontologica,cirugia bucal menor,2023-07-01,47,35,277,305,60,121,150,386,28,42,0,0,0,0,1451
PRESTO,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,20,11,0,4,7,28,5,2,0,0,0,0,79
PUCARA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,0,1,0,1,7,0,0,0,0,0,0,11
PUCARANI,atencion odontologica,cirugia bucal menor,2023-07-01,9,1,78,73,35,61,36,94,15,26,0,0,0,0,428
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2023-07-01,5,1,11,13,6,9,12,29,6,11,0,0,0,0,103
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,24,19,8,10,27,35,12,7,0,0,0,0,145
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,10,3,7,5,7,14,2,1,0,0,0,0,49
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,1,6,1,2,2,15,4,3,0,0,0,0,34
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2023-07-01,3,3,23,31,7,18,11,49,1,7,0,0,0,0,153
PUERTO RICO,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,8,6,8,5,5,16,5,2,0,0,0,0,56
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,9,13,0,5,9,23,3,1,0,0,0,0,63
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2023-07-01,6,6,68,61,16,23,18,53,14,11,0,0,0,0,276
PUNA,atencion odontologica,cirugia bucal menor,2023-07-01,1,2,12,25,7,13,8,45,16,24,0,0,0,0,153
PUNATA,atencion odontologica,cirugia bucal menor,2023-07-01,2,2,55,43,3,11,8,18,10,6,0,0,0,0,158
QUIABAYA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,7,7,4,0,8,17,9,1,0,0,0,0,53
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2023-07-01,17,8,123,179,10,36,64,138,54,30,0,0,0,0,659
QUIME,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,9,21,10,7,30,36,15,2,0,0,0,0,131
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,3,4,0,0,2,0,0,0,0,0,0,0,9
RAVELO,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,9,17,4,3,6,22,5,13,0,0,0,0,80
RIBERALTA,atencion odontologica,cirugia bucal menor,2023-07-01,12,7,98,103,36,46,54,138,25,10,0,0,0,0,529
ROBORE,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,10,16,4,7,1,11,0,3,0,0,0,0,52
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,19,29,4,5,16,19,4,0,0,0,0,0,98
SABAYA,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,6,3,0,7,1,2,0,3,0,0,0,0,25
SACABA,atencion odontologica,cirugia bucal menor,2023-07-01,4,13,199,193,19,73,69,127,35,45,0,0,0,0,777
SACABAMBA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,11,5,4,3,2,11,3,5,0,0,0,0,44
SACACA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,15,15,4,6,7,23,4,7,0,0,0,0,82
SAIPINA,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,7,15,1,1,3,21,2,0,0,0,0,0,52
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2023-07-01,1,2,16,12,1,2,8,26,19,3,0,0,0,0,90
SAMAIPATA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,23,4,4,12,30,5,1,0,0,0,0,83
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,1,0,0,0,2,3,0,2,0,0,0,0,8
SAN ANDRES,atencion odontologica,cirugia bucal menor,2023-07-01,8,6,10,15,10,16,8,8,2,0,0,0,0,0,83
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,5,8,1,3,7,12,7,3,0,0,0,0,49
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,0,1,4,3,10,0,6,0,0,0,0,28
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,4,8,1,3,2,19,3,2,0,0,0,0,43
SAN BENITO,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,31,24,3,6,2,18,4,6,0,0,0,0,96
SAN BORJA,atencion odontologica,cirugia bucal menor,2023-07-01,2,7,50,77,19,52,44,116,10,7,0,0,0,0,384
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,12,16,3,9,6,19,12,10,0,0,0,0,88
SAN CARLOS,atencion odontologica,cirugia bucal menor,2023-07-01,3,4,12,18,11,8,9,33,11,7,0,0,0,0,116
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,12,20,6,3,7,22,1,0,0,0,0,0,73
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,6,9,3,6,12,45,14,14,0,0,0,0,110
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,4,1,2,3,2,0,0,0,0,0,0,16
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2023-07-01,1,1,20,11,1,4,1,36,2,1,0,0,0,0,78
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,14,12,0,0,0,0,0,0,0,0,0,0,27
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,11,10,1,1,7,11,1,1,0,0,0,0,43
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,3,9,1,0,4,4,2,0,0,0,0,0,23
SAN JULIAN,atencion odontologica,cirugia bucal menor,2023-07-01,2,7,41,58,15,15,30,66,17,5,0,0,0,0,256
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2023-07-01,0,0,6,3,1,1,3,2,0,2,0,0,0,0,18
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2023-07-01,0,0,21,23,7,8,17,48,12,6,0,0,0,0,142
SAN LUCAS,atencion odontologica,cirugia bucal menor,2023-07-01,2,2,30,33,12,21,20,90,9,8,0,0,0,0,227
SAN MATIAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,107,49,5,11,16,34,2,5,0,0,0,0,230
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,19,25,4,13,7,32,8,6,0,0,0,0,114
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,0,2,0,1,2,4,0,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,19,14,10,19,27,48,7,4,0,0,0,0,149
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2023-07-01,1,3,19,29,5,9,19,66,24,16,0,0,0,0,191
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,16,14,0,5,9,16,6,6,0,0,0,0,73
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2023-07-01,3,1,24,18,9,19,29,58,23,32,0,0,0,0,216
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,2,0,2,7,0,0,0,0,0,0,0,13
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2023-07-01,3,0,30,17,2,14,13,23,8,10,0,0,0,0,120
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,17,12,2,7,1,22,0,6,0,0,0,0,68
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,12,6,4,7,2,12,1,1,0,0,0,0,45
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2023-07-01,0,5,3,5,0,5,2,16,3,1,0,0,0,0,40
SANTA ANA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,4,4,3,3,0,3,3,4,0,0,0,0,24
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2023-07-01,48,44,415,454,126,209,360,920,222,228,0,0,0,0,3026
SANTA ROSA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,17,4,2,2,14,21,1,1,0,0,0,0,63
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2023-07-01,1,2,19,31,5,7,14,26,7,4,0,0,0,0,116
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,13,7,0,2,4,14,3,9,0,0,0,0,53
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,17,23,2,7,14,14,23,6,0,0,0,0,106
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2023-07-01,4,2,16,8,5,12,16,25,17,12,0,0,0,0,117
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,2,3,1,4,1,14,3,3,0,0,0,0,33
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,23,18,2,1,1,18,3,6,0,0,0,0,72
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,7,12,4,4,4,6,4,1,0,0,0,0,42
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,16,14,6,9,18,42,5,16,0,0,0,0,128
SENA,atencion odontologica,cirugia bucal menor,2023-07-01,2,3,9,13,1,7,8,18,7,7,0,0,0,0,75
SHINAOTA,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,5,8,0,0,0,9,2,1,0,0,0,0,25
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2023-07-01,1,1,17,16,19,18,17,47,7,6,0,0,0,0,149
SICAYA,atencion odontologica,cirugia bucal menor,2023-07-01,1,3,8,5,3,7,2,13,0,0,0,0,0,0,42
SIPE SIPE,atencion odontologica,cirugia bucal menor,2023-07-01,11,5,49,53,14,18,17,67,12,14,0,0,0,0,260
SOPACHUY,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,6,9,2,4,4,12,1,7,0,0,0,0,46
SORACACHI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,29,16,2,10,7,32,9,12,0,0,0,0,117
SORATA,atencion odontologica,cirugia bucal menor,2023-07-01,2,5,28,39,5,17,14,37,8,12,0,0,0,0,167
SUCRE,atencion odontologica,cirugia bucal menor,2023-07-01,33,34,299,384,48,87,148,317,58,46,0,0,0,0,1454
TACACHI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
TACACOMA,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,5,5,3,0,6,8,0,3,0,0,0,0,32
TACOBAMBA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,12,14,1,3,11,20,6,4,0,0,0,0,72
TACOPAYA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,6,1,1,6,14,17,3,14,0,0,0,0,63
TAHUA,atencion odontologica,cirugia bucal menor,2023-07-01,0,3,1,2,2,2,1,5,2,0,0,0,0,0,18
TAPACARI,atencion odontologica,cirugia bucal menor,2023-07-01,2,0,28,39,3,32,23,65,24,17,0,0,0,0,233
TARABUCO,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,10,12,4,16,42,83,14,16,0,0,0,0,199
TARACO,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,3,11,10,9,12,31,12,7,0,0,0,0,96
TARATA,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,15,13,0,4,2,12,1,1,0,0,0,0,49
TARIJA,atencion odontologica,cirugia bucal menor,2023-07-01,24,16,273,315,50,98,281,496,85,67,0,0,0,0,1705
TARVITA,atencion odontologica,cirugia bucal menor,2023-07-01,2,1,18,22,1,6,11,57,5,4,0,0,0,0,127
TEOPONTE,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,1,3,1,2,4,9,4,1,0,0,0,0,26
TIAHUANACU,atencion odontologica,cirugia bucal menor,2023-07-01,2,2,37,27,8,11,18,48,18,14,0,0,0,0,185
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2023-07-01,0,1,17,34,5,9,15,56,24,25,0,0,0,0,186
TIPUANI,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,0,1,0,0,3,1,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2023-07-01,2,3,64,68,8,19,18,53,4,3,0,0,0,0,242
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2023-07-01,1,3,37,28,5,9,7,15,9,9,0,0,0,0,123
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2023-07-01,1,2,7,3,3,5,9,4,4,3,0,0,0,0,41
TOCO,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,3,6,2,4,4,11,0,6,0,0,0,0,37
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2023-07-01,0,0,2,0,2,1,0,7,1,0,0,0,0,0,13
TOLATA,atencion odontologica,cirugia bucal menor,2023-07-01,3,0,6,9,1,2,1,7,0,4,0,0,0,0,33
TOLEDO,atencion odontologica,cirugia bucal menor,2023-07-01,0,2,3,9,1,1,3,8,5,3,0,0,0,0,35
TOMAVE,atencion odontologica,cirugia bucal menor,2023-07-01,1,1,10,16,2,4,9,27,4,14,0,0,0,0,88
TOMINA,atencion odontologica,cirugia bucal menor,2023-07-01,1,0,12,10,5,7,19,49,1,7,0,0,0,0,111
TORO TORO,atencion odontologica,cirugia bucal menor,2023-07-01,6,2,10,15,3,3,7,54,9,0,0,0,0,0,109
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2023-07-01,3,1,17,18,2,3,7,35,8,8,0,0,0,0,102
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2023-07-01,1,0,8,18,1,0,2,6,3,1,0,0,0,0,40
