,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
CLIZA,atencion odontologica,periodoncia,2023-07-01,0,0,2,2,4,6,16,26,8,12,0,0,0,0,76
COBIJA,atencion odontologica,periodoncia,2023-07-01,0,0,42,32,22,50,48,90,5,5,0,0,0,0,294
COCAPATA,atencion odontologica,periodoncia,2023-07-01,0,0,2,0,1,6,5,19,0,0,0,0,0,0,33
COCHABAMBA,atencion odontologica,periodoncia,2023-07-01,0,0,24,24,48,86,330,675,84,91,0,0,0,0,1362
COIPASA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,periodoncia,2023-07-01,0,0,3,1,4,8,17,60,5,3,0,0,0,0,101
"COLCHA ""K""",atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,2,13,2,2,0,0,0,0,20
COLLANA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
COLOMI,atencion odontologica,periodoncia,2023-07-01,0,0,2,2,0,4,2,21,0,2,0,0,0,0,33
COLPA BELGICA,atencion odontologica,periodoncia,2023-07-01,0,0,1,2,9,0,4,16,1,1,0,0,0,0,34
COLQUECHACA,atencion odontologica,periodoncia,2023-07-01,0,0,12,25,5,8,10,13,0,0,0,0,0,0,73
COLQUENCHA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,1,2,1,3,0,0,0,0,0,0,8
COLQUIRI,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,2,4,10,11,0,1,0,0,0,0,29
COMANCHE,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
COMARAPA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,3,6,13,36,4,5,0,0,0,0,67
COMBAYA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
CONCEPCION,atencion odontologica,periodoncia,2023-07-01,0,0,2,1,3,1,7,8,0,0,0,0,0,0,22
COPACABANA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,2,3,1,1,0,0,0,0,0,8
CORIPATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,1,6,3,7,1,0,0,0,0,0,20
CORO CORO,atencion odontologica,periodoncia,2023-07-01,0,0,5,0,0,18,39,13,0,1,0,0,0,0,76
COROICO,atencion odontologica,periodoncia,2023-07-01,0,0,1,2,1,5,5,13,0,0,0,0,0,0,27
CORQUE,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
COTAGAITA,atencion odontologica,periodoncia,2023-07-01,0,0,1,3,0,4,8,16,0,0,0,0,0,0,32
COTOCA,atencion odontologica,periodoncia,2023-07-01,0,0,1,4,6,3,15,5,0,1,0,0,0,0,35
CUATRO CAÑADAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,3,4,4,22,2,0,0,0,0,0,36
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,4,2,0,8,0,0,0,0,0,0,14
CULPINA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,2,4,0,0,0,0,0,0,7
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,1,1,4,0,0,0,0,0,0,7
CURVA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,0,2,1,1,0,0,0,0,5
DESAGUADERO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,5,0,4,1,1,0,0,0,0,0,11
EL ALTO,atencion odontologica,periodoncia,2023-07-01,0,0,30,28,59,101,123,526,30,30,0,0,0,0,927
EL CHORO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
EL PUENTE(STC),atencion odontologica,periodoncia,2023-07-01,0,0,2,8,7,7,6,19,8,7,0,0,0,0,64
EL PUENTE(TJA),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8
EL TORNO,atencion odontologica,periodoncia,2023-07-01,0,0,4,4,12,16,25,67,11,18,0,0,0,0,157
EL VILLAR,atencion odontologica,periodoncia,2023-07-01,0,0,1,1,5,1,2,2,0,1,0,0,0,0,13
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2023-07-01,0,0,1,3,1,3,1,17,2,3,0,0,0,0,31
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2023-07-01,0,0,1,2,8,7,8,32,0,1,0,0,0,0,59
ESCARA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
ESCOMA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,0,0,6,0,0,0,0,0,0,7
ESMERALDA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,3,1,5,0,0,0,0,10
EUCALIPTUS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,3,3,3,12,1,2,0,0,0,0,25
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2023-07-01,0,0,1,4,3,6,1,8,0,0,0,0,0,0,23
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,4,3,10,2,0,0,0,0,0,20
GUANAY,atencion odontologica,periodoncia,2023-07-01,0,0,0,4,3,3,7,13,1,1,0,0,0,0,32
GUAQUI,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4
GUAYARAMERIN,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,7,7,1,10,0,1,0,0,0,0,27
HUACARAJE,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,0,3,4,0,1,0,0,0,0,9
HUACARETA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,0,5,3,0,0,0,0,0,0,9
HUANUNI,atencion odontologica,periodoncia,2023-07-01,0,0,1,2,6,7,6,21,3,1,0,0,0,0,47
HUARINA,atencion odontologica,periodoncia,2023-07-01,0,0,1,1,1,1,6,11,0,3,0,0,0,0,24
HUATAJATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,4,4,0,2,0,0,0,0,11
HUAYLLAMARCA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6
HUMANATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ICHOCA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ICLA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,5,6,6,8,0,0,0,0,0,0,25
INCAHUASI,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,7,1,13,17,5,1,0,0,0,0,44
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2023-07-01,0,0,2,0,9,6,20,40,0,1,0,0,0,0,78
IXIAMAS,atencion odontologica,periodoncia,2023-07-01,0,0,1,1,1,1,1,4,0,1,0,0,0,0,10
JESUS DE MACHACA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,4,5,1,3,0,0,0,0,13
LA ASUNTA,atencion odontologica,periodoncia,2023-07-01,0,0,10,11,10,13,27,66,3,6,0,0,0,0,146
LA GUARDIA,atencion odontologica,periodoncia,2023-07-01,0,0,8,5,10,24,16,67,6,2,0,0,0,0,138
LA PAZ,atencion odontologica,periodoncia,2023-07-01,0,0,112,107,187,213,532,851,150,164,0,0,0,0,2316
LA RIVERA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,1,1,1,1,0,0,0,0,0,5
LAJA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,5,12,17,78,8,8,0,0,0,0,129
LAS CARRERAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,0,0,1,5,0,0,0,0,0,0,8
LICOMA PAMPA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,4,0,12,0,0,0,0,0,0,17
LLALLAGUA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,4,5,11,2,0,0,0,0,0,23
LLICA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5
LORETO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,3,2,10,14,2,3,0,0,0,0,35
MACHACAMARCA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,4,10,7,6,0,0,0,0,27
MACHARETI,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,periodoncia,2023-07-01,0,0,2,2,3,3,6,13,0,0,0,0,0,0,29
MALLA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,2,1,2,0,0,0,0,0,5
MAPIRI,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,2,2,13,1,0,0,0,0,0,19
MECAPACA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,2,9,2,1,0,0,0,0,0,15
MINEROS,atencion odontologica,periodoncia,2023-07-01,0,0,2,5,3,6,5,17,0,0,0,0,0,0,38
MIZQUE,atencion odontologica,periodoncia,2023-07-01,0,0,0,3,5,7,5,23,0,2,0,0,0,0,45
MOCOMOCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,3,2,1,2,8,1,5,0,0,0,0,22
MOJOCOYA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,2,3,7,14,2,0,0,0,0,0,29
MONTEAGUDO,atencion odontologica,periodoncia,2023-07-01,0,0,3,1,0,0,8,9,3,0,0,0,0,0,24
MONTERO,atencion odontologica,periodoncia,2023-07-01,0,0,15,13,19,29,62,180,35,27,0,0,0,0,380
MORO MORO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4
MOROCHATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,6,8,9,20,1,3,0,0,0,0,49
OCURI,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,3,4,16,5,5,0,0,0,0,34
OKINAWA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
OMEREQUE,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,4,4,1,1,0,0,0,0,10
ORURO,atencion odontologica,periodoncia,2023-07-01,0,0,18,13,33,52,166,267,47,22,0,0,0,0,618
PADCAYA,atencion odontologica,periodoncia,2023-07-01,0,0,3,0,0,1,4,7,0,1,0,0,0,0,16
PADILLA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,2,3,7,0,0,0,0,0,0,12
PAILON,atencion odontologica,periodoncia,2023-07-01,0,0,5,9,3,13,6,52,4,5,0,0,0,0,97
PALCA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,4,4,8,21,1,1,0,0,0,0,40
PALOS BLANCOS,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,2,8,6,19,1,3,0,0,0,0,40
PAMPA AULLAGAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,1,3,0,0,0,0,0,5
PAMPA GRANDE,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,4,6,5,13,0,1,0,0,0,0,29
PAPEL PAMPA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,2,3,2,0,0,0,0,0,0,7
PASORAPA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,2,4,4,2,2,0,0,0,0,15
PATACAMAYA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,3,1,6,9,0,0,0,0,0,0,20
PAZÑA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,1,1,5,5,1,2,0,0,0,0,16
PELECHUCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,8,4,0,0,0,0,0,0,13
POCOATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,4,11,21,3,0,0,0,0,0,39
POCONA,atencion odontologica,periodoncia,2023-07-01,0,0,0,3,0,3,6,10,0,2,0,0,0,0,24
POJO (CBBA),atencion odontologica,periodoncia,2023-07-01,0,0,0,1,1,2,3,14,0,2,0,0,0,0,23
POOPO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,2,5,0,1,0,0,0,0,9
PORCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7
POROMA,atencion odontologica,periodoncia,2023-07-01,0,0,2,0,1,1,5,5,1,0,0,0,0,0,15
PORONGO,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,3,6,9,16,2,1,0,0,0,0,39
PORTACHUELO,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,1,1,4,0,0,0,0,0,0,7
PORVENIR,atencion odontologica,periodoncia,2023-07-01,0,0,1,1,0,3,0,7,0,1,0,0,0,0,13
POSTRER VALLE,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
POTOSI,atencion odontologica,periodoncia,2023-07-01,0,0,64,43,36,35,87,208,22,21,0,0,0,0,516
PRESTO,atencion odontologica,periodoncia,2023-07-01,0,0,0,3,4,6,1,11,0,0,0,0,0,0,25
PUCARANI,atencion odontologica,periodoncia,2023-07-01,0,0,2,1,4,4,2,21,0,2,0,0,0,0,36
PUERTO ACOSTA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,3,9,8,22,5,3,0,0,0,0,50
PUERTO CARABUCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,3,3,1,11,0,1,0,0,0,0,19
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
PUERTO QUIJARRO,atencion odontologica,periodoncia,2023-07-01,0,0,2,1,2,5,7,4,3,3,0,0,0,0,27
PUERTO RICO,atencion odontologica,periodoncia,2023-07-01,0,0,1,1,1,0,0,3,1,1,0,0,0,0,8
PUERTO SUAREZ,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,2,0,1,1,1,0,0,0,0,6
PUERTO VILLARROEL,atencion odontologica,periodoncia,2023-07-01,0,0,11,12,10,21,40,89,6,8,0,0,0,0,197
PUNA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,4,7,13,3,0,0,0,0,0,27
PUNATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,9,6,26,57,9,7,0,0,0,0,116
QUIABAYA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,periodoncia,2023-07-01,0,0,6,11,14,17,49,91,12,12,0,0,0,0,212
QUIME,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,3,1,2,12,1,2,0,0,0,0,21
QUIRUSILLAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,1,4,0,2,0,0,0,0,8
RAVELO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,3,2,7,0,0,0,0,0,0,12
RIBERALTA,atencion odontologica,periodoncia,2023-07-01,0,0,22,11,21,35,56,124,8,5,0,0,0,0,282
ROBORE,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,2,6,17,32,0,4,0,0,0,0,63
RURRENABAQUE,atencion odontologica,periodoncia,2023-07-01,0,0,8,10,3,4,11,15,2,2,0,0,0,0,55
SABAYA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,6,5,3,4,0,0,0,0,19
SACABA,atencion odontologica,periodoncia,2023-07-01,0,0,9,8,10,27,52,149,8,12,0,0,0,0,275
SACABAMBA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,0,4,8,0,0,0,0,0,0,13
SACACA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,4,3,0,0,0,0,0,0,8
SAIPINA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,10,2,0,0,0,0,0,12
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,1,8,8,3,6,0,0,0,0,28
SAMAIPATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,2,2,9,2,0,0,0,0,0,15
SAN AGUSTIN,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,3,5,0,14,3,3,0,0,0,0,29
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,2,4,18,3,3,0,0,0,0,32
SAN BORJA,atencion odontologica,periodoncia,2023-07-01,0,0,2,1,7,8,14,24,4,1,0,0,0,0,61
SAN BUENA VENTURA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,2,4,4,1,1,0,0,0,0,13
SAN CARLOS,atencion odontologica,periodoncia,2023-07-01,0,0,3,2,9,5,3,13,8,3,0,0,0,0,46
SAN IGNACIO,atencion odontologica,periodoncia,2023-07-01,0,0,2,9,2,7,4,24,0,2,0,0,0,0,50
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,2,3,2,0,0,0,0,0,7
SAN JAVIER(BNI),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,3,5,0,1,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,periodoncia,2023-07-01,0,0,1,3,0,6,3,8,0,0,0,0,0,0,21
SAN JOAQUIN,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,7,8,7,0,0,0,0,0,0,24
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,1,2,3,0,1,0,0,0,0,8
SAN JULIAN,atencion odontologica,periodoncia,2023-07-01,0,0,6,3,8,12,18,67,20,11,0,0,0,0,145
SAN LORENZO(TJA),atencion odontologica,periodoncia,2023-07-01,0,0,1,2,1,5,8,15,1,0,0,0,0,0,33
SAN LUCAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,3,4,3,13,0,0,0,0,0,0,23
SAN MATIAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,0,11,6,8,0,0,0,0,26
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2023-07-01,0,0,2,13,11,14,2,31,0,1,0,0,0,0,74
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
SAN PEDRO,atencion odontologica,periodoncia,2023-07-01,0,0,6,2,6,5,7,15,1,2,0,0,0,0,44
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,7,14,37,5,4,0,0,0,0,67
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,13,14,6,4,0,0,0,0,38
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,2,5,7,0,0,0,0,0,0,15
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,2,1,1,3,0,1,0,0,0,0,9
SAN RAFAEL,atencion odontologica,periodoncia,2023-07-01,0,0,2,3,4,6,1,5,0,3,0,0,0,0,24
SANTA ANA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2023-07-01,0,0,141,116,189,278,857,1719,224,173,0,0,0,0,3697
SANTA ROSA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,1,3,0,1,0,0,0,0,6
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2023-07-01,0,0,0,2,7,1,7,21,0,1,0,0,0,0,39
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,0,9,2,2,0,0,0,0,14
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,1,3,8,6,2,2,0,0,0,0,23
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,8,2,0,0,0,0,0,11
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,6,6,12,5,2,0,0,0,0,32
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,1,3,1,0,0,0,0,0,6
SAPAHAQUI,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,1,3,3,1,0,0,0,0,0,9
SHINAOTA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,3,0,9,14,0,0,0,0,0,0,27
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11
SICAYA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,periodoncia,2023-07-01,0,0,3,12,5,8,15,47,1,3,0,0,0,0,94
SOPACHUY,atencion odontologica,periodoncia,2023-07-01,0,0,1,1,0,4,5,3,0,0,0,0,0,0,14
SORACACHI,atencion odontologica,periodoncia,2023-07-01,0,0,2,0,0,0,4,11,1,4,0,0,0,0,22
SORATA,atencion odontologica,periodoncia,2023-07-01,0,0,2,4,5,10,3,18,1,1,0,0,0,0,44
SUCRE,atencion odontologica,periodoncia,2023-07-01,0,0,12,30,53,49,143,285,14,14,0,0,0,0,600
TACACHI,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,5,4,4,3,0,0,0,0,0,0,16
TACOBAMBA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,9,3,3,0,0,0,0,15
TACOPAYA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,2,5,0,3,0,0,0,0,11
TAPACARI,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,1,7,16,26,6,4,0,0,0,0,61
TARABUCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,2,2,12,0,0,0,0,0,0,16
TARACO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6
TARATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,1,0,4,1,0,0,0,0,0,7
TARIJA,atencion odontologica,periodoncia,2023-07-01,0,0,14,23,39,47,117,221,16,11,0,0,0,0,488
TARVITA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,1,7,6,5,0,0,0,0,0,0,20
TEOPONTE,atencion odontologica,periodoncia,2023-07-01,0,0,0,4,0,2,3,7,0,0,0,0,0,0,16
TIAHUANACU,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,2,8,0,1,0,0,0,0,12
TINGUIPAYA,atencion odontologica,periodoncia,2023-07-01,0,0,2,2,3,6,7,17,6,2,0,0,0,0,45
TIPUANI,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,0,0,3,0,1,0,0,0,0,5
TIQUIPAYA,atencion odontologica,periodoncia,2023-07-01,0,0,1,2,10,10,21,64,6,2,0,0,0,0,116
TIRAQUE (CBBA),atencion odontologica,periodoncia,2023-07-01,0,0,2,2,1,4,5,20,4,2,0,0,0,0,40
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,2,3,8,1,4,0,0,0,0,20
TODOS SANTOS,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLATA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,3,6,11,0,1,0,0,0,0,21
TOLEDO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,5,4,5,3,0,0,0,0,18
TOMAVE,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,6,12,0,0,0,0,0,0,18
TOMINA,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,5,10,2,10,0,1,0,0,0,0,29
TORO TORO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,3,8,0,0,0,0,0,0,12
TOTORA(CBBA),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,4,4,12,1,3,0,0,0,0,26
TOTORA(ORR),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,2,3,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,periodoncia,2023-07-01,0,0,16,11,15,21,48,122,11,11,0,0,0,0,255
TUPIZA,atencion odontologica,periodoncia,2023-07-01,0,0,13,14,4,17,24,42,21,6,0,0,0,0,141
TURCO,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,0,7,5,1,2,0,0,0,0,15
UMALA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,1,0,2,8,2,5,0,0,0,0,18
UNCIA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,2,5,10,24,1,1,0,0,0,0,43
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2023-07-01,0,0,0,0,4,4,12,20,2,1,0,0,0,0,43
URUBICHA,atencion odontologica,periodoncia,2023-07-01,0,0,1,2,3,3,3,5,1,1,0,0,0,0,19
UYUNI,atencion odontologica,periodoncia,2023-07-01,0,0,1,3,1,0,4,7,3,2,0,0,0,0,21
VACAS,atencion odontologica,periodoncia,2023-07-01,0,0,1,0,0,2,7,25,1,4,0,0,0,0,40
VALLEGRANDE,atencion odontologica,periodoncia,2023-07-01,0,0,7,1,1,4,7,35,0,3,0,0,0,0,58
VIACHA,atencion odontologica,periodoncia,2023-07-01,0,0,0,1,0,5,13,32,0,1,0,0,0,0,52
VILA VILA,atencion odontologica,periodoncia,2023-07-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
