,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
PAILON,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
PALCA,atencion odontologica,endodoncia,2023-06-01,3,1,9,5,2,10,5,12,1,2,0,0,0,0,50
PALOS BLANCOS,atencion odontologica,endodoncia,2023-06-01,1,1,5,3,4,11,13,32,0,1,0,0,0,0,71
PAMPA AULLAGAS,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
PAPEL PAMPA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PASORAPA,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,2,3,1,3,7,0,0,0,0,0,17
PATACAMAYA,atencion odontologica,endodoncia,2023-06-01,4,0,7,9,1,5,4,5,0,0,0,0,0,0,35
PAZÑA,atencion odontologica,endodoncia,2023-06-01,0,2,0,3,1,0,4,1,0,0,0,0,0,0,11
PELECHUCO,atencion odontologica,endodoncia,2023-06-01,0,0,1,2,0,2,6,10,0,0,0,0,0,0,21
POCOATA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
POCONA,atencion odontologica,endodoncia,2023-06-01,1,4,6,7,0,4,7,10,0,0,0,0,0,0,39
POJO (CBBA),atencion odontologica,endodoncia,2023-06-01,0,1,2,7,3,4,3,6,2,4,0,0,0,0,32
POOPO,atencion odontologica,endodoncia,2023-06-01,2,1,4,6,0,7,9,11,1,1,0,0,0,0,42
PORCO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
POROMA,atencion odontologica,endodoncia,2023-06-01,2,0,1,2,1,0,0,2,0,0,0,0,0,0,8
PORONGO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,1,0,0,6,0,0,0,0,0,0,7
PORTACHUELO,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,endodoncia,2023-06-01,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6
POTOSI,atencion odontologica,endodoncia,2023-06-01,49,62,146,181,57,105,173,318,25,23,0,0,0,0,1139
PRESTO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
PUCARANI,atencion odontologica,endodoncia,2023-06-01,1,1,2,5,3,5,6,8,0,1,0,0,0,0,32
PUERTO ACOSTA,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
PUERTO CARABUCO,atencion odontologica,endodoncia,2023-06-01,0,0,1,2,1,10,14,7,0,1,0,0,0,0,36
PUERTO QUIJARRO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,6,0,3,0,0,0,0,0,9
PUERTO RICO,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,2,0,0,1,0,0,0,0,0,0,4
PUERTO SUAREZ,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
PUERTO VILLARROEL,atencion odontologica,endodoncia,2023-06-01,14,6,11,13,5,8,19,40,0,0,0,0,0,0,116
PUNA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,2,4,3,5,0,0,0,0,0,0,14
PUNATA,atencion odontologica,endodoncia,2023-06-01,4,3,13,19,7,6,16,29,7,3,0,0,0,0,107
QUIABAYA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
QUILLACOLLO,atencion odontologica,endodoncia,2023-06-01,4,11,15,21,17,7,25,65,27,11,0,0,0,0,203
QUIME,atencion odontologica,endodoncia,2023-06-01,7,1,16,7,6,3,33,11,3,1,0,0,0,0,88
QUIRUSILLAS,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,1,1,3,2,1,1,0,0,0,0,9
RAVELO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10
REYES,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,6,4,0,0,0,0,0,0,10
RIBERALTA,atencion odontologica,endodoncia,2023-06-01,1,4,9,11,11,4,15,42,13,1,0,0,0,0,111
ROBORE,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10
RURRENABAQUE,atencion odontologica,endodoncia,2023-06-01,0,0,5,10,0,0,0,3,0,0,0,0,0,0,18
SABAYA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
SACABA,atencion odontologica,endodoncia,2023-06-01,0,6,14,11,4,2,51,22,9,7,0,0,0,0,126
SACABAMBA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4
SACACA,atencion odontologica,endodoncia,2023-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,endodoncia,2023-06-01,0,2,1,2,0,1,2,5,0,0,0,0,0,0,13
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2023-06-01,1,1,3,3,1,1,9,6,2,3,0,0,0,0,30
SAMAIPATA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,2,4,11,2,0,0,0,0,0,19
SAN AGUSTIN,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,endodoncia,2023-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2023-06-01,0,0,1,2,0,1,0,1,0,0,0,0,0,0,5
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,endodoncia,2023-06-01,0,0,1,1,0,0,2,3,2,0,0,0,0,0,9
SAN BORJA,atencion odontologica,endodoncia,2023-06-01,1,0,1,0,1,5,2,4,1,1,0,0,0,0,16
SAN BUENA VENTURA,atencion odontologica,endodoncia,2023-06-01,0,0,1,1,1,1,0,6,4,2,0,0,0,0,16
SAN CARLOS,atencion odontologica,endodoncia,2023-06-01,0,3,4,4,3,5,17,24,3,4,0,0,0,0,67
SAN IGNACIO,atencion odontologica,endodoncia,2023-06-01,0,3,1,0,3,0,3,4,0,3,0,0,0,0,17
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,3,1,0,1,0,0,0,0,5
SAN JAVIER(STC),atencion odontologica,endodoncia,2023-06-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
SAN JOAQUIN,atencion odontologica,endodoncia,2023-06-01,2,0,1,2,0,0,5,12,0,0,0,0,0,0,22
SAN JULIAN,atencion odontologica,endodoncia,2023-06-01,5,6,4,3,13,5,5,9,0,0,0,0,0,0,50
SAN LORENZO(PND),atencion odontologica,endodoncia,2023-06-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30
SAN LUCAS,atencion odontologica,endodoncia,2023-06-01,2,3,6,9,2,11,8,21,2,0,0,0,0,0,64
SAN MATIAS,atencion odontologica,endodoncia,2023-06-01,1,1,6,2,1,2,11,11,1,2,0,0,0,0,38
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2023-06-01,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,endodoncia,2023-06-01,2,0,2,1,2,6,16,8,0,0,0,0,0,0,37
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,8,1,0,0,0,0,0,0,10
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2023-06-01,1,0,3,4,7,8,15,24,1,0,0,0,0,0,63
SAN PEDRO DE QUEMES,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2023-06-01,0,0,2,4,0,3,2,2,0,0,0,0,0,0,13
SAN RAFAEL,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN RAMON BENI,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,1,3,0,0,0,0,0,0,0,0,5
SANTA ANA,atencion odontologica,endodoncia,2023-06-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2023-06-01,95,77,195,152,95,130,579,1055,175,148,0,0,0,0,2701
SANTA ROSA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2023-06-01,1,1,4,6,4,4,7,14,0,0,0,0,0,0,41
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2023-06-01,1,1,0,9,0,0,13,7,0,0,0,0,0,0,31
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2023-06-01,2,0,1,2,11,9,6,12,1,2,0,0,0,0,46
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAPAHAQUI,atencion odontologica,endodoncia,2023-06-01,1,4,0,6,2,0,3,3,0,1,0,0,0,0,20
SHINAOTA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2023-06-01,2,0,2,0,4,6,3,4,0,0,0,0,0,0,21
SICAYA,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,endodoncia,2023-06-01,2,1,5,4,1,5,4,15,2,1,0,0,0,0,40
SOPACHUY,atencion odontologica,endodoncia,2023-06-01,2,4,14,3,2,1,1,9,0,0,0,0,0,0,36
SORACACHI,atencion odontologica,endodoncia,2023-06-01,2,0,3,2,1,3,1,13,0,2,0,0,0,0,27
SORATA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SUCRE,atencion odontologica,endodoncia,2023-06-01,39,39,138,121,25,35,118,210,36,37,0,0,0,0,798
TACACOMA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TACOBAMBA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
TACOPAYA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,1,1,1,2,1,0,0,0,0,6
TAPACARI,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13
TARABUCO,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4
TARACO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,2,7,0,3,0,0,0,0,0,12
TARATA,atencion odontologica,endodoncia,2023-06-01,0,2,0,0,0,0,3,7,0,3,0,0,0,0,15
TARIJA,atencion odontologica,endodoncia,2023-06-01,16,15,110,171,36,68,196,305,53,8,0,0,0,0,978
TARVITA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21
TEOPONTE,atencion odontologica,endodoncia,2023-06-01,0,1,0,6,0,1,7,3,1,1,0,0,0,0,20
TIAHUANACU,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,9,5,0,1,0,0,0,0,15
TINGUIPAYA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
TIQUIPAYA,atencion odontologica,endodoncia,2023-06-01,0,0,1,2,1,2,12,4,0,2,0,0,0,0,24
TIRAQUE (CBBA),atencion odontologica,endodoncia,2023-06-01,0,0,1,4,0,1,9,3,2,0,0,0,0,0,20
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2023-06-01,0,0,2,1,0,0,1,1,1,0,0,0,0,0,6
TOCO,atencion odontologica,endodoncia,2023-06-01,0,1,0,2,0,1,0,3,0,0,0,0,0,0,7
TODOS SANTOS,atencion odontologica,endodoncia,2023-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,0,4,1,0,0,0,0,0,6
TOLEDO,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,endodoncia,2023-06-01,0,0,1,0,0,2,2,0,0,0,0,0,0,0,5
TOMINA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14
TORO TORO,atencion odontologica,endodoncia,2023-06-01,0,0,0,5,4,8,12,26,1,1,0,0,0,0,57
TOTORA(CBBA),atencion odontologica,endodoncia,2023-06-01,0,0,1,1,1,4,6,15,1,4,0,0,0,0,33
TOTORA(ORR),atencion odontologica,endodoncia,2023-06-01,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,endodoncia,2023-06-01,3,6,12,23,5,8,22,60,9,5,0,0,0,0,153
TUPIZA,atencion odontologica,endodoncia,2023-06-01,3,9,54,29,13,31,65,119,69,118,0,0,0,0,510
TURCO,atencion odontologica,endodoncia,2023-06-01,2,0,4,0,0,1,1,2,3,3,0,0,0,0,16
UMALA,atencion odontologica,endodoncia,2023-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,endodoncia,2023-06-01,1,1,2,5,0,3,4,14,0,0,0,0,0,0,30
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17
UYUNI,atencion odontologica,endodoncia,2023-06-01,3,0,18,10,3,3,18,36,5,0,0,0,0,0,96
VACAS,atencion odontologica,endodoncia,2023-06-01,0,0,1,0,1,3,1,5,0,0,0,0,0,0,11
VALLEGRANDE,atencion odontologica,endodoncia,2023-06-01,1,1,4,2,1,3,2,4,0,1,0,0,0,0,19
VIACHA,atencion odontologica,endodoncia,2023-06-01,5,1,3,10,6,9,7,12,1,1,0,0,0,0,55
VILLA CHARCAS,atencion odontologica,endodoncia,2023-06-01,4,1,7,5,2,3,3,12,0,1,0,0,0,0,38
VILLA MONTES,atencion odontologica,endodoncia,2023-06-01,4,1,142,24,0,8,17,25,15,0,0,0,0,0,236
VILLA RIVERO,atencion odontologica,endodoncia,2023-06-01,0,0,3,1,0,0,1,3,0,1,0,0,0,0,9
VILLA SERRANO,atencion odontologica,endodoncia,2023-06-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
VILLA TUNARI,atencion odontologica,endodoncia,2023-06-01,4,1,13,8,18,13,35,78,7,3,0,0,0,0,180
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,endodoncia,2023-06-01,5,4,20,19,3,4,15,13,6,3,0,0,0,0,92
VINTO,atencion odontologica,endodoncia,2023-06-01,2,5,6,9,4,0,8,12,5,4,0,0,0,0,55
VITICHI,atencion odontologica,endodoncia,2023-06-01,0,0,2,7,0,3,12,27,1,1,0,0,0,0,53
WARNES,atencion odontologica,endodoncia,2023-06-01,4,5,41,72,23,27,153,188,14,8,0,0,0,0,535
YACUIBA,atencion odontologica,endodoncia,2023-06-01,4,0,22,9,3,3,39,42,1,4,0,0,0,0,127
YAMPARAEZ,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,endodoncia,2023-06-01,0,2,16,10,11,17,16,63,9,3,0,0,0,0,147
YOCALLA,atencion odontologica,endodoncia,2023-06-01,3,1,5,2,1,3,11,4,0,0,0,0,0,0,30
YOTALA,atencion odontologica,endodoncia,2023-06-01,0,2,1,3,0,0,4,4,1,0,0,0,0,0,15
YUNCHARA,atencion odontologica,endodoncia,2023-06-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
ACACIO,atencion odontologica,endodoncia,2023-07-01,2,0,0,0,0,2,1,1,0,0,0,0,0,0,6
ACHACACHI,atencion odontologica,endodoncia,2023-07-01,1,0,22,5,8,13,18,28,2,0,0,0,0,0,97
ACHOCALLA,atencion odontologica,endodoncia,2023-07-01,2,3,6,11,1,12,3,11,1,0,0,0,0,0,50
AIQUILE,atencion odontologica,endodoncia,2023-07-01,1,3,13,2,0,10,2,10,0,0,0,0,0,0,41
ALCALA,atencion odontologica,endodoncia,2023-07-01,0,0,1,0,0,1,4,7,0,0,0,0,0,0,13
ALTO BENI,atencion odontologica,endodoncia,2023-07-01,0,0,6,4,4,18,7,7,2,0,0,0,0,0,48
ANCORAIMES,atencion odontologica,endodoncia,2023-07-01,0,0,0,1,1,0,3,6,0,1,0,0,0,0,12
ANDAMARCA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,endodoncia,2023-07-01,0,0,0,2,0,0,1,3,0,0,0,0,0,0,6
APOLO,atencion odontologica,endodoncia,2023-07-01,0,1,3,1,1,3,2,3,0,0,0,0,0,0,14
ARAMPAMPA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
ARBIETO,atencion odontologica,endodoncia,2023-07-01,2,1,5,3,2,7,2,15,1,0,0,0,0,0,38
ARQUE,atencion odontologica,endodoncia,2023-07-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2023-07-01,2,1,10,12,6,14,3,23,3,6,0,0,0,0,80
ATOCHA,atencion odontologica,endodoncia,2023-07-01,6,1,5,4,5,2,17,16,2,0,0,0,0,0,58
AUCAPATA,atencion odontologica,endodoncia,2023-07-01,0,0,0,6,1,2,3,7,0,1,0,0,0,0,20
AYATA,atencion odontologica,endodoncia,2023-07-01,0,0,1,2,0,4,7,8,1,1,0,0,0,0,24
AYO AYO,atencion odontologica,endodoncia,2023-07-01,0,1,0,0,2,1,9,1,0,0,0,0,0,0,14
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2023-07-01,8,2,22,33,3,26,28,41,1,5,0,0,0,0,169
AZURDUY,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,8,4,0,1,0,0,0,0,13
BATALLAS,atencion odontologica,endodoncia,2023-07-01,1,0,1,3,1,0,1,14,1,1,0,0,0,0,23
BAURES,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8
BERMEJO,atencion odontologica,endodoncia,2023-07-01,3,4,14,9,16,6,44,45,7,0,0,0,0,0,148
BETANZOS,atencion odontologica,endodoncia,2023-07-01,2,5,3,0,1,2,10,8,0,0,0,0,0,0,31
BUENA VISTA,atencion odontologica,endodoncia,2023-07-01,0,0,1,0,0,2,0,1,0,0,0,0,0,0,4
CABEZAS,atencion odontologica,endodoncia,2023-07-01,1,0,1,4,2,5,9,34,0,0,0,0,0,0,56
CAIROMA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,3,6,3,7,0,0,0,0,0,0,19
"CAIZA ""D""",atencion odontologica,endodoncia,2023-07-01,0,0,5,3,0,0,1,2,0,1,0,0,0,0,12
CAJUATA,atencion odontologica,endodoncia,2023-07-01,0,0,2,1,0,3,1,4,1,0,0,0,0,0,12
CALACOTO,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,endodoncia,2023-07-01,2,2,9,2,1,6,9,3,0,0,0,0,0,0,34
CAMARGO,atencion odontologica,endodoncia,2023-07-01,7,1,21,10,1,16,19,13,0,1,0,0,0,0,89
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2023-07-01,2,0,0,0,0,2,3,9,1,0,0,0,0,0,17
CAMIRI,atencion odontologica,endodoncia,2023-07-01,2,3,8,22,1,6,27,23,3,0,0,0,0,0,95
CAPINOTA,atencion odontologica,endodoncia,2023-07-01,2,0,1,6,1,3,3,8,0,1,0,0,0,0,25
CAQUIAVIRI,atencion odontologica,endodoncia,2023-07-01,0,0,0,1,0,0,4,3,3,0,0,0,0,0,11
CARACOLLO,atencion odontologica,endodoncia,2023-07-01,11,6,21,19,6,19,23,31,3,7,0,0,0,0,146
CARANAVI,atencion odontologica,endodoncia,2023-07-01,2,3,4,10,7,16,29,29,1,1,0,0,0,0,102
CARANGAS,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,endodoncia,2023-07-01,0,2,7,6,4,4,17,19,2,0,0,0,0,0,61
CARIPUYO,atencion odontologica,endodoncia,2023-07-01,0,0,0,2,0,0,5,0,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,endodoncia,2023-07-01,11,4,6,6,3,3,3,8,1,2,0,0,0,0,47
CHAQUI,atencion odontologica,endodoncia,2023-07-01,3,5,5,12,1,3,4,10,0,0,0,0,0,0,43
CHARAGUA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,1,4,2,0,0,0,0,0,0,7
CHAYANTA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,2,5,0,1,0,0,0,0,8
CHIMORE,atencion odontologica,endodoncia,2023-07-01,0,0,1,1,1,1,10,7,1,0,0,0,0,0,22
CHIPAYA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,endodoncia,2023-07-01,0,0,1,1,2,0,0,1,0,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2023-07-01,1,2,4,4,3,2,1,3,0,0,0,0,0,0,20
CHUMA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,3,3,11,0,0,0,0,0,0,17
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2023-07-01,0,2,2,3,0,0,7,4,0,0,0,0,0,0,18
CKOCHAS,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CLIZA,atencion odontologica,endodoncia,2023-07-01,1,0,1,1,1,2,7,1,1,4,0,0,0,0,19
COBIJA,atencion odontologica,endodoncia,2023-07-01,7,1,12,15,5,11,30,23,0,1,0,0,0,0,105
COCAPATA,atencion odontologica,endodoncia,2023-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
COCHABAMBA,atencion odontologica,endodoncia,2023-07-01,64,50,138,179,50,56,192,429,81,84,0,0,0,0,1323
COLCAPIRHUA,atencion odontologica,endodoncia,2023-07-01,0,0,5,6,2,5,11,7,0,0,0,0,0,0,36
"COLCHA ""K""",atencion odontologica,endodoncia,2023-07-01,1,0,0,2,2,6,8,11,0,1,0,0,0,0,31
COLLANA,atencion odontologica,endodoncia,2023-07-01,1,0,2,0,0,1,0,6,0,0,0,0,0,0,10
COLOMI,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
COLPA BELGICA,atencion odontologica,endodoncia,2023-07-01,0,0,5,0,2,0,2,20,13,0,0,0,0,0,42
COLQUECHACA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,16,3,0,0,0,0,0,0,19
COLQUENCHA,atencion odontologica,endodoncia,2023-07-01,0,1,11,12,2,4,1,10,1,2,0,0,0,0,44
COLQUIRI,atencion odontologica,endodoncia,2023-07-01,2,1,4,6,3,5,3,20,0,3,0,0,0,0,47
COMARAPA,atencion odontologica,endodoncia,2023-07-01,2,3,11,2,9,11,5,15,2,1,0,0,0,0,61
COMBAYA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,endodoncia,2023-07-01,0,0,1,0,3,1,0,1,0,0,0,0,0,0,6
COPACABANA,atencion odontologica,endodoncia,2023-07-01,0,0,0,1,0,2,1,1,0,0,0,0,0,0,5
CORIPATA,atencion odontologica,endodoncia,2023-07-01,0,1,1,1,1,0,6,7,1,0,0,0,0,0,18
CORO CORO,atencion odontologica,endodoncia,2023-07-01,0,0,23,8,0,2,9,17,1,0,0,0,0,0,60
COROICO,atencion odontologica,endodoncia,2023-07-01,0,1,4,6,2,10,3,19,0,0,0,0,0,0,45
CORQUE,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,1,3,3,1,2,1,0,0,0,0,11
COTAGAITA,atencion odontologica,endodoncia,2023-07-01,9,3,12,18,12,27,27,34,2,9,0,0,0,0,153
COTOCA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,endodoncia,2023-07-01,3,8,11,17,4,14,3,12,1,3,0,0,0,0,76
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2023-07-01,0,0,1,1,5,1,3,4,0,0,0,0,0,0,15
CUEVO,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CULPINA,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2023-07-01,0,0,1,0,1,0,1,2,1,0,0,0,0,0,6
CURVA,atencion odontologica,endodoncia,2023-07-01,0,0,1,1,1,2,0,3,0,1,0,0,0,0,9
DESAGUADERO,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,1,2,0,4,0,0,0,0,0,0,7
EL ALTO,atencion odontologica,endodoncia,2023-07-01,70,78,126,116,76,113,112,178,68,46,0,0,0,0,983
EL CHORO,atencion odontologica,endodoncia,2023-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
