,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
MOJINETE,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,consulta repetida,2023-06-01,1,12,25,39,3,27,28,120,1,4,0,0,0,0,260
MONTEAGUDO,atencion odontologica,consulta repetida,2023-06-01,3,15,3,7,3,5,16,27,1,1,0,0,0,0,81
MONTERO,atencion odontologica,consulta repetida,2023-06-01,2,6,11,17,13,19,37,54,7,6,0,0,0,0,172
MORO MORO,atencion odontologica,consulta repetida,2023-06-01,0,0,1,2,0,1,1,9,0,0,0,0,0,0,14
NAZACARA DE PACAJES,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4
OCURI,atencion odontologica,consulta repetida,2023-06-01,0,1,5,1,1,4,6,6,1,0,0,3,0,0,28
OKINAWA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,4,4,8,2,0,0,0,0,0,19
OMEREQUE,atencion odontologica,consulta repetida,2023-06-01,1,1,0,6,0,3,2,6,1,2,0,0,0,0,22
ORURO,atencion odontologica,consulta repetida,2023-06-01,127,128,295,275,159,171,657,1101,175,129,0,34,0,33,3284
PADCAYA,atencion odontologica,consulta repetida,2023-06-01,0,5,0,9,15,3,30,72,0,0,0,1,0,0,135
PADILLA,atencion odontologica,consulta repetida,2023-06-01,1,0,2,3,0,6,5,39,2,0,0,0,0,1,59
PAILON,atencion odontologica,consulta repetida,2023-06-01,2,1,1,5,0,1,12,13,3,0,0,0,0,0,38
PALCA,atencion odontologica,consulta repetida,2023-06-01,1,1,1,2,3,13,11,10,0,0,0,0,0,0,42
PALOS BLANCOS,atencion odontologica,consulta repetida,2023-06-01,0,1,12,6,5,9,12,16,0,0,0,0,0,0,61
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2023-06-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,consulta repetida,2023-06-01,0,0,2,1,1,4,4,6,0,0,0,0,0,0,18
PAPEL PAMPA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PASORAPA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,1,2,1,4,3,0,0,0,0,0,12
PATACAMAYA,atencion odontologica,consulta repetida,2023-06-01,4,1,1,2,1,3,1,8,0,0,0,0,0,0,21
PAZÑA,atencion odontologica,consulta repetida,2023-06-01,0,3,3,9,9,8,18,23,3,3,0,0,0,0,79
POCOATA,atencion odontologica,consulta repetida,2023-06-01,5,1,3,2,2,13,8,36,0,1,0,0,0,4,75
POCONA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
POJO (CBBA),atencion odontologica,consulta repetida,2023-06-01,0,2,6,13,7,9,5,18,3,6,0,0,0,0,69
POOPO,atencion odontologica,consulta repetida,2023-06-01,3,4,7,9,2,16,21,30,6,17,0,2,0,0,117
PORCO,atencion odontologica,consulta repetida,2023-06-01,3,1,2,6,0,0,5,14,0,0,0,0,0,0,31
POROMA,atencion odontologica,consulta repetida,2023-06-01,1,0,0,2,2,4,0,6,0,0,0,2,0,0,17
PORTACHUELO,atencion odontologica,consulta repetida,2023-06-01,0,0,1,3,1,6,6,14,0,1,0,0,0,0,32
PORVENIR,atencion odontologica,consulta repetida,2023-06-01,0,1,0,0,1,1,3,16,0,0,0,0,0,0,22
POTOSI,atencion odontologica,consulta repetida,2023-06-01,127,97,358,366,121,256,566,1069,96,72,0,35,0,16,3179
PRESTO,atencion odontologica,consulta repetida,2023-06-01,0,1,1,8,0,8,2,8,1,0,0,0,0,0,29
PUCARANI,atencion odontologica,consulta repetida,2023-06-01,0,0,2,0,4,1,5,5,0,0,0,0,0,0,17
PUERTO ACOSTA,atencion odontologica,consulta repetida,2023-06-01,0,0,1,2,3,4,2,4,0,0,0,0,0,0,16
PUERTO CARABUCO,atencion odontologica,consulta repetida,2023-06-01,0,0,1,2,2,11,6,7,0,1,0,0,0,0,30
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2023-06-01,7,1,5,0,1,2,35,23,5,2,0,0,0,0,81
PUERTO RICO,atencion odontologica,consulta repetida,2023-06-01,3,5,5,10,9,3,3,15,1,0,0,2,0,3,59
PUERTO SUAREZ,atencion odontologica,consulta repetida,2023-06-01,0,0,0,2,0,0,0,7,4,0,0,0,0,0,13
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2023-06-01,15,8,15,13,20,31,47,121,22,1,0,6,0,8,307
PUNA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,5,3,16,0,2,0,0,0,1,28
PUNATA,atencion odontologica,consulta repetida,2023-06-01,13,6,23,23,13,23,26,79,8,13,0,4,0,0,231
QUIABAYA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,consulta repetida,2023-06-01,4,13,24,31,22,18,40,102,44,26,0,4,0,0,328
QUIME,atencion odontologica,consulta repetida,2023-06-01,1,0,11,3,5,3,43,7,1,0,0,0,0,0,74
QUIRUSILLAS,atencion odontologica,consulta repetida,2023-06-01,0,0,1,0,0,0,1,2,3,3,0,0,0,0,10
RAVELO,atencion odontologica,consulta repetida,2023-06-01,3,4,0,7,13,14,17,13,2,0,0,0,0,2,75
REYES,atencion odontologica,consulta repetida,2023-06-01,1,1,19,2,1,4,17,33,9,0,0,0,0,0,87
RIBERALTA,atencion odontologica,consulta repetida,2023-06-01,24,2,24,44,35,21,68,117,19,5,0,2,0,0,361
ROBORE,atencion odontologica,consulta repetida,2023-06-01,5,5,6,11,2,9,36,43,10,9,0,1,0,0,137
RURRENABAQUE,atencion odontologica,consulta repetida,2023-06-01,3,0,6,14,1,7,0,5,0,0,0,0,0,0,36
SABAYA,atencion odontologica,consulta repetida,2023-06-01,1,0,1,6,0,3,7,11,0,0,0,0,0,0,29
SACABA,atencion odontologica,consulta repetida,2023-06-01,14,17,43,33,14,16,69,131,19,15,0,2,0,0,373
SACACA,atencion odontologica,consulta repetida,2023-06-01,1,0,0,0,0,1,0,1,1,0,0,0,0,0,4
SAIPINA,atencion odontologica,consulta repetida,2023-06-01,2,0,3,5,2,5,2,10,1,0,0,0,0,0,30
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2023-06-01,2,6,5,4,2,11,26,31,11,15,0,1,0,1,115
SAMAIPATA,atencion odontologica,consulta repetida,2023-06-01,1,0,2,4,0,6,7,21,3,2,0,0,0,0,46
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,consulta repetida,2023-06-01,0,0,6,11,3,0,3,21,2,3,0,0,0,0,49
SAN BORJA,atencion odontologica,consulta repetida,2023-06-01,4,6,5,3,6,6,6,31,1,0,0,3,0,0,71
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2023-06-01,0,0,1,0,0,1,0,4,0,0,0,0,0,0,6
SAN CARLOS,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,0,0,4,7,0,0,0,0,0,0,12
SAN IGNACIO,atencion odontologica,consulta repetida,2023-06-01,0,2,1,2,1,3,6,4,1,4,0,0,0,0,24
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2023-06-01,2,3,3,11,0,0,21,12,5,1,0,0,0,0,58
SAN JAVIER(STC),atencion odontologica,consulta repetida,2023-06-01,3,0,1,6,1,2,10,3,0,0,0,1,0,1,28
SAN JOAQUIN,atencion odontologica,consulta repetida,2023-06-01,3,0,3,2,0,2,10,14,0,0,0,0,0,0,34
SAN JULIAN,atencion odontologica,consulta repetida,2023-06-01,7,0,7,5,3,1,13,41,1,2,0,0,0,0,80
SAN LORENZO(PND),atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2023-06-01,1,9,17,10,5,9,18,82,13,4,0,0,0,0,168
SAN LUCAS,atencion odontologica,consulta repetida,2023-06-01,9,2,1,1,1,12,9,20,0,0,0,0,0,0,55
SAN MATIAS,atencion odontologica,consulta repetida,2023-06-01,1,2,21,3,0,8,17,32,0,2,0,3,0,0,89
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2023-06-01,0,0,4,5,12,21,24,38,3,22,0,0,0,0,129
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2023-06-01,0,0,1,0,0,0,1,6,0,0,0,0,0,0,8
SAN PEDRO,atencion odontologica,consulta repetida,2023-06-01,1,0,5,8,8,9,24,45,8,1,0,0,0,0,109
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2023-06-01,0,0,2,8,3,0,5,13,0,2,0,1,0,0,34
SAN PEDRO DE MACHA,atencion odontologica,consulta repetida,2023-06-01,8,8,18,16,21,38,36,89,9,1,0,3,0,1,248
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,atencion odontologica,consulta repetida,2023-06-01,0,0,2,0,0,1,0,1,0,0,0,0,0,0,4
SAN RAFAEL,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,0,3,4,5,0,0,0,0,0,0,13
SAN RAMON BENI,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,3,4,0,0,0,0,0,0,0,8
SAN RAMON SCZ,atencion odontologica,consulta repetida,2023-06-01,2,3,0,0,1,3,0,1,1,0,0,0,0,0,11
SANTA ANA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,2,0,1,0,0,3,1,0,0,0,0,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2023-06-01,278,290,428,401,201,264,1474,2359,327,293,0,10,0,3,6328
SANTA ROSA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,6,0,0,3,16,4,3,0,0,0,0,32
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2023-06-01,0,3,3,3,2,0,20,25,0,0,0,0,0,0,56
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2023-06-01,1,4,8,25,4,9,18,29,8,12,0,1,0,0,119
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2023-06-01,0,0,1,0,4,3,0,4,0,0,0,0,0,0,12
SANTIAGO DE MACHACA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SANTIVAÑES,atencion odontologica,consulta repetida,2023-06-01,0,1,5,7,0,2,1,10,7,5,0,0,0,0,38
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,0,0,11,0,0,0,0,0,0,12
SAPAHAQUI,atencion odontologica,consulta repetida,2023-06-01,0,1,0,0,2,1,9,4,1,3,0,0,0,0,21
SHINAOTA,atencion odontologica,consulta repetida,2023-06-01,2,0,1,1,1,3,9,12,0,0,0,1,0,0,30
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2023-06-01,0,0,0,2,9,12,6,13,0,1,0,1,0,0,44
SICAYA,atencion odontologica,consulta repetida,2023-06-01,0,0,2,5,6,2,1,11,0,0,0,0,0,0,27
SIPE SIPE,atencion odontologica,consulta repetida,2023-06-01,23,39,83,99,8,13,23,78,12,9,0,0,0,0,387
SOPACHUY,atencion odontologica,consulta repetida,2023-06-01,3,7,17,10,2,2,3,15,0,1,0,1,0,0,61
SORACACHI,atencion odontologica,consulta repetida,2023-06-01,1,0,3,7,5,5,9,55,10,7,0,3,0,0,105
SORATA,atencion odontologica,consulta repetida,2023-06-01,0,2,1,4,2,4,5,5,3,1,0,2,0,0,29
SUCRE,atencion odontologica,consulta repetida,2023-06-01,87,76,253,277,145,168,474,907,165,132,0,18,0,4,2706
TACACHI,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5
TACACOMA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
TACOBAMBA,atencion odontologica,consulta repetida,2023-06-01,1,1,5,0,1,6,5,21,0,0,0,0,0,0,40
TACOPAYA,atencion odontologica,consulta repetida,2023-06-01,0,1,0,2,7,11,7,13,4,5,0,2,0,0,52
TAHUA,atencion odontologica,consulta repetida,2023-06-01,8,0,0,0,3,0,1,2,0,0,0,0,0,0,14
TAPACARI,atencion odontologica,consulta repetida,2023-06-01,0,1,7,0,4,2,26,32,4,3,0,0,0,0,79
TARABUCO,atencion odontologica,consulta repetida,2023-06-01,1,0,9,4,4,6,7,30,1,3,0,0,0,0,65
TARACO,atencion odontologica,consulta repetida,2023-06-01,0,0,1,2,5,8,4,2,6,0,0,0,0,0,28
TARATA,atencion odontologica,consulta repetida,2023-06-01,1,0,0,2,3,4,9,37,6,10,0,0,0,0,72
TARIJA,atencion odontologica,consulta repetida,2023-06-01,56,72,326,431,126,139,602,1019,205,78,0,5,0,0,3059
TARVITA,atencion odontologica,consulta repetida,2023-06-01,12,4,28,38,19,31,35,65,1,7,0,0,0,1,241
TEOPONTE,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,2,0,4,3,0,0,0,1,0,0,10
TIAHUANACU,atencion odontologica,consulta repetida,2023-06-01,1,5,4,4,7,9,12,17,4,1,0,0,0,0,64
TINGUIPAYA,atencion odontologica,consulta repetida,2023-06-01,1,0,4,2,13,7,14,29,1,0,0,7,0,0,78
TIPUANI,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,consulta repetida,2023-06-01,0,1,3,9,3,0,11,12,0,1,0,0,0,0,40
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2023-06-01,1,1,4,10,1,3,14,21,3,3,0,0,0,0,61
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,consulta repetida,2023-06-01,0,1,0,1,0,1,1,1,0,1,0,0,0,0,6
TODOS SANTOS,atencion odontologica,consulta repetida,2023-06-01,0,0,7,2,0,0,0,0,0,0,0,0,0,0,9
TOLATA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,1,2,1,19,5,3,0,0,0,0,31
TOLEDO,atencion odontologica,consulta repetida,2023-06-01,2,0,2,7,2,13,7,23,0,0,0,0,0,0,56
TOMAVE,atencion odontologica,consulta repetida,2023-06-01,1,0,1,4,2,10,9,19,1,3,0,0,0,0,50
TOMINA,atencion odontologica,consulta repetida,2023-06-01,4,5,9,15,10,21,44,73,5,11,0,0,0,0,197
TORO TORO,atencion odontologica,consulta repetida,2023-06-01,0,0,0,3,9,18,3,27,0,1,0,2,0,0,63
TOTORA(CBBA),atencion odontologica,consulta repetida,2023-06-01,4,3,12,10,1,4,7,26,2,5,0,0,0,2,76
TOTORA(ORR),atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,consulta repetida,2023-06-01,0,0,2,0,0,3,9,6,0,0,0,0,0,0,20
TRINIDAD,atencion odontologica,consulta repetida,2023-06-01,3,4,32,47,5,16,39,77,16,2,0,0,0,0,241
TUPIZA,atencion odontologica,consulta repetida,2023-06-01,8,12,27,15,16,21,97,206,34,26,0,10,0,2,474
TURCO,atencion odontologica,consulta repetida,2023-06-01,0,0,3,1,0,5,19,37,10,7,0,0,0,0,82
UNCIA,atencion odontologica,consulta repetida,2023-06-01,39,12,15,28,5,18,37,87,2,6,0,10,0,0,259
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2023-06-01,3,4,4,9,6,24,34,93,4,12,0,0,0,0,193
URUBICHA,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,1,2,6,0,0,0,0,0,0,9
UYUNI,atencion odontologica,consulta repetida,2023-06-01,5,4,14,19,1,9,19,52,9,9,0,0,0,0,141
VACAS,atencion odontologica,consulta repetida,2023-06-01,2,1,3,2,1,10,5,12,1,3,0,0,0,0,40
VALLEGRANDE,atencion odontologica,consulta repetida,2023-06-01,0,0,4,8,2,2,10,12,1,5,0,1,0,0,45
VIACHA,atencion odontologica,consulta repetida,2023-06-01,23,23,24,21,8,19,18,63,6,9,0,3,0,0,217
VILA VILA,atencion odontologica,consulta repetida,2023-06-01,0,0,2,7,2,2,6,5,1,0,0,0,0,0,25
VILLA CHARCAS,atencion odontologica,consulta repetida,2023-06-01,4,0,9,11,5,14,7,19,1,2,0,1,0,0,73
VILLA MONTES,atencion odontologica,consulta repetida,2023-06-01,12,2,6,33,2,23,35,59,24,6,0,1,0,0,203
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2023-06-01,0,2,0,0,2,2,3,18,0,5,0,0,0,1,33
VILLA TUNARI,atencion odontologica,consulta repetida,2023-06-01,0,0,2,4,1,4,10,13,5,1,0,0,0,0,40
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2023-06-01,5,10,9,10,0,7,6,25,0,1,0,6,0,4,83
VILLAZON,atencion odontologica,consulta repetida,2023-06-01,17,14,32,41,21,22,58,73,8,12,0,7,0,0,305
VINTO,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VITICHI,atencion odontologica,consulta repetida,2023-06-01,2,4,5,8,2,5,18,42,1,3,0,0,0,0,90
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,0,4,0,0,0,0,0,0,0,0,5
WARNES,atencion odontologica,consulta repetida,2023-06-01,21,10,52,83,28,33,193,263,18,13,0,50,0,0,764
YACO,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,0,30,23,0,0,0,0,0,0,53
YACUIBA,atencion odontologica,consulta repetida,2023-06-01,11,4,42,31,20,43,84,161,15,10,0,4,0,0,425
YAMPARAEZ,atencion odontologica,consulta repetida,2023-06-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
YANACACHI,atencion odontologica,consulta repetida,2023-06-01,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5
YAPACANI,atencion odontologica,consulta repetida,2023-06-01,1,4,11,11,12,24,28,39,13,12,0,0,0,0,155
YOCALLA,atencion odontologica,consulta repetida,2023-06-01,10,1,9,11,3,12,31,34,0,2,0,4,0,5,122
YOTALA,atencion odontologica,consulta repetida,2023-06-01,0,4,4,7,2,2,9,19,0,0,0,0,0,0,47
YUNCHARA,atencion odontologica,consulta repetida,2023-06-01,0,0,1,0,2,0,3,6,0,0,0,0,0,0,12
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2023-06-01,0,0,0,2,0,0,2,0,2,0,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,consulta repetida,2023-06-01,0,0,1,2,2,1,1,7,0,0,0,0,0,0,14
ACACIO,atencion odontologica,consulta repetida,2023-07-01,2,0,1,2,1,4,8,6,0,1,0,0,0,0,25
ACHACACHI,atencion odontologica,consulta repetida,2023-07-01,8,4,34,20,26,36,32,72,6,6,0,26,0,2,272
ACHOCALLA,atencion odontologica,consulta repetida,2023-07-01,1,0,4,3,4,12,8,27,1,1,0,4,0,1,66
AIQUILE,atencion odontologica,consulta repetida,2023-07-01,6,4,16,7,5,15,7,14,1,2,0,0,0,0,77
ALALAY,atencion odontologica,consulta repetida,2023-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,consulta repetida,2023-07-01,2,0,12,17,4,10,54,81,4,2,0,0,0,0,186
ALTO BENI,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,1,6,1,1,1,0,0,0,0,0,10
ANCORAIMES,atencion odontologica,consulta repetida,2023-07-01,0,0,1,2,2,3,2,2,0,1,0,0,0,0,13
ANDAMARCA,atencion odontologica,consulta repetida,2023-07-01,0,0,8,3,2,3,3,20,1,0,0,0,0,0,40
ANTEQUERA,atencion odontologica,consulta repetida,2023-07-01,0,0,4,4,1,0,10,18,0,0,0,2,0,0,39
ANZALDO,atencion odontologica,consulta repetida,2023-07-01,0,3,0,6,1,5,0,2,1,1,0,0,0,0,19
APOLO,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
ARAMPAMPA,atencion odontologica,consulta repetida,2023-07-01,1,0,0,1,0,0,2,3,0,0,0,0,0,0,7
ARANI,atencion odontologica,consulta repetida,2023-07-01,0,0,2,4,1,1,7,9,0,4,0,0,0,0,28
ARBIETO,atencion odontologica,consulta repetida,2023-07-01,0,4,3,3,3,4,1,7,1,0,0,0,0,1,27
ARQUE,atencion odontologica,consulta repetida,2023-07-01,0,0,3,7,7,6,8,23,0,6,0,1,0,1,62
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2023-07-01,1,0,1,1,2,8,0,12,3,0,0,0,0,0,28
ATOCHA,atencion odontologica,consulta repetida,2023-07-01,7,6,19,38,31,32,92,87,11,3,0,0,0,0,326
AYO AYO,atencion odontologica,consulta repetida,2023-07-01,0,1,1,3,5,10,12,31,3,9,0,0,0,0,75
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2023-07-01,4,1,12,20,3,26,25,46,1,8,0,1,0,1,148
AZURDUY,atencion odontologica,consulta repetida,2023-07-01,0,0,8,0,2,10,3,8,0,0,0,0,0,0,31
BATALLAS,atencion odontologica,consulta repetida,2023-07-01,0,0,0,5,4,1,2,22,1,2,0,0,0,0,37
BAURES,atencion odontologica,consulta repetida,2023-07-01,0,0,1,0,0,1,1,4,0,0,0,0,0,0,7
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BELEN DE URMIRI,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
BELLA FLOR,atencion odontologica,consulta repetida,2023-07-01,0,0,1,0,1,0,1,1,0,0,0,0,0,0,4
BERMEJO,atencion odontologica,consulta repetida,2023-07-01,2,6,41,44,15,30,30,80,15,3,0,1,0,0,267
BETANZOS,atencion odontologica,consulta repetida,2023-07-01,2,3,12,14,9,13,17,50,2,3,0,7,0,0,132
BOLIVAR,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,consulta repetida,2023-07-01,0,0,1,4,3,0,0,7,1,8,0,0,0,0,24
BUENA VISTA,atencion odontologica,consulta repetida,2023-07-01,3,8,1,2,1,4,7,12,1,0,0,0,0,0,39
CABEZAS,atencion odontologica,consulta repetida,2023-07-01,0,0,2,7,6,8,7,25,0,1,0,0,0,0,56
CAIROMA,atencion odontologica,consulta repetida,2023-07-01,2,0,0,0,4,7,3,11,0,0,0,0,0,0,27
"CAIZA ""D""",atencion odontologica,consulta repetida,2023-07-01,0,1,7,16,2,3,6,19,0,3,0,0,0,0,57
CAJUATA,atencion odontologica,consulta repetida,2023-07-01,0,2,4,4,1,15,3,16,1,0,0,0,0,0,46
CALACOTO,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4
CALAMARCA,atencion odontologica,consulta repetida,2023-07-01,1,0,1,3,4,10,14,8,0,2,0,0,0,2,45
CAMARGO,atencion odontologica,consulta repetida,2023-07-01,7,3,43,38,10,23,32,48,6,5,0,1,0,0,216
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2023-07-01,7,1,0,6,1,3,6,16,4,0,0,0,0,0,44
CAMIRI,atencion odontologica,consulta repetida,2023-07-01,2,2,17,33,5,32,32,77,5,1,0,1,0,0,207
CAPINOTA,atencion odontologica,consulta repetida,2023-07-01,0,2,0,5,0,0,0,1,0,0,0,0,0,0,8
CAQUIAVIRI,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,0,3,5,4,0,0,0,0,0,12
CARACOLLO,atencion odontologica,consulta repetida,2023-07-01,4,3,14,28,7,14,21,61,5,6,0,0,0,2,165
CARANAVI,atencion odontologica,consulta repetida,2023-07-01,5,0,1,4,2,7,12,17,0,2,0,1,0,1,52
CARANGAS,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,0,0,11,5,1,0,0,0,0,0,17
CARAPARI,atencion odontologica,consulta repetida,2023-07-01,0,1,19,7,12,12,19,56,4,0,0,11,0,0,141
CARIPUYO,atencion odontologica,consulta repetida,2023-07-01,1,3,3,6,1,3,10,15,0,3,0,0,0,0,45
CHALLAPATA,atencion odontologica,consulta repetida,2023-07-01,5,6,18,7,19,12,8,51,2,3,0,0,0,2,133
CHAQUI,atencion odontologica,consulta repetida,2023-07-01,0,0,5,2,3,16,22,38,3,1,0,4,0,0,94
CHARAGUA,atencion odontologica,consulta repetida,2023-07-01,1,0,5,4,0,3,0,8,0,0,0,0,0,0,21
CHAYANTA,atencion odontologica,consulta repetida,2023-07-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
CHIMORE,atencion odontologica,consulta repetida,2023-07-01,1,1,1,5,3,6,8,7,1,1,0,0,0,1,35
CHOQUE COTA,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,1,1,5,8,2,2,0,1,0,0,20
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2023-07-01,0,2,5,5,2,0,5,11,0,0,0,0,0,0,30
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2023-07-01,4,9,25,53,6,51,7,71,5,4,0,1,0,10,246
CKOCHAS,atencion odontologica,consulta repetida,2023-07-01,0,0,0,1,0,0,1,4,0,0,0,0,0,0,6
CLIZA,atencion odontologica,consulta repetida,2023-07-01,5,0,17,19,4,13,7,5,12,6,0,0,0,0,88
COBIJA,atencion odontologica,consulta repetida,2023-07-01,10,7,74,113,52,93,98,126,5,9,0,0,0,1,588
COCAPATA,atencion odontologica,consulta repetida,2023-07-01,28,26,30,19,20,29,19,65,5,6,0,5,0,1,253
COCHABAMBA,atencion odontologica,consulta repetida,2023-07-01,192,245,808,912,661,722,1157,2222,408,338,0,8,0,0,7673
COLCAPIRHUA,atencion odontologica,consulta repetida,2023-07-01,0,0,0,0,1,3,8,14,3,0,0,0,0,0,29
"COLCHA ""K""",atencion odontologica,consulta repetida,2023-07-01,1,0,1,1,5,6,2,6,0,2,0,0,0,0,24
COLLANA,atencion odontologica,consulta repetida,2023-07-01,0,0,0,1,0,0,0,8,0,0,0,0,0,0,9
COLOMI,atencion odontologica,consulta repetida,2023-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,consulta repetida,2023-07-01,0,0,12,15,11,10,34,63,13,2,0,0,0,1,161
