,group,variable,month,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 5 A 13 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 14 A 19 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 20 A 59 AÑOS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR EMB,CIRUGIA BUCOMAXILOFACIAL MENOR POST,CIRUGIA BUCOMAXILOFACIAL MENOR POST,TOTALES
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
QUIME,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,10,23,0,0,7,13,3,1,0,0,0,0,57
ROBORE,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,5,3,1,3,14,13,2,2,0,0,0,0,43
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN IGNACIO,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,1,2,0,4,9,2,0,0,0,0,0,0,18
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,1,1,13,8,0,0,0,0,0,0,0,0,0,0,23
SAN JULIAN,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,1,0,9,8,2,3,8,28,10,10,0,0,0,0,79
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,3,0,10,11,0,5,6,12,0,0,0,0,0,0,47
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,7,11,2,2,5,13,0,1,0,0,0,0,41
TARABUCO,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,2,3,2,2,14,7,3,9,0,0,0,0,42
TIRAQUE (CBBA),atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,13,3,4,6,3,40,5,0,0,0,0,0,74
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
URUBICHA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,1,1,1,0,1,6,0,0,0,0,0,0,10
VILLAZON,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,1,3,2,0,0,0,7,3,5,0,0,0,0,21
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2023-09-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,4,0,0,2,0,1,0,0,0,0,0,7
AIQUILE,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,1,3,20,15,10,18,7,53,11,6,0,0,0,0,144
AZURDUY,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
BUENA VISTA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,4,6,0,1,3,6,0,0,0,0,0,0,20
CAIROMA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,2,1,4,1,0,0,0,0,0,0,8
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,1,0,2,3,6,35,34,3,1,0,0,0,0,85
COMARAPA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,9,7,0,0,0,0,4,1,0,0,0,0,21
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,10,0,0,0,13,0,0,0,0,0,0,23
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,3,4,0,3,3,4,1,0,0,0,0,0,18
GUAYARAMERIN,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,1,0,4,2,0,0,0,0,0,0,7
LA GUARDIA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,35,24,45,52,46,71,34,39,16,7,0,0,0,0,369
MAIRANA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,1,0,0,0,0,1,0,2,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,2,2,3,0,4,8,14,35,2,4,0,0,0,0,74
PAILON,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7
POOPO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,0,0,0,10,4,0,0,0,0,14
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,12,8,53,63,45,35,53,95,45,25,0,0,0,0,434
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
REYES,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,3,5,0,0,0,2,0,0,0,0,0,0,10
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ROBORE,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,3,1,1,2,10,2,1,0,0,0,0,21
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN CARLOS,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,5,3,4,9,0,0,0,0,0,0,21
SAN JULIAN,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,1,0,0,2,0,0,7,0,5,0,0,0,0,15
SAN RAFAEL,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,3,9,21,19,7,15,32,52,12,11,0,0,0,0,181
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,6,7,0,5,6,16,3,1,0,0,0,0,44
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,0,0,0,2,5,0,0,0,0,0,0,8
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,0,0,0,4,1,0,0,0,0,0,0,6
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,2,7,6,1,2,11,28,1,2,0,0,0,0,60
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,2,0,0,3,2,3,8,0,0,0,0,19
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VINTO,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2023-10-01,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,7,3,0,2,3,1,1,0,0,0,0,0,17
AIQUILE,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,5,28,33,8,2,5,45,7,5,0,0,0,0,138
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,1,0,0,5,3,0,2,0,0,0,0,11
CABEZAS,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,6,13,2,1,3,18,0,0,0,0,0,0,43
CAJUATA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,3,2,0,0,1,2,1,1,0,0,0,0,10
CARANAVI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,4,0,0,3,2,0,0,3,1,2,0,0,0,0,15
CHARAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,1,0,3,1,1,0,2,3,0,0,0,0,0,0,11
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,4,11,0,0,6,18,0,0,0,0,0,0,39
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,1,3,2,28,37,10,2,0,0,0,0,84
COLPA BELGICA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,1,0,1,1,1,0,3,0,0,0,0,7
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,1,8,13,2,1,0,1,0,2,0,0,0,0,28
HUANUNI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,7,0,3,0,5,0,2,0,0,0,0,17
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,2,7,4,13,21,26,8,11,0,0,0,0,92
LAGUNILLAS,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,7,7,3,1,8,17,1,1,0,0,0,0,45
LAJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,1,0,0,1,1,1,1,0,0,0,0,6
LORETO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,2,2,0,0,3,0,0,0,0,0,0,8
MONTEAGUDO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,0,0,0,1,3,2,0,0,0,0,0,7
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,3,1,8,7,10,15,37,51,7,15,0,0,0,0,154
PAILON,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,1,3,0,5,0,5,8,20,1,2,0,0,0,0,45
PAMPA GRANDE,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,0,1,0,0,2,6,0,0,0,0,0,10
PUCARANI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
SAN CARLOS,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JULIAN,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,6,6,1,0,2,11,1,2,0,0,0,0,29
SAN RAFAEL,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,1,2,1,6,11,4,4,0,0,0,0,29
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,1,3,0,5,5,20,3,0,0,0,0,0,37
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,4,1,0,1,5,6,0,0,0,0,0,17
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,2,11,12,17,5,36,46,6,6,0,0,0,0,141
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,1,0,15,7,0,1,27,41,1,4,0,0,0,0,97
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,5,0,0,1,0,2,0,0,0,0,0,8
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
VILLA MONTES,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
VINTO,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,1,1,9,10,1,3,1,5,2,3,0,0,0,0,36
YUNCHARA,atencion odontologica,cirugia bucomaxilofacial menor,2023-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,2,2,0,2,2,1,3,0,0,0,0,0,12
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,4,12,26,3,5,7,39,7,0,0,0,0,0,103
ATOCHA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,1,1,3,1,4,0,0,0,0,0,0,10
BERMEJO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,0,0,0,5,5,3,5,0,0,0,0,19
CAMARGO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
CAMIRI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,2,2,2,1,1,3,0,1,0,0,0,0,12
CARANAVI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,2,1,0,2,1,1,0,1,0,0,0,0,8
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,1,4,2,1,1,0,0,0,0,0,0,10
COBIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,3,0,0,2,1,3,0,0,0,0,0,0,9
COCHABAMBA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,4,4,5,31,29,5,1,0,0,0,0,80
COLQUIRI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,0,1,2,3,1,1,0,0,0,0,0,9
COMARAPA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CORO CORO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,4,10,0,1,3,0,0,0,0,0,0,0,18
COTAGAITA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,0,1,1,0,1,1,3,0,0,0,0,7
EL ALTO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,3,3,10,9,3,5,0,2,1,0,0,0,0,0,36
EL TORNO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LA PAZ,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,11,4,0,1,7,11,3,6,0,0,0,0,43
ORURO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,4,0,5,6,8,9,27,45,5,5,0,0,0,0,114
POTOSI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,2,1,19,19,5,6,13,32,20,12,0,0,0,0,129
PUNATA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
REYES,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
RIBERALTA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,2,2,0,0,4,5,0,0,0,0,0,0,13
SAN BORJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SAN IGNACIO,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,3,6,1,0,1,2,0,0,0,0,0,0,13
SAN JOAQUIN,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,10,5,0,0,0,0,0,0,0,0,0,0,15
SAN JULIAN,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,5,6,7,8,10,5,6,7,0,0,0,0,54
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,5,5,5,3,7,7,1,0,0,0,0,0,33
SUCRE,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,8,20,24,1,4,16,12,4,7,0,0,0,0,96
TARIJA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,4,1,3,10,1,3,15,23,5,2,0,0,0,0,67
TUPIZA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,2,3,0,0,0,3,2,2,0,0,0,0,12
UYUNI,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
VIACHA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,6,8,1,3,2,11,10,1,0,0,0,0,42
YACUIBA,atencion odontologica,cirugia bucomaxilofacial menor,2023-12-01,0,0,2,2,0,0,0,2,0,0,0,0,0,0,6
