,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
ARANI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,7,3,9,9,1,2,0,0,0,0,32
ATOCHA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,5,1,25,15,0,0,0,0,0,0,48
AYO AYO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,1,2,4,5,0,2,0,0,0,0,16
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-07-01,0,0,4,2,3,3,10,8,1,2,0,0,0,0,33
BELEN DE ANDAMARCA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
BERMEJO,atencion odontologica,rayos x dental,2023-07-01,2,1,10,4,8,2,8,18,2,1,0,0,0,0,56
BETANZOS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CABEZAS,atencion odontologica,rayos x dental,2023-07-01,1,0,1,3,1,3,6,6,0,0,0,0,0,0,21
CALACOTO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2023-07-01,0,0,1,6,1,3,5,16,0,3,0,0,0,0,35
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-07-01,1,0,0,1,0,3,4,13,0,0,0,0,0,0,22
CAQUIAVIRI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5
CARANGAS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
CARIPUYO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2023-07-01,0,0,4,0,3,5,9,9,1,0,0,0,0,0,31
CHAQUI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,2,3,4,3,0,0,0,0,0,0,12
CHARAGUA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,2,5,4,6,1,0,0,0,0,0,22
CHAYANTA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHIMORE,atencion odontologica,rayos x dental,2023-07-01,0,0,6,3,0,9,10,17,0,0,0,0,0,0,45
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CLIZA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
COBIJA,atencion odontologica,rayos x dental,2023-07-01,0,0,8,12,6,5,26,17,0,0,0,0,0,0,74
COCHABAMBA,atencion odontologica,rayos x dental,2023-07-01,22,20,93,66,57,66,185,356,103,82,0,0,0,0,1050
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,0,0,1,3,3,0,0,0,0,0,0,8
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-07-01,0,0,1,2,5,1,1,11,1,0,0,0,0,0,22
COLLANA,atencion odontologica,rayos x dental,2023-07-01,0,0,3,5,1,4,1,4,0,0,0,0,0,0,18
COLPA BELGICA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,4,2,1,5,4,3,0,0,0,0,0,21
COLQUECHACA,atencion odontologica,rayos x dental,2023-07-01,1,0,0,1,0,5,9,24,0,0,0,0,0,0,40
COLQUIRI,atencion odontologica,rayos x dental,2023-07-01,1,1,2,7,5,5,6,9,2,2,0,0,0,0,40
COMARAPA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,1,1,2,0,0,0,0,0,0,5
COPACABANA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
CORO CORO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
CORQUE,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,2,4,1,1,0,0,0,0,0,9
COTAGAITA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,2,2,3,0,0,0,0,0,0,8
COTOCA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,1,0,4,2,7,2,2,0,0,0,0,20
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-07-01,0,0,6,2,0,2,0,12,0,0,0,0,0,0,22
CULPINA,atencion odontologica,rayos x dental,2023-07-01,1,0,4,9,4,16,16,49,2,12,0,0,0,0,113
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-07-01,0,0,1,2,2,3,1,3,0,1,0,0,0,0,13
EL ALTO,atencion odontologica,rayos x dental,2023-07-01,2,0,3,8,3,7,8,16,10,1,0,0,0,0,58
EL CHORO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,2,9,0,0,0,0,0,0,11
EL TORNO,atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,4,2,3,8,1,0,0,0,0,0,22
EL VILLAR,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,2,0,6,8,0,0,0,0,0,0,16
ESCARA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,0,0,0,0,0,4,0,0,0,0,0,5
EUCALIPTUS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,4,4,2,16,2,2,0,0,0,0,34
GUANAY,atencion odontologica,rayos x dental,2023-07-01,0,0,2,1,1,1,3,13,4,1,0,0,0,0,26
GUTIERREZ,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,0,1,2,5,1,0,0,0,0,0,11
HUACARETA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,rayos x dental,2023-07-01,0,0,1,6,21,16,6,25,0,3,0,0,0,0,78
HUARINA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
INCAHUASI,atencion odontologica,rayos x dental,2023-07-01,0,1,2,4,3,6,1,7,0,0,0,0,0,0,24
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
IXIAMAS,atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,4,4,3,13,0,1,0,0,0,0,29
LA ASUNTA,atencion odontologica,rayos x dental,2023-07-01,1,1,7,4,0,1,3,3,0,0,0,0,0,0,20
LA GUARDIA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LA PAZ,atencion odontologica,rayos x dental,2023-07-01,3,9,59,76,41,64,107,190,42,29,0,0,0,0,620
LAGUNILLAS,atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,1,1,0,2,1,0,0,0,0,0,9
LAS CARRERAS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,0,2,2,12,0,0,0,0,0,0,18
LLALLAGUA,atencion odontologica,rayos x dental,2023-07-01,0,1,1,0,0,0,1,7,1,0,0,0,0,0,11
LLICA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,1,2,0,7,2,2,0,0,0,0,16
MAIRANA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,4,6,3,0,11,4,0,0,0,0,0,29
MAPIRI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,1,0,2,2,0,0,0,0,0,0,6
MINEROS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
MONTEAGUDO,atencion odontologica,rayos x dental,2023-07-01,0,0,2,0,0,0,0,2,0,2,0,0,0,0,6
MONTERO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,4,1,0,0,0,0,0,6
ORURO,atencion odontologica,rayos x dental,2023-07-01,10,8,54,89,99,104,163,269,30,19,0,0,0,0,845
PADILLA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,0,1,3,3,2,0,0,0,0,0,11
PAILON,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PALCA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PALOS BLANCOS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PAMPA AULLAGAS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAMPA GRANDE,atencion odontologica,rayos x dental,2023-07-01,1,1,5,1,0,5,2,8,0,0,0,0,0,0,23
PASORAPA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4
PAZÑA,atencion odontologica,rayos x dental,2023-07-01,0,1,3,5,6,1,7,12,2,0,0,0,0,0,37
POCOATA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,3,3,3,6,8,2,1,0,0,0,0,28
POOPO,atencion odontologica,rayos x dental,2023-07-01,0,0,7,5,1,2,9,21,0,1,0,0,0,0,46
PORONGO,atencion odontologica,rayos x dental,2023-07-01,0,0,4,2,2,10,4,16,0,1,0,0,0,0,39
PORTACHUELO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4
PORVENIR,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
POTOSI,atencion odontologica,rayos x dental,2023-07-01,4,4,31,36,33,43,52,137,12,8,0,0,0,0,360
PUCARANI,atencion odontologica,rayos x dental,2023-07-01,0,0,1,2,0,1,1,6,0,0,0,0,0,0,11
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-07-01,0,0,1,5,13,32,0,40,0,1,0,0,0,0,92
PUERTO RICO,atencion odontologica,rayos x dental,2023-07-01,0,0,1,5,4,6,0,6,0,0,0,0,0,0,22
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUNA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,0,3,1,3,0,0,0,0,0,0,9
PUNATA,atencion odontologica,rayos x dental,2023-07-01,0,0,3,0,0,0,0,0,1,1,0,0,0,0,5
QUIABAYA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,rayos x dental,2023-07-01,2,0,6,8,3,2,8,24,4,10,0,0,0,0,67
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,0,2,5,0,0,0,0,0,0,8
RAVELO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,0,5,1,3,0,0,0,0,0,0,11
RIBERALTA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,1,0,0,3,2,0,0,0,0,0,8
SABAYA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SACABA,atencion odontologica,rayos x dental,2023-07-01,0,0,17,20,15,19,30,59,14,5,0,0,0,0,179
SACACA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-07-01,1,1,3,5,0,8,5,13,4,0,0,0,0,0,40
SAMAIPATA,atencion odontologica,rayos x dental,2023-07-01,0,0,2,3,2,1,7,17,0,0,0,0,0,0,32
SAN ANTONIO DE LOMERIO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,1,1,2,0,0,0,0,0,0,0,6
SAN BORJA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,rayos x dental,2023-07-01,0,0,3,2,2,2,1,7,2,0,0,0,0,0,19
SAN IGNACIO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,rayos x dental,2023-07-01,0,0,4,4,2,10,4,6,0,0,0,0,0,0,30
SAN JULIAN,atencion odontologica,rayos x dental,2023-07-01,0,0,3,2,1,0,0,5,0,0,0,0,0,0,11
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,1,3,1,5,0,0,0,0,0,0,14
SAN LUCAS,atencion odontologica,rayos x dental,2023-07-01,1,0,2,3,2,4,3,9,0,0,0,0,0,0,24
SAN MATIAS,atencion odontologica,rayos x dental,2023-07-01,0,0,9,3,0,0,5,10,0,0,0,0,0,0,27
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-07-01,0,0,1,0,0,0,3,2,0,0,0,0,0,0,6
SAN PEDRO,atencion odontologica,rayos x dental,2023-07-01,0,0,2,1,0,2,1,6,0,0,0,0,0,0,12
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,4,9,2,7,0,0,0,0,0,0,23
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
SANTA ANA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,2,4,1,0,3,0,4,0,0,0,0,15
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-07-01,39,49,193,218,124,142,430,776,151,159,0,0,0,0,2281
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,4,0,0,2,0,0,1,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-07-01,0,0,2,8,2,1,4,10,1,2,0,0,0,0,30
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-07-01,0,2,2,0,0,0,3,5,0,0,0,0,0,0,12
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2023-07-01,2,0,0,2,0,2,0,2,0,0,0,0,0,0,8
SAPAHAQUI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,3,10,3,9,0,0,0,0,0,0,26
SENA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
SIPE SIPE,atencion odontologica,rayos x dental,2023-07-01,0,0,1,0,0,0,0,2,1,0,0,0,0,0,4
SOPACHUY,atencion odontologica,rayos x dental,2023-07-01,0,0,2,3,0,5,3,8,0,1,0,0,0,0,22
SORACACHI,atencion odontologica,rayos x dental,2023-07-01,0,0,2,1,2,2,1,7,0,1,0,0,0,0,16
SORATA,atencion odontologica,rayos x dental,2023-07-01,0,0,4,5,3,3,2,7,5,0,0,0,0,0,29
SUCRE,atencion odontologica,rayos x dental,2023-07-01,0,2,5,26,6,20,21,62,6,1,0,0,0,0,149
TARABUCO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
TARATA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2023-07-01,1,1,199,197,16,26,590,636,6,6,0,0,0,0,1678
TIAHUANACU,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,3,0,1,1,4,3,0,0,0,0,0,12
TOMAVE,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
TOTORA(CBBA),atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,2,6,0,5,0,0,0,0,0,0,13
TRINIDAD,atencion odontologica,rayos x dental,2023-07-01,0,0,2,0,0,0,0,3,1,0,0,0,0,0,6
TUPIZA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,2,0,2,1,11,4,0,0,0,0,0,20
TURCO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,1,2,5,1,0,1,0,0,0,0,11
UMALA,atencion odontologica,rayos x dental,2023-07-01,0,2,5,2,2,0,4,5,0,2,0,0,0,0,22
UNCIA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2023-07-01,0,0,2,2,2,1,10,16,1,0,0,0,0,0,34
UYUNI,atencion odontologica,rayos x dental,2023-07-01,3,0,0,10,0,2,10,14,0,0,0,0,0,0,39
VALLEGRANDE,atencion odontologica,rayos x dental,2023-07-01,0,0,1,2,0,2,4,11,0,4,0,0,0,0,24
VIACHA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILA VILA,atencion odontologica,rayos x dental,2023-07-01,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3
VILLA MONTES,atencion odontologica,rayos x dental,2023-07-01,0,0,2,8,0,5,14,23,1,2,0,0,0,0,55
VILLA SERRANO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4
VILLA TUNARI,atencion odontologica,rayos x dental,2023-07-01,0,1,1,3,2,3,2,11,0,1,0,0,0,0,24
VINTO,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,2,3,3,0,0,0,0,0,0,8
WARNES,atencion odontologica,rayos x dental,2023-07-01,0,0,2,1,0,1,2,4,0,0,0,0,0,0,10
YANACACHI,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,1,1,4,0,0,0,0,0,0,6
YOCALLA,atencion odontologica,rayos x dental,2023-07-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
YOTALA,atencion odontologica,rayos x dental,2023-07-01,0,0,3,4,1,5,4,4,0,0,0,0,0,0,21
YUNCHARA,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,0,1,0,4,0,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,rayos x dental,2023-07-01,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5
ACHACACHI,atencion odontologica,rayos x dental,2023-08-01,0,1,5,6,1,3,4,15,0,8,0,0,0,0,43
ACHOCALLA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
AIQUILE,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,9,1,0,0,0,0,0,11
ANCORAIMES,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,3,1,4,3,11,0,0,0,0,0,0,24
ANZALDO,atencion odontologica,rayos x dental,2023-08-01,0,0,2,1,0,3,2,11,1,1,0,0,0,0,21
APOLO,atencion odontologica,rayos x dental,2023-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,1,0,8,15,1,1,0,0,0,0,27
ATOCHA,atencion odontologica,rayos x dental,2023-08-01,1,0,1,2,0,6,25,29,2,4,0,0,0,0,70
AYO AYO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,3,2,4,2,0,0,0,0,0,12
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-08-01,1,0,2,1,0,3,15,16,1,3,0,0,0,0,42
BELEN DE ANDAMARCA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,1,0,2,2,0,1,0,0,0,0,7
BERMEJO,atencion odontologica,rayos x dental,2023-08-01,0,1,0,2,2,2,6,26,2,0,0,0,0,0,41
BETANZOS,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,3,2,2,2,0,0,0,0,0,10
CALACOTO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2023-08-01,1,1,0,2,0,2,12,22,0,2,0,0,0,0,42
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-08-01,0,1,0,2,0,2,2,10,1,4,0,0,0,0,22
CAQUIAVIRI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
CARACOLLO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,3,1,1,2,7,0,0,0,0,0,0,14
CARANAVI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
CARANGAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,2,0,2,0,0,0,0,5
CARIPUYO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,1,0,3,9,6,2,0,0,0,0,22
CHAQUI,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,3,2,2,3,0,0,0,0,0,0,10
CHARAGUA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,2,2,4,0,8,0,1,0,0,0,0,17
CHAYANTA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHIMORE,atencion odontologica,rayos x dental,2023-08-01,1,0,4,4,3,4,6,12,4,0,0,0,0,0,38
COBIJA,atencion odontologica,rayos x dental,2023-08-01,1,0,3,7,3,12,12,21,1,0,0,0,0,0,60
COCHABAMBA,atencion odontologica,rayos x dental,2023-08-01,12,10,91,77,64,60,294,488,159,183,0,0,0,0,1438
COIPASA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,2,2,0,4,12,1,0,0,0,0,0,23
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-08-01,1,2,2,3,1,1,5,13,0,0,0,0,0,0,28
COLLANA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
COLPA BELGICA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,3,3,2,0,0,0,0,0,8
COLQUECHACA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,2,3,2,5,13,2,0,0,0,0,0,28
COLQUIRI,atencion odontologica,rayos x dental,2023-08-01,1,3,10,10,11,10,12,16,2,0,0,0,0,0,75
COMARAPA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COMBAYA,atencion odontologica,rayos x dental,2023-08-01,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,1,1,4,0,0,0,0,0,0,7
CORO CORO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,3,1,0,1,4,1,0,0,0,0,0,11
CORQUE,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
COTAGAITA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,0,1,1,11,0,0,0,0,0,0,14
COTOCA,atencion odontologica,rayos x dental,2023-08-01,0,0,4,6,3,2,2,9,1,0,0,0,0,0,27
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-08-01,0,0,1,2,4,3,4,8,1,4,0,0,0,0,27
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,1,0,14,0,2,0,0,0,0,17
CUEVO,atencion odontologica,rayos x dental,2023-08-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,rayos x dental,2023-08-01,0,0,0,4,6,14,18,42,6,7,0,0,0,0,97
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,1,1,4,3,0,1,0,0,0,0,10
EL ALTO,atencion odontologica,rayos x dental,2023-08-01,2,2,12,11,9,7,13,34,5,1,0,0,0,0,96
EL CHORO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-08-01,0,1,2,3,0,0,3,10,0,0,0,0,0,0,19
EL TORNO,atencion odontologica,rayos x dental,2023-08-01,0,0,0,1,3,3,7,13,2,2,0,0,0,0,31
EL VILLAR,atencion odontologica,rayos x dental,2023-08-01,0,0,3,0,2,0,7,5,0,2,0,0,0,0,19
EUCALIPTUS,atencion odontologica,rayos x dental,2023-08-01,0,0,1,1,0,0,0,5,0,0,0,0,0,0,7
FERNANDEZ ALONSO,atencion odontologica,rayos x dental,2023-08-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-08-01,1,0,2,0,5,5,3,9,0,0,0,0,0,0,25
