,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
EL VILLAR,atencion odontologica,medidas preventivas,2023-07-01,10,0,15,11,24,1,4,3,0,0,0,0,0,0,68
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2023-07-01,17,25,38,28,1,8,1,7,0,0,0,0,0,0,125
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2023-07-01,29,19,93,141,24,45,15,68,2,5,0,0,0,0,441
ESCARA,atencion odontologica,medidas preventivas,2023-07-01,4,0,4,10,13,2,0,1,1,0,0,0,0,0,35
ESCOMA,atencion odontologica,medidas preventivas,2023-07-01,1,1,1,0,1,2,2,2,0,0,0,0,0,0,10
ESMERALDA,atencion odontologica,medidas preventivas,2023-07-01,4,0,0,0,0,0,2,4,1,6,0,0,0,0,17
EUCALIPTUS,atencion odontologica,medidas preventivas,2023-07-01,1,11,24,2,7,0,1,2,6,6,0,0,0,0,60
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2023-07-01,13,16,46,30,14,15,11,30,7,2,0,0,0,0,184
FILADELFIA,atencion odontologica,medidas preventivas,2023-07-01,14,10,20,14,4,3,5,5,0,0,0,0,0,0,75
GAIOC JATUN AYLLU YURA,atencion odontologica,medidas preventivas,2023-07-01,14,27,2,0,0,0,0,1,0,0,0,0,0,0,44
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2023-07-01,0,8,36,41,2,7,3,13,0,0,0,0,0,0,110
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2023-07-01,28,22,52,27,4,18,9,22,3,6,0,0,0,0,191
GUANAY,atencion odontologica,medidas preventivas,2023-07-01,27,14,63,51,14,21,6,22,1,2,0,0,0,0,221
GUAQUI,atencion odontologica,medidas preventivas,2023-07-01,2,3,20,15,3,3,1,5,2,1,0,0,0,0,55
GUAYARAMERIN,atencion odontologica,medidas preventivas,2023-07-01,9,12,21,16,4,15,2,8,0,1,0,0,0,0,88
GUTIERREZ,atencion odontologica,medidas preventivas,2023-07-01,11,11,13,13,2,2,6,21,4,7,0,0,0,0,90
HUACARAJE,atencion odontologica,medidas preventivas,2023-07-01,1,0,3,2,0,1,3,6,3,2,0,0,0,0,21
HUACARETA,atencion odontologica,medidas preventivas,2023-07-01,3,5,7,17,3,14,7,12,0,0,0,0,0,0,68
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2023-07-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,medidas preventivas,2023-07-01,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6
HUANUNI,atencion odontologica,medidas preventivas,2023-07-01,5,17,83,129,54,70,25,75,9,3,0,0,0,0,470
HUARINA,atencion odontologica,medidas preventivas,2023-07-01,13,12,44,46,7,11,13,25,7,7,0,0,0,0,185
HUATAJATA,atencion odontologica,medidas preventivas,2023-07-01,5,5,11,3,2,1,1,5,1,0,0,0,0,0,34
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2023-07-01,1,2,14,14,1,11,4,1,5,4,0,0,0,0,57
HUMANATA,atencion odontologica,medidas preventivas,2023-07-01,5,4,2,1,0,0,2,3,1,2,0,0,0,0,20
ICHOCA,atencion odontologica,medidas preventivas,2023-07-01,0,1,6,1,5,1,5,2,2,0,0,0,0,0,23
ICLA,atencion odontologica,medidas preventivas,2023-07-01,54,52,21,14,6,10,2,15,0,0,0,0,0,0,174
INCAHUASI,atencion odontologica,medidas preventivas,2023-07-01,14,6,27,38,6,18,4,5,0,1,0,0,0,0,119
INQUISIVI,atencion odontologica,medidas preventivas,2023-07-01,31,26,51,38,9,12,8,8,2,2,0,0,0,0,187
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2023-07-01,45,46,68,76,18,18,17,40,1,0,0,0,0,0,329
IXIAMAS,atencion odontologica,medidas preventivas,2023-07-01,0,2,27,8,0,2,0,1,0,1,0,0,0,0,41
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2023-07-01,6,6,13,19,2,5,7,5,0,2,0,0,0,0,65
LA ASUNTA,atencion odontologica,medidas preventivas,2023-07-01,141,169,260,253,35,64,56,141,9,13,0,0,0,0,1141
LA GUARDIA,atencion odontologica,medidas preventivas,2023-07-01,42,40,94,107,32,47,16,59,5,2,0,0,0,0,444
LA PAZ,atencion odontologica,medidas preventivas,2023-07-01,1125,1161,4286,4859,1045,1366,1961,3476,775,635,0,0,0,0,20689
LA RIVERA,atencion odontologica,medidas preventivas,2023-07-01,0,0,0,5,0,2,2,0,0,0,0,0,0,0,9
LAGUNILLAS,atencion odontologica,medidas preventivas,2023-07-01,4,3,14,11,0,0,0,1,0,0,0,0,0,0,33
LAJA,atencion odontologica,medidas preventivas,2023-07-01,61,52,81,127,20,32,13,88,5,4,0,0,0,0,483
LAS CARRERAS,atencion odontologica,medidas preventivas,2023-07-01,0,2,9,9,6,5,0,1,0,0,0,0,0,0,32
LICOMA PAMPA,atencion odontologica,medidas preventivas,2023-07-01,11,23,28,23,15,15,8,10,2,0,0,0,0,0,135
LLALLAGUA,atencion odontologica,medidas preventivas,2023-07-01,54,67,92,144,29,61,36,84,18,0,0,0,0,0,585
LLICA,atencion odontologica,medidas preventivas,2023-07-01,4,5,0,1,0,0,0,0,0,0,0,0,0,0,10
LORETO,atencion odontologica,medidas preventivas,2023-07-01,0,0,7,5,0,0,1,4,1,0,0,0,0,0,18
LURIBAY,atencion odontologica,medidas preventivas,2023-07-01,3,5,13,14,1,9,7,13,2,1,0,0,0,0,68
MACHACAMARCA,atencion odontologica,medidas preventivas,2023-07-01,0,3,23,36,1,5,2,8,0,2,0,0,0,0,80
MACHARETI,atencion odontologica,medidas preventivas,2023-07-01,10,15,7,12,0,0,2,9,4,2,0,0,0,0,61
MAGDALENA,atencion odontologica,medidas preventivas,2023-07-01,0,0,5,3,0,1,0,2,0,0,0,0,0,0,11
MAIRANA,atencion odontologica,medidas preventivas,2023-07-01,23,11,146,120,35,72,7,17,0,0,0,0,0,0,431
MALLA,atencion odontologica,medidas preventivas,2023-07-01,6,4,29,20,3,2,9,10,6,5,0,0,0,0,94
MAPIRI,atencion odontologica,medidas preventivas,2023-07-01,6,13,18,25,1,10,5,11,0,0,0,0,0,0,89
MECAPACA,atencion odontologica,medidas preventivas,2023-07-01,0,13,15,15,2,1,1,4,0,0,0,0,0,0,51
MINEROS,atencion odontologica,medidas preventivas,2023-07-01,16,22,38,60,6,14,10,61,12,18,0,0,0,0,257
MIZQUE,atencion odontologica,medidas preventivas,2023-07-01,7,8,24,14,4,16,2,27,2,2,0,0,0,0,106
MOCOMOCO,atencion odontologica,medidas preventivas,2023-07-01,15,4,3,3,3,5,0,4,0,0,0,0,0,0,37
MOJINETE,atencion odontologica,medidas preventivas,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,medidas preventivas,2023-07-01,7,11,14,32,5,8,9,30,2,0,0,0,0,0,118
MONTEAGUDO,atencion odontologica,medidas preventivas,2023-07-01,21,8,123,131,13,42,17,38,7,4,0,0,0,0,404
MONTERO,atencion odontologica,medidas preventivas,2023-07-01,178,185,367,320,71,118,112,254,58,62,0,0,0,0,1725
MORO MORO,atencion odontologica,medidas preventivas,2023-07-01,0,8,0,0,0,1,1,1,0,0,0,0,0,0,11
MOROCHATA,atencion odontologica,medidas preventivas,2023-07-01,3,4,18,11,7,53,22,31,9,11,0,0,0,0,169
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2023-07-01,6,0,2,2,0,1,0,0,0,0,0,0,0,0,11
OCURI,atencion odontologica,medidas preventivas,2023-07-01,3,4,28,17,3,8,5,11,8,6,0,0,0,0,93
OKINAWA,atencion odontologica,medidas preventivas,2023-07-01,2,0,4,9,3,1,3,9,0,1,0,0,0,0,32
OMEREQUE,atencion odontologica,medidas preventivas,2023-07-01,0,3,3,7,2,8,0,7,1,0,0,0,0,0,31
ORURO,atencion odontologica,medidas preventivas,2023-07-01,194,174,923,967,466,476,474,676,147,59,0,0,0,0,4556
PADCAYA,atencion odontologica,medidas preventivas,2023-07-01,5,9,9,9,3,7,6,16,0,1,0,0,0,0,65
PADILLA,atencion odontologica,medidas preventivas,2023-07-01,9,14,6,6,7,9,15,18,1,0,0,0,0,0,85
PAILON,atencion odontologica,medidas preventivas,2023-07-01,10,1,29,28,8,13,6,50,2,1,0,0,0,0,148
PALCA,atencion odontologica,medidas preventivas,2023-07-01,36,35,18,35,12,15,1,21,6,11,0,0,0,0,190
PALOS BLANCOS,atencion odontologica,medidas preventivas,2023-07-01,62,44,154,185,45,27,14,48,4,5,0,0,0,0,588
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2023-07-01,2,0,9,3,1,5,2,4,0,1,0,0,0,0,27
PAMPA GRANDE,atencion odontologica,medidas preventivas,2023-07-01,7,8,15,11,3,14,5,17,1,2,0,0,0,0,83
PAPEL PAMPA,atencion odontologica,medidas preventivas,2023-07-01,6,13,2,9,10,9,2,13,0,1,0,0,0,0,65
PASORAPA,atencion odontologica,medidas preventivas,2023-07-01,6,1,5,17,1,28,4,8,1,0,0,0,0,0,71
PATACAMAYA,atencion odontologica,medidas preventivas,2023-07-01,27,34,27,47,6,8,1,27,0,0,0,0,0,0,177
PAZÑA,atencion odontologica,medidas preventivas,2023-07-01,4,10,23,30,5,2,25,24,8,13,0,0,0,0,144
PELECHUCO,atencion odontologica,medidas preventivas,2023-07-01,14,21,18,14,15,6,3,3,0,0,0,0,0,0,94
POCOATA,atencion odontologica,medidas preventivas,2023-07-01,64,25,31,25,7,55,27,71,5,6,0,0,0,0,316
POCONA,atencion odontologica,medidas preventivas,2023-07-01,34,55,22,31,7,14,19,35,3,2,0,0,0,0,222
POJO (CBBA),atencion odontologica,medidas preventivas,2023-07-01,7,17,30,40,7,13,4,15,0,3,0,0,0,0,136
POOPO,atencion odontologica,medidas preventivas,2023-07-01,10,7,45,44,7,7,6,21,0,3,0,0,0,0,150
PORCO,atencion odontologica,medidas preventivas,2023-07-01,4,0,1,5,1,3,1,5,0,1,0,0,0,0,21
POROMA,atencion odontologica,medidas preventivas,2023-07-01,8,7,24,28,0,1,4,4,0,1,0,0,0,0,77
PORONGO,atencion odontologica,medidas preventivas,2023-07-01,16,12,22,34,10,17,11,30,14,16,0,0,0,0,182
PORTACHUELO,atencion odontologica,medidas preventivas,2023-07-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
PORVENIR,atencion odontologica,medidas preventivas,2023-07-01,9,6,47,29,14,17,4,16,0,4,0,0,0,0,146
POSTRER VALLE,atencion odontologica,medidas preventivas,2023-07-01,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5
POTOSI,atencion odontologica,medidas preventivas,2023-07-01,178,196,592,694,178,186,200,493,51,34,0,0,0,0,2802
PRESTO,atencion odontologica,medidas preventivas,2023-07-01,4,6,37,33,4,28,10,26,1,2,0,0,0,0,151
PUCARA,atencion odontologica,medidas preventivas,2023-07-01,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
PUCARANI,atencion odontologica,medidas preventivas,2023-07-01,16,25,17,16,0,1,2,4,0,0,0,0,0,0,81
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2023-07-01,9,5,9,19,1,14,1,7,0,0,0,0,0,0,65
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2023-07-01,6,3,11,17,2,1,1,9,0,0,0,0,0,0,50
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2023-07-01,5,6,13,29,1,7,1,14,0,0,0,0,0,0,76
PUERTO PEREZ,atencion odontologica,medidas preventivas,2023-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2023-07-01,37,48,21,20,8,21,14,37,9,11,0,0,0,0,226
PUERTO RICO,atencion odontologica,medidas preventivas,2023-07-01,2,5,6,5,0,0,1,0,0,0,0,0,0,0,19
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2023-07-01,0,0,10,22,7,4,3,17,4,2,0,0,0,0,69
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2023-07-01,63,76,105,120,47,53,47,84,4,4,0,0,0,0,603
PUNA,atencion odontologica,medidas preventivas,2023-07-01,8,5,14,4,2,2,2,16,7,5,0,0,0,0,65
PUNATA,atencion odontologica,medidas preventivas,2023-07-01,33,32,269,194,74,123,145,247,41,30,0,0,0,0,1188
QUIABAYA,atencion odontologica,medidas preventivas,2023-07-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,medidas preventivas,2023-07-01,144,186,658,759,160,386,257,615,119,82,0,0,0,0,3366
QUIME,atencion odontologica,medidas preventivas,2023-07-01,7,15,63,86,19,25,36,15,7,0,0,0,0,0,273
QUIRUSILLAS,atencion odontologica,medidas preventivas,2023-07-01,1,7,1,20,0,0,0,5,0,0,0,0,0,0,34
RAVELO,atencion odontologica,medidas preventivas,2023-07-01,36,28,7,22,1,0,0,4,2,1,0,0,0,0,101
REYES,atencion odontologica,medidas preventivas,2023-07-01,0,8,37,26,33,26,13,9,1,0,0,0,0,0,153
RIBERALTA,atencion odontologica,medidas preventivas,2023-07-01,211,192,327,340,135,283,145,424,25,25,0,0,0,0,2107
ROBORE,atencion odontologica,medidas preventivas,2023-07-01,16,27,68,205,51,112,63,53,22,14,0,0,0,0,631
RURRENABAQUE,atencion odontologica,medidas preventivas,2023-07-01,13,7,41,52,9,9,11,22,0,2,0,0,0,0,166
SABAYA,atencion odontologica,medidas preventivas,2023-07-01,0,2,15,20,3,1,0,2,0,0,0,0,0,0,43
SACABA,atencion odontologica,medidas preventivas,2023-07-01,120,140,804,937,252,426,193,491,58,41,0,0,0,0,3462
SACABAMBA,atencion odontologica,medidas preventivas,2023-07-01,0,0,2,4,2,2,0,0,0,0,0,0,0,0,10
SACACA,atencion odontologica,medidas preventivas,2023-07-01,0,0,64,50,21,5,1,4,1,2,0,0,0,0,148
SAIPINA,atencion odontologica,medidas preventivas,2023-07-01,12,5,8,14,5,4,1,11,0,0,0,0,0,0,60
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2023-07-01,43,26,30,42,5,15,9,22,16,18,0,0,0,0,226
SAMAIPATA,atencion odontologica,medidas preventivas,2023-07-01,8,12,52,97,20,29,8,19,0,0,0,0,0,0,245
SAN AGUSTIN,atencion odontologica,medidas preventivas,2023-07-01,0,0,3,3,0,0,1,8,1,3,0,0,0,0,19
SAN ANDRES,atencion odontologica,medidas preventivas,2023-07-01,33,27,8,25,21,20,16,23,4,5,0,0,0,0,182
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2023-07-01,4,18,8,4,0,0,0,0,0,0,0,0,0,0,34
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2023-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2023-07-01,0,2,0,0,1,1,0,2,0,0,0,0,0,0,6
SAN BENITO,atencion odontologica,medidas preventivas,2023-07-01,5,2,10,30,2,5,0,4,1,2,0,0,0,0,61
SAN BORJA,atencion odontologica,medidas preventivas,2023-07-01,27,27,56,103,12,35,13,41,14,3,0,0,0,0,331
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2023-07-01,8,4,3,5,0,2,0,3,0,0,0,0,0,0,25
SAN CARLOS,atencion odontologica,medidas preventivas,2023-07-01,7,3,4,4,0,4,2,11,1,0,0,0,0,0,36
SAN IGNACIO,atencion odontologica,medidas preventivas,2023-07-01,3,5,27,45,7,17,15,23,0,1,0,0,0,0,143
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2023-07-01,2,3,3,1,0,3,4,12,0,0,0,0,0,0,28
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2023-07-01,7,9,11,12,0,0,0,0,0,0,0,0,0,0,39
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2023-07-01,28,19,19,27,0,5,0,6,0,0,0,0,0,0,104
SAN JOAQUIN,atencion odontologica,medidas preventivas,2023-07-01,2,2,5,15,3,4,0,5,0,0,0,0,0,0,36
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2023-07-01,0,0,11,3,2,4,0,3,3,1,0,0,0,0,27
SAN JULIAN,atencion odontologica,medidas preventivas,2023-07-01,71,70,57,57,19,33,24,63,10,2,0,0,0,0,406
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2023-07-01,8,18,28,8,0,4,0,6,0,0,0,0,0,0,72
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2023-07-01,15,26,31,31,10,10,3,17,1,2,0,0,0,0,146
SAN LUCAS,atencion odontologica,medidas preventivas,2023-07-01,66,66,41,70,3,22,1,28,0,0,0,0,0,0,297
SAN MATIAS,atencion odontologica,medidas preventivas,2023-07-01,39,46,25,33,34,8,2,25,6,6,0,0,0,0,224
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2023-07-01,4,1,29,55,19,58,43,127,2,3,0,0,0,0,341
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2023-07-01,7,5,0,0,0,0,4,0,0,0,0,0,0,0,16
SAN PEDRO,atencion odontologica,medidas preventivas,2023-07-01,5,7,30,31,9,16,20,48,6,4,0,0,0,0,176
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2023-07-01,35,13,27,79,19,31,9,30,3,4,0,0,0,0,250
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2023-07-01,7,4,30,35,9,12,0,3,1,1,0,0,0,0,102
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2023-07-01,11,17,20,25,8,17,26,32,10,7,0,0,0,0,173
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2023-07-01,0,2,3,4,0,0,0,0,0,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2023-07-01,10,10,67,46,3,3,3,8,0,0,0,0,0,0,150
SAN RAFAEL,atencion odontologica,medidas preventivas,2023-07-01,10,7,167,133,22,30,20,63,0,12,0,0,0,0,464
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2023-07-01,37,42,126,173,4,0,0,0,0,0,0,0,0,0,382
SANTA ANA,atencion odontologica,medidas preventivas,2023-07-01,0,0,7,18,19,24,0,17,2,11,0,0,0,0,98
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2023-07-01,839,893,1777,2061,580,921,1343,2857,461,401,0,0,0,0,12133
SANTA ROSA,atencion odontologica,medidas preventivas,2023-07-01,5,8,15,17,2,1,0,7,0,1,0,0,0,0,56
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2023-07-01,29,30,25,37,7,21,13,53,0,0,0,0,0,0,215
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2023-07-01,10,11,9,3,2,1,1,10,1,0,0,0,0,0,48
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2023-07-01,10,16,73,80,15,16,7,23,5,5,0,0,0,0,250
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2023-07-01,6,2,8,2,0,5,4,24,3,2,0,0,0,0,56
SANTIAGO DE MACHACA,atencion odontologica,medidas preventivas,2023-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,medidas preventivas,2023-07-01,8,22,54,66,4,17,12,27,6,4,0,0,0,0,220
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2023-07-01,9,5,19,51,9,5,1,6,0,1,0,0,0,0,106
SAPAHAQUI,atencion odontologica,medidas preventivas,2023-07-01,13,5,13,15,0,8,2,9,0,0,0,0,0,0,65
SENA,atencion odontologica,medidas preventivas,2023-07-01,2,4,2,4,0,7,0,6,0,0,0,0,0,0,25
SHINAOTA,atencion odontologica,medidas preventivas,2023-07-01,1,0,20,13,6,4,17,23,2,1,0,0,0,0,87
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2023-07-01,2,2,3,5,9,4,3,14,2,2,0,0,0,0,46
SICAYA,atencion odontologica,medidas preventivas,2023-07-01,0,0,3,2,1,4,0,4,1,0,0,0,0,0,15
SIPE SIPE,atencion odontologica,medidas preventivas,2023-07-01,50,49,145,188,23,55,22,92,4,8,0,0,0,0,636
SOPACHUY,atencion odontologica,medidas preventivas,2023-07-01,1,9,5,11,2,5,0,0,0,0,0,0,0,0,33
SORACACHI,atencion odontologica,medidas preventivas,2023-07-01,17,16,66,61,11,25,7,14,6,5,0,0,0,0,228
SORATA,atencion odontologica,medidas preventivas,2023-07-01,16,13,22,16,4,9,9,6,0,1,0,0,0,0,96
SUCRE,atencion odontologica,medidas preventivas,2023-07-01,438,435,1007,1174,214,389,193,447,18,42,0,0,0,0,4357
TACACHI,atencion odontologica,medidas preventivas,2023-07-01,0,1,0,5,0,0,1,1,0,1,0,0,0,0,9
TACACOMA,atencion odontologica,medidas preventivas,2023-07-01,0,3,2,3,1,0,2,3,0,0,0,0,0,0,14
TACOBAMBA,atencion odontologica,medidas preventivas,2023-07-01,2,2,2,4,1,1,4,9,1,2,0,0,0,0,28
TACOPAYA,atencion odontologica,medidas preventivas,2023-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TAHUA,atencion odontologica,medidas preventivas,2023-07-01,12,8,29,36,2,0,0,0,0,0,0,0,0,0,87
TAPACARI,atencion odontologica,medidas preventivas,2023-07-01,20,30,68,50,3,19,27,33,4,5,0,0,0,0,259
TARABUCO,atencion odontologica,medidas preventivas,2023-07-01,4,25,8,5,0,1,1,8,0,0,0,0,0,0,52
TARACO,atencion odontologica,medidas preventivas,2023-07-01,1,3,5,4,0,1,0,7,1,1,0,0,0,0,23
TARATA,atencion odontologica,medidas preventivas,2023-07-01,0,6,10,12,0,0,0,1,1,0,0,0,0,0,30
TARIJA,atencion odontologica,medidas preventivas,2023-07-01,80,74,505,519,139,185,147,257,39,22,0,0,0,0,1967
TARVITA,atencion odontologica,medidas preventivas,2023-07-01,11,12,21,28,0,15,1,10,0,0,0,0,0,0,98
TEOPONTE,atencion odontologica,medidas preventivas,2023-07-01,1,14,13,22,8,24,5,16,0,1,0,0,0,0,104
TIAHUANACU,atencion odontologica,medidas preventivas,2023-07-01,4,14,36,25,7,7,11,40,3,1,0,0,0,0,148
TINGUIPAYA,atencion odontologica,medidas preventivas,2023-07-01,21,22,21,19,19,13,6,18,3,2,0,0,0,0,144
TIPUANI,atencion odontologica,medidas preventivas,2023-07-01,1,4,3,4,2,2,2,1,0,0,0,0,0,0,19
TIQUIPAYA,atencion odontologica,medidas preventivas,2023-07-01,106,103,329,335,83,174,74,148,10,7,0,0,0,0,1369
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2023-07-01,11,26,52,54,10,45,19,55,4,5,0,0,0,0,281
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2023-07-01,2,8,16,5,0,0,0,0,0,0,0,0,0,0,31
TOCO,atencion odontologica,medidas preventivas,2023-07-01,4,2,29,28,2,7,0,2,0,0,0,0,0,0,74
TODOS SANTOS,atencion odontologica,medidas preventivas,2023-07-01,1,2,2,0,0,0,0,2,0,0,0,0,0,0,7
TOLATA,atencion odontologica,medidas preventivas,2023-07-01,4,3,23,22,3,13,3,7,0,0,0,0,0,0,78
TOLEDO,atencion odontologica,medidas preventivas,2023-07-01,8,14,12,30,8,9,1,2,1,1,0,0,0,0,86
TOMAVE,atencion odontologica,medidas preventivas,2023-07-01,15,1,6,0,0,2,1,6,0,1,0,0,0,0,32
TOMINA,atencion odontologica,medidas preventivas,2023-07-01,29,57,10,6,10,30,4,20,0,0,0,0,0,0,166
TORO TORO,atencion odontologica,medidas preventivas,2023-07-01,18,12,5,12,5,19,2,2,0,0,0,0,0,0,75
TOTORA(CBBA),atencion odontologica,medidas preventivas,2023-07-01,1,2,24,31,8,21,5,9,2,4,0,0,0,0,107
TOTORA(ORR),atencion odontologica,medidas preventivas,2023-07-01,14,9,3,9,4,0,0,3,0,0,0,0,0,0,42
TRIGAL,atencion odontologica,medidas preventivas,2023-07-01,3,0,7,8,4,4,0,2,0,0,0,0,0,0,28
TRINIDAD,atencion odontologica,medidas preventivas,2023-07-01,138,118,337,324,112,150,95,256,26,26,0,0,0,0,1582
TUPIZA,atencion odontologica,medidas preventivas,2023-07-01,26,36,162,255,93,107,185,177,121,75,0,0,0,0,1237
TURCO,atencion odontologica,medidas preventivas,2023-07-01,8,8,23,19,2,3,2,1,0,0,0,0,0,0,66
UMALA,atencion odontologica,medidas preventivas,2023-07-01,14,9,16,25,4,10,2,5,1,1,0,0,0,0,87
UNCIA,atencion odontologica,medidas preventivas,2023-07-01,33,27,84,106,41,61,31,70,9,8,0,0,0,0,470
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2023-07-01,16,1,19,39,7,25,10,28,1,0,0,0,0,0,146
URUBICHA,atencion odontologica,medidas preventivas,2023-07-01,6,4,6,11,11,13,2,6,0,0,0,0,0,0,59
UYUNI,atencion odontologica,medidas preventivas,2023-07-01,12,20,38,41,15,18,19,42,8,9,0,0,0,0,222
VACAS,atencion odontologica,medidas preventivas,2023-07-01,6,6,28,77,8,23,6,28,2,6,0,0,0,0,190
VALLEGRANDE,atencion odontologica,medidas preventivas,2023-07-01,17,41,116,139,37,107,41,189,16,27,0,0,0,0,730
VIACHA,atencion odontologica,medidas preventivas,2023-07-01,62,48,212,133,34,71,32,75,8,15,0,0,0,0,690
VILA VILA,atencion odontologica,medidas preventivas,2023-07-01,10,12,12,14,3,6,4,14,0,4,0,0,0,0,79
VILLA CHARCAS,atencion odontologica,medidas preventivas,2023-07-01,37,40,8,40,5,12,3,27,0,0,0,0,0,0,172
VILLA MONTES,atencion odontologica,medidas preventivas,2023-07-01,18,54,134,373,111,201,141,296,51,31,0,0,0,0,1410
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2023-07-01,2,4,15,15,1,3,2,3,0,0,0,0,0,0,45
VILLA RIVERO,atencion odontologica,medidas preventivas,2023-07-01,4,1,53,47,4,13,7,13,0,4,0,0,0,0,146
VILLA SERRANO,atencion odontologica,medidas preventivas,2023-07-01,16,12,32,17,11,18,11,10,1,1,0,0,0,0,129
VILLA TUNARI,atencion odontologica,medidas preventivas,2023-07-01,27,39,157,200,28,100,95,207,13,3,0,0,0,0,869
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2023-07-01,17,11,18,39,6,12,8,17,0,0,0,0,0,0,128
VILLAZON,atencion odontologica,medidas preventivas,2023-07-01,72,72,35,52,20,12,22,22,6,4,0,0,0,0,317
VINTO,atencion odontologica,medidas preventivas,2023-07-01,53,54,171,218,52,113,27,90,8,15,0,0,0,0,801
VITICHI,atencion odontologica,medidas preventivas,2023-07-01,6,11,21,7,11,1,1,18,2,3,0,0,0,0,81
