municipality,group,variable,month,RN con visita de control en las 48 hrs siguientes al nacimiento,TOTAL
PAZÑA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
POCOATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,28,28
POCONA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
PORCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
POROMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
PORONGO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
PORTACHUELO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
POTOSI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
PRESTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
PUCARANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,26,26
PUERTO ACOSTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,8,8
PUERTO VILLARROEL,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
PUNA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
QUILLACOLLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,8,8
QUIME,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
RAVELO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,8,8
REYES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
ROBORE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
RURRENABAQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,6,6
SABAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SACABA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
SACACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,22,22
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SAN BORJA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
SAN IGNACIO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,11,11
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,12,12
SAN JULIAN,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,14,14
SAN MATIAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,19,19
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,6,6
SENA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SHINAOTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
SICAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
SIPE SIPE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
SORACACHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,6,6
SORATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,10,10
SUCRE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
TACOPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
TAPACARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,19,19
TARABUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
TARACO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
TARIJA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
TARVITA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
TIAWANACU,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
TINGUIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,19,19
TIQUIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
TODOS SANTOS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
TOMAVE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
TORO TORO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,11,11
TOTORA(CBBA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
TRINIDAD,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
TUPIZA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,6,6
UMALA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
UNCIA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
URIONDO (A. CONCEPCION),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
UYUNI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
VACAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
VIACHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
VILA VILA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
VILLA MONTES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
VILLA SERRANO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
VILLA TUNARI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
VILLAZON,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
VINTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
VITICHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
YACO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
YACUIBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
YUNCHARA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
ACACIO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
ACHACACHI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,14,14
ACHOCALLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
AIQUILE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
ALALAY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
ALTO BENI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
ANCORAIMES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,8,8
ANDAMARCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
ANZALDO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
APOLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
ARAMPAMPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
ARQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,16,16
ATOCHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
AUCAPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,9,9
AYATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,8,8
AYO AYO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,16,16
AZURDUY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,10,10
BATALLAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,13,13
BETANZOS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,8,8
BOLIVAR,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,8,8
CABEZAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,18,18
CAIROMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
"CAIZA ""D""",atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
CALACOTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
CALAMARCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
CAMARGO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
CAMIRI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CAPINOTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
CARACOLLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CARANAVI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
CARIPUYO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CATACORA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
CHACARILLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
CHALLAPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,9,9
CHAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
CHARAGUA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
CHARAÑA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,10,10
CHIMORE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
CHIPAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CHUA COCANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
CHUMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
CKOCHAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,11,11
COCAPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
COCHABAMBA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,8,8
COLLANA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
COLOMI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
COLQUECHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,30,30
COLQUENCHA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
COLQUIRI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
COMANCHE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
COMARAPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
COMBAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CONCEPCION,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
COPACABANA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
CORIPATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
CORO CORO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
COROICO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
CORQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
COTOCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
CULPINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
CURVA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
DESAGUADERO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
EL ALTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,29,29
EL CHORO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
ESCOMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
ESMERALDA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,9,9
GUANAY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
GUAQUI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
HUARINA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
HUMANATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
ICHOCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
ICLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
INCAHUASI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
INQUISIVI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
IXIAMAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
JESUS DE MACHACA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
LA ASUNTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,20,20
LA PAZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
LAGUNILLAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
LAJA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
LAS CARRERAS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
LORETO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
LURIBAY,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
MACHACAMARCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
MACHARETI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
MAGDALENA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
MALLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
MIZQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
MOCOMOCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,9,9
MONTERO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
OCURI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,13,13
ORURO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,17,17
PADCAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
PADILLA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
PALCA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,14,14
PALOS BLANCOS,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,8,8
PAMPA GRANDE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
PASORAPA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
PATACAMAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
PAZÑA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,3,3
POCOATA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,19,19
POCONA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
POJO (CBBA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
PORCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
POROMA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
PORVENIR,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
POTOSI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
PRESTO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,5,5
PUCARANI,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,18,18
PUERTO ACOSTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,15,15
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
PUNA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,9,9
QUILLACOLLO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,10,10
QUIME,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,12,12
RAVELO,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,7,7
REYES,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
RIBERALTA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,6,6
SABAYA,atencion de partos en domicilio,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-08-01,1,1
