municipality,group,variable,month,RN con apego precoz,TOTAL
CARAPARI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,11,11
CARMEN RIVERO TORREZ,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CATACORA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,8,8
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,9,9
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
CHIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
CHUMA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,12,12
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
COCHABAMBA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,35,35
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,16,16
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
COROICO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CORQUE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
COTOCA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CULPINA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
CURVA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,9,9
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
EL TORNO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
GUANAY,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
HUARACAJE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
HUARINA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
HUAYLLAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,8,8
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
LA GUARDIA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
LA PAZ,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
LAGUNILLAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
LAJA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,9,9
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
MACHARETI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
MALLA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,14,14
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
OCURI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,9,9
ORURO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,8,8
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
PALCA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,12,12
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
PASORAPA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
PAZÑA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
POCOATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,28,28
POCONA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
PORCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
POROMA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,11,11
PORONGO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
POSTRER VALLE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,23,23
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
PUNA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
QUIME,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,10,10
RAVELO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
REYES,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SABAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
SACABA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SACACA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,15,15
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SAN ANDRES,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,11,11
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,12,12
SAN JULIAN,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,14,14
SAN MATIAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
SENA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
SHINAOTA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,8,8
SICAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
SORACACHI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,6,6
SORATA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,9,9
SUCRE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
TACOPAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
TAPACARI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,16,16
TARABUCO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
TARACO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
TARIJA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
TARVITA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
TIAWANACU,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
TINGUIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,20,20
TIQUIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
TODOS SANTOS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
TOMAVE,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
TORO TORO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,11,11
TUPIZA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,7,7
UMALA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,5,5
UNCIA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,9,9
UYUNI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
VACAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
VIACHA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,8,8
VILA VILA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,rn con apego precoz,2018-07-01,3,3
VILLA MONTES,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
VILLA TUNARI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
VITICHI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,2,2
WARNES,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
YACO,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
YAPACANI,atencion de partos en domicilio,rn con apego precoz,2018-07-01,1,1
YUNCHARA,atencion de partos en domicilio,rn con apego precoz,2018-07-01,4,4
ACACIO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,12,12
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
ALALAY,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
ALTO BENI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
APOLO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
ARQUE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,13,13
ATOCHA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,9,9
AYATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2018-08-01,14,14
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2018-08-01,10,10
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,13,13
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
CABEZAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,18,18
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
CAMARGO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
CAPINOTA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CATACORA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
CHACARILLA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,9,9
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
CHIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
CHUMA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,11,11
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
COCHABAMBA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
COLLANA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
COLOMI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,31,31
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
COMANCHE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
COROICO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
CORQUE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
COTOCA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
CULPINA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
CURVA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
ESCOMA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
ESMERALDA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
GUANAY,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
HUARINA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
ICLA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,18,18
LA PAZ,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
LAGUNILLAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
LAJA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
LAS CARRERAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
LORETO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
MACHACAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
MALLA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
OCURI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,14,14
ORURO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,33,33
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
PALCA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,13,13
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,10,10
PAMPA GRANDE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
PASORAPA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
PAZÑA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
POCOATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,19,19
POCONA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
POJO (CBBA),atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
PORCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
POROMA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
PORVENIR,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,18,18
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,15,15
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2018-08-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
PUNA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,9,9
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,8,8
QUIME,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con apego precoz,2018-08-01,11,11
RAVELO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
REYES,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
SACABA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
SACACA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,18,18
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SAN ANDRES,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,14,14
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SAN CARLOS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,5,5
SAN JULIAN,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,14,14
SAN MATIAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,29,29
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
SANTA ROSA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,4,4
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SANTIVAÑES,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con apego precoz,2018-08-01,2,2
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2018-08-01,6,6
