municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,7,7
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,6,6
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,15,15
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
SAN PEDRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,6,6
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,8,8
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,24,24
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,12,12
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,8,8
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,14,14
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,5,5
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,6,6
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,5,5
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,6,6
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,8,8
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,3,3
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,4,4
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-06-01,2,2
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,19,19
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,12,12
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,11,11
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,8,8
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,8,8
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,12,12
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,10,10
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,12,12
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,35,35
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,16,16
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
HUARACAJE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,8,8
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,13,13
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,9,9
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,11,11
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,28,28
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,12,12
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,21,21
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,10,10
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,17,17
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,9,9
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,11,11
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,15,15
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,20,20
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,9,9
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,6,6
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,9,9
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,19,19
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,24,24
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
TODOS SANTOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,10,10
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,9,9
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,8,8
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,3,3
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,5,5
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-07-01,4,4
