municipality,group,variable,month,Partos atendidos por otros,TOTAL
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
HUMANATA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,4,4
LA GUARDIA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,4,4
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,4,4
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,3,3
MONTERO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,6,6
POSTRER VALLE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,5,5
SAIPINA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
SAN ANDRES,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,6,6
SUCRE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,3,3
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,3,3
TOLATA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
VINTO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,3,3
