,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,2,3
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,9,7,16
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,2,4
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,7,2,9
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,12,11,23
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,3,0,3
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,30,16,46
EL CHORO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,0,2
FILADELFIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,1,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,0,2
IXIAMAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,2,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,6,3,9
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,13,15,28
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,0,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,9,8,17
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,7,6,13
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,2,3
POJO (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,1,2
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,3,0,3
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,8,1,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,2,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,4,5
RAVELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,7,0,7
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,5,4,9
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,3,4,7
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,3,1,4
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
SAN RAFAEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,107,58,165
SANTIVAÑES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,2,2
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,10,6,16
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
TAPACARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,5,3,8
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,1,3
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,4,2,6
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,0,2
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,8,2,10
VALLEGRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,2,3
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,4,1,5
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,2,0,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,6,1,7
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,5,3,8
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-08-01,4,5,9
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,4,7
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,4,2,6
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,2,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,8,8,16
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,1,3
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,4,4
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,0,3
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,2,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,2,4
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,8,12,20
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,3,4
COLQUECHACA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,31,22,53
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,1,3
EL VILLAR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,4,6
FERNANDEZ ALONSO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,1,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,1,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,6,3,9
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,17,6,23
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
MAIRANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,9,3,12
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,9,3,12
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
PAZÑA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,4,1,5
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,4,1,5
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,5,5,10
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,5,3,8
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,7,3,10
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,2,3
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,1,2
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,2,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,92,40,132
SANTA ROSA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,1,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,9,4,13
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,3,3
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,5,5,10
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,0,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,0,5,5
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,1,4
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,3,3,6
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,5,3,8
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,0,1
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,1,2,3
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-09-01,5,2,7
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,1,3
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,0,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,1,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,5,5,10
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,4,1,5
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,1,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,0,3
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,27,17,44
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,2,2
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,3,5
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,31,21,52
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,8,4,12
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,1,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,0,3
HUATAJATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
INGAVI (HUMAITA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,1,3
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,2,4
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,4,5,9
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,14,8,22
LAS CARRERAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,1,3
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,7,3,10
OKINAWA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,6,3,9
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,6,6
POCOATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
POJO (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,2,2
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,1,3
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,3,5
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,2,3
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,2,4
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,1,2
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,1,3
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,91,62,153
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,2,5
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,9,7,16
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,2,5
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,4,0,4
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
TOLATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,6,1,7
VALLEGRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,0,2
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,6,4,10
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,0,1,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,3,6
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,4,7
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,5,1,6
