,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,9,6,15
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,4,7,11
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,2,1,3
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,2,5,7
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,51,28,79
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,23,15,38
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,5,1,6
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,7,6,13
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,2,4,6
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,6,2,8
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,7,4,11
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,2,3,5
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,8,9,17
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,12,10,22
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,12,15,27
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,23,28,51
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,1,3,4
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,4,2,6
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,5,8,13
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,57,41,98
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,8,5,13
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,12,11,23
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,6,21,27
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,5,4,9
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,51,54,105
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,89,50,139
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,9,14,23
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,58,50,108
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,3,8,11
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,4,4,8
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,3,5,8
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-06-01,3,10,13
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,3,5
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,7,10
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,9,18
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,5,8
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,6,13
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,4,6
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,2,3
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,4,6
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,9,10
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,4,9
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,8,17
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,6,12
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,12,7,19
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,7,8
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,1,4
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,16,13,29
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,4,7
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,6,14
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,17,18,35
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,5,14
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,6,8
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,12,15,27
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,5,9
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,5,8
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,64,58,122
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,5,9
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,1,6
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,11,13,24
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,4,5
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,3,11
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,10,11,21
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,3,4
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,10,19
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,2,6
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,3,4
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,6,14
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,10,14
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,44,28,72
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,158,143,301
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,16,17,33
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,1,7
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,0,3
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,13,8,21
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,2,6
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,11,13,24
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,3,9
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,10,14
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,4,5
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,15,22
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,32,39,71
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,14,11,25
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,10,15
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,3,5
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,192,244,436
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,4,6
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,44,40,84
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,3,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,4,8
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,31,17,48
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
EXALTACION,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,3,10
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,0,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,2,4
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,11,4,15
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,1,4
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,20,15,35
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,5,10
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,25,20,45
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,4,12
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,10,8,18
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,3,3
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,3,3
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,14,23
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,50,73,123
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,207,211,418
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,3,3
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,3,3
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,17,18,35
LORETO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,4,9
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,2,4
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
MALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,2,9
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,3,6
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,2,10
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,11,16
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,10,6,16
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,16,17,33
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,76,83,159
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,0,3
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,3,4
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,11,6,17
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,145,118,263
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,14,17
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,5,13
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,11,17
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,5,8
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,18,15,33
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,3,4
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,2,3
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,4,10
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,2,4
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,4,10
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,8,5,13
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,2,7
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,1,6
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,70,33,103
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,6,10
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,1,4
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,8,15
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,2,6
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,0,5
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,40,34,74
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,8,13
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,11,15,26
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,57,50,107
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,5,11
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,60,53,113
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,3,6
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,2,8
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,53,34,87
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,5,10
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,15,16,31
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,2,3
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,5,14
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,9,16
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,22,7,29
SAN JAVIER(BNI),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,2,5
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,12,14,26
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,21,24,45
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,5,12
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,19,20,39
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,4,7
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,2,6
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,17,12,29
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,4,9
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,2,4
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,0,3
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,5,7
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,640,589,1229
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,9,7,16
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,11,6,17
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,3,6
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,1,6
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,3,5
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,3,3
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,19,19,38
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,2,6
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,10,17
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,4,11
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,0,2
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,6,3,9
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,134,163,297
TACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,0,3
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,1,5
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,0,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,3,7,10
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,10,14,24
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,58,89,147
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,18,11,29
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,1,8
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,4,8
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,3,7
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,13,14,27
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,3,10
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,2,3
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,3,3
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,3,5
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,7,9
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,4,4,8
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,0,2,2
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,51,34,85
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,25,14,39
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,2,4
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,15,9,24
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,5,6,11
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,15,22
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,5,7
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,7,2,9
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,12,14,26
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,10,23,33
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,35,11,46
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,2,1,3
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-07-01,1,8,9
