,group,variable,month,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,Nº DE TBP BAAR (+) NUEVOS CURADOS CANTIDAD,TOTALES
LA RIVERA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,2,1,3
MAPIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,1,2
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,5,1,6
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,2,2,4
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,2,2,4
PATACAMAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
POOPO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,8,3,11
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,5,5,10
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,5,2,7
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,2,3
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,3,1,4
SAN ANDRES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
SAN BENITO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,1,2
SAN JOAQUIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,57,38,95
SICA SICA (VILLA AROMA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
SORATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,2,3
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,3,4
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,3,0,3
TOTORA(ORR),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,10,2,12
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,3,0,3
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,0,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,1,3,4
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,3,2,5
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,7,1,8
YOTALA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-09-01,0,1,1
ACHACACHI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
ACHOCALLA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
BAURES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,1,3
BETANZOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,3,0,3
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,2,3
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,4,2,6
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,3,0,3
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,4,5
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,3,5
CONCEPCION,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,1,2
CORIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,5,1,6
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,12,5,17
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,4,3,7
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,4,4,8
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,2,3
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,1,3
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,7,0,7
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,0,2
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,4,2,6
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,1,2
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,0,2
PUERTO RICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,3,0,3
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,4,1,5
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SAMAIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,2,2
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,56,40,96
SANTA ROSA DEL SARA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,5,9,14
TAPACARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
TARABUCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,1,2
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,2,4
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,9,2,11
VALLEGRANDE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,1,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,0,2
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,0,2,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,4,1,5
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-10-01,2,1,3
AIQUILE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
ALTO BENI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,0,2
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,1,3
CABEZAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,0,2
CAPINOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,2,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,5,1,6
CHAQUI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
CHIMORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,4,5
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,3,5
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,5,3,8
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
CUATRO CAÑADAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
CULPINA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,5,3,8
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,4,4
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,2,2
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,3,5
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,5,7
LLALLAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,5,4,9
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,2,3
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,2,4
POTOSI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,5,3,8
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,3,1,4
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,6,0,6
ROBORE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,5,1,6
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
SAN LUCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,47,48,95
SHINAOTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,1,3
SIPE SIPE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,1,3
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,4,4,8
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,3,3,6
TEOPONTE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,2,2,4
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,2,3
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,0,1,1
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,1,2
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,1,2,3
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-11-01,3,1,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
BERMEJO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
CAMIRI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,0,2
CARANAVI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,6,3,9
CARAPARI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,0,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
CHALLAPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
CHARAGUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,1,2
COBIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,5,1,6
COCHABAMBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,5,1,6
COLCAPIRHUA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
COMARAPA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
COROICO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,3,4
COTOCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,0,2
EL ALTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,7,2,9
EL TORNO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,4,6
ENTRE RIOS TRJ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,2,2
GUAYARAMERIN,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,1,2
HUACARETA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
HUANUNI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,2,4
INCAHUASI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,4,1,5
LA PAZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,1,3
MINEROS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,9,5,14
ORURO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
PAILON,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
PALCA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,0,2
PUNATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,6,1,7
RIBERALTA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,1,2
SACABA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,3,3,6
SAMAIPATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
SAN MATIAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
SAN RAFAEL,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,47,34,81
SANTUARIO DE QUILLACAS,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
SUCRE,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,9,1,10
TARIJA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,2,2
TIPUANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,2,4
TOLATA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,2,4
TUPIZA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,1,2
UNCIA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
VIACHA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,0,1,1
VINTO,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,1,1,2
WARNES,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,3,3,6
YACUIBA,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,2,1,3
YAPACANI,tuberculosis y lepra,no de tbp baar (+) nuevos curados,2017-12-01,5,4,9
