,group,variable,month,Nº DE QUIMIOPROFILAXIS EN MENORES DE 5 AÑOS CANTIDAD,Nº DE QUIMIOPROFILAXIS EN MENORES DE 5 AÑOS CANTIDAD,TOTALES
BUENA VISTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
CAMIRI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,2,3,5
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,2,0,2
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,1,2
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,5,1,6
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,1,2
GUTIERREZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,2,2,4
HUANUNI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
ICLA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,1,2
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,0,0
MAIRANA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
SANTA ANA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,11,14,25
SANTUARIO DE QUILLACAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,2,0,2
SUCRE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,2,2
TACACOMA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
TEOPONTE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,1,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,4,1,5
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,0,3,3
