,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,1,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,4,6
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,8,7,15
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,3,0,3
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,3,3
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,12,6,18
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,4,1,5
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,0,2
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,0,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,5,3,8
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,3,0,3
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,3,5
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,6,1,7
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,4,1,5
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,67,49,116
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
SANTIAGO DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,1,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,7,1,8
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
TARACO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,3,3,6
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,2,3
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,2,0,2
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,4,1,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,1,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,7,3,10
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,1,1,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-07-01,5,3,8
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,3,4
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,4,6
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,2,2
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,6,1,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,9,6,15
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,3,0,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
DESAGUADERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,20,11,31
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,2,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,3,4,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,17,13,30
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
MOCOMOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,3,10,13
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,6,4,10
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,2,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,4,2,6
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,8,1,9
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,4,4,8
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,6,0,6
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,4,4,8
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,3,0,3
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,2,2
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
SAN RAFAEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,96,46,142
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,6,4,10
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,5,2,7
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,3,1,4
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,5,2,7
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,1,3
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,4,0,4
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,5,0,5
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,9,3,12
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,5,3,8
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,0,1,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-08-01,4,4,8
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,3,1,4
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
AYATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,4,2,6
BOLPEBRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,2,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,7,6,13
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,2,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,4,0,4
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,3,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,12,7,19
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,2,4
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,12,16,28
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,3,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
GUAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,3,0,3
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,6,3,9
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,12,8,20
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
MACHARETI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,8,3,11
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,5,1,6
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
PAZÑA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,2,4
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,15,4,19
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,8,0,8
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,4,3,7
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,8,0,8
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,3,2,5
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
SAN JOAQUIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,2,3
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,2,3
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,75,43,118
SANTIAGO DE HUARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,8,2,10
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,0,2,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,5,3,8
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,0,2
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,4,2,6
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,4,5
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,2,5,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,3,4,7
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,0,1
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,1,1,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-09-01,6,2,8
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,1,2
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
CALAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,6,7
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,0,3
COCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,17,10,27
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,2,2
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
COLQUIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
CORQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,3,4
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CUEVO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
