,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,93,55,148
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,0,2,2
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,5,7,12
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,0,1,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,12,6,18
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,4,2,6
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,1,2
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,5,5,10
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,2,3
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,1,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,0,2,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,5,2,7
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,4,1,5
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,5,6
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-06-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
CAMARGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,2,2
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,5,9,14
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,2,4
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,3,3,6
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,12,20,32
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,1,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,4,2,6
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,32,15,47
EL CHORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,4,2,6
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,1,3
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,2,2
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
JESUS DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,3,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,4,6
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,17,12,29
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,3,3
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,13,5,18
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,8,3,11
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,3,0,3
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,83,23,106
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,4,0,4
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,3,3,6
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,3,5
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,6,1,7
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,1,3
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,5,2,7
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,93,55,148
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
SANTIAGO DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,1,2
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,1,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,8,3,11
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
TARACO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,7,4,11
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,2,2
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,4,3,7
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,2,4
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,1,1,2
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,0,2
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,0,1,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,10,4,14
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,2,1,3
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-07-01,6,3,9
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
AYATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,3,3
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,4,7,11
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,2,4
CHUMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,7,1,8
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,13,13,26
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
COLLANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
COLQUENCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,3,0,3
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
DESAGUADERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,29,18,47
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
FILADELFIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,2,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,4,4,8
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,39,27,66
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
MOCOMOCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,3,11,14
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,13,9,22
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,2,3
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
POJO (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,87,16,103
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,7,1,8
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,2,2
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,4,7,11
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,8,0,8
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,4,5,9
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
SAN JOAQUIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,2,2
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,3,1,4
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
SAN RAFAEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,108,64,172
SANTA ROSA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,3,0,3
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,12,6,18
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,7,4,11
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,0,1,1
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,2,3
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,8,2,10
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,1,3
VALLEGRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,2,4
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,5,1,6
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,7,1,8
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,2,0,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,11,2,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,5,4,9
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,1,1,2
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-08-01,4,5,9
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,3,1,4
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
AYATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,4,2,6
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
BOLPEBRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
CAMARGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,2,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,8,6,14
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,3,4
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,4,0,4
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,2,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,3,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,13,13,26
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,2,4
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,3,0,3
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,31,25,56
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,3,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,6,3,9
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,25,19,44
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
MACHARETI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,3,0,3
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,8,3,11
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,8,2,10
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
PAZÑA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,86,16,102
