,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,94,375,94,375,469
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,2,1,2,3
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,4,0,4,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,3,13,3,13,16
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,9,0,9,9
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,234,232,234,232,466
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,7,0,7,7
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,0,1,0,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,6,0,6,6
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,4,4,4,4,8
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,12,6,12,6,18
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,83,428,83,428,511
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,3,2,3,2,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,3,11,3,11,14
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,3,0,3,3
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,1,1,1,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,3,1,3,4
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,22,26,22,26,48
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,56,156,56,156,212
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,39,231,39,231,270
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,12,16,12,16,28
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,4,0,4,0,4
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,27,52,27,52,79
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,2,2,2,2,4
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,13,0,13,13
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,25,67,25,67,92
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,14,56,14,56,70
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,24,33,24,33,57
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,9,89,9,89,98
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,2,6,2,6,8
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,5,30,5,30,35
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,2,6,2,6,8
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,2,1,2,1,3
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,20,28,20,28,48
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,3,1,3,1,4
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,1,1,1,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,55,468,55,468,523
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,14,1,14,15
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,38,74,38,74,112
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,9,9,9,9,18
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,40,134,40,134,174
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,0,0,0,0
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,1,3,1,3,4
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,7,0,7,7
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,13,8,13,8,21
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,215,273,215,273,488
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,6,11,6,11,17
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,7,13,7,13,20
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,13,23,13,23,36
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,5,16,5,16,21
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,7,57,7,57,64
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,5,14,5,14,19
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,0,0,0,0
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,2,7,2,7,9
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-07-01,28,55,28,55,83
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,8,0,8,8
ACHOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,0,1,0,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,4,0,4,4
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,4,18,4,18,22
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,3,1,3,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,31,53,31,53,84
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,2,16,2,16,18
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,7,39,7,39,46
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,8,54,8,54,62
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,0,0,0,0
CARIPUYO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,2,1,2,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,4,18,4,18,22
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,2,0,2,0,2
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,9,1,9,10
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,50,139,50,139,189
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,107,402,107,402,509
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,2,4,2,4,6
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,7,0,7,7
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,14,1,14,15
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,82,171,82,171,253
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,5,0,5,5
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,3,0,3,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,8,1,8,9
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,3,0,3,3
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,14,14,14,14,28
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,83,192,83,192,275
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,3,0,3,0,3
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,4,14,4,14,18
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,0,1,0,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,4,0,4,4
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,14,38,14,38,52
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,71,189,71,189,260
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,1,1,1,2
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,32,221,32,221,253
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,6,17,6,17,23
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,2,1,2,1,3
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,0,1,0,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,5,39,5,39,44
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,0,1,0,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,3,18,3,18,21
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,39,78,39,78,117
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,16,52,16,52,68
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,16,49,16,49,65
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,28,100,28,100,128
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,3,1,3,4
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,6,3,6,3,9
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,11,53,11,53,64
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,24,71,24,71,95
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,3,0,3,3
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,7,16,7,16,23
SAN JAVIER(BNI),internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,3,1,3,4
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,61,599,61,599,660
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,0,1,0,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,34,62,34,62,96
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,8,11,8,11,19
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,77,134,77,134,211
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,0,0,0,0
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,1,1,1,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,26,23,26,23,49
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,12,59,12,59,71
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,7,5,7,5,12
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,3,8,3,8,11
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,2,9,2,9,11
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,4,26,4,26,30
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,15,59,15,59,74
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,1,3,1,3,4
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,0,0,0,0,0
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,2,6,2,6,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-08-01,68,90,68,90,158
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,19,2,19,21
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,4,1,4,5
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,13,24,13,24,37
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,5,1,5,6
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,5,2,5,7
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,44,74,44,74,118
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,3,5,3,5,8
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,8,33,8,33,41
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,5,39,5,39,44
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,0,0,0,0
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,17,1,17,18
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,5,3,5,3,8
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,38,127,38,127,165
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,119,432,119,432,551
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,5,4,5,4,9
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,9,0,9,9
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,5,25,5,25,30
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,113,376,113,376,489
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,11,0,11,11
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,1,2,1,3
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,9,0,9,9
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,16,11,16,11,27
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,147,548,147,548,695
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,8,2,8,10
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,10,2,10,12
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,0,1,0,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,10,1,10,11
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,17,51,17,51,68
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,64,258,64,258,322
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,46,261,46,261,307
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,7,26,7,26,33
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,12,0,12,12
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,7,5,7,5,12
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,7,68,7,68,75
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,13,1,13,14
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,31,88,31,88,119
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,22,82,22,82,104
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,4,52,4,52,56
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,15,110,15,110,125
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,7,2,7,9
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,5,4,5,4,9
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,6,62,6,62,68
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,14,7,14,7,21
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,5,2,5,7
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,19,26,19,26,45
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,5,2,5,2,7
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,70,580,70,580,650
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,43,84,43,84,127
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,9,9,9,9,18
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,74,158,74,158,232
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,2,0,2,2
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,2,2,2,2,4
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,5,0,5,5
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,23,20,23,20,43
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,173,233,173,233,406
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,9,9,9,9,18
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,11,6,11,6,17
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,6,30,6,30,36
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,3,24,3,24,27
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,24,53,24,53,77
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,1,5,1,5,6
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,0,0,0,0
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,4,11,4,11,15
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-09-01,50,98,50,98,148
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,2,12,2,12,14
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,7,1,7,8
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,19,24,19,24,43
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,7,0,7,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,2,0,2,0,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,19,55,19,55,74
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,5,13,5,13,18
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,13,44,13,44,57
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,7,32,7,32,39
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,0,0,0,0
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,14,1,14,15
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,4,18,4,18,22
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,6,6,6,6,12
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,2,0,2,2
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,23,102,23,102,125
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,154,770,154,770,924
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,9,29,9,29,38
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,3,0,3,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,13,18,13,18,31
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,3,2,3,2,5
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,5,0,5,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,110,478,110,478,588
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,8,0,8,8
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,2,0,2,2
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,4,0,4,4
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,3,31,3,31,34
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,3,0,3,3
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,10,0,10,10
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,3,6,3,6,9
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,33,13,33,13,46
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,186,715,186,715,901
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,2,5,2,5,7
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,4,1,4,5
LORETO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,0,1,0,1
