,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,7,2,2,2,13
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,4,5,9
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,5,6,13,13,37
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,2,0,0,2
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,8,2,0,0,10
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,3,0,1,1,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,2,3,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,1,0,1,3
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,3,2,3,4,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,232,197,42,48,519
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,1,1,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,1,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,1,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,3,5,1,0,9
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,1,0,1,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,10,15,4,3,32
TAHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,1,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,22,14,1,1,38
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,4,1,0,6
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,2,2,1,2,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,1,0,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,27,19,41,31,118
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,3,0,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,5,5,1,2,13
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,3,4,4,6,17
VILA VILA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,1,3,4
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,2,1,1,0,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,10,6,3,1,20
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,3,2,5,4,14
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,12,15,7,4,38
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,8,4,3,1,16
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-04-01,4,4,6,2,16
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,2,0,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,1,2,0,6
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,2,1,1,5
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,9,6,15
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,3,4
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,2,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,2,2,2,6
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,2,0,0,3
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,3,0,4
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,1,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,2,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,2,0,0,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,2,0,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,2,2,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,0,1,4,8
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,17,20,37
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,5,1,1,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,0,2
CHUMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,3,0,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,3,3,6
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,2,0,1,5
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,38,40,4,2,84
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,0,1,1,5
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,1,6,8
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,8,6,0,5,19
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,2,3
CUEVO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,55,53,34,24,166
EL CHORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,6,2,0,0,8
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,0,2
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,0,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,2,0,0,3
GUAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,1,5,8,16
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,10,9,19
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,2,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,2,0,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,4,0,1,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,9,7,2,2,20
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,54,49,8,7,118
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,2,2,2,8
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,1,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,1,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,6,4,1,1,12
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,1,1,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,21,20,10,14,65
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,2,2,5
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,2,0,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,3,0,0,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,9,15,3,7,34
PRESTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,3,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,2,0,0,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,0,2,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,3,2,2,10
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,2,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,5,5,5,16
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,4,1,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,2,3,6
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,10,5,1,0,16
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,2,6,9
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,1,2,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,3,0,1,7
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,3,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,5,5,1,0,11
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,2,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,3,5,8
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,2,1,4
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,2,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,3,0,1,5
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,2,3,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,2,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,193,160,54,36,443
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,2,5,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,2,1,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,1,1,0,5
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,2,0,2,6
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,1,1,0,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,10,7,0,1,18
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,12,9,1,3,25
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,5,0,0,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,3,2,1,1,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,11,10,1,0,22
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,4,0,0,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,1,4,0,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,4,3,0,1,8
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,4,3,1,4,12
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,5,3,1,0,9
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,21,18,2,1,42
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,5,5,0,1,11
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,2,1,2,3,8
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,2,1,4
YOTALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-05-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,2,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,3,0,0,4
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,2,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,2,2,4
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,1,1,3
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,3,0,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,2,0,2
CARANGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,1,2,2,7
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,4,2,0,1,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,3,0,0,5
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,0,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,4,6,0,11
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,33,19,4,6,62
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,2,0,2
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,1,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,4,4,0,0,8
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,2,0,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,40,33,19,25,117
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,1,2,0,5
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,2,0,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,1,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,2,1,0,3
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,2,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,28,36,3,4,71
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,3,2,3,1,9
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,4,6,10
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,2,2,0,6
