,group,variable,month,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,TOTALES
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,0,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,7,9,2,3,21
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,2,3,1,7
CUEVO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,115,107,63,80,365
EL CHORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,1,3
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,4,5,3,15
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,1,0,0,4
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,2,1,4
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,1,0,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,3,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,9,7,18
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,1,0,0,3
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,0,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,9,5,2,1,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,2,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,2,0,3
GUAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,4,0,0,6
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,3,2,2,10
HUARINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,2,0,0,2
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
ICLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,3,0,1,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,4,2,0,10
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,12,8,0,0,20
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,22,11,1,1,35
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,79,94,2,8,183
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,2,0,2,4
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,3,9,14,29
LLICA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,0,0,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,0,2
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,3,2,1,9
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,3,3,2,10
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,5,1,0,0,6
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,3,0,2,5
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,11,12,8,12,43
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,1,2
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,1,2,4
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,42,29,12,7,90
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,4,48,46,100
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,5,5,3,1,14
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,5,0,2,11
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,2,0,4
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,2,2,5
POCONA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,1,2,5
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,3,1,2,8
POOPO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,0,1,3
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,1,1,3
POROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,2,0,0,3
PORONGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,2,2,6,12
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,2,0,0,3
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,4,3,7
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,23,33,20,18,94
PRESTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,1,4,0,7
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,3,0,5
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,0,0,0,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,1,3,5
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,4,2,3,9
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,16,9,6,3,34
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,1,1,2,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,8,11,18,8,45
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,5,0,0,5
RAVELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,3,1,4
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,3,0,0,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,23,21,3,6,53
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,4,3,2,13
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,3,1,5
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,19,13,10,7,49
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,6,4,10
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,2,1,0,5
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,1,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,2,1,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,7,11,21,15,54
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,2,0,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,1,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,4,12,21,41
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,14,14,2,4,34
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,2,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,2,11,13,28
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,1,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,2,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,1,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,1,6,2,11
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,4,1,1,9
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,2,0,0,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,1,6,7,17
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,3,0,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,316,308,76,80,780
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,2,8,4,17
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,0,1,1,6
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,1,1,4
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,1,1,3
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,2,4,5,12
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,5,0,2,10
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,0,0,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,7,2,9
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,1,1,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,51,58,25,8,142
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,2,0,0,2
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,1,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,0,1,0,4
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,2,1,0,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,18,27,21,21,87
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,3,0,0,4
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,1,1,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,10,9,3,1,23
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,4,1,5
TOCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,1,1,4
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,3,0,3
TOMINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,3,3,8
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,5,2,7
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,18,14,11,13,56
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,3,3,9,16
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,5,3,2,11
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,1,2
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,9,2,0,14
VACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,6,9,3,0,18
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,1,3,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,4,6,4,18
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,2,1,1,1,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,13,6,3,5,27
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,1,3,4,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,1,2,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,1,5,4,6,16
VITICHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,28,23,11,9,71
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,16,14,11,4,45
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,3,6,5,2,16
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-06-01,4,5,0,2,11
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,5,3,0,0,8
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,0,4,6
ALALAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,0,1,1
ALCALA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,1,2,4
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,1,1,1,3
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,1,0,4,5
ARQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,2,2,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,2,2,0,0,4
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,3,0,1,1,5
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,2,2,6
AYATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,3,2,7
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,1,0,1,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,3,1,1,6
BAURES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,2,0,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,2,1,3
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,2,2,0,0,4
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,3,1,2,6
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,2,1,3
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,0,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,2,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,2,6,1,9
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,0,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,0,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,0,0,1
CALACOTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,3,10,0,0,13
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,4,4,1,0,9
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,9,1,5,6,21
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,9,6,0,2,17
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,2,0,0,2
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,0,7,4,12
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,5,5,1,0,11
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,1,1,0,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,2,5,5,7,19
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-07-01,0,0,0,3,3
