,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,25,35,66,28,154
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,4,7,11
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,3,0,0,3
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,7,7,7,29
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,0,1,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,7,5,3,5,20
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,2,1,3
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,10,7,3,1,21
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,7,11,9,35
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,10,5,8,27
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,4,2,7
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,3,7,10
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,9,6,0,0,15
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,11,9,16,22,58
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,4,7,8,25
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,45,42,0,0,87
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,5,6,1,0,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,2,8,12,25
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,11,21,0,0,32
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,3,8,2,13
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,2,3,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,3,4,5,20
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,4,5,9
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,2,0,0,2
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,2,0,0,10
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,0,1,1,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,19,8,14,15,56
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,5,3,3,15
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,427,444,93,121,1085
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,0,2,0,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,5,1,0,9
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,1,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,25,31,5,5,66
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,2,1,1,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,13,7,5,1,26
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,0,6,4,12
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,2,1,2,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,4,0,1,7
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,30,20,52,43,145
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,11,11,18,46
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,14,17,13,22,66
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,4,6,10,24
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,3,4
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,1,1,1,5
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,10,5,4,1,20
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,3,2,3,8
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,2,5,4,14
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,3,0,0,5
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,18,29,7,7,61
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,10,9,4,4,27
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,2,3,1,10
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,7,4,5,3,19
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,1,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,3,2,0,7
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,2,1,1,5
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,5,13,9,7,34
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,1,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,0,0,1,4
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,19,10,0,0,29
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,3,0,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,1,1,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,1,1,4
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,2,0,0,6
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,2,0,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,2,2,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,1,1,3,7
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,16,14,30
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,5,4,0,0,9
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,6,1,2,9
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,2,0,0,6
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,3,0,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,0,0,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,2,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,49,49,9,6,113
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,1,3,3,10
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,2,2,6
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,1,5,8
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,1,0,5
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,9,5,0,5,19
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,2,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,62,62,58,42,224
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,2,2,4
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,6,2,0,0,8
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,1,3,5
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,10,30,3,2,45
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,11,4,0,18
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,8,10,18
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,1,0,0,5
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,2,0,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,9,5,0,1,15
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,9,6,2,1,18
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,116,84,7,8,215
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,1,2
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,2,2,8
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,2,1,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,1,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,1,2
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,0,2
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,3,0,1,6
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,9,2,3,18
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,1,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,9,4,13
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,3,7,3,16
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,34,24,17,22,97
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,0,2
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,1,2,3,8
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,3,4,4,13
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,9,8,18
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,2,2,1,5
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,1,0,2
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,5,6,5,4,20
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,4,0,0,6
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,18,13,3,3,37
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,16,6,12,10,44
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,2,0,0,3
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,2,3,3,8
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,0,3,1,7
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,3,2,2,10
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,2,10,11,23
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,11,13,9,5,38
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,3,4,1,8
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,11,7,4,5,27
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,3,6,10
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,1,1,4,8
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,2,1,1,8
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,12,7,0,0,19
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,0,0,4
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,0,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,3,5,12
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,2,3,6
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,3,5,8
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,2,3,7
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,2,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,213,201,74,47,535
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,2,3,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,1,0,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,4,0,13,20
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,2,2,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,1,0,0,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,0,2,6
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,7,7,1,1,16
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,2,0,1,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,7,9,2,2,20
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,3,6,5,16
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,3,2,1,1,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,0,2,2
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,22,17,3,0,42
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,3,2,1,10
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,1,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,2,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,10,14,0,1,25
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,2,2,4,0,8
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,8,11,0,0,19
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,4,3,1,4,12
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,2,1,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,5,3,1,0,9
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,30,24,2,2,58
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,5,6,0,0,11
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,6,6,2,5,19
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-05-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,4,0,0,6
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,10,9,19
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,1,2
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,5,5,0,0,10
