,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,0,0,4
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,15,14,0,0,29
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,2,5,4,14
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,1,0,5
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,6,1,0,13
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,5,0,2,9
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,0,0,4
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,10,1,0,16
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,4,0,0,11
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,6,9,12,34
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,11,11,0,1,23
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,1,2,0,5
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,2,2,1,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,4,6,10,21
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,4,2,11
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,10,0,11
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,10,8,14,40
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,0,1,6
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,11,0,0,17
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,3,2,8
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,9,10,7,7,33
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,16,16,20,26,78
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,11,11,25
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,226,217,20,8,471
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,0,0,2
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,12,6,1,0,19
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,1,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,1,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,4,4,5,15
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,6,0,0,11
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,12,0,0,18
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,0,0,1,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,4,0,1,10
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,1,1,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,23,16,0,2,41
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,14,10,8,38
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,1,4,8
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,13,11,29
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,15,9,3,1,28
CURVA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,3,2,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,164,155,94,96,509
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,3,3,9,19
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,0,2,4
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,16,20,8,3,47
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,0,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,3,2,9
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,9,6,1,4,20
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,0,7,6,16
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,24,25,2,1,52
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,1,1,6
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,44,48,14,10,116
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,0,0,4
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,1,0,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,2,0,4
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,3,1,2,10
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,1,1,6
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,3,3,7
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,2,3
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,0,0,4
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,0,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,8,0,0,9
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,3,0,8
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,2,3,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,20,26,25,31,102
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,204,187,8,8,407
LA RIVERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,1,7,10
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,0,0,4
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,0,4,1,9
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,0,4,5,11
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,2,0,2
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,3,0,0,9
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,2,2,5
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,10,3,1,20
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,12,2,0,22
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,8,10,20
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,1,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,11,8,11,38
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,1,0,2
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,9,2,3,17
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,50,41,18,22,131
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,1,2
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,1,1,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,3,1,4
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,0,0,0,2
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,75,85,28,32,220
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,2,0,0,6
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,5,0,0,8
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,22,10,7,19,58
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,0,0,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,4,0,0,8
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,5,1,2,15
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,1,2
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,1,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,1,2
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,1,0,0,5
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,1,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,3,2,7
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,1,0,5
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,9,4,6,4,23
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,1,1,6
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,3,1,0,11
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,1,3,8
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,23,42,50,51,166
PUCARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,1,0,0,3
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,4,4,1,10
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,1,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,1,1,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,13,0,0,19
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,0,0,2
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,0,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,9,10,4,8,31
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,15,16,7,10,48
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,14,10,11,8,43
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,5,10,12,33
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,2,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,6,3,1,13
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,27,23,0,1,51
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,6,6,7,27
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,7,19,31,63
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,32,36,9,17,94
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,2,3
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,2,7,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,0,2,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,1,1,4
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,6,10,16
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,21,14,5,48
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,3,3,1,11
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,19,28,0,1,48
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,5,1,2,15
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,10,19,0,0,29
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,27,23,34,32,116
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,6,3,0,0,9
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,10,10,17,14,51
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,9,4,1,19
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,10,5,5,27
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,5,0,0,5
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,1,2,7
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,3,0,0,3
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,7,2,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,8,9
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,3,4,2,12
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,6,0,0,11
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,524,529,166,113,1332
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,2,11,4,20
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,10,8,2,4,24
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,6,2,12
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,3,1,1,6
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,2,1,3,10
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,0,0,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,4,0,0,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,7,7,16
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,1,4,4,10
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,153,182,52,66,453
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,2,5,6,15
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,0,3,4
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,3,3,9
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,1,1,5
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,1,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,6,2,13
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,69,52,50,54,225
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,3,3,2,12
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,0,1,5
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,3,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,2,3,4,10
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,7,6,10,24
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,1,2
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,4,2,6
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,2,0,1,8
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,4,0,1,0,5
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,8,2,10
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,1,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,36,22,6,8,72
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,4,7,2,18
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,6,5,4,17
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,10,2,3,18
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,0,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,3,1,0,0,4
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,2,1,3
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,4,1,1,11
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,0,1,0,3
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,8,10,12,26,56
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,17,16,12,14,59
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,3,0,2,7
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,7,3,4,11,25
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,3,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,11,4,0,1,16
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,2,1,2,5
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,52,41,7,14,114
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,27,26,5,5,63
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,5,3,0,0,8
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,2,0,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,22,24,13,9,68
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,1,0,3,1,5
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,0,0,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-08-01,10,8,2,0,20
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,9,12,4,5,30
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,3,9,0,0,12
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,1,2,12,21,36
ALCALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,2,0,0,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,6,5,1,0,12
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,0,0,0,1,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,4,3,1,0,8
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,1,0,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,0,0,1,1,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,6,7,10,2,25
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,0,0,3,2,5
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,1,3,2,2,8
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,3,3,5,6,17
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,1,3,0,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,4,12,2,0,18
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,1,2,0,0,3
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,2,1,0,3,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-09-01,4,3,4,6,17
