municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,27,27
TACACOMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,1,1
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,6,6
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,3,3
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,20,20
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,2,2
TIPUANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,1,1
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,12,12
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,18,18
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,2,2
TODOS SANTOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,2,2
TOMAVE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,3,3
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,29,29
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,35,35
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,6,6
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,2,2
URIONDO (A. CONCEPCION),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,8,8
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,2,2
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,1,1
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,1,1
VILA VILA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,1,1
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,4,4
VILLA NUEVA (LOMA ALTA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,3,3
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,32,32
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,17,17
VITICHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,6,6
WALDO BALLIVIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,6,6
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,10,10
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,8,8
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,3,3
YOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-06-01,1,1
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
ACHOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
ANCORAIMES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,5,5
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
ATOCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
AUCAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,19,19
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
BATALLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
"CAIZA ""D""",vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,7,7
CAJUATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,5,5
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
CAPINOTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
CAQUIAVIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,54,54
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,12,12
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
CHOQUE COTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,22,22
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,34,34
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,48,48
COMANCHE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,9,9
COMBAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,8,8
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
CORIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
CORO CORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,20,20
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
CULPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
CURVA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,176,176
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
EL PUENTE(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,62,62
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
FILADELFIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,23,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,7,7
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,59,59
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,12,12
HUARACAJE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
HUAYLLAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,9,9
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,14,14
IXIAMAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,11,11
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,56,56
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,118,118
LAGUNILLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,112,112
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,9,9
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
MACHACAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
MAIRANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
MAPIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,29,29
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,28,28
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,16,16
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,16,16
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,5,5
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,22,22
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,13,13
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,12,12
PAZÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,5,5
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,23,23
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
PORONGO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
PORTACHUELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,56,56
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,13,13
PUERTO CARABUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,8,8
PUERTO PEREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
PUERTO RICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,15,15
PUERTO SILES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,59,59
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,7,7
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,20,20
QUIABAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,12,12
QUIME,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,37,37
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
SABAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,138,138
SACABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
SACACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
SAIPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,29,29
SAN ANTONIO DE ESMORUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,14,14
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,6,6
SAN JAVIER(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
SAN JUAN DE YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,8,8
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,7,7
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,17,17
SAN PEDRO DE BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,10,10
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,697,697
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,12,12
SANTA ROSA DEL SARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
SANTIAGO DE HUARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
SAPAHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,24,24
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,48,48
TARACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,39,39
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,13,13
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,39,39
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,9,9
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,3,3
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,9,9
TRIGAL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,240,240
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,12,12
VILA VILA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,4,4
VILLA RIVERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,21,21
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,2,2
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,30,30
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,8,8
YACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,9,9
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,7,7
YANACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-07-01,1,1
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,45,45
ACHOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,17,17
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
ANCORAIMES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
APOLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
ARAMPAMPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,9,9
AYO AYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,112,112
BATALLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,5,5
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
CAIROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
"CAIZA ""D""",vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,29,29
CALACOTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
CAQUIAVIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,148,148
CARIPUYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,37,37
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,52,52
CHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
CHARAÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,26,26
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,45,45
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,53,53
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,45,45
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
CONCEPCION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,6,6
CORO CORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,1,1
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,6,6
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,3,3
CULPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,7,7
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,335,335
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,4,4
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,17,17
EUCALIPTUS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-08-01,2,2
