,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2012-07-01,269,273,66,83,335,356,691
LA ASUNTA,consulta externa,personas de 60 anos y mas,2012-07-01,79,58,35,24,114,82,196
LA GUARDIA,consulta externa,personas de 60 anos y mas,2012-07-01,283,286,30,22,313,308,621
LA PAZ,consulta externa,personas de 60 anos y mas,2012-07-01,8012,10653,9829,13016,17841,23669,41510
LA RIVERA,consulta externa,personas de 60 anos y mas,2012-07-01,9,8,1,0,10,8,18
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2012-07-01,26,23,0,1,26,24,50
LAJA,consulta externa,personas de 60 anos y mas,2012-07-01,126,134,33,28,159,162,321
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2012-07-01,50,69,0,0,50,69,119
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2012-07-01,32,22,17,12,49,34,83
LLALLAGUA,consulta externa,personas de 60 anos y mas,2012-07-01,102,138,4,4,106,142,248
LLICA,consulta externa,personas de 60 anos y mas,2012-07-01,68,103,0,4,68,107,175
LORETO,consulta externa,personas de 60 anos y mas,2012-07-01,20,11,0,0,20,11,31
LURIBAY,consulta externa,personas de 60 anos y mas,2012-07-01,113,106,17,24,130,130,260
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2012-07-01,61,114,1,5,62,119,181
MACHARETI,consulta externa,personas de 60 anos y mas,2012-07-01,89,113,7,8,96,121,217
MAGDALENA,consulta externa,personas de 60 anos y mas,2012-07-01,23,20,67,105,90,125,215
MAIRANA,consulta externa,personas de 60 anos y mas,2012-07-01,63,96,2,7,65,103,168
MALLA,consulta externa,personas de 60 anos y mas,2012-07-01,14,14,0,0,14,14,28
MAPIRI,consulta externa,personas de 60 anos y mas,2012-07-01,44,47,11,8,55,55,110
MECAPACA,consulta externa,personas de 60 anos y mas,2012-07-01,34,38,11,4,45,42,87
MINEROS,consulta externa,personas de 60 anos y mas,2012-07-01,15,21,0,0,15,21,36
MIZQUE,consulta externa,personas de 60 anos y mas,2012-07-01,64,89,7,13,71,102,173
MOCOMOCO,consulta externa,personas de 60 anos y mas,2012-07-01,88,89,4,3,92,92,184
MOJINETE,consulta externa,personas de 60 anos y mas,2012-07-01,7,7,0,0,7,7,14
MOJOCOYA,consulta externa,personas de 60 anos y mas,2012-07-01,104,171,16,13,120,184,304
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2012-07-01,489,745,84,109,573,854,1427
MONTERO,consulta externa,personas de 60 anos y mas,2012-07-01,1025,1253,707,914,1732,2167,3899
MORO MORO,consulta externa,personas de 60 anos y mas,2012-07-01,36,71,5,8,41,79,120
MOROCHATA,consulta externa,personas de 60 anos y mas,2012-07-01,21,43,0,0,21,43,64
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2012-07-01,8,4,0,0,8,4,12
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2012-07-01,9,3,1,0,10,3,13
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2012-07-01,11,4,0,0,11,4,15
OCURI,consulta externa,personas de 60 anos y mas,2012-07-01,63,112,0,5,63,117,180
OKINAWA,consulta externa,personas de 60 anos y mas,2012-07-01,101,108,6,5,107,113,220
OMEREQUE,consulta externa,personas de 60 anos y mas,2012-07-01,42,57,3,2,45,59,104
ORURO,consulta externa,personas de 60 anos y mas,2012-07-01,3864,4256,1971,2490,5835,6746,12581
PADCAYA,consulta externa,personas de 60 anos y mas,2012-07-01,191,287,2,10,193,297,490
PADILLA,consulta externa,personas de 60 anos y mas,2012-07-01,224,361,34,46,258,407,665
PAILON,consulta externa,personas de 60 anos y mas,2012-07-01,61,64,4,6,65,70,135
PALCA,consulta externa,personas de 60 anos y mas,2012-07-01,129,97,24,10,153,107,260
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2012-07-01,147,116,82,40,229,156,385
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2012-07-01,13,15,2,0,15,15,30
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2012-07-01,26,23,2,1,28,24,52
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2012-07-01,189,189,30,24,219,213,432
PASORAPA,consulta externa,personas de 60 anos y mas,2012-07-01,40,60,4,3,44,63,107
PATACAMAYA,consulta externa,personas de 60 anos y mas,2012-07-01,124,115,21,10,145,125,270
PAZÑA,consulta externa,personas de 60 anos y mas,2012-07-01,98,64,17,6,115,70,185
PELECHUCO,consulta externa,personas de 60 anos y mas,2012-07-01,20,14,2,1,22,15,37
POCOATA,consulta externa,personas de 60 anos y mas,2012-07-01,93,113,0,2,93,115,208
POCONA,consulta externa,personas de 60 anos y mas,2012-07-01,54,140,2,7,56,147,203
POJO (CBBA),consulta externa,personas de 60 anos y mas,2012-07-01,25,49,1,3,26,52,78
POOPO,consulta externa,personas de 60 anos y mas,2012-07-01,66,81,16,21,82,102,184
PORCO,consulta externa,personas de 60 anos y mas,2012-07-01,17,28,0,1,17,29,46
POROMA,consulta externa,personas de 60 anos y mas,2012-07-01,103,91,4,3,107,94,201
PORONGO,consulta externa,personas de 60 anos y mas,2012-07-01,49,40,0,1,49,41,90
PORTACHUELO,consulta externa,personas de 60 anos y mas,2012-07-01,281,248,67,65,348,313,661
PORVENIR,consulta externa,personas de 60 anos y mas,2012-07-01,24,34,0,1,24,35,59
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2012-07-01,35,32,7,3,42,35,77
POTOSI,consulta externa,personas de 60 anos y mas,2012-07-01,2186,3309,1442,1882,3628,5191,8819
PRESTO,consulta externa,personas de 60 anos y mas,2012-07-01,63,105,1,0,64,105,169
PUCARA,consulta externa,personas de 60 anos y mas,2012-07-01,32,43,2,0,34,43,77
PUCARANI,consulta externa,personas de 60 anos y mas,2012-07-01,176,183,44,46,220,229,449
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2012-07-01,142,193,2,2,144,195,339
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2012-07-01,124,95,13,7,137,102,239
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2012-07-01,57,54,10,9,67,63,130
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2012-07-01,108,98,7,1,115,99,214
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2012-07-01,82,124,5,6,87,130,217
PUERTO RICO,consulta externa,personas de 60 anos y mas,2012-07-01,44,32,10,2,54,34,88
PUERTO SILES,consulta externa,personas de 60 anos y mas,2012-07-01,13,8,0,0,13,8,21
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2012-07-01,182,155,27,33,209,188,397
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2012-07-01,110,110,30,14,140,124,264
PUNA,consulta externa,personas de 60 anos y mas,2012-07-01,190,281,11,12,201,293,494
PUNATA,consulta externa,personas de 60 anos y mas,2012-07-01,220,349,148,216,368,565,933
QUIABAYA,consulta externa,personas de 60 anos y mas,2012-07-01,66,43,26,18,92,61,153
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2012-07-01,745,959,620,828,1365,1787,3152
QUIME,consulta externa,personas de 60 anos y mas,2012-07-01,60,55,33,24,93,79,172
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2012-07-01,29,25,2,6,31,31,62
RAVELO,consulta externa,personas de 60 anos y mas,2012-07-01,138,178,1,0,139,178,317
REYES,consulta externa,personas de 60 anos y mas,2012-07-01,19,20,1,0,20,20,40
RIBERALTA,consulta externa,personas de 60 anos y mas,2012-07-01,384,387,168,160,552,547,1099
ROBORE,consulta externa,personas de 60 anos y mas,2012-07-01,348,418,30,47,378,465,843
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2012-07-01,138,137,164,124,302,261,563
SABAYA,consulta externa,personas de 60 anos y mas,2012-07-01,71,78,7,11,78,89,167
SACABA,consulta externa,personas de 60 anos y mas,2012-07-01,319,432,227,318,546,750,1296
SACABAMBA,consulta externa,personas de 60 anos y mas,2012-07-01,28,57,0,3,28,60,88
SACACA,consulta externa,personas de 60 anos y mas,2012-07-01,43,65,1,1,44,66,110
SAIPINA,consulta externa,personas de 60 anos y mas,2012-07-01,47,50,6,6,53,56,109
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2012-07-01,81,67,11,4,92,71,163
SAMAIPATA,consulta externa,personas de 60 anos y mas,2012-07-01,89,57,3,4,92,61,153
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2012-07-01,8,20,1,1,9,21,30
SAN ANDRES,consulta externa,personas de 60 anos y mas,2012-07-01,45,30,15,2,60,32,92
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2012-07-01,91,100,20,24,111,124,235
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2012-07-01,8,8,0,1,8,9,17
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2012-07-01,28,35,10,8,38,43,81
SAN BENITO,consulta externa,personas de 60 anos y mas,2012-07-01,52,122,16,25,68,147,215
SAN BORJA,consulta externa,personas de 60 anos y mas,2012-07-01,161,205,117,137,278,342,620
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2012-07-01,84,77,13,7,97,84,181
SAN CARLOS,consulta externa,personas de 60 anos y mas,2012-07-01,203,185,14,23,217,208,425
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2012-07-01,201,162,68,53,269,215,484
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2012-07-01,223,265,28,33,251,298,549
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2012-07-01,10,7,0,0,10,7,17
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2012-07-01,40,43,3,11,43,54,97
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2012-07-01,165,160,5,10,170,170,340
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2012-07-01,100,96,25,38,125,134,259
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2012-07-01,61,74,41,36,102,110,212
SAN JULIAN,consulta externa,personas de 60 anos y mas,2012-07-01,229,224,11,5,240,229,469
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2012-07-01,18,15,0,0,18,15,33
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2012-07-01,174,262,4,11,178,273,451
SAN LUCAS,consulta externa,personas de 60 anos y mas,2012-07-01,354,587,19,17,373,604,977
SAN MATIAS,consulta externa,personas de 60 anos y mas,2012-07-01,61,47,33,28,94,75,169
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2012-07-01,35,48,36,36,71,84,155
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2012-07-01,19,24,2,8,21,32,53
SAN PEDRO,consulta externa,personas de 60 anos y mas,2012-07-01,160,119,27,15,187,134,321
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2012-07-01,49,130,0,2,49,132,181
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2012-07-01,114,143,32,31,146,174,320
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2012-07-01,11,9,0,1,11,10,21
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2012-07-01,97,104,69,90,166,194,360
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2012-07-01,3,1,0,0,3,1,4
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2012-07-01,21,29,1,5,22,34,56
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2012-07-01,95,86,29,36,124,122,246
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2012-07-01,46,38,13,17,59,55,114
SANTA ANA,consulta externa,personas de 60 anos y mas,2012-07-01,156,157,25,22,181,179,360
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2012-07-01,7784,9523,2450,4951,10234,14474,24708
SANTA ROSA,consulta externa,personas de 60 anos y mas,2012-07-01,91,101,124,125,215,226,441
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2012-07-01,120,109,2,5,122,114,236
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2012-07-01,144,135,2,2,146,137,283
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2012-07-01,77,109,25,33,102,142,244
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2012-07-01,129,112,25,23,154,135,289
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2012-07-01,52,81,27,46,79,127,206
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2012-07-01,31,66,3,11,34,77,111
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2012-07-01,19,28,2,1,21,29,50
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2012-07-01,144,97,27,10,171,107,278
SENA,consulta externa,personas de 60 anos y mas,2012-07-01,17,4,0,0,17,4,21
SHINAOTA,consulta externa,personas de 60 anos y mas,2012-07-01,54,37,32,17,86,54,140
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2012-07-01,186,185,32,20,218,205,423
SICAYA,consulta externa,personas de 60 anos y mas,2012-07-01,15,16,3,2,18,18,36
SIPE SIPE,consulta externa,personas de 60 anos y mas,2012-07-01,27,48,3,5,30,53,83
SOPACHUY,consulta externa,personas de 60 anos y mas,2012-07-01,104,164,9,5,113,169,282
SORACACHI,consulta externa,personas de 60 anos y mas,2012-07-01,27,26,2,5,29,31,60
SORATA,consulta externa,personas de 60 anos y mas,2012-07-01,102,101,88,72,190,173,363
SUCRE,consulta externa,personas de 60 anos y mas,2012-07-01,4366,5608,2093,3274,6459,8882,15341
TACACHI,consulta externa,personas de 60 anos y mas,2012-07-01,6,21,0,3,6,24,30
TACACOMA,consulta externa,personas de 60 anos y mas,2012-07-01,47,40,10,8,57,48,105
TACOBAMBA,consulta externa,personas de 60 anos y mas,2012-07-01,20,36,0,2,20,38,58
TACOPAYA,consulta externa,personas de 60 anos y mas,2012-07-01,34,49,1,1,35,50,85
TAHUA,consulta externa,personas de 60 anos y mas,2012-07-01,14,12,0,0,14,12,26
TAPACARI,consulta externa,personas de 60 anos y mas,2012-07-01,92,110,8,6,100,116,216
TARABUCO,consulta externa,personas de 60 anos y mas,2012-07-01,196,254,23,35,219,289,508
TARACO,consulta externa,personas de 60 anos y mas,2012-07-01,131,91,12,4,143,95,238
TARATA,consulta externa,personas de 60 anos y mas,2012-07-01,34,73,6,9,40,82,122
TARIJA,consulta externa,personas de 60 anos y mas,2012-07-01,1216,1491,671,722,1887,2213,4100
TARVITA,consulta externa,personas de 60 anos y mas,2012-07-01,153,241,6,5,159,246,405
TEOPONTE,consulta externa,personas de 60 anos y mas,2012-07-01,71,32,17,12,88,44,132
TIAWANACU,consulta externa,personas de 60 anos y mas,2012-07-01,136,135,6,2,142,137,279
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2012-07-01,41,89,24,20,65,109,174
TIPUANI,consulta externa,personas de 60 anos y mas,2012-07-01,95,38,26,14,121,52,173
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2012-07-01,38,43,5,4,43,47,90
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2012-07-01,36,43,6,6,42,49,91
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2012-07-01,24,28,16,21,40,49,89
TOCO,consulta externa,personas de 60 anos y mas,2012-07-01,42,70,10,20,52,90,142
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2012-07-01,4,2,1,0,5,2,7
TOLATA,consulta externa,personas de 60 anos y mas,2012-07-01,26,76,12,28,38,104,142
TOLEDO,consulta externa,personas de 60 anos y mas,2012-07-01,51,61,3,5,54,66,120
TOMAVE,consulta externa,personas de 60 anos y mas,2012-07-01,163,229,3,4,166,233,399
TOMINA,consulta externa,personas de 60 anos y mas,2012-07-01,131,199,4,3,135,202,337
TORO TORO,consulta externa,personas de 60 anos y mas,2012-07-01,44,76,1,3,45,79,124
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2012-07-01,21,21,5,8,26,29,55
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2012-07-01,64,59,0,0,64,59,123
TRIGAL,consulta externa,personas de 60 anos y mas,2012-07-01,21,33,2,3,23,36,59
TRINIDAD,consulta externa,personas de 60 anos y mas,2012-07-01,901,1238,509,919,1410,2157,3567
TUPIZA,consulta externa,personas de 60 anos y mas,2012-07-01,446,551,184,173,630,724,1354
TURCO,consulta externa,personas de 60 anos y mas,2012-07-01,32,16,0,0,32,16,48
UMALA,consulta externa,personas de 60 anos y mas,2012-07-01,79,98,13,15,92,113,205
UNCIA,consulta externa,personas de 60 anos y mas,2012-07-01,91,137,0,0,91,137,228
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2012-07-01,124,196,10,2,134,198,332
URUBICHA,consulta externa,personas de 60 anos y mas,2012-07-01,15,24,0,1,15,25,40
UYUNI,consulta externa,personas de 60 anos y mas,2012-07-01,358,399,81,98,439,497,936
VACAS,consulta externa,personas de 60 anos y mas,2012-07-01,94,132,28,48,122,180,302
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2012-07-01,237,334,121,215,358,549,907
VIACHA,consulta externa,personas de 60 anos y mas,2012-07-01,335,340,151,156,486,496,982
VILA VILA,consulta externa,personas de 60 anos y mas,2012-07-01,4,14,1,2,5,16,21
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2012-07-01,77,162,0,3,77,165,242
VILLA MONTES,consulta externa,personas de 60 anos y mas,2012-07-01,356,394,49,72,405,466,871
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2012-07-01,16,11,1,0,17,11,28
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2012-07-01,30,58,8,11,38,69,107
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2012-07-01,185,227,9,13,194,240,434
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2012-07-01,250,174,36,21,286,195,481
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2012-07-01,112,145,11,8,123,153,276
VILLAZON,consulta externa,personas de 60 anos y mas,2012-07-01,351,459,68,104,419,563,982
VINTO,consulta externa,personas de 60 anos y mas,2012-07-01,53,48,40,41,93,89,182
VITICHI,consulta externa,personas de 60 anos y mas,2012-07-01,101,216,0,4,101,220,321
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2012-07-01,8,17,0,0,8,17,25
WARNES,consulta externa,personas de 60 anos y mas,2012-07-01,216,232,38,63,254,295,549
YACO,consulta externa,personas de 60 anos y mas,2012-07-01,99,71,2,2,101,73,174
YACUIBA,consulta externa,personas de 60 anos y mas,2012-07-01,628,791,142,254,770,1045,1815
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2012-07-01,165,226,7,17,172,243,415
YANACACHI,consulta externa,personas de 60 anos y mas,2012-07-01,47,35,8,10,55,45,100
YAPACANI,consulta externa,personas de 60 anos y mas,2012-07-01,144,264,9,8,153,272,425
YOCALLA,consulta externa,personas de 60 anos y mas,2012-07-01,95,152,2,2,97,154,251
YOTALA,consulta externa,personas de 60 anos y mas,2012-07-01,53,134,22,26,75,160,235
YUNCHARA,consulta externa,personas de 60 anos y mas,2012-07-01,50,102,5,1,55,103,158
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2012-07-01,55,68,0,22,55,90,145
ACACIO,consulta externa,personas de 60 anos y mas,2012-08-01,24,57,2,6,26,63,89
ACHACACHI,consulta externa,personas de 60 anos y mas,2012-08-01,428,449,193,182,621,631,1252
ACHOCALLA,consulta externa,personas de 60 anos y mas,2012-08-01,35,20,1,3,36,23,59
AIQUILE,consulta externa,personas de 60 anos y mas,2012-08-01,83,123,33,56,116,179,295
ALALAY,consulta externa,personas de 60 anos y mas,2012-08-01,6,10,0,1,6,11,17
ALCALA,consulta externa,personas de 60 anos y mas,2012-08-01,45,87,6,3,51,90,141
ALTO BENI,consulta externa,personas de 60 anos y mas,2012-08-01,118,61,7,1,125,62,187
ANCORAIMES,consulta externa,personas de 60 anos y mas,2012-08-01,119,142,33,42,152,184,336
ANDAMARCA,consulta externa,personas de 60 anos y mas,2012-08-01,50,53,3,8,53,61,114
ANTEQUERA,consulta externa,personas de 60 anos y mas,2012-08-01,30,52,1,0,31,52,83
ANZALDO,consulta externa,personas de 60 anos y mas,2012-08-01,27,37,26,40,53,77,130
APOLO,consulta externa,personas de 60 anos y mas,2012-08-01,108,102,24,21,132,123,255
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2012-08-01,25,24,2,0,27,24,51
ARANI,consulta externa,personas de 60 anos y mas,2012-08-01,28,52,3,5,31,57,88
ARBIETO,consulta externa,personas de 60 anos y mas,2012-08-01,50,94,7,10,57,104,161
ARQUE,consulta externa,personas de 60 anos y mas,2012-08-01,21,44,2,0,23,44,67
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2012-08-01,121,95,2,0,123,95,218
ATOCHA,consulta externa,personas de 60 anos y mas,2012-08-01,95,112,25,26,120,138,258
AUCAPATA,consulta externa,personas de 60 anos y mas,2012-08-01,49,59,3,5,52,64,116
AYATA,consulta externa,personas de 60 anos y mas,2012-08-01,66,83,10,12,76,95,171
AYO AYO,consulta externa,personas de 60 anos y mas,2012-08-01,63,56,21,22,84,78,162
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2012-08-01,92,135,9,11,101,146,247
AZURDUY,consulta externa,personas de 60 anos y mas,2012-08-01,93,128,9,28,102,156,258
BATALLAS,consulta externa,personas de 60 anos y mas,2012-08-01,181,168,5,5,186,173,359
BAURES,consulta externa,personas de 60 anos y mas,2012-08-01,28,15,2,8,30,23,53
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2012-08-01,36,49,1,3,37,52,89
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2012-08-01,16,16,0,2,16,18,34
BELLA FLOR,consulta externa,personas de 60 anos y mas,2012-08-01,10,12,0,0,10,12,22
BERMEJO,consulta externa,personas de 60 anos y mas,2012-08-01,539,718,38,54,577,772,1349
BETANZOS,consulta externa,personas de 60 anos y mas,2012-08-01,318,446,33,24,351,470,821
BOLIVAR,consulta externa,personas de 60 anos y mas,2012-08-01,17,33,1,3,18,36,54
BOLPEBRA,consulta externa,personas de 60 anos y mas,2012-08-01,20,14,1,2,21,16,37
BOYUIBE,consulta externa,personas de 60 anos y mas,2012-08-01,63,117,3,8,66,125,191
BUENA VISTA,consulta externa,personas de 60 anos y mas,2012-08-01,40,52,58,6,98,58,156
CABEZAS,consulta externa,personas de 60 anos y mas,2012-08-01,139,191,17,36,156,227,383
CAIROMA,consulta externa,personas de 60 anos y mas,2012-08-01,139,104,10,5,149,109,258
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2012-08-01,70,120,2,2,72,122,194
CAJUATA,consulta externa,personas de 60 anos y mas,2012-08-01,95,69,61,53,156,122,278
CALACOTO,consulta externa,personas de 60 anos y mas,2012-08-01,76,65,6,5,82,70,152
CALAMARCA,consulta externa,personas de 60 anos y mas,2012-08-01,88,93,24,37,112,130,242
CAMARGO,consulta externa,personas de 60 anos y mas,2012-08-01,272,406,26,70,298,476,774
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2012-08-01,43,120,7,13,50,133,183
CAMIRI,consulta externa,personas de 60 anos y mas,2012-08-01,866,952,175,189,1041,1141,2182
CAPINOTA,consulta externa,personas de 60 anos y mas,2012-08-01,84,119,69,85,153,204,357
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2012-08-01,99,82,20,27,119,109,228
CARACOLLO,consulta externa,personas de 60 anos y mas,2012-08-01,106,117,12,14,118,131,249
CARANAVI,consulta externa,personas de 60 anos y mas,2012-08-01,439,228,37,19,476,247,723
CARANGAS,consulta externa,personas de 60 anos y mas,2012-08-01,2,13,0,2,2,15,17
CARAPARI,consulta externa,personas de 60 anos y mas,2012-08-01,141,210,1,1,142,211,353
CARIPUYO,consulta externa,personas de 60 anos y mas,2012-08-01,15,28,0,2,15,30,45
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2012-08-01,11,17,4,6,15,23,38
CATACORA,consulta externa,personas de 60 anos y mas,2012-08-01,15,21,0,1,15,22,37
CHACARILLA,consulta externa,personas de 60 anos y mas,2012-08-01,22,22,1,3,23,25,48
CHALLAPATA,consulta externa,personas de 60 anos y mas,2012-08-01,131,167,37,78,168,245,413
CHAQUI,consulta externa,personas de 60 anos y mas,2012-08-01,109,74,10,12,119,86,205
CHARAGUA,consulta externa,personas de 60 anos y mas,2012-08-01,241,269,22,45,263,314,577
CHARAÑA,consulta externa,personas de 60 anos y mas,2012-08-01,22,39,0,9,22,48,70
CHAYANTA,consulta externa,personas de 60 anos y mas,2012-08-01,86,149,2,1,88,150,238
CHIMORE,consulta externa,personas de 60 anos y mas,2012-08-01,77,49,8,4,85,53,138
CHIPAYA,consulta externa,personas de 60 anos y mas,2012-08-01,11,1,2,0,13,1,14
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2012-08-01,9,16,2,5,11,21,32
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2012-08-01,92,66,43,32,135,98,233
CHUMA,consulta externa,personas de 60 anos y mas,2012-08-01,150,163,32,31,182,194,376
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2012-08-01,12,14,0,0,12,14,26
CKOCHAS,consulta externa,personas de 60 anos y mas,2012-08-01,50,78,2,2,52,80,132
CLIZA,consulta externa,personas de 60 anos y mas,2012-08-01,98,125,36,70,134,195,329
COBIJA,consulta externa,personas de 60 anos y mas,2012-08-01,295,233,134,103,429,336,765
COCAPATA,consulta externa,personas de 60 anos y mas,2012-08-01,21,20,0,0,21,20,41
COCHABAMBA,consulta externa,personas de 60 anos y mas,2012-08-01,6503,8230,7842,10069,14345,18299,32644
COIPASA,consulta externa,personas de 60 anos y mas,2012-08-01,5,5,0,0,5,5,10
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2012-08-01,131,75,134,63,265,138,403
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2012-08-01,105,117,11,4,116,121,237
COLLANA,consulta externa,personas de 60 anos y mas,2012-08-01,33,43,18,33,51,76,127
COLOMI,consulta externa,personas de 60 anos y mas,2012-08-01,25,25,2,2,27,27,54
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2012-08-01,109,122,52,48,161,170,331
COLQUECHACA,consulta externa,personas de 60 anos y mas,2012-08-01,118,180,2,1,120,181,301
COLQUENCHA,consulta externa,personas de 60 anos y mas,2012-08-01,82,127,13,14,95,141,236
COLQUIRI,consulta externa,personas de 60 anos y mas,2012-08-01,145,131,8,8,153,139,292
COMANCHE,consulta externa,personas de 60 anos y mas,2012-08-01,57,45,1,2,58,47,105
COMARAPA,consulta externa,personas de 60 anos y mas,2012-08-01,173,190,31,34,204,224,428
COMBAYA,consulta externa,personas de 60 anos y mas,2012-08-01,71,71,6,4,77,75,152
CONCEPCION,consulta externa,personas de 60 anos y mas,2012-08-01,58,60,20,25,78,85,163
COPACABANA,consulta externa,personas de 60 anos y mas,2012-08-01,82,70,11,10,93,80,173
CORIPATA,consulta externa,personas de 60 anos y mas,2012-08-01,104,117,42,51,146,168,314
