,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
ATOCHA,rabia,no de personas con vacuna antirrabica,2022-07-01,0,2,0,2,2
BERMEJO,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2022-07-01,3,3,3,3,6
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,1,1,1,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2022-07-01,3,5,3,5,8
CARAPARI,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,3,2,3,5
CHIMORE,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
CLIZA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
COBIJA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2022-07-01,89,69,89,69,158
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2022-07-01,3,6,3,6,9
COLOMI,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
CONCEPCION,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
COROICO,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2022-07-01,12,10,12,10,22
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2022-07-01,2,5,2,5,7
EL ALTO,rabia,no de personas con vacuna antirrabica,2022-07-01,88,95,88,95,183
EL TORNO,rabia,no de personas con vacuna antirrabica,2022-07-01,11,10,11,10,21
GAIOC JATUN AYLLU YURA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
GUANAY,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
HUACARETA,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2022-07-01,4,10,4,10,14
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
JESUS DE MACHACA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,1,2,1,3
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2022-07-01,22,11,22,11,33
LA PAZ,rabia,no de personas con vacuna antirrabica,2022-07-01,150,123,150,123,273
LAJA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
LORETO,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
MINEROS,rabia,no de personas con vacuna antirrabica,2022-07-01,1,3,1,3,4
MONTERO,rabia,no de personas con vacuna antirrabica,2022-07-01,1,7,1,7,8
ORURO,rabia,no de personas con vacuna antirrabica,2022-07-01,59,62,59,62,121
PAILON,rabia,no de personas con vacuna antirrabica,2022-07-01,4,4,4,4,8
PALCA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2022-07-01,1,1,1,1,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2022-07-01,3,2,3,2,5
PORONGO,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2022-07-01,1,2,1,2,3
POTOSI,rabia,no de personas con vacuna antirrabica,2022-07-01,225,213,225,213,438
PUCARANI,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2022-07-01,2,1,2,1,3
PUNATA,rabia,no de personas con vacuna antirrabica,2022-07-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2022-07-01,9,11,9,11,20
QUIME,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
REYES,rabia,no de personas con vacuna antirrabica,2022-07-01,3,0,3,0,3
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2022-07-01,0,2,0,2,2
SACABA,rabia,no de personas con vacuna antirrabica,2022-07-01,16,11,16,11,27
SAIPINA,rabia,no de personas con vacuna antirrabica,2022-07-01,3,0,3,0,3
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2022-07-01,2,1,2,1,3
SAN BORJA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,2,2,2,4
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2022-07-01,3,5,3,5,8
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2022-07-01,3,0,3,0,3
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2022-07-01,1,3,1,3,4
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2022-07-01,5,3,5,3,8
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
SAN RAMON BENI,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2022-07-01,358,336,358,336,694
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2022-07-01,2,1,2,1,3
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2022-07-01,0,2,0,2,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2022-07-01,5,4,5,4,9
SORATA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,1,1,1,2
SUCRE,rabia,no de personas con vacuna antirrabica,2022-07-01,56,65,56,65,121
TAPACARI,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
TARATA,rabia,no de personas con vacuna antirrabica,2022-07-01,5,2,5,2,7
TARIJA,rabia,no de personas con vacuna antirrabica,2022-07-01,14,23,14,23,37
TIAHUANACU,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2022-07-01,3,0,3,0,3
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2022-07-01,8,6,8,6,14
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
TOMAVE,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2022-07-01,16,15,16,15,31
TUPIZA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,1,1,1,2
UNCIA,rabia,no de personas con vacuna antirrabica,2022-07-01,0,2,0,2,2
UYUNI,rabia,no de personas con vacuna antirrabica,2022-07-01,1,3,1,3,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2022-07-01,7,4,7,4,11
VIACHA,rabia,no de personas con vacuna antirrabica,2022-07-01,8,8,8,8,16
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2022-07-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2022-07-01,0,2,0,2,2
VINTO,rabia,no de personas con vacuna antirrabica,2022-07-01,2,0,2,0,2
WARNES,rabia,no de personas con vacuna antirrabica,2022-07-01,11,28,11,28,39
YACUIBA,rabia,no de personas con vacuna antirrabica,2022-07-01,4,8,4,8,12
YANACACHI,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2022-07-01,2,3,2,3,5
YOCALLA,rabia,no de personas con vacuna antirrabica,2022-07-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2022-08-01,6,8,6,8,14
AIQUILE,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
ANDAMARCA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2022-08-01,4,6,4,6,10
BAURES,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
CAJUATA,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
CALAMARCA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2022-08-01,0,2,0,2,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2022-08-01,3,1,3,1,4
CARACOLLO,rabia,no de personas con vacuna antirrabica,2022-08-01,2,2,2,2,4
CARANAVI,rabia,no de personas con vacuna antirrabica,2022-08-01,5,3,5,3,8
CARAPARI,rabia,no de personas con vacuna antirrabica,2022-08-01,2,2,2,2,4
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,4,1,4,5
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2022-08-01,1,4,1,4,5
CLIZA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
COBIJA,rabia,no de personas con vacuna antirrabica,2022-08-01,3,2,3,2,5
COCAPATA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2022-08-01,107,100,107,100,207
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2022-08-01,5,2,5,2,7
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2022-08-01,4,0,4,0,4
CONCEPCION,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
COROICO,rabia,no de personas con vacuna antirrabica,2022-08-01,2,2,2,2,4
COTOCA,rabia,no de personas con vacuna antirrabica,2022-08-01,12,11,12,11,23
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2022-08-01,3,2,3,2,5
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2022-08-01,115,118,115,118,233
EL TORNO,rabia,no de personas con vacuna antirrabica,2022-08-01,12,16,12,16,28
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
GAIOC JATUN AYLLU YURA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2022-08-01,25,15,25,15,40
HUATAJATA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
ICLA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2022-08-01,26,26,26,26,52
LA PAZ,rabia,no de personas con vacuna antirrabica,2022-08-01,189,170,189,170,359
LAJA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
LURIBAY,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,2,1,2,3
MINEROS,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
MONTERO,rabia,no de personas con vacuna antirrabica,2022-08-01,11,15,11,15,26
ORURO,rabia,no de personas con vacuna antirrabica,2022-08-01,63,41,63,41,104
PAILON,rabia,no de personas con vacuna antirrabica,2022-08-01,3,3,3,3,6
PALCA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,2,0,2,2
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
POOPO,rabia,no de personas con vacuna antirrabica,2022-08-01,4,0,4,0,4
PORONGO,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2022-08-01,3,1,3,1,4
POTOSI,rabia,no de personas con vacuna antirrabica,2022-08-01,2,2,2,2,4
PUCARANI,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
PUNATA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,6,0,6,6
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2022-08-01,9,7,9,7,16
REYES,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2022-08-01,22,12,22,12,34
SAIPINA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
SAN BENITO,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2022-08-01,3,2,3,2,5
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2022-08-01,2,5,2,5,7
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2022-08-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2022-08-01,5,1,5,1,6
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2022-08-01,1,1,1,1,2
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2022-08-01,4,3,4,3,7
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2022-08-01,653,562,653,562,1215
SANTIAGO DE HUATA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2022-08-01,8,0,8,0,8
SHINAOTA,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2022-08-01,3,3,3,3,6
SORATA,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
SUCRE,rabia,no de personas con vacuna antirrabica,2022-08-01,84,78,84,78,162
TARATA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,2,1,2,3
TARIJA,rabia,no de personas con vacuna antirrabica,2022-08-01,36,43,36,43,79
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2022-08-01,8,14,8,14,22
TOCO,rabia,no de personas con vacuna antirrabica,2022-08-01,0,1,0,1,1
TOLATA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
TOMAVE,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2022-08-01,20,34,20,34,54
TUPIZA,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
TURCO,rabia,no de personas con vacuna antirrabica,2022-08-01,41,19,41,19,60
UYUNI,rabia,no de personas con vacuna antirrabica,2022-08-01,4,2,4,2,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
VIACHA,rabia,no de personas con vacuna antirrabica,2022-08-01,6,7,6,7,13
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2022-08-01,2,3,2,3,5
VILLAZON,rabia,no de personas con vacuna antirrabica,2022-08-01,2,0,2,0,2
VINTO,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
WARNES,rabia,no de personas con vacuna antirrabica,2022-08-01,13,12,13,12,25
YACUIBA,rabia,no de personas con vacuna antirrabica,2022-08-01,0,2,0,2,2
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2022-08-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2022-08-01,4,1,4,1,5
YOTALA,rabia,no de personas con vacuna antirrabica,2022-08-01,2,1,2,1,3
ACHACACHI,rabia,no de personas con vacuna antirrabica,2022-09-01,1,1,1,1,2
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
ANZALDO,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2022-09-01,0,2,0,2,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2022-09-01,6,2,6,2,8
ARQUE,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2022-09-01,4,5,4,5,9
CARANGAS,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
CARAPARI,rabia,no de personas con vacuna antirrabica,2022-09-01,1,1,1,1,2
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,2,2,2,4
CLIZA,rabia,no de personas con vacuna antirrabica,2022-09-01,3,0,3,0,3
COCAPATA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2022-09-01,130,107,130,107,237
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2022-09-01,5,7,5,7,12
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2022-09-01,1,2,1,2,3
CONCEPCION,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2022-09-01,5,1,5,1,6
COROICO,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
COTOCA,rabia,no de personas con vacuna antirrabica,2022-09-01,13,9,13,9,22
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2022-09-01,4,4,4,4,8
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,2,1,2,3
EL ALTO,rabia,no de personas con vacuna antirrabica,2022-09-01,127,117,127,117,244
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
EL TORNO,rabia,no de personas con vacuna antirrabica,2022-09-01,14,5,14,5,19
ESCARA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2022-09-01,3,0,3,0,3
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2022-09-01,11,3,11,3,14
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2022-09-01,2,1,2,1,3
IXIAMAS,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2022-09-01,21,16,21,16,37
LA PAZ,rabia,no de personas con vacuna antirrabica,2022-09-01,205,187,205,187,392
MAIRANA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
MALLA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
MECAPACA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,1,2,1,3
MINEROS,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
MIZQUE,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2022-09-01,14,10,14,10,24
ORURO,rabia,no de personas con vacuna antirrabica,2022-09-01,51,58,51,58,109
PADILLA,rabia,no de personas con vacuna antirrabica,2022-09-01,296,117,296,117,413
PAILON,rabia,no de personas con vacuna antirrabica,2022-09-01,3,1,3,1,4
PALCA,rabia,no de personas con vacuna antirrabica,2022-09-01,3,0,3,0,3
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
POCOATA,rabia,no de personas con vacuna antirrabica,2022-09-01,0,190,0,190,190
POOPO,rabia,no de personas con vacuna antirrabica,2022-09-01,2,1,2,1,3
POROMA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
PORONGO,rabia,no de personas con vacuna antirrabica,2022-09-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
POTOSI,rabia,no de personas con vacuna antirrabica,2022-09-01,154,188,154,188,342
PUCARANI,rabia,no de personas con vacuna antirrabica,2022-09-01,2,1,2,1,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2022-09-01,17,13,17,13,30
REYES,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2022-09-01,7,6,7,6,13
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,1,2,1,3
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2022-09-01,1,1,1,1,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2022-09-01,4,1,4,1,5
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2022-09-01,0,2,0,2,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2022-09-01,0,2,0,2,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2022-09-01,6,5,6,5,11
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2022-09-01,3,0,3,0,3
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2022-09-01,0,3,0,3,3
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2022-09-01,2,1,2,1,3
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2022-09-01,386,328,386,328,714
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2022-09-01,3,0,3,0,3
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2022-09-01,2,8,2,8,10
SHINAOTA,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2022-09-01,6,2,6,2,8
SORATA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2022-09-01,92,65,92,65,157
TARACO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
TARATA,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2022-09-01,34,35,34,35,69
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,1,1,1,2
TIPUANI,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2022-09-01,8,6,8,6,14
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
TOCO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
TOLATA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,1,1,1,2
TORO TORO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2022-09-01,17,15,17,15,32
TUPIZA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
UNCIA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2022-09-01,1,5,1,5,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2022-09-01,2,2,2,2,4
VIACHA,rabia,no de personas con vacuna antirrabica,2022-09-01,10,6,10,6,16
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
