municipality,group,variable,month,Mujeres de 15 a 49 años 3da dosis de dT,TOTAL
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,21,21
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,15,15
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,18,18
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,6,6
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,25,25
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,171,171
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,34,34
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,12,12
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,74,74
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,47,47
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,8,8
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,11,11
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,20,20
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,63,63
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,8,8
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,31,31
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,56,56
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,26,26
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,33,33
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,106,106
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,8,8
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
REYES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,11,11
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,43,43
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,16,16
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,274,274
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,8,8
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,6,6
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,35,35
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,46,46
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,12,12
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,21,21
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,20,20
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,28,28
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,16,16
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,976,976
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,14,14
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,20,20
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,161,161
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,21,21
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,161,161
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,8,8
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,26,26
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,51,51
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,22,22
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,81,81
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,22,22
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,2,2
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,14,14
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,74,74
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,34,34
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,58,58
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,3,3
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,7,7
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,90,90
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,8,8
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,21,21
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,13,13
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,9,9
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,69,69
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,21,21
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,64,64
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,5,5
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,10,10
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-07-01,4,4
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,12,12
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,107,107
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,16,16
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,6,6
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,6,6
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,9,9
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,17,17
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,8,8
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,24,24
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,25,25
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,88,88
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,36,36
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,4,4
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,43,43
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,43,43
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,6,6
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,42,42
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,22,22
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,8,8
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,6,6
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,16,16
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,10,10
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,42,42
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,8,8
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,11,11
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,15,15
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,39,39
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,24,24
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,285,285
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,18,18
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,21,21
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,14,14
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,4,4
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,18,18
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,21,21
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,43,43
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,14,14
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,8,8
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,12,12
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,86,86
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,13,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,10,10
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,42,42
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,593,593
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,15,15
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,82,82
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,40,40
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,8,8
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,18,18
ESCARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,7,7
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,9,9
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,4,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,4,4
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,8,8
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,17,17
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,17,17
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,5,5
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,9,9
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,11,11
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,9,9
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,101,101
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,485,485
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,3,3
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,12,12
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,10,10
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-08-01,2,2
