municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,10,10
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,17,17
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,12,12
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,5,5
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,27,27
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,125,125
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,11,11
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,10,10
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,5,5
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,17,17
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,268,268
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,18,18
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,5,5
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,16,16
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,66,66
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,159,159
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,5,5
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,10,10
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,5,5
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,9,9
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,16,16
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,39,39
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,17,17
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,65,65
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,14,14
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,9,9
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,17,17
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,58,58
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,10,10
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,58,58
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,15,15
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,11,11
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,285,285
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,62,62
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,29,29
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,11,11
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,10,10
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,25,25
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,8,8
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,3,3
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,51,51
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,12,12
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,18,18
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,17,17
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,7,7
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,20,20
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,6,6
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,14,14
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,10,10
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-07-01,1,1
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,12,12
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,7,7
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,10,10
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,6,6
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,8,8
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,7,7
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,7,7
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,21,21
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,3,3
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,14,14
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,8,8
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,11,11
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,12,12
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,5,5
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,87,87
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,4,4
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,7,7
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,7,7
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,12,12
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,4,4
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,3,3
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,34,34
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,12,12
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,181,181
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,29,29
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,31,31
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,4,4
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,4,4
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,5,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,4,4
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,3,3
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,5,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,5,5
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,31,31
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,151,151
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,3,3
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,12,12
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,1,1
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,7,7
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-08-01,2,2
