municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,5,5
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,10,10
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,32,32
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,65,65
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,69,69
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,155,155
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,33,33
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,336,336
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,101,101
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,23,23
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,36,36
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,33,33
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,15,15
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,265,265
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,39,39
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,35,35
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,84,84
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,30,30
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,22,22
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,8,8
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,50,50
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,27,27
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,66,66
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,62,62
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,35,35
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,30,30
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,13,13
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,420,420
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,7,7
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,38,38
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,17,17
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,6,6
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,46,46
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,6,6
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,68,68
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,168,168
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,55,55
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,130,130
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,34,34
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,174,174
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,8,8
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,49,49
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,230,230
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,6,6
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,6,6
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,593,593
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,39,39
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,13,13
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,35,35
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,12,12
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,40,40
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,167,167
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,51,51
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,92,92
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,25,25
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,5,5
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,7,7
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,17,17
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,118,118
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,7,7
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,23,23
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,224,224
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,30,30
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,53,53
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,25,25
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,6,6
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,30,30
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2945,2945
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,14,14
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,16,16
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,10,10
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,10,10
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,1,1
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,11,11
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,27,27
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,155,155
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,12,12
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,26,26
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,100,100
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,550,550
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,25,25
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,15,15
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,55,55
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,69,69
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,29,29
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,377,377
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,46,46
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,11,11
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,23,23
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,50,50
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,16,16
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,228,228
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,151,151
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,22,22
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,20,20
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,41,41
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,12,12
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,53,53
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,8,8
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,210,210
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,77,77
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,8,8
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,62,62
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,21,21
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,26,26
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,41,41
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,68,68
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,101,101
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,156,156
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,2,2
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,36,36
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,294,294
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,12,12
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,109,109
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,16,16
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,20,20
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,118,118
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,19,19
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,70,70
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,10,10
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,6,6
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,67,67
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,18,18
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,9,9
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-07-01,94,94
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,10,10
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,156,156
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,30,30
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,30,30
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,10,10
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,8,8
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,20,20
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,28,28
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,17,17
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,12,12
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,32,32
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,30,30
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,26,26
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,57,57
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,8,8
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,3,3
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,81,81
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,17,17
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,48,48
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,12,12
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,10,10
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,346,346
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,31,31
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,18,18
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,3,3
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,60,60
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,36,36
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,14,14
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,4,4
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,6,6
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,24,24
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,7,7
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,16,16
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,3,3
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,74,74
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,38,38
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,9,9
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,21,21
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,183,183
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,18,18
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,29,29
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,2,2
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,49,49
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,21,21
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,26,26
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,12,12
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,35,35
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,85,85
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,20,20
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,8,8
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,64,64
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,96,96
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,668,668
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,2,2
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,49,49
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,42,42
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,46,46
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,9,9
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,86,86
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,41,41
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,2,2
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,24,24
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,42,42
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,66,66
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,26,26
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,8,8
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,9,9
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,31,31
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,72,72
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,314,314
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,47,47
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,3,3
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,4,4
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,25,25
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,6,6
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,6,6
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,18,18
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,1366,1366
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,6,6
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,133,133
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,17,17
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,252,252
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,17,17
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,55,55
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,101,101
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,25,25
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,9,9
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,17,17
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,16,16
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,77,77
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,4,4
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-08-01,36,36
