municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,17,17
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,217,217
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,228,228
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,1749,1749
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,5,5
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,5,5
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,320,320
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,15,15
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,33,33
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,53,53
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,17,17
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,23,23
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,9,9
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,11,11
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,70,70
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,99,99
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,16,16
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,67,67
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,74,74
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,328,328
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,4,4
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,143,143
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,13,13
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,83,83
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,15,15
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,18,18
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,510,510
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,40,40
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,28,28
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,75,75
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,21,21
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,32,32
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,13,13
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,7,7
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,20,20
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,5,5
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,40,40
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,51,51
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,107,107
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,6,6
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,21,21
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,56,56
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,22,22
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,14,14
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,620,620
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,22,22
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,67,67
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,24,24
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,13,13
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,23,23
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,31,31
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,43,43
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,210,210
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,81,81
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,109,109
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,456,456
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,7,7
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,55,55
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,42,42
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,227,227
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,57,57
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,508,508
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,4,4
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,26,26
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,9,9
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,45,45
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,4,4
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,27,27
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,189,189
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,41,41
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,38,38
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,22,22
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,72,72
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,36,36
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,8,8
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,8,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,19,19
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,85,85
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,21,21
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,28,28
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,234,234
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,150,150
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,17,17
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,17,17
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,50,50
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,8,8
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,17,17
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,74,74
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,3061,3061
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,49,49
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,9,9
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,5,5
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,1,1
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,10,10
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,32,32
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,7,7
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,88,88
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,15,15
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,50,50
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,50,50
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,734,734
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,4,4
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,24,24
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,31,31
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,17,17
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,134,134
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,32,32
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,15,15
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,513,513
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,65,65
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,11,11
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,79,79
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,20,20
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,250,250
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,124,124
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,3,3
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,19,19
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,8,8
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,27,27
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,37,37
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,38,38
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,45,45
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,371,371
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,62,62
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,15,15
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,91,91
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,31,31
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,7,7
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,9,9
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,37,37
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,112,112
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,95,95
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,5,5
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,150,150
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,12,12
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,9,9
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,31,31
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,249,249
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,8,8
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,128,128
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,84,84
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,20,20
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,86,86
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,24,24
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,188,188
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,6,6
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,7,7
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,54,54
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,7,7
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,20,20
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,18,18
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-07-01,62,62
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,27,27
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,174,174
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,56,56
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,77,77
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,10,10
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,16,16
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,192,192
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,2,2
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,34,34
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,38,38
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,25,25
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,25,25
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,35,35
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,16,16
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,120,120
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,33,33
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,67,67
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,60,60
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,94,94
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,6,6
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,5,5
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,325,325
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,82,82
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,18,18
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,54,54
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,34,34
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,11,11
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,18,18
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,29,29
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,7,7
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,16,16
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,4,4
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,80,80
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,63,63
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,22,22
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,24,24
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,237,237
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,89,89
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,37,37
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,6,6
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,2,2
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,81,81
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,36,36
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,93,93
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,24,24
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,39,39
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,57,57
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,24,24
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,9,9
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,102,102
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,182,182
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,761,761
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,3,3
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,84,84
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,21,21
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,14,14
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,38,38
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,10,10
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,96,96
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,33,33
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,8,8
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,26,26
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,3,3
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,125,125
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,51,51
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,31,31
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-08-01,7,7
