municipality,group,variable,month,Mujeres de 15 a 49 años 4da dosis de dT,TOTAL
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,21,21
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,7,7
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,5,5
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,4,4
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,34,34
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,10,10
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,7,7
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,1,1
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,7,7
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,31,31
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,19,19
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,12,12
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,23,23
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,30,30
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,18,18
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,12,12
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,42,42
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,9,9
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,5,5
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,7,7
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,21,21
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,9,9
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-06-01,20,20
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,22,22
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,8,8
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,9,9
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,18,18
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,20,20
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,16,16
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,13,13
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,10,10
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,37,37
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,23,23
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,12,12
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,12,12
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,259,259
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,16,16
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,14,14
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,6,6
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,24,24
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,9,9
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,10,10
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,403,403
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,61,61
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,17,17
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,11,11
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,8,8
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,11,11
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,15,15
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,6,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,125,125
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,203,203
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,11,11
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,9,9
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,15,15
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,6,6
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,14,14
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,63,63
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,35,35
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,10,10
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,31,31
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,14,14
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,20,20
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,8,8
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,11,11
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,9,9
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,28,28
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,12,12
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,27,27
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,32,32
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,31,31
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,135,135
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,9,9
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,46,46
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,10,10
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,21,21
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,12,12
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,6,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,489,489
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,13,13
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,92,92
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,10,10
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,13,13
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,72,72
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,6,6
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,7,7
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,12,12
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,20,20
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,5,5
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,31,31
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,17,17
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,3,3
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,95,95
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,16,16
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,42,42
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,6,6
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,74,74
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,10,10
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,28,28
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,11,11
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,36,36
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,2,2
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,4,4
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-07-01,1,1
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,14,14
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,17,17
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,2,2
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,5,5
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,11,11
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,2,2
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,4,4
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,4,4
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,3,3
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,5,5
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,53,53
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,12,12
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,2,2
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,6,6
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,8,8
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,4,4
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,24,24
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,6,6
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,3,3
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,3,3
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,8,8
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,6,6
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-08-01,1,1
