,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,4,4,4,8
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,7,12,7,12,19
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,11,50,11,50,61
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,9,0,9,9
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,5,6,5,6,11
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,2,3,2,5
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,11,29,11,29,40
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,7,37,7,37,44
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,2,1,2,1,3
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,3,3,3,6
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,2,8,2,8,10
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,3,3,3,6
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,183,842,183,842,1025
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,3,1,3,4
SAPAHAQUI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,81,191,81,191,272
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,8,14,8,14,22
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,61,128,61,128,189
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,7,8,7,8,15
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,4,0,4,4
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,9,10,9,10,19
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,27,56,27,56,83
UMALA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,8,3,8,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,10,5,10,5,15
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,4,0,4,4
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,8,20,8,20,28
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,9,11,9,11,20
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,2,1,2,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,19,19,19,19,38
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,2,1,2,1,3
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
ACACIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,0,1,0,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,10,2,10,12
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,9,1,9,10
ARAMPAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,7,9,7,9,16
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,6,4,6,4,10
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,10,1,10,11
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,17,24,17,24,41
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,23,5,23,28
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,3,0,3,3
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,9,41,9,41,50
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,12,37,12,37,49
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,4,2,4,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,4,0,4,4
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,17,5,17,22
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,2,0,2,2
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,18,5,18,23
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,20,136,20,136,156
COCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,54,317,54,317,371
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,0,1,0,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,5,0,5,5
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,2,0,2,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,4,2,4,2,6
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,154,789,154,789,943
EL PUENTE(STC),internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,9,5,9,14
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,6,1,6,7
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,19,0,19,19
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,4,2,4,6
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,2,1,2,3
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,3,1,3,4
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,643,846,643,846,1489
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,4,7,4,7,11
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,1,2,1,3
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,2,2,2,4
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,11,0,11,11
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,5,2,5,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,12,26,12,26,38
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,53,173,53,173,226
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,51,199,51,199,250
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,13,30,13,30,43
PALCA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,2,0,2,2
PAPEL PAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,0,1,0,1
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,22,10,22,10,32
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,1,1,1,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,4,1,4,5
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,9,30,9,30,39
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,12,33,12,33,45
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,33,84,33,84,117
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,4,23,4,23,27
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,19,109,19,109,128
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,3,4,3,4,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,9,16,9,16,25
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,6,16,6,16,22
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,8,5,8,13
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,8,7,8,7,15
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,6,29,6,29,35
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,71,133,71,133,204
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,8,2,8,10
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,6,5,6,11
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,14,0,14,14
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,2,2,2,4
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,3,1,3,4
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,192,840,192,840,1032
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,0,1,0,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,75,190,75,190,265
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,4,13,4,13,17
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,100,177,100,177,277
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,4,8,4,8,12
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,0,1,0,1
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,6,0,6,6
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,14,14,14,14,28
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,68,61,68,61,129
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,9,2,9,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,9,16,9,16,25
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,12,15,12,15,27
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,5,7,5,7,12
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,1,1,1,1,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,6,4,6,4,10
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,15,29,15,29,44
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-07-01,2,0,2,0,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,3,3,3,6
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,6,0,6,6
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,20,4,20,24
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,3,2,3,5
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,4,1,4,5
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,3,0,3,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,14,20,14,20,34
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,11,48,11,48,59
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,17,49,17,49,66
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,6,2,6,8
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,5,18,5,18,23
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,13,3,13,16
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,30,4,30,34
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,26,156,26,156,182
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,58,345,58,345,403
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,4,0,4,4
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,0,1,0,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,7,13,7,13,20
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,34,67,34,67,101
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,7,2,7,9
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,147,848,147,848,995
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,13,1,13,14
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,1,1,1,2
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,5,4,5,9
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,27,4,27,31
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,2,3,2,5
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,0,1,0,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,6,1,6,7
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,6,12,6,12,18
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,760,936,760,936,1696
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,9,3,9,12
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,1,2,1,3
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,5,0,5,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,9,0,9,9
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,5,4,5,9
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,10,27,10,27,37
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,85,195,85,195,280
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,97,251,97,251,348
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,14,15,14,15,29
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,1,1,1,2
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,2,0,2,2
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,0,1,0,1
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,2,0,2,2
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,2,3,2,5
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,15,8,15,8,23
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,0,1,0,1
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,6,2,6,8
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,5,27,5,27,32
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,12,46,12,46,58
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,37,76,37,76,113
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,16,38,16,38,54
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,10,124,10,124,134
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,3,2,3,5
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,11,8,11,8,19
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,13,23,13,23,36
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,7,4,7,11
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,0,1,0,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,1,1,1,2
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,3,1,3,4
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,6,9,6,9,15
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,4,4,4,8
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,13,26,13,26,39
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,5,6,5,6,11
SAN LORENZO(PND),internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,3,1,3,4
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,5,10,5,10,15
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,4,1,4,5
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,214,972,214,972,1186
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,3,1,3,4
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,1,2,1,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,106,211,106,211,317
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,11,14,11,14,25
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,106,131,106,131,237
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,2,2,2,2,4
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,8,0,8,8
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,4,0,4,4
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,13,13,13,13,26
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,14,104,14,104,118
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,10,3,10,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,7,3,7,10
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,6,27,6,27,33
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,9,13,9,13,22
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,1,1,1,2
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,4,0,4,4
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,4,10,4,10,14
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,60,88,60,88,148
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,3,2,3,2,5
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-08-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,5,0,5,5
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,5,9,5,9,14
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,2,0,2,2
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
ARAMPAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,6,14,6,14,20
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,1,1,1,1,2
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,2,5,2,5,7
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,4,0,4,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,2,2,2,2,4
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,24,17,24,17,41
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,12,57,12,57,69
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,16,48,16,48,64
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,1,1,1,1,2
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,8,11,8,11,19
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,17,21,17,21,38
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,5,19,5,19,24
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,2,12,2,12,14
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,19,142,19,142,161
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,65,386,65,386,451
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,4,0,4,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,8,17,8,17,25
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,2,4,2,4,6
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,151,815,151,815,966
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,6,0,6,6
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,3,10,3,10,13
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,2,5,2,5,7
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,31,0,31,31
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,1,5,1,5,6
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2016-09-01,0,1,0,1,1
