,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2019-09-01,1,2,1,2,3
SAN JULIAN,rabia,no de personas con esquema reducido completo,2019-09-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-09-01,128,125,128,125,253
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-09-01,4,3,4,3,7
SORACACHI,rabia,no de personas con esquema reducido completo,2019-09-01,2,0,2,0,2
SUCRE,rabia,no de personas con esquema reducido completo,2019-09-01,69,54,69,54,123
TACOPAYA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
TARATA,rabia,no de personas con esquema reducido completo,2019-09-01,2,0,2,0,2
TIAHUANACU,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-09-01,5,0,5,0,5
TRIGAL,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-09-01,11,10,11,10,21
UNCIA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
UYUNI,rabia,no de personas con esquema reducido completo,2019-09-01,0,2,0,2,2
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-09-01,0,2,0,2,2
VIACHA,rabia,no de personas con esquema reducido completo,2019-09-01,3,4,3,4,7
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-09-01,2,0,2,0,2
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2019-09-01,1,2,1,2,3
VILLAZON,rabia,no de personas con esquema reducido completo,2019-09-01,3,2,3,2,5
VINTO,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
WARNES,rabia,no de personas con esquema reducido completo,2019-09-01,15,9,15,9,24
YAPACANI,rabia,no de personas con esquema reducido completo,2019-09-01,2,1,2,1,3
YOTALA,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
AIQUILE,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
ALTO BENI,rabia,no de personas con esquema reducido completo,2019-10-01,1,1,1,1,2
ANCORAIMES,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
ANZALDO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
APOLO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
CABEZAS,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
"CAIZA ""D""",rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
CAMARGO,rabia,no de personas con esquema reducido completo,2019-10-01,1,1,1,1,2
CAMIRI,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2019-10-01,3,2,3,2,5
CARANAVI,rabia,no de personas con esquema reducido completo,2019-10-01,1,1,1,1,2
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-10-01,3,2,3,2,5
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-10-01,41,22,41,22,63
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2019-10-01,2,2,2,2,4
COMARAPA,rabia,no de personas con esquema reducido completo,2019-10-01,4,0,4,0,4
COPACABANA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
CORIPATA,rabia,no de personas con esquema reducido completo,2019-10-01,3,0,3,0,3
COTAGAITA,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2019-10-01,7,7,7,7,14
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
DESAGUADERO,rabia,no de personas con esquema reducido completo,2019-10-01,1,1,1,1,2
EL ALTO,rabia,no de personas con esquema reducido completo,2019-10-01,44,42,44,42,86
EL TORNO,rabia,no de personas con esquema reducido completo,2019-10-01,8,10,8,10,18
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
EUCALIPTUS,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2019-10-01,2,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
HUARINA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
ICLA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-10-01,10,8,10,8,18
LA PAZ,rabia,no de personas con esquema reducido completo,2019-10-01,78,61,78,61,139
LAJA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
MAIRANA,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
MINEROS,rabia,no de personas con esquema reducido completo,2019-10-01,3,1,3,1,4
MONTERO,rabia,no de personas con esquema reducido completo,2019-10-01,7,7,7,7,14
MORO MORO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
NAZACARA DE PACAJES,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
OKINAWA,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
ORURO,rabia,no de personas con esquema reducido completo,2019-10-01,20,17,20,17,37
PADILLA,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2019-10-01,0,2,0,2,2
POOPO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2019-10-01,3,1,3,1,4
PUCARANI,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
PUERTO CARABUCO,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-10-01,3,0,3,0,3
PUNATA,rabia,no de personas con esquema reducido completo,2019-10-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-10-01,2,3,2,3,5
RURRENABAQUE,rabia,no de personas con esquema reducido completo,2019-10-01,1,1,1,1,2
SACABA,rabia,no de personas con esquema reducido completo,2019-10-01,3,5,3,5,8
SAIPINA,rabia,no de personas con esquema reducido completo,2019-10-01,3,0,3,0,3
SAMAIPATA,rabia,no de personas con esquema reducido completo,2019-10-01,0,2,0,2,2
SAN ANDRES,rabia,no de personas con esquema reducido completo,2019-10-01,3,1,3,1,4
SAN BENITO,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-10-01,4,0,4,0,4
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2019-10-01,3,4,3,4,7
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2019-10-01,5,1,5,1,6
SAN LUCAS,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2019-10-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con esquema reducido completo,2019-10-01,2,0,2,0,2
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-10-01,114,115,114,115,229
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2019-10-01,2,0,2,0,2
SANTIVAÑES,rabia,no de personas con esquema reducido completo,2019-10-01,2,0,2,0,2
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-10-01,4,2,4,2,6
SORATA,rabia,no de personas con esquema reducido completo,2019-10-01,4,1,4,1,5
SUCRE,rabia,no de personas con esquema reducido completo,2019-10-01,60,35,60,35,95
TACOPAYA,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-10-01,4,3,4,3,7
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-10-01,8,8,8,8,16
UYUNI,rabia,no de personas con esquema reducido completo,2019-10-01,3,2,3,2,5
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-10-01,3,4,3,4,7
VIACHA,rabia,no de personas con esquema reducido completo,2019-10-01,3,1,3,1,4
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-10-01,4,4,4,4,8
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2019-10-01,0,2,0,2,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2019-10-01,0,1,0,1,1
VINTO,rabia,no de personas con esquema reducido completo,2019-10-01,1,1,1,1,2
WARNES,rabia,no de personas con esquema reducido completo,2019-10-01,6,8,6,8,14
YAPACANI,rabia,no de personas con esquema reducido completo,2019-10-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2019-11-01,0,2,0,2,2
AIQUILE,rabia,no de personas con esquema reducido completo,2019-11-01,0,2,0,2,2
ANCORAIMES,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
APOLO,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
ARBIETO,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
CAMARGO,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2019-11-01,2,0,2,0,2
CARANAVI,rabia,no de personas con esquema reducido completo,2019-11-01,1,1,1,1,2
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-11-01,5,3,5,3,8
CLIZA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-11-01,38,17,38,17,55
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2019-11-01,1,2,1,2,3
COLLANA,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
COMARAPA,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
COPACABANA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
CORO CORO,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
COROICO,rabia,no de personas con esquema reducido completo,2019-11-01,2,0,2,0,2
COTAGAITA,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2019-11-01,3,3,3,3,6
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2019-11-01,5,4,5,4,9
DESAGUADERO,rabia,no de personas con esquema reducido completo,2019-11-01,1,1,1,1,2
EL ALTO,rabia,no de personas con esquema reducido completo,2019-11-01,29,38,29,38,67
EL TORNO,rabia,no de personas con esquema reducido completo,2019-11-01,9,6,9,6,15
EUCALIPTUS,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2019-11-01,1,1,1,1,2
ICLA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con esquema reducido completo,2019-11-01,2,0,2,0,2
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-11-01,10,10,10,10,20
LA PAZ,rabia,no de personas con esquema reducido completo,2019-11-01,68,70,68,70,138
MECAPACA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2019-11-01,7,1,7,1,8
ORURO,rabia,no de personas con esquema reducido completo,2019-11-01,16,11,16,11,27
PADILLA,rabia,no de personas con esquema reducido completo,2019-11-01,3,0,3,0,3
PAILON,rabia,no de personas con esquema reducido completo,2019-11-01,2,0,2,0,2
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
PUCARANI,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-11-01,3,0,3,0,3
PUNATA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-11-01,4,0,4,0,4
RURRENABAQUE,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
SACABA,rabia,no de personas con esquema reducido completo,2019-11-01,3,4,3,4,7
SALINAS DE GARCI MENDOZA,rabia,no de personas con esquema reducido completo,2019-11-01,0,2,0,2,2
SAMAIPATA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con esquema reducido completo,2019-11-01,3,0,3,0,3
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-11-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2019-11-01,4,9,4,9,13
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2019-11-01,1,1,1,1,2
SAN PEDRO,rabia,no de personas con esquema reducido completo,2019-11-01,1,1,1,1,2
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-11-01,98,81,98,81,179
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
SANTIVAÑES,rabia,no de personas con esquema reducido completo,2019-11-01,1,2,1,2,3
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2019-11-01,2,1,2,1,3
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
SUCRE,rabia,no de personas con esquema reducido completo,2019-11-01,46,25,46,25,71
TACOPAYA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
TAPACARI,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
TIPUANI,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-11-01,7,6,7,6,13
TOLATA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-11-01,11,8,11,8,19
UYUNI,rabia,no de personas con esquema reducido completo,2019-11-01,1,3,1,3,4
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-11-01,0,2,0,2,2
VIACHA,rabia,no de personas con esquema reducido completo,2019-11-01,5,4,5,4,9
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-11-01,2,2,2,2,4
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2019-11-01,0,1,0,1,1
VINTO,rabia,no de personas con esquema reducido completo,2019-11-01,1,4,1,4,5
WARNES,rabia,no de personas con esquema reducido completo,2019-11-01,9,7,9,7,16
YACUIBA,rabia,no de personas con esquema reducido completo,2019-11-01,1,0,1,0,1
YANACACHI,rabia,no de personas con esquema reducido completo,2019-11-01,2,0,2,0,2
YAPACANI,rabia,no de personas con esquema reducido completo,2019-11-01,3,1,3,1,4
ACHACACHI,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
APOLO,rabia,no de personas con esquema reducido completo,2019-12-01,1,1,1,1,2
ARQUE,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
BATALLAS,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
BERMEJO,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
CAMARGO,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2019-12-01,2,0,2,0,2
CARANAVI,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
CARAPARI,rabia,no de personas con esquema reducido completo,2019-12-01,2,0,2,0,2
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-12-01,4,3,4,3,7
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
CLIZA,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-12-01,37,22,37,22,59
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
COLQUENCHA,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
COMARAPA,rabia,no de personas con esquema reducido completo,2019-12-01,2,1,2,1,3
CONCEPCION,rabia,no de personas con esquema reducido completo,2019-12-01,1,1,1,1,2
COPACABANA,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
COTAGAITA,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2019-12-01,4,2,4,2,6
EL ALTO,rabia,no de personas con esquema reducido completo,2019-12-01,52,46,52,46,98
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
EL TORNO,rabia,no de personas con esquema reducido completo,2019-12-01,9,6,9,6,15
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2019-12-01,0,2,0,2,2
GUANAY,rabia,no de personas con esquema reducido completo,2019-12-01,2,1,2,1,3
HUANUNI,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
HUATAJATA,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con esquema reducido completo,2019-12-01,2,0,2,0,2
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-12-01,9,9,9,9,18
LA PAZ,rabia,no de personas con esquema reducido completo,2019-12-01,108,88,108,88,196
MAIRANA,rabia,no de personas con esquema reducido completo,2019-12-01,1,1,1,1,2
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2019-12-01,5,3,5,3,8
OKINAWA,rabia,no de personas con esquema reducido completo,2019-12-01,0,2,0,2,2
ORURO,rabia,no de personas con esquema reducido completo,2019-12-01,25,16,25,16,41
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2019-12-01,4,3,4,3,7
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-12-01,2,0,2,0,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-12-01,2,2,2,2,4
RURRENABAQUE,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2019-12-01,4,3,4,3,7
SALINAS DE GARCI MENDOZA,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-12-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2019-12-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2019-12-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-12-01,121,118,121,118,239
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2019-12-01,2,0,2,0,2
SHINAOTA,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-12-01,4,0,4,0,4
SUCRE,rabia,no de personas con esquema reducido completo,2019-12-01,61,35,61,35,96
TARATA,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
TARIJA,rabia,no de personas con esquema reducido completo,2019-12-01,16,14,16,14,30
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-12-01,2,2,2,2,4
TIRAQUE (CBBA),rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
TOCO,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-12-01,4,10,4,10,14
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-12-01,1,0,1,0,1
VIACHA,rabia,no de personas con esquema reducido completo,2019-12-01,2,2,2,2,4
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-12-01,4,2,4,2,6
VILLA RIVERO,rabia,no de personas con esquema reducido completo,2019-12-01,0,1,0,1,1
VINTO,rabia,no de personas con esquema reducido completo,2019-12-01,4,2,4,2,6
WARNES,rabia,no de personas con esquema reducido completo,2019-12-01,6,3,6,3,9
YAPACANI,rabia,no de personas con esquema reducido completo,2019-12-01,1,1,1,1,2
YOTALA,rabia,no de personas con esquema reducido completo,2019-12-01,1,1,1,1,2
