,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2019-07-01,6,2,6,2,8
EL ALTO,rabia,no de personas con vacuna antirrabica,2019-07-01,122,112,122,112,234
EL TORNO,rabia,no de personas con vacuna antirrabica,2019-07-01,13,15,13,15,28
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2019-07-01,2,0,2,0,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
IXIAMAS,rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2019-07-01,7,1,7,1,8
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2019-07-01,24,12,24,12,36
LA PAZ,rabia,no de personas con vacuna antirrabica,2019-07-01,201,186,201,186,387
LORETO,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
MINEROS,rabia,no de personas con vacuna antirrabica,2019-07-01,5,2,5,2,7
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2019-07-01,2,0,2,0,2
MONTERO,rabia,no de personas con vacuna antirrabica,2019-07-01,10,7,10,7,17
OKINAWA,rabia,no de personas con vacuna antirrabica,2019-07-01,2,2,2,2,4
ORURO,rabia,no de personas con vacuna antirrabica,2019-07-01,36,35,36,35,71
PAILON,rabia,no de personas con vacuna antirrabica,2019-07-01,2,2,2,2,4
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
PORONGO,rabia,no de personas con vacuna antirrabica,2019-07-01,6,1,6,1,7
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2019-07-01,4,1,4,1,5
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2019-07-01,3,0,3,0,3
PUNATA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2019-07-01,4,5,4,5,9
RIBERALTA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
SACABA,rabia,no de personas con vacuna antirrabica,2019-07-01,3,6,3,6,9
SAIPINA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2019-07-01,2,4,2,4,6
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2019-07-01,4,3,4,3,7
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-07-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2019-07-01,3,0,3,0,3
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
SAN RAFAEL,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2019-07-01,369,320,369,320,689
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2019-07-01,2,7,2,7,9
SHINAOTA,rabia,no de personas con vacuna antirrabica,2019-07-01,1,2,1,2,3
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2019-07-01,2,1,2,1,3
SORATA,rabia,no de personas con vacuna antirrabica,2019-07-01,3,0,3,0,3
SUCRE,rabia,no de personas con vacuna antirrabica,2019-07-01,98,67,98,67,165
TARATA,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2019-07-01,1,2,1,2,3
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2019-07-01,5,1,5,1,6
TRIGAL,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2019-07-01,49,33,49,33,82
UYUNI,rabia,no de personas con vacuna antirrabica,2019-07-01,1,3,1,3,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2019-07-01,7,3,7,3,10
VIACHA,rabia,no de personas con vacuna antirrabica,2019-07-01,11,9,11,9,20
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2019-07-01,4,1,4,1,5
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2019-07-01,9,8,9,8,17
WARNES,rabia,no de personas con vacuna antirrabica,2019-07-01,18,16,18,16,34
YAPACANI,rabia,no de personas con vacuna antirrabica,2019-07-01,4,0,4,0,4
YOTALA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
AIQUILE,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
ARANI,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
ARQUE,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-08-01,2,2,2,2,4
ATOCHA,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
AYO AYO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
BETANZOS,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
CABEZAS,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
CAJUATA,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
CAMARGO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
CARAPARI,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
CARIPUYO,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,3,2,3,5
CHIMORE,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2019-08-01,45,35,45,35,80
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2019-08-01,7,3,7,3,10
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2019-08-01,0,2,0,2,2
COLOMI,rabia,no de personas con vacuna antirrabica,2019-08-01,0,2,0,2,2
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2019-08-01,4,2,4,2,6
CORIPATA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
CORO CORO,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
COROICO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,2,0,2,2
COTAGAITA,rabia,no de personas con vacuna antirrabica,2019-08-01,4,1,4,1,5
COTOCA,rabia,no de personas con vacuna antirrabica,2019-08-01,7,10,7,10,17
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2019-08-01,6,8,6,8,14
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2019-08-01,132,147,132,147,279
EL TORNO,rabia,no de personas con vacuna antirrabica,2019-08-01,15,18,15,18,33
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
GUANAY,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
GUAQUI,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
HUACARETA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
HUARINA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2019-08-01,2,2,2,2,4
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2019-08-01,38,27,38,27,65
LA PAZ,rabia,no de personas con vacuna antirrabica,2019-08-01,304,283,304,283,587
LAGUNILLAS,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
LAJA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
MINEROS,rabia,no de personas con vacuna antirrabica,2019-08-01,5,0,5,0,5
MIZQUE,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2019-08-01,8,6,8,6,14
OKINAWA,rabia,no de personas con vacuna antirrabica,2019-08-01,4,1,4,1,5
ORURO,rabia,no de personas con vacuna antirrabica,2019-08-01,82,62,82,62,144
PADILLA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
PAILON,rabia,no de personas con vacuna antirrabica,2019-08-01,5,3,5,3,8
POCONA,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
PORONGO,rabia,no de personas con vacuna antirrabica,2019-08-01,2,5,2,5,7
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2019-08-01,5,1,5,1,6
POTOSI,rabia,no de personas con vacuna antirrabica,2019-08-01,316,263,316,263,579
PUCARANI,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2019-08-01,2,1,2,1,3
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
PUNATA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,2,1,2,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2019-08-01,8,5,8,5,13
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2019-08-01,3,2,3,2,5
SACABA,rabia,no de personas con vacuna antirrabica,2019-08-01,8,7,8,7,15
SAIPINA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
SAN BENITO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2019-08-01,3,2,3,2,5
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,2,2,2,4
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2019-08-01,7,3,7,3,10
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2019-08-01,482,539,482,539,1021
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2019-08-01,14,10,14,10,24
SHINAOTA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2019-08-01,4,1,4,1,5
SORACACHI,rabia,no de personas con vacuna antirrabica,2019-08-01,0,2,0,2,2
SORATA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2019-08-01,97,86,97,86,183
TARATA,rabia,no de personas con vacuna antirrabica,2019-08-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2019-08-01,3378,1757,3378,1757,5135
TARVITA,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
TIAHUANACU,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2019-08-01,4,2,4,2,6
TOTORA(ORR),rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
TRIGAL,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2019-08-01,27,37,27,37,64
UYUNI,rabia,no de personas con vacuna antirrabica,2019-08-01,4,0,4,0,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2019-08-01,4,6,4,6,10
VIACHA,rabia,no de personas con vacuna antirrabica,2019-08-01,9,17,9,17,26
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2019-08-01,2,2,2,2,4
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2019-08-01,5,4,5,4,9
VILLAZON,rabia,no de personas con vacuna antirrabica,2019-08-01,5,2,5,2,7
VINTO,rabia,no de personas con vacuna antirrabica,2019-08-01,3,0,3,0,3
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2019-08-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2019-08-01,15,11,15,11,26
YACUIBA,rabia,no de personas con vacuna antirrabica,2019-08-01,1,1,1,1,2
YAPACANI,rabia,no de personas con vacuna antirrabica,2019-08-01,3,1,3,1,4
YOTALA,rabia,no de personas con vacuna antirrabica,2019-08-01,0,1,0,1,1
ACACIO,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,2,0,2,2
AIQUILE,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,1,1,1,2
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-09-01,2,1,2,1,3
ATOCHA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,3,2,3,5
CABEZAS,rabia,no de personas con vacuna antirrabica,2019-09-01,0,2,0,2,2
CAMARGO,rabia,no de personas con vacuna antirrabica,2019-09-01,1,4,1,4,5
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-09-01,2,2,2,2,4
CARAPARI,rabia,no de personas con vacuna antirrabica,2019-09-01,2,7,2,7,9
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2019-09-01,4,4,4,4,8
CHAQUI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2019-09-01,51,48,51,48,99
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,3,1,3,4
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
COLOMI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2019-09-01,5,0,5,0,5
CONCEPCION,rabia,no de personas con vacuna antirrabica,2019-09-01,2,1,2,1,3
CORIPATA,rabia,no de personas con vacuna antirrabica,2019-09-01,4,1,4,1,5
COROICO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
COTAGAITA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,1,1,1,2
COTOCA,rabia,no de personas con vacuna antirrabica,2019-09-01,7,11,7,11,18
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2019-09-01,5,3,5,3,8
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
EL ALTO,rabia,no de personas con vacuna antirrabica,2019-09-01,142,99,142,99,241
EL TORNO,rabia,no de personas con vacuna antirrabica,2019-09-01,9,10,9,10,19
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
HUARINA,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2019-09-01,19,19,19,19,38
LA PAZ,rabia,no de personas con vacuna antirrabica,2019-09-01,255,253,255,253,508
LAJA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
LICOMA PAMPA,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2019-09-01,4,0,4,0,4
MIZQUE,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,1,2,1,3
MONTERO,rabia,no de personas con vacuna antirrabica,2019-09-01,9,10,9,10,19
MORO MORO,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
MOROCHATA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2019-09-01,2,2,2,2,4
ORURO,rabia,no de personas con vacuna antirrabica,2019-09-01,36,19,36,19,55
PADILLA,rabia,no de personas con vacuna antirrabica,2019-09-01,2,2,2,2,4
PAILON,rabia,no de personas con vacuna antirrabica,2019-09-01,5,5,5,5,10
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2019-09-01,0,3,0,3,3
PASORAPA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2019-09-01,3,1,3,1,4
PORONGO,rabia,no de personas con vacuna antirrabica,2019-09-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2019-09-01,4,3,4,3,7
POTOSI,rabia,no de personas con vacuna antirrabica,2019-09-01,234,225,234,225,459
PUCARANI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
PUNATA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2019-09-01,3,2,3,2,5
ROBORE,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
SACABA,rabia,no de personas con vacuna antirrabica,2019-09-01,9,7,9,7,16
SAIPINA,rabia,no de personas con vacuna antirrabica,2019-09-01,3,0,3,0,3
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,1,1,1,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2019-09-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2019-09-01,8,8,8,8,16
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2019-09-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2019-09-01,1,2,1,2,3
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2019-09-01,1,2,1,2,3
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-09-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2019-09-01,6,3,6,3,9
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2019-09-01,373,321,373,321,694
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,1,1,1,2
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2019-09-01,12,3,12,3,15
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2019-09-01,4,0,4,0,4
SORACACHI,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
SORATA,rabia,no de personas con vacuna antirrabica,2019-09-01,4,1,4,1,5
SUCRE,rabia,no de personas con vacuna antirrabica,2019-09-01,100,71,100,71,171
TIPUANI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2019-09-01,4,6,4,6,10
TOLATA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
TOMAVE,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
TRIGAL,rabia,no de personas con vacuna antirrabica,2019-09-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2019-09-01,44,44,44,44,88
UNCIA,rabia,no de personas con vacuna antirrabica,2019-09-01,0,1,0,1,1
UYUNI,rabia,no de personas con vacuna antirrabica,2019-09-01,2,4,2,4,6
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2019-09-01,1,4,1,4,5
VIACHA,rabia,no de personas con vacuna antirrabica,2019-09-01,4,3,4,3,7
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2019-09-01,8,5,8,5,13
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2019-09-01,0,2,0,2,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2019-09-01,4,3,4,3,7
VINTO,rabia,no de personas con vacuna antirrabica,2019-09-01,5,0,5,0,5
WARNES,rabia,no de personas con vacuna antirrabica,2019-09-01,30,19,30,19,49
YANACACHI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2019-09-01,1,3,1,3,4
YOCALLA,rabia,no de personas con vacuna antirrabica,2019-09-01,1,0,1,0,1
YOTALA,rabia,no de personas con vacuna antirrabica,2019-09-01,3,1,3,1,4
ACHACACHI,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
AIQUILE,rabia,no de personas con vacuna antirrabica,2019-10-01,0,2,0,2,2
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2019-10-01,1,0,1,0,1
ANZALDO,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2019-10-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2019-10-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2019-10-01,2,0,2,0,2
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
CAMARGO,rabia,no de personas con vacuna antirrabica,2019-10-01,0,2,0,2,2
CAMIRI,rabia,no de personas con vacuna antirrabica,2019-10-01,0,2,0,2,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-10-01,1,3,1,3,4
CARAPARI,rabia,no de personas con vacuna antirrabica,2019-10-01,2,1,2,1,3
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2019-10-01,0,1,0,1,1
