,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,6,12,6,12,18
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,3,14,3,14,17
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,14,95,14,95,109
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,252,730,252,730,982
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,8,31,8,31,39
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,2,0,2,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,7,25,7,25,32
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,4,1,4,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,212,621,212,621,833
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,14,0,14,14
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,3,0,3,3
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,2,1,2,3
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,15,1,15,16
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,3,0,3,3
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,0,2,0,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,348,857,348,857,1205
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,9,7,9,7,16
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,5,1,5,6
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,5,0,5,5
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,3,0,3,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,23,59,23,59,82
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,71,315,71,315,386
OKINAWA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,117,319,117,319,436
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,5,23,5,23,28
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,4,1,4,1,5
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,138,267,138,267,405
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,40,3,40,3,43
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,28,84,28,84,112
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,43,90,43,90,133
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,3,25,3,25,28
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,21,66,21,66,87
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,4,6,4,6,10
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,11,2,11,13
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,33,71,33,71,104
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,12,2,12,2,14
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,4,1,4,5
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,14,20,14,20,34
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,4,3,4,3,7
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,9,9,9,9,18
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,3,0,3,0,3
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,1,1,1,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,1,1,1,2
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,205,1143,205,1143,1348
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,108,193,108,193,301
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,6,18,6,18,24
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,120,164,120,164,284
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,3,2,3,5
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,5,0,5,5
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,20,20,20,20,40
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,346,408,346,408,754
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,5,11,5,11,16
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,5,6,5,6,11
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,10,26,10,26,36
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,11,26,11,26,37
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,26,106,26,106,132
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,8,0,8,8
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,63,137,63,137,200
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,2,21,2,21,23
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,1,1,1,2
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,4,21,4,21,25
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,2,5,2,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,2,3,2,3,5
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,15,17,15,17,32
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,4,4,4,4,8
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,1,1,1,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,9,39,9,39,48
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,2,0,2,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,10,66,10,66,76
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,2,12,2,12,14
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,6,15,6,15,21
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,12,1,12,13
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,11,0,11,11
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,27,89,27,89,116
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,339,690,339,690,1029
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,15,5,15,20
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,3,0,3,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,12,27,12,27,39
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,3,0,3,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,289,635,289,635,924
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,5,5,5,10
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,2,1,2,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,2,0,2,2
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,18,38,18,38,56
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,12,5,12,17
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,1,1,1,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,10,27,10,27,37
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,351,926,351,926,1277
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,1,1,1,2
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,11,3,11,3,14
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,5,1,5,6
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,3,0,3,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,6,1,6,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,15,53,15,53,68
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,106,372,106,372,478
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,109,353,109,353,462
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,13,18,13,18,31
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,23,3,23,3,26
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,267,408,267,408,675
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,39,89,39,89,128
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,37,107,37,107,144
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,36,5,36,41
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,30,109,30,109,139
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,2,1,2,3
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,3,5,3,8
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,44,72,44,72,116
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,4,10,4,10,14
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,7,9,7,9,16
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,13,23,13,23,36
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,1,1,1,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,3,3,3,3,6
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,289,1315,289,1315,1604
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,3,0,3,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,4,1,4,5
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,103,224,103,224,327
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,11,13,11,13,24
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,87,177,87,177,264
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,3,7,3,7,10
TINGUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,1,0,1,0,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,4,0,4,4
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,18,21,18,21,39
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,301,470,301,470,771
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,9,13,9,13,22
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,3,5,3,5,8
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,5,34,5,34,39
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,6,17,6,17,23
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,33,113,33,113,146
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,2,7,2,7,9
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,0,0,0,0
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,0,3,0,3,3
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-08-01,72,131,72,131,203
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,7,15,7,15,22
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,2,2,2,4
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,12,40,12,40,52
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,1,2,1,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,27,50,27,50,77
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,5,1,5,6
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,1,1,1,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,7,64,7,64,71
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,1,1,1,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,20,56,20,56,76
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,10,2,10,12
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,4,9,4,9,13
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,3,9,3,9,12
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,7,1,7,8
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,16,66,16,66,82
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,258,748,258,748,1006
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,10,31,10,31,41
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,8,24,8,24,32
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,209,663,209,663,872
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,6,2,6,8
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,4,1,4,5
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,1,2,1,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,16,1,16,17
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,4,2,4,6
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,2,0,2,2
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,383,1029,383,1029,1412
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,6,5,6,5,11
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,2,2,2,4
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,7,1,7,8
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,8,1,8,9
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,22,31,22,31,53
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,69,356,69,356,425
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,198,270,198,270,468
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,16,1,16,17
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,1,1,1,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,12,13,12,13,25
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,461,542,461,542,1003
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,3,0,3,3
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,3,13,3,13,16
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,3,0,3,3
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,30,68,30,68,98
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,59,109,59,109,168
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,7,35,7,35,42
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,25,154,25,154,179
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,5,1,5,6
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,5,12,5,12,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,64,204,64,204,268
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,3,10,3,10,13
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,9,4,9,4,13
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,15,15,15,15,30
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,9,42,9,42,51
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,5,9,5,9,14
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,4,8,4,8,12
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,196,1350,196,1350,1546
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,2,0,2,0,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,106,174,106,174,280
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,14,15,14,15,29
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,108,187,108,187,295
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,5,0,5,5
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,0,1,0,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,28,15,28,15,43
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,23,56,23,56,79
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,6,17,6,17,23
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,6,17,6,17,23
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,6,0,6,6
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,5,21,5,21,26
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,24,136,24,136,160
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,0,1,0,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,1,16,1,16,17
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,0,1,0,1,1
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-09-01,50,104,50,104,154
ACACIO,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,23,0,23,23
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,3,8,3,8,11
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,8,42,8,42,50
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,2,4,2,4,6
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,1,1,1,2
BAURES,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,0,1,0,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,29,48,29,48,77
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,4,4,4,4,8
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,8,19,8,19,27
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,8,44,8,44,52
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,0,1,0,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,9,56,9,56,65
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,1,1,1,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,2,1,2,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,5,13,5,13,18
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,1,0,1,1
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,7,14,7,14,21
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,2,13,2,13,15
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,17,96,17,96,113
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,327,749,327,749,1076
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,7,12,7,12,19
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,1,1,1,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,0,1,0,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,11,30,11,30,41
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,182,694,182,694,876
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,3,0,3,3
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,4,0,4,4
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,3,1,3,1,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,2,33,2,33,35
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,1,1,1,1,2
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,0,6,0,6,6
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,21,0,21,0,21
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-10-01,446,928,446,928,1374
