municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,9,9
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,9,9
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,9,9
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,7,7
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,10,10
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
TAHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,9,9
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,8,8
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,5,5
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,48,48
TODOS SANTOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,8,8
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,9,9
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
TRIGAL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,4,4
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,48,48
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,9,9
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,5,5
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,13,13
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,25,25
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,30,30
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,1,1
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,6,6
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,2,2
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-07-01,5,5
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,30,30
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,24,24
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,11,11
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,35,35
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,25,25
BOLPEBRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,14,14
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,15,15
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,25,25
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
COIPASA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
COLCAPIRHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,14,14
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,28,28
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,260,260
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,31,31
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
HUACHACALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,21,21
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
HUMANATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,42,42
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,10,10
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,18,18
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,52,52
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,12,12
PAMPA AULLAGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,15,15
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,11,11
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,14,14
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,125,125
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,13,13
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,30,30
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,55,55
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,16,16
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,17,17
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,219,219
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,19,19
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,10,10
SAN BUENA VENTURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,28,28
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,42,42
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,26,26
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,13,13
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,12,12
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,8,8
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,94,94
SANTA ROSA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,11,11
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,37,37
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
TAHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,10,10
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,31,31
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,3,3
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,9,9
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,49,49
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,33,33
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,8,8
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,45,45
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,1,1
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,2,2
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,6,6
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,5,5
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-08-01,4,4
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,37,37
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,19,19
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,8,8
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,15,15
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,39,39
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,12,12
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,18,18
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,19,19
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,9,9
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,19,19
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,11,11
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,11,11
