,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,11,0,36,1,4,0,0,0,52
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,3,0,1,0,0,0,6
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,6,0,0,0,0,0,11
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,0,0,0,0,3
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,3,3,0,0,0,0,6
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,5,4,0,0,0,0,12
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,8,0,2,2,3,0,0,0,15
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,1,1,2,0,1,0,0,5
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,11,0,2,0,0,0,16
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,18,0,2,0,0,0,25
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,8,0,2,0,0,0,12
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,12,0,30,0,10,0,0,0,52
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,7,0,4,0,0,0,14
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,4,0,0,0,0,0,5
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,3,0,1,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,5,0,4,1,0,0,12
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,1,3,2,2,2,0,0,14
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,7,0,1,0,0,0,12
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,3,0,3,0,0,0,9
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,0,1,0,0,0,0,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,0,0,1,0,0,0,0,0,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,16,0,54,0,5,0,0,0,75
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,15,7,2,0,0,0,29
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,3,0,0,1,0,0,4
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,4,0,0,0,0,0,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,4,0,11,1,3,0,0,0,20
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,9,0,20,0,2,0,0,0,31
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,16,1,2,0,0,0,23
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,9,0,0,0,0,0,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,10,0,2,0,0,0,14
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,0,2,0,0,0,0,2
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,2,0,0,0,0,0,4
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,1,6,10,15,0,0,0,37
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,8,0,30,0,14,0,0,0,52
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,20,0,19,1,9,0,0,0,49
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,4,0,5,0,3,0,0,0,13
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,8,1,14,1,1,0,0,0,25
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,18,0,54,1,12,0,0,0,85
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,8,2,1,0,0,0,14
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,4,2,1,2,0,0,11
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,3,0,2,0,0,0,0,0,7
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,25,3,6,1,0,0,38
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,2,2,0,0,0,0,6
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,28,0,2,0,0,0,32
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,10,1,3,0,0,0,17
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,14,0,45,0,13,0,0,0,72
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,3,0,1,0,0,0,6
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,6,0,1,0,0,0,9
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,4,0,10,0,3,0,0,0,18
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,1,0,1,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,2,0,0,0,5
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,4,3,7,3,3,1,0,0,22
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,13,0,2,0,0,0,22
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,1,22,1,59,3,13,1,0,0,100
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,3,5,8,2,3,0,0,25
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,3,0,125,0,764,0,185,0,0,0,1077
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,23,0,87,3,13,0,0,0,126
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,6,1,5,0,2,0,0,0,14
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,8,0,17,2,1,0,0,0,28
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,4,0,0,0,0,0,5
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,10,0,25,7,4,1,0,0,47
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,4,0,0,0,0,0,4
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,2,9,5,4,2,0,0,24
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,3,0,21,0,6,0,0,0,32
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,1,1,1,0,0,0,0,3
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,9,0,25,1,4,0,0,0,39
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,4,1,0,1,0,0,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,13,2,4,0,0,0,24
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,7,0,2,0,0,0,9
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,17,0,3,0,0,0,24
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,13,1,1,0,0,0,17
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,25,0,61,3,9,1,0,0,101
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,19,2,0,0,0,0,25
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,0,0,2,0,1,0,0,0,4
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,9,2,6,2,0,0,22
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,3,0,1,0,0,0,5
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,1,0,6,0,0,1,0,0,9
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,156,29,899,193,167,25,1,0,1472
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,6,0,2,0,0,0,9
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,2,5,2,2,1,0,0,15
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,13,5,34,9,11,0,0,0,74
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,1,0,0,0,0,4
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,17,1,2,0,0,0,25
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,12,0,41,0,8,0,0,0,61
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,5,0,1,0,0,0,7
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,1,0,1,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,3,0,0,0,0,0,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,1,11,0,4,0,0,0,19
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,9,0,0,0,0,0,10
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,10,0,2,0,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,3,0,0,0,0,0,6
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,17,1,0,1,0,0,23
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,4,0,17,0,46,1,8,0,0,0,76
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,20,0,2,0,0,0,24
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,7,2,1,0,0,0,15
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,22,0,3,0,0,0,28
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,6,0,1,0,0,0,8
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,3,0,0,0,0,0,5
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,0,0,0,0,3
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,0,0,0,0,0,0,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,3,0,0,0,0,0,5
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,3,0,2,0,0,0,7
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,5,10,7,3,1,0,0,30
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,0,0,0,0,3
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,3,4,2,0,0,0,0,16
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,10,1,5,0,0,0,17
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,7,0,0,0,0,0,8
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,9,0,4,0,0,0,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,9,0,40,4,3,0,0,0,56
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,27,0,88,0,14,0,0,0,131
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,3,0,119,0,832,5,192,1,0,0,1152
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,5,2,1,0,0,0,9
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,8,1,10,0,1,0,0,0,21
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,3,0,0,0,0,0,3
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,17,1,49,4,9,1,0,0,81
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,1,0,0,0,3
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,7,6,6,1,1,0,0,22
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,5,0,2,0,0,0,9
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,2,1,1,0,0,0,6
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,6,0,9,0,2,0,0,0,17
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,9,0,3,0,0,0,15
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,12,1,3,0,0,0,18
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,3,4,0,0,0,0,0,8
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,19,0,2,0,0,0,28
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,6,0,22,13,5,0,0,0,46
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,3,1,2,1,1,0,0,9
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,1,0,1,0,2,0,0,0,5
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,31,1,6,0,0,0,45
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,42,1,155,2,18,0,0,0,220
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,1,0,0,0,3
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,5,3,3,0,0,0,13
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,1,4,0,0,0,0,0,5
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,1,1,0,0,0,0,2
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,8,1,11,4,6,0,0,0,30
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,15,1,0,0,0,0,19
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,2,0,0,0,5
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,71,1,426,6,90,1,0,0,597
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,9,0,3,0,0,0,19
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,9,0,6,0,2,0,0,0,17
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,13,0,2,0,0,0,19
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,1,12,1,2,0,0,0,20
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,11,0,29,1,4,0,0,0,46
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,7,0,1,0,0,0,10
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,4,1,0,0,0,0,5
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,1,0,1,0,0,0,0,2
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,24,0,9,0,0,0,40
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,3,0,0,0,0,0,3
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,5,0,0,0,0,0,6
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,2,10,5,6,5,0,0,33
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,10,1,4,0,0,0,17
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,5,0,11,1,2,0,0,0,19
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,7,0,1,0,0,0,8
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,12,1,2,1,0,0,20
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,2,6,2,2,1,0,0,17
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,7,1,1,0,0,0,10
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,10,0,1,0,0,0,15
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,0,0,3,0,2,0,0,0,6
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,0,0,0,0,3
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,3,0,51,2,335,84,152,4,0,0,631
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,1,3,4,2,0,0,0,12
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,30,0,1,0,0,0,34
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,1,4,0,2,1,0,0,12
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,1,4,1,0,0,0,0,6
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,3,0,5,1,1,0,0,0,11
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,30,0,27,0,1,0,0,0,58
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,6,0,11,0,1,0,0,0,19
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,6,0,25,0,2,0,0,0,34
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,30,0,78,0,11,0,0,0,119
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,11,2,8,0,0,0,22
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,28,0,6,0,0,0,41
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,3,0,0,0,0,0,6
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,41,3,184,6,37,2,0,0,274
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,3,0,0,0,0,0,3
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,3,0,7,1,3,2,0,0,16
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,4,0,15,1,1,0,0,0,22
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,7,0,75,1,168,2,19,0,0,0,272
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,18,0,1,0,0,0,23
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,6,0,26,0,5,0,0,0,39
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,2,0,0,0,0,0,3
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,34,2,149,3,42,0,0,0,230
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,1,1,1,0,0,0,3
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,6,1,18,1,6,2,0,0,34
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,4,0,0,0,0,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,1,1,4,2,0,0,0,10
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,1,5,0,2,0,0,0,10
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,9,0,3,0,0,0,14
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,0,2,1,0,0,0,4
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,3,0,1,0,0,0,5
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,4,0,7,0,0,0,0,0,11
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,2,0,21,0,52,1,10,0,0,0,86
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,1,0,12,0,3,0,0,0,16
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,23,0,4,0,0,0,34
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,7,0,30,0,11,0,0,0,48
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,22,1,50,0,12,0,1,0,86
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,2,0,0,0,0,0,4
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,6,0,10,0,0,0,0,0,16
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,0,0,2,0,1,0,0,0,0,0,3
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2017-08-01,1,0,2,0,8,0,2,0,0,0,13
