,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,0,0,1,0,0,0,1
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,3,1,1,0,0,0,7
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,0,0,1,0,0,0,0,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,2,0,5,0,0,0,0,0,8
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,0,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,0,0,0,0,0,0,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,1,5,0,1,0,0,0,7
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,3,0,9,0,32,1,3,0,0,0,48
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,1,0,1,1,0,0,0,3
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,3,0,3,0,0,0,7
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,4,1,14,3,1,0,0,0,23
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,18,1,26,0,1,0,0,0,47
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,1,1,1,0,0,0,0,5
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,5,0,5,0,1,0,0,0,11
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,1,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,4,0,14,0,1,0,0,0,20
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,2,0,7,0,11,0,3,0,0,0,23
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,1,0,0,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,4,0,1,2,0,0,0,0,7
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,1,0,7,0,3,0,0,0,12
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,5,1,0,0,0,0,7
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,8,1,6,3,1,2,0,0,21
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,0,0,1,0,0,0,1
SAN PEDRO DE QUEMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,2,0,0,0,0,0,3
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,1,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,0,5,0,0,0,0,0,8
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,6,0,4,0,1,0,0,0,12
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,31,1,408,5,1248,76,465,77,1,0,2312
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,1,0,4,0,0,0,6
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,2,0,0,0,0,0,4
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,1,0,0,0,0,0,3
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,0,0,0,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,4,0,1,0,0,0,5
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,2,1,0,0,0,0,4
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,0,7,0,1,0,0,0,11
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,4,0,1,0,0,0,7
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,13,0,15,1,4,0,0,0,34
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,0,0,0,0,0,0,2
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,2,3,0,1,0,0,0,6
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,1,1,1,0,0,0,0,5
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,17,0,57,0,18,0,0,0,92
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,1,0,0,0,2
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,1,1,1,0,1,0,0,7
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,1,1,1,0,1,0,0,7
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,0,4,1,1,0,0,0,9
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,1,0,0,0,2
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,0,0,1,0,0,0,1
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,31,1,108,1,25,3,0,0,170
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,0,2,0,0,0,0,2
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,1,0,0,0,0,0,3
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,2,2,3,2,2,0,0,14
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,2,0,0,0,0,0,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,10,2,23,1,0,1,0,0,38
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,4,0,2,2,2,0,0,0,10
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,1,0,1,0,0,0,4
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,3,0,0,1,0,0,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,0,0,4,2,1,0,0,0,8
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,7,1,4,1,0,0,0,0,13
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,0,1,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,3,0,28,4,132,1,49,0,0,0,217
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,5,0,37,0,7,0,0,0,49
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,0,1,0,0,0,0,2
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,1,10,2,1,1,0,0,16
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,1,1,0,0,0,0,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,0,0,2,0,0,0,2
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,2,0,21,0,4,1,0,0,28
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,1,0,1,0,1,0,0,0,3
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,7,0,44,0,7,0,0,0,58
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,1,1,0,0,0,0,0,2
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,7,0,25,0,3,0,0,0,36
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,4,0,0,0,0,0,4
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,16,0,25,4,4,0,0,0,49
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,3,0,0,0,0,0,3
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,7,1,5,1,0,0,14
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,4,1,29,5,3,0,0,0,43
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,3,0,3,0,0,0,0,0,6
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,16,1,28,1,3,1,0,0,50
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,5,0,0,1,0,0,6
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,1,0,5,0,34,4,6,0,0,0,50
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,7,1,14,0,1,1,0,0,24
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,1,0,0,1,0,0,0,2
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,1,0,0,0,2
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,6,0,6,0,2,2,0,0,16
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,2,5,8,3,1,0,0,19
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,1,11,4,1,0,0,0,20
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,4,1,0,0,0,0,5
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,1,0,1,0,0,0,0,3
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,2,1,1,0,0,0,6
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,3,0,1,0,0,0,5
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,1,0,0,0,0,1
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,5,0,0,0,0,0,7
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,2,0,0,0,4
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,5,0,11,0,4,0,0,0,20
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,17,0,2,0,0,0,22
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,0,0,0,0,0,0,0,0,1
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,0,0,0,0,0,0,2
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,1,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,2,0,3,0,10,1,2,1,0,0,19
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,2,1,0,0,0,3
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,1,5,0,0,0,0,0,8
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,3,0,0,0,0,0,3
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,2,0,0,0,0,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,0,0,1,0,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,6,1,15,1,4,0,0,0,27
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,1,4,3,1,2,0,0,14
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,1,1,0,0,4
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,1,1,0,1,0,0,0,4
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,0,0,1,0,0,0,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,2,9,0,21,1,3,0,0,0,37
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,3,0,0,0,0,0,6
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,0,1,0,0,0,1
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,2,0,3,0,1,0,0,0,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,1,0,0,0,0,3
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,2,1,0,0,0,0,6
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,6,1,22,1,4,0,0,0,34
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,7,0,0,0,0,0,7
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,2,0,0,0,3
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,4,0,2,0,1,0,0,0,7
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,4,0,11,1,4,0,0,0,20
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,2,0,9,0,0,0,0,0,12
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,1,0,0,0,2
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,5,0,0,0,0,0,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,5,0,13,2,4,1,0,0,25
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,19,0,1,2,0,0,25
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,2,2,1,0,0,0,7
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,4,0,0,0,1,0,0,0,5
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,0,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,6,0,2,0,0,0,9
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,1,1,0,0,0,4
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,1,0,0,0,0,3
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,8,0,20,0,4,0,0,0,32
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,6,0,18,1,6,1,0,0,32
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,1,1,3,3,1,1,1,0,0,11
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,2,0,91,7,587,54,123,6,0,0,870
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,12,1,35,8,11,2,0,0,69
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,6,0,0,0,0,0,7
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,0,1,0,0,0,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,1,6,0,2,0,0,0,12
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,1,0,0,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,6,2,9,1,3,0,0,0,21
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,4,5,0,3,0,0,14
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,1,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,1,0,4,0,0,0,0,0,6
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,2,0,6,0,0,0,0,0,9
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,1,0,0,0,3
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,2,0,2,0,0,0,5
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,5,0,1,0,0,0,9
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,0,1,0,0,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,5,0,0,0,0,0,5
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,2,0,11,5,26,5,3,1,0,0,53
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,2,0,0,0,0,2
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,2,0,1,0,2,0,0,0,0,0,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,1,0,0,0,0,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,1,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,2,0,98,20,520,55,116,12,0,0,823
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,1,0,0,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,1,0,0,0,0,1
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,0,0,0,0,0,0,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,5,0,13,2,4,0,0,0,24
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,1,0,3,0,6,0,2,0,0,0,12
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,6,1,11,0,1,0,0,0,19
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,2,0,0,0,0,0,2
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,1,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,0,0,1,0,0,0,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,1,0,0,0,0,0,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,1,0,0,0,0,0,3
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,1,7,1,1,0,0,0,11
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,0,3,1,0,0,0,0,4
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,0,1,1,1,0,0,0,0,3
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,9,0,37,0,9,0,0,0,55
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,2,0,4,0,1,1,0,0,8
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,1,1,1,0,0,0,0,0,3
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-08-01,0,0,3,0,8,1,3,0,0,0,15
