,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
EL CHORO,consultas prenatales,repetidas,2017-07-01,0,0,6,0,6,4,1,2,0,0,19
EL PUENTE(STC),consultas prenatales,repetidas,2017-07-01,1,0,17,0,46,0,6,1,0,0,71
EL PUENTE(TJA),consultas prenatales,repetidas,2017-07-01,1,0,12,2,30,3,11,2,0,0,61
EL TORNO,consultas prenatales,repetidas,2017-07-01,6,0,74,16,273,33,57,4,0,0,463
EL VILLAR,consultas prenatales,repetidas,2017-07-01,0,0,0,2,6,4,2,1,0,0,15
ENTRE RIOS TRJ,consultas prenatales,repetidas,2017-07-01,1,3,30,2,89,3,9,3,0,0,140
ENTRE RIOS CBBA,consultas prenatales,repetidas,2017-07-01,3,0,70,0,242,5,41,0,0,0,361
ESCARA,consultas prenatales,repetidas,2017-07-01,0,0,0,0,1,0,1,0,0,0,2
ESCOMA,consultas prenatales,repetidas,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2017-07-01,0,0,5,0,13,0,2,0,0,0,20
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2017-07-01,0,0,1,0,7,0,1,0,0,0,9
EXALTACION,consultas prenatales,repetidas,2017-07-01,0,0,2,1,5,2,0,0,0,0,10
FERNANDEZ ALONSO,consultas prenatales,repetidas,2017-07-01,0,0,16,0,67,0,10,0,0,0,93
FILADELFIA,consultas prenatales,repetidas,2017-07-01,1,0,11,0,20,0,2,0,0,0,34
GENERAL SAAVEDRA,consultas prenatales,repetidas,2017-07-01,1,0,21,0,59,0,10,0,0,0,91
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2017-07-01,0,0,4,1,16,1,6,0,0,0,28
GUANAY,consultas prenatales,repetidas,2017-07-01,0,0,22,2,67,6,8,3,0,0,108
GUAQUI,consultas prenatales,repetidas,2017-07-01,1,0,4,1,10,0,2,0,0,0,18
GUAYARAMERIN,consultas prenatales,repetidas,2017-07-01,7,0,94,27,227,16,36,0,0,0,407
GUTIERREZ,consultas prenatales,repetidas,2017-07-01,0,0,19,0,41,3,9,1,0,0,73
HUACARETA,consultas prenatales,repetidas,2017-07-01,1,0,11,3,23,7,7,2,0,0,54
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2017-07-01,0,0,3,1,4,0,0,0,0,0,8
HUACHACALLA,consultas prenatales,repetidas,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
HUANUNI,consultas prenatales,repetidas,2017-07-01,0,0,31,0,117,1,25,0,0,0,174
HUARACAJE,consultas prenatales,repetidas,2017-07-01,0,0,4,0,9,0,0,0,0,0,13
HUARINA,consultas prenatales,repetidas,2017-07-01,0,0,5,0,12,0,2,0,0,0,19
HUATAJATA,consultas prenatales,repetidas,2017-07-01,0,0,2,0,9,0,4,0,0,0,15
HUAYLLAMARCA,consultas prenatales,repetidas,2017-07-01,0,0,3,0,2,0,2,0,0,0,7
HUMANATA,consultas prenatales,repetidas,2017-07-01,0,1,3,0,2,2,2,0,0,0,10
ICHOCA,consultas prenatales,repetidas,2017-07-01,0,0,4,1,3,1,1,1,0,0,11
ICLA,consultas prenatales,repetidas,2017-07-01,1,0,7,2,12,10,12,3,0,0,47
INCAHUASI,consultas prenatales,repetidas,2017-07-01,0,0,8,3,18,14,5,1,0,0,49
INGAVI (HUMAITA),consultas prenatales,repetidas,2017-07-01,1,0,7,2,9,0,2,1,0,0,22
INQUISIVI,consultas prenatales,repetidas,2017-07-01,0,0,19,5,25,4,4,1,0,0,58
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2017-07-01,0,0,15,0,61,1,16,1,0,0,94
IXIAMAS,consultas prenatales,repetidas,2017-07-01,0,0,15,0,29,1,2,1,0,0,48
JESUS DE MACHACA,consultas prenatales,repetidas,2017-07-01,0,0,7,0,23,0,10,0,0,0,40
LA ASUNTA,consultas prenatales,repetidas,2017-07-01,1,0,85,8,213,6,23,1,0,0,337
LA GUARDIA,consultas prenatales,repetidas,2017-07-01,11,0,210,1,506,3,89,0,0,0,820
LA PAZ,consultas prenatales,repetidas,2017-07-01,2,0,534,0,4644,0,1132,0,0,0,6312
LAGUNILLAS,consultas prenatales,repetidas,2017-07-01,0,0,6,3,26,5,3,0,0,0,43
LAJA,consultas prenatales,repetidas,2017-07-01,1,0,28,2,72,2,5,0,0,0,110
LAS CARRERAS,consultas prenatales,repetidas,2017-07-01,0,0,2,0,13,1,0,1,0,0,17
LICOMA PAMPA,consultas prenatales,repetidas,2017-07-01,0,0,4,0,10,0,1,0,0,0,15
LLALLAGUA,consultas prenatales,repetidas,2017-07-01,0,0,78,0,259,5,46,2,0,0,390
LLICA,consultas prenatales,repetidas,2017-07-01,0,0,2,0,10,2,2,0,0,0,16
LORETO,consultas prenatales,repetidas,2017-07-01,0,0,2,0,5,6,1,0,0,0,14
LURIBAY,consultas prenatales,repetidas,2017-07-01,0,0,4,0,16,2,4,1,0,0,27
MACHACAMARCA,consultas prenatales,repetidas,2017-07-01,0,0,3,0,11,0,1,0,0,0,15
MACHARETI,consultas prenatales,repetidas,2017-07-01,0,0,6,0,28,0,1,1,0,0,36
MAGDALENA,consultas prenatales,repetidas,2017-07-01,1,0,19,1,52,0,7,0,0,0,80
MAIRANA,consultas prenatales,repetidas,2017-07-01,1,0,29,0,78,0,9,0,0,0,117
MALLA,consultas prenatales,repetidas,2017-07-01,0,0,0,0,3,2,0,0,0,0,5
MAPIRI,consultas prenatales,repetidas,2017-07-01,0,0,33,2,102,4,8,0,0,0,149
MECAPACA,consultas prenatales,repetidas,2017-07-01,1,0,5,12,14,26,1,3,0,0,62
MINEROS,consultas prenatales,repetidas,2017-07-01,3,0,32,0,105,2,14,0,0,0,156
MIZQUE,consultas prenatales,repetidas,2017-07-01,3,0,42,0,143,3,34,1,0,0,226
MOCOMOCO,consultas prenatales,repetidas,2017-07-01,0,0,6,2,13,6,5,1,0,0,33
MOJINETE,consultas prenatales,repetidas,2017-07-01,1,0,2,0,1,0,0,0,0,0,4
MOJOCOYA,consultas prenatales,repetidas,2017-07-01,1,0,2,1,18,2,6,0,0,0,30
MONTEAGUDO,consultas prenatales,repetidas,2017-07-01,3,0,73,2,223,4,54,0,0,0,359
MONTERO,consultas prenatales,repetidas,2017-07-01,17,0,190,4,678,12,102,3,0,0,1006
MORO MORO,consultas prenatales,repetidas,2017-07-01,0,0,4,0,11,1,1,0,0,0,17
MOROCHATA,consultas prenatales,repetidas,2017-07-01,2,0,9,4,20,10,6,2,0,0,53
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2017-07-01,2,0,4,0,10,1,0,0,0,0,17
NAZACARA DE PACAJES,consultas prenatales,repetidas,2017-07-01,0,0,1,0,0,0,1,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2017-07-01,0,0,2,0,7,1,1,0,0,0,11
OCURI,consultas prenatales,repetidas,2017-07-01,0,0,17,0,36,10,19,5,0,0,87
OKINAWA,consultas prenatales,repetidas,2017-07-01,2,0,18,0,44,1,9,1,0,0,75
OMEREQUE,consultas prenatales,repetidas,2017-07-01,0,0,7,1,17,1,4,0,0,0,30
ORURO,consultas prenatales,repetidas,2017-07-01,5,0,341,12,2319,50,601,5,1,0,3334
PADCAYA,consultas prenatales,repetidas,2017-07-01,0,0,20,0,66,2,10,0,0,0,98
PADILLA,consultas prenatales,repetidas,2017-07-01,1,0,12,0,38,2,2,1,0,0,56
PAILON,consultas prenatales,repetidas,2017-07-01,3,0,60,17,140,1,25,0,1,0,247
PALCA,consultas prenatales,repetidas,2017-07-01,0,0,18,1,53,1,3,0,0,0,76
PALOS BLANCOS,consultas prenatales,repetidas,2017-07-01,2,1,56,3,155,7,17,1,0,0,242
PAMPA AULLAGAS,consultas prenatales,repetidas,2017-07-01,0,0,1,0,5,1,0,2,0,0,9
PAMPA GRANDE,consultas prenatales,repetidas,2017-07-01,1,0,14,0,42,0,10,0,0,0,67
PAPEL PAMPA,consultas prenatales,repetidas,2017-07-01,0,0,7,0,14,2,4,0,0,0,27
PASORAPA,consultas prenatales,repetidas,2017-07-01,0,0,1,0,4,0,1,0,0,0,6
PATACAMAYA,consultas prenatales,repetidas,2017-07-01,1,0,38,0,103,1,20,0,0,0,163
PAZÑA,consultas prenatales,repetidas,2017-07-01,0,0,0,1,14,0,3,0,0,0,18
PELECHUCO,consultas prenatales,repetidas,2017-07-01,0,0,4,0,21,0,1,0,0,0,26
POCOATA,consultas prenatales,repetidas,2017-07-01,0,0,17,10,28,31,7,13,0,0,106
POCONA,consultas prenatales,repetidas,2017-07-01,0,0,9,1,39,1,5,1,0,0,56
POJO (CBBA),consultas prenatales,repetidas,2017-07-01,0,0,22,0,49,2,12,0,0,0,85
POOPO,consultas prenatales,repetidas,2017-07-01,0,0,5,0,15,1,2,0,0,0,23
PORCO,consultas prenatales,repetidas,2017-07-01,0,0,9,3,65,5,3,2,0,0,87
POROMA,consultas prenatales,repetidas,2017-07-01,0,0,15,3,30,11,14,7,0,0,80
PORONGO,consultas prenatales,repetidas,2017-07-01,0,0,14,1,30,4,4,0,0,0,53
PORTACHUELO,consultas prenatales,repetidas,2017-07-01,3,0,28,0,71,0,8,0,0,0,110
PORVENIR,consultas prenatales,repetidas,2017-07-01,1,0,6,0,28,0,3,0,0,0,38
POSTRER VALLE,consultas prenatales,repetidas,2017-07-01,1,0,1,0,3,0,0,0,0,0,5
POTOSI,consultas prenatales,repetidas,2017-07-01,10,0,288,12,1220,90,262,8,0,0,1890
PRESTO,consultas prenatales,repetidas,2017-07-01,0,0,10,2,12,11,4,4,0,0,43
PUCARA,consultas prenatales,repetidas,2017-07-01,0,0,1,0,1,3,0,0,0,0,5
PUCARANI,consultas prenatales,repetidas,2017-07-01,3,0,21,0,100,3,10,0,0,0,137
PUERTO ACOSTA,consultas prenatales,repetidas,2017-07-01,0,0,6,2,24,4,5,3,0,0,44
PUERTO CARABUCO,consultas prenatales,repetidas,2017-07-01,0,0,6,1,17,7,5,2,0,0,38
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2017-07-01,3,0,16,1,25,2,5,0,0,0,52
PUERTO PEREZ,consultas prenatales,repetidas,2017-07-01,0,0,4,2,11,1,2,1,0,0,21
PUERTO QUIJARRO,consultas prenatales,repetidas,2017-07-01,1,0,26,0,38,0,42,0,3,0,110
PUERTO RICO,consultas prenatales,repetidas,2017-07-01,3,0,23,0,40,0,6,0,0,0,72
PUERTO SILES,consultas prenatales,repetidas,2017-07-01,0,0,4,0,7,0,0,0,0,0,11
PUERTO SUAREZ,consultas prenatales,repetidas,2017-07-01,2,0,28,0,97,0,13,0,0,0,140
PUERTO VILLARROEL,consultas prenatales,repetidas,2017-07-01,8,0,140,0,346,0,49,0,0,0,543
PUNA,consultas prenatales,repetidas,2017-07-01,0,0,5,1,41,7,18,5,0,0,77
PUNATA,consultas prenatales,repetidas,2017-07-01,1,0,35,1,125,8,26,0,0,0,196
QUIABAYA,consultas prenatales,repetidas,2017-07-01,0,0,4,0,5,0,2,0,0,0,11
QUILLACOLLO,consultas prenatales,repetidas,2017-07-01,1,0,127,9,641,41,113,5,0,0,937
QUIME,consultas prenatales,repetidas,2017-07-01,1,0,2,0,14,0,7,0,0,0,24
QUIRUSILLAS,consultas prenatales,repetidas,2017-07-01,0,0,2,0,7,0,1,0,0,0,10
RAVELO,consultas prenatales,repetidas,2017-07-01,1,0,8,1,20,6,10,11,0,0,57
REYES,consultas prenatales,repetidas,2017-07-01,2,0,21,1,61,4,2,0,0,0,91
RIBERALTA,consultas prenatales,repetidas,2017-07-01,27,1,317,25,740,2,73,0,0,0,1185
ROBORE,consultas prenatales,repetidas,2017-07-01,1,0,16,0,77,0,9,0,0,0,103
RURRENABAQUE,consultas prenatales,repetidas,2017-07-01,3,0,28,0,131,2,15,0,0,0,179
SABAYA,consultas prenatales,repetidas,2017-07-01,0,0,2,0,6,1,1,0,0,0,10
SACABA,consultas prenatales,repetidas,2017-07-01,3,0,205,6,1137,33,279,8,0,0,1671
SACABAMBA,consultas prenatales,repetidas,2017-07-01,0,0,4,0,10,1,4,0,0,0,19
SACACA,consultas prenatales,repetidas,2017-07-01,0,0,27,3,66,12,15,5,0,0,128
SAIPINA,consultas prenatales,repetidas,2017-07-01,0,0,6,0,29,0,7,0,0,0,42
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2017-07-01,1,0,10,3,33,9,7,0,0,0,63
SAMAIPATA,consultas prenatales,repetidas,2017-07-01,1,0,16,0,25,0,6,0,0,0,48
SAN AGUSTIN,consultas prenatales,repetidas,2017-07-01,0,0,0,1,10,0,3,0,0,0,14
SAN ANDRES,consultas prenatales,repetidas,2017-07-01,0,0,16,0,29,0,3,0,0,0,48
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2017-07-01,0,0,1,0,9,1,1,0,0,0,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2017-07-01,0,0,4,0,2,1,3,0,0,0,10
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2017-07-01,0,0,4,1,13,2,4,0,0,0,24
SAN BENITO,consultas prenatales,repetidas,2017-07-01,0,0,16,0,49,1,6,0,0,0,72
SAN BORJA,consultas prenatales,repetidas,2017-07-01,6,1,103,3,226,19,41,1,0,0,400
SAN BUENA VENTURA,consultas prenatales,repetidas,2017-07-01,0,0,12,0,41,0,8,0,0,0,61
SAN CARLOS,consultas prenatales,repetidas,2017-07-01,3,0,33,0,128,0,19,0,0,0,183
SAN IGNACIO,consultas prenatales,repetidas,2017-07-01,1,1,38,1,107,1,16,0,0,0,165
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2017-07-01,8,0,91,5,239,2,42,1,0,0,388
SAN JAVIER(BNI),consultas prenatales,repetidas,2017-07-01,0,0,3,0,5,0,0,0,0,0,8
SAN JAVIER(STC),consultas prenatales,repetidas,2017-07-01,2,0,29,3,70,3,11,0,0,0,118
SAN JOAQUIN,consultas prenatales,repetidas,2017-07-01,3,0,13,0,24,0,2,0,0,0,42
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2017-07-01,2,0,26,0,85,3,15,0,0,0,131
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2017-07-01,2,0,8,0,30,0,6,0,0,0,46
SAN JULIAN,consultas prenatales,repetidas,2017-07-01,2,0,64,1,201,4,41,1,1,0,315
SAN LORENZO(PND),consultas prenatales,repetidas,2017-07-01,2,0,10,4,26,6,3,1,0,0,52
SAN LORENZO(TJA),consultas prenatales,repetidas,2017-07-01,0,1,29,0,84,5,10,4,0,0,133
SAN LUCAS,consultas prenatales,repetidas,2017-07-01,0,0,30,3,82,44,33,22,0,0,214
SAN MATIAS,consultas prenatales,repetidas,2017-07-01,3,0,16,0,61,0,7,0,0,0,87
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2017-07-01,1,1,17,3,49,4,9,1,0,0,85
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2017-07-01,0,0,4,0,13,1,3,0,0,0,21
SAN PEDRO,consultas prenatales,repetidas,2017-07-01,5,0,25,0,51,2,7,0,0,0,90
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2017-07-01,1,1,25,4,72,23,22,5,0,0,153
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2017-07-01,1,0,5,0,10,0,4,0,0,0,20
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2017-07-01,0,0,0,0,1,1,0,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2017-07-01,0,0,2,1,11,1,5,0,0,0,20
SAN PEDRO(PND),consultas prenatales,repetidas,2017-07-01,0,0,1,1,0,1,0,0,0,0,3
SAN RAFAEL,consultas prenatales,repetidas,2017-07-01,2,0,4,0,12,0,4,0,0,0,22
SAN RAMON BENI,consultas prenatales,repetidas,2017-07-01,4,0,24,0,28,0,5,0,0,0,61
SAN RAMON SCZ,consultas prenatales,repetidas,2017-07-01,0,0,17,0,31,1,8,1,0,0,58
SANTA ANA,consultas prenatales,repetidas,2017-07-01,1,1,24,0,64,2,10,0,0,0,102
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2017-07-01,58,1,1867,16,7095,10,1355,725,9,0,11136
SANTA ROSA,consultas prenatales,repetidas,2017-07-01,0,0,9,0,40,0,5,0,0,0,54
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2017-07-01,4,0,26,0,69,0,13,0,0,0,112
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2017-07-01,0,0,1,1,0,3,3,1,0,0,9
SANTIAGO DE HUARI,consultas prenatales,repetidas,2017-07-01,1,0,6,3,19,7,3,1,0,0,40
SANTIAGO DE HUATA,consultas prenatales,repetidas,2017-07-01,0,0,5,1,7,0,1,0,0,0,14
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2017-07-01,0,0,0,0,7,0,2,0,0,0,9
SANTIVAÑES,consultas prenatales,repetidas,2017-07-01,0,0,4,0,21,0,7,0,0,0,32
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2017-07-01,0,0,2,0,17,2,2,0,0,0,23
SAPAHAQUI,consultas prenatales,repetidas,2017-07-01,2,0,10,1,25,2,2,0,0,0,42
SENA,consultas prenatales,repetidas,2017-07-01,2,0,20,0,39,0,3,1,0,0,65
SHINAOTA,consultas prenatales,repetidas,2017-07-01,0,0,45,0,209,0,20,0,0,0,274
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2017-07-01,2,0,24,2,54,0,9,0,0,0,91
SICAYA,consultas prenatales,repetidas,2017-07-01,0,0,7,1,24,0,2,0,0,0,34
SIPE SIPE,consultas prenatales,repetidas,2017-07-01,0,0,116,3,371,2,49,1,0,0,542
SOPACHUY,consultas prenatales,repetidas,2017-07-01,0,0,2,0,27,2,8,2,0,0,41
SORACACHI,consultas prenatales,repetidas,2017-07-01,0,0,10,0,35,2,4,0,0,0,51
SORATA,consultas prenatales,repetidas,2017-07-01,0,0,27,0,52,3,11,1,0,0,94
SUCRE,consultas prenatales,repetidas,2017-07-01,5,0,439,1,1947,6,397,0,3,0,2798
TACACHI,consultas prenatales,repetidas,2017-07-01,0,0,1,0,2,0,1,0,0,0,4
TACACOMA,consultas prenatales,repetidas,2017-07-01,0,0,10,0,18,0,8,0,0,0,36
TACOBAMBA,consultas prenatales,repetidas,2017-07-01,0,0,4,2,18,11,2,6,0,0,43
TACOPAYA,consultas prenatales,repetidas,2017-07-01,1,0,8,2,12,0,6,0,0,0,29
TAHUA,consultas prenatales,repetidas,2017-07-01,0,0,2,2,3,0,0,0,0,0,7
TAPACARI,consultas prenatales,repetidas,2017-07-01,1,0,24,3,66,12,28,1,0,0,135
TARABUCO,consultas prenatales,repetidas,2017-07-01,0,0,26,5,42,5,16,6,0,0,100
TARACO,consultas prenatales,repetidas,2017-07-01,0,0,6,0,10,4,0,0,0,0,20
TARATA,consultas prenatales,repetidas,2017-07-01,1,0,12,0,49,0,7,0,0,0,69
TARIJA,consultas prenatales,repetidas,2017-07-01,10,0,223,13,1524,66,317,7,0,0,2160
TARVITA,consultas prenatales,repetidas,2017-07-01,1,0,26,5,28,12,9,5,0,0,86
TEOPONTE,consultas prenatales,repetidas,2017-07-01,0,0,15,0,37,1,3,0,0,0,56
TIAWANACU,consultas prenatales,repetidas,2017-07-01,0,0,10,0,27,0,7,1,0,0,45
TINGUIPAYA,consultas prenatales,repetidas,2017-07-01,1,0,3,5,23,13,10,9,0,0,64
TIPUANI,consultas prenatales,repetidas,2017-07-01,0,0,14,0,35,0,4,0,0,0,53
TIQUIPAYA,consultas prenatales,repetidas,2017-07-01,2,0,95,5,361,17,50,1,0,0,531
TIRAQUE (CBBA),consultas prenatales,repetidas,2017-07-01,1,0,50,5,58,2,20,1,0,0,137
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,repetidas,2017-07-01,2,0,9,0,31,2,4,0,0,0,48
TODOS SANTOS,consultas prenatales,repetidas,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2017-07-01,0,0,10,0,26,0,4,0,0,0,40
TOLEDO,consultas prenatales,repetidas,2017-07-01,0,0,4,0,9,3,1,1,0,0,18
TOMAVE,consultas prenatales,repetidas,2017-07-01,0,0,14,2,21,12,6,6,0,0,61
TOMINA,consultas prenatales,repetidas,2017-07-01,0,0,12,1,27,4,6,2,0,0,52
TORO TORO,consultas prenatales,repetidas,2017-07-01,0,0,5,2,23,7,2,3,0,0,42
TOTORA(CBBA),consultas prenatales,repetidas,2017-07-01,0,0,54,2,78,3,13,1,0,0,151
TOTORA(ORR),consultas prenatales,repetidas,2017-07-01,0,0,3,0,9,0,2,1,0,0,15
TRIGAL,consultas prenatales,repetidas,2017-07-01,0,0,0,0,5,0,1,0,0,0,6
TRINIDAD,consultas prenatales,repetidas,2017-07-01,12,0,190,0,702,4,94,0,0,0,1002
TUPIZA,consultas prenatales,repetidas,2017-07-01,0,1,65,5,222,13,44,1,0,0,351
TURCO,consultas prenatales,repetidas,2017-07-01,1,0,0,0,17,1,0,1,0,0,20
UMALA,consultas prenatales,repetidas,2017-07-01,0,0,8,1,11,4,3,0,0,0,27
UNCIA,consultas prenatales,repetidas,2017-07-01,0,0,25,2,129,8,33,2,1,0,200
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2017-07-01,0,0,19,0,54,2,13,0,0,0,88
URUBICHA,consultas prenatales,repetidas,2017-07-01,3,0,14,0,16,0,5,0,0,0,38
UYUNI,consultas prenatales,repetidas,2017-07-01,0,0,38,1,163,7,16,0,0,0,225
VACAS,consultas prenatales,repetidas,2017-07-01,0,0,15,1,19,1,8,0,0,0,44
VALLEGRANDE,consultas prenatales,repetidas,2017-07-01,2,0,26,1,73,1,13,0,0,0,116
VIACHA,consultas prenatales,repetidas,2017-07-01,1,0,80,1,342,8,65,13,1,0,511
VILA VILA,consultas prenatales,repetidas,2017-07-01,3,0,3,1,7,2,4,2,0,0,22
VILLA CHARCAS,consultas prenatales,repetidas,2017-07-01,0,0,16,3,42,11,13,5,0,0,90
VILLA MONTES,consultas prenatales,repetidas,2017-07-01,3,3,60,6,217,6,19,0,0,0,314
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2017-07-01,0,0,4,0,3,0,0,0,0,0,7
VILLA RIVERO,consultas prenatales,repetidas,2017-07-01,1,0,14,0,34,0,13,0,0,0,62
VILLA SERRANO,consultas prenatales,repetidas,2017-07-01,0,5,20,1,7,4,1,1,0,0,39
VILLA TUNARI,consultas prenatales,repetidas,2017-07-01,6,0,161,5,374,7,65,0,0,0,618
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2017-07-01,0,0,19,0,20,2,6,0,0,0,47
VILLAZON,consultas prenatales,repetidas,2017-07-01,5,1,48,3,194,3,34,1,0,0,289
VINTO,consultas prenatales,repetidas,2017-07-01,4,0,57,7,358,43,16,4,0,0,489
VITICHI,consultas prenatales,repetidas,2017-07-01,0,0,5,1,21,3,6,0,0,0,36
WALDO BALLIVIAN,consultas prenatales,repetidas,2017-07-01,0,0,4,0,8,0,1,0,0,0,13
WARNES,consultas prenatales,repetidas,2017-07-01,11,0,240,5,676,9,85,3,0,0,1029
YACO,consultas prenatales,repetidas,2017-07-01,2,0,11,3,15,3,3,3,0,0,40
YACUIBA,consultas prenatales,repetidas,2017-07-01,0,0,104,3,545,5,122,2,2,0,783
YAMPARAEZ,consultas prenatales,repetidas,2017-07-01,0,0,16,1,10,1,3,2,0,0,33
YANACACHI,consultas prenatales,repetidas,2017-07-01,0,0,4,0,19,1,3,0,0,0,27
YAPACANI,consultas prenatales,repetidas,2017-07-01,4,0,106,18,327,37,41,3,0,0,536
YOCALLA,consultas prenatales,repetidas,2017-07-01,0,0,11,7,17,4,9,0,0,0,48
YOTALA,consultas prenatales,repetidas,2017-07-01,1,0,14,0,31,1,7,1,0,0,55
YUNCHARA,consultas prenatales,repetidas,2017-07-01,0,0,5,5,7,12,0,4,0,0,33
ZUDAÑEZ,consultas prenatales,repetidas,2017-07-01,0,1,13,4,29,2,3,3,0,0,55
ACACIO,consultas prenatales,repetidas,2017-08-01,0,0,5,0,14,1,3,2,0,0,25
ACHACACHI,consultas prenatales,repetidas,2017-08-01,0,0,34,0,84,0,14,0,0,0,132
ACHOCALLA,consultas prenatales,repetidas,2017-08-01,0,1,7,14,48,44,3,8,0,0,125
AIQUILE,consultas prenatales,repetidas,2017-08-01,0,0,34,1,125,5,21,0,0,0,186
ALALAY,consultas prenatales,repetidas,2017-08-01,0,1,1,0,1,1,1,3,0,0,8
ALCALA,consultas prenatales,repetidas,2017-08-01,0,0,5,0,7,1,1,0,0,0,14
ALTO BENI,consultas prenatales,repetidas,2017-08-01,0,0,10,0,34,0,10,0,0,0,54
ANCORAIMES,consultas prenatales,repetidas,2017-08-01,0,0,11,1,26,1,2,0,0,0,41
ANDAMARCA,consultas prenatales,repetidas,2017-08-01,0,0,6,0,9,0,0,0,0,0,15
ANTEQUERA,consultas prenatales,repetidas,2017-08-01,0,0,1,0,14,3,0,0,0,0,18
ANZALDO,consultas prenatales,repetidas,2017-08-01,1,0,7,0,16,5,2,1,0,0,32
APOLO,consultas prenatales,repetidas,2017-08-01,0,0,29,1,48,6,20,4,0,0,108
ARAMPAMPA,consultas prenatales,repetidas,2017-08-01,0,0,2,3,7,5,2,5,0,0,24
ARANI,consultas prenatales,repetidas,2017-08-01,0,0,15,0,46,0,6,1,0,0,68
ARBIETO,consultas prenatales,repetidas,2017-08-01,0,0,25,1,93,0,17,0,0,0,136
ARQUE,consultas prenatales,repetidas,2017-08-01,2,0,11,0,35,1,12,0,0,0,61
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2017-08-01,3,0,65,0,203,0,30,0,0,0,301
ATOCHA,consultas prenatales,repetidas,2017-08-01,1,0,13,0,50,1,7,0,0,0,72
AUCAPATA,consultas prenatales,repetidas,2017-08-01,0,0,4,0,8,1,1,0,0,0,14
AYATA,consultas prenatales,repetidas,2017-08-01,0,0,4,0,10,1,2,0,0,0,17
AYO AYO,consultas prenatales,repetidas,2017-08-01,0,0,4,0,19,0,6,0,0,0,29
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2017-08-01,0,0,27,3,47,5,20,2,0,0,104
AZURDUY,consultas prenatales,repetidas,2017-08-01,0,0,13,1,18,5,11,4,0,0,52
BATALLAS,consultas prenatales,repetidas,2017-08-01,0,0,14,1,38,0,3,0,0,0,56
BAURES,consultas prenatales,repetidas,2017-08-01,0,0,8,0,20,0,6,0,0,0,34
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2017-08-01,0,0,0,0,2,4,0,0,0,0,6
BELEN DE URMIRI,consultas prenatales,repetidas,2017-08-01,0,0,1,1,0,3,0,0,0,0,5
BELLA FLOR,consultas prenatales,repetidas,2017-08-01,1,0,7,3,10,0,2,0,0,0,23
BERMEJO,consultas prenatales,repetidas,2017-08-01,1,0,72,1,226,0,39,0,2,0,341
BETANZOS,consultas prenatales,repetidas,2017-08-01,0,0,28,4,97,18,23,5,0,0,175
BOLIVAR,consultas prenatales,repetidas,2017-08-01,0,0,3,1,14,1,4,3,0,0,26
