,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,7,0,22,0,4,0,0,0,33
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,10,5,1,0,0,0,17
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,11,2,31,0,7,0,0,0,51
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,7,0,31,2,9,1,0,0,52
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,8,0,1,0,0,0,10
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,1,0,0,0,3
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,10,0,33,0,11,0,0,0,55
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,5,0,57,0,193,1,25,2,0,0,283
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,3,2,2,0,0,0,9
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,1,1,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,0,0,0,0,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,9,1,1,0,0,0,14
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,8,0,14,1,2,0,0,0,26
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,3,0,2,0,0,0,6
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,95,5,537,14,126,0,0,0,778
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,13,2,3,0,0,0,21
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,1,0,11,1,1,0,0,0,15
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,3,0,12,0,55,0,6,0,0,0,76
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,5,0,11,0,3,0,0,0,19
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,10,1,30,3,5,2,0,0,52
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,1,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,7,0,8,0,2,0,0,0,17
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,1,0,1,0,0,0,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,1,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,10,0,27,0,7,0,0,0,44
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,1,0,2,0,0,0,7
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,5,0,0,0,0,0,6
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,10,4,6,2,0,0,25
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,6,0,5,0,2,0,0,0,13
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,5,0,7,0,1,0,0,0,13
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,7,0,1,0,0,0,8
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,3,1,20,0,0,1,0,0,26
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,9,0,3,1,0,0,17
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,8,0,2,0,0,0,14
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,5,0,20,1,7,1,0,0,34
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,7,0,2,0,0,0,12
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,1,0,0,0,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,65,3,314,18,45,2,0,0,448
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,1,0,0,0,0,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,6,0,23,1,2,0,0,0,33
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,2,0,1,1,1,1,0,0,7
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,4,1,0,0,0,0,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,5,1,1,0,0,0,9
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,1,2,0,0,0,0,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,20,0,42,0,3,0,0,0,66
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,1,2,0,6,0,1,1,0,0,12
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,1,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,9,0,29,0,2,0,0,0,40
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,51,0,89,0,20,0,0,0,160
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,1,2,7,1,2,0,0,0,14
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,10,0,38,6,4,0,0,0,58
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,1,54,1,207,22,33,4,0,0,323
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,0,0,1,0,0,0,1
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,1,3,1,3,2,2,1,0,0,13
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,1,1,2,12,1,1,0,0,0,18
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,4,1,50,6,158,2,19,1,0,0,241
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,8,0,22,0,7,0,0,0,37
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,7,2,40,1,5,1,0,0,56
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,2,0,1,0,0,0,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,1,50,4,173,16,55,3,0,0,303
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,3,0,0,0,0,0,6
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,4,0,14,0,9,1,0,0,29
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,4,0,2,0,0,0,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,8,2,2,0,0,0,14
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,14,0,1,0,0,0,16
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,6,0,8,0,2,0,0,0,18
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,2,2,0,0,0,0,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,1,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,4,0,3,0,0,0,8
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,5,1,0,0,0,0,8
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,19,0,50,1,6,0,1,0,77
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,8,1,2,0,0,0,14
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,12,0,35,0,8,0,0,0,57
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,5,2,23,0,5,0,0,0,35
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,20,1,58,2,8,0,0,0,89
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,2,1,0,0,0,0,0,4
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,8,0,13,2,1,0,0,0,24
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,6,0,2,0,0,0,12
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,6,0,20,1,0,0,0,0,27
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,1,0,7,0,1,0,0,0,10
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,8,0,52,1,15,0,0,0,78
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,4,0,5,1,2,1,2,1,0,0,16
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,8,1,14,3,1,0,0,0,27
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,16,4,6,3,0,0,32
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,14,0,3,0,0,0,20
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,10,0,9,1,3,1,0,0,25
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,1,1,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,1,7,1,3,0,0,0,15
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,6,0,20,6,4,2,1,0,39
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,2,0,1,0,0,0,4
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,0,1,0,0,0,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,1,1,0,0,1,0,0,3
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,3,0,6,0,0,0,0,0,10
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,6,0,5,0,2,0,0,0,13
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,1,4,1,1,2,0,0,11
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,14,1,3,0,0,0,21
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,33,0,545,4,1996,34,463,60,19,0,3154
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,4,0,12,0,5,0,0,0,22
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,6,0,26,0,5,0,0,0,38
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,0,0,0,0,0,0,3
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,5,1,0,0,0,0,7
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,4,0,0,0,0,0,7
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,1,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,5,0,1,0,0,0,9
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,6,0,0,0,0,0,7
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,4,0,2,2,2,0,0,0,11
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,6,1,10,3,1,0,0,0,22
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,9,1,51,0,7,0,0,0,70
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,7,0,19,0,3,0,1,0,31
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,5,0,0,0,0,0,5
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,4,0,13,0,36,1,10,1,0,0,65
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,3,0,1,0,0,0,6
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,6,0,0,1,0,0,9
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,3,0,14,1,3,1,0,0,23
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,3,0,109,1,360,0,79,1,0,0,553
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,6,0,1,0,0,0,10
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,1,1,0,0,0,0,2
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,5,1,2,0,0,0,10
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,17,1,4,0,0,0,25
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,7,0,8,2,1,1,0,0,19
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,7,1,3,0,0,0,12
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,7,0,4,0,0,0,15
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,5,0,60,8,372,12,72,4,0,0,533
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,8,1,2,1,0,0,12
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,14,1,2,0,0,0,18
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,9,0,2,0,0,0,14
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,2,4,0,2,0,0,9
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,10,0,3,0,0,0,15
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,15,4,82,1,10,1,0,0,114
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,2,15,0,5,0,0,0,26
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,7,0,1,0,0,0,12
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,0,0,1,0,0,0,3
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,0,1,1,0,0,0,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,1,3,2,2,0,0,0,9
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,5,0,4,0,0,0,10
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,1,9,2,3,1,0,0,19
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,14,0,4,0,0,0,21
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,0,0,0,0,0,0,1
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,11,0,0,0,0,0,11
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,17,0,81,0,217,1,87,0,0,0,403
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,15,0,45,4,13,2,0,0,80
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,0,0,0,0,0,0,2
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,2,1,0,1,0,0,4
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,25,1,4,1,0,0,35
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,13,0,1,1,0,0,18
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,4,0,6,0,4,0,0,0,14
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,12,0,50,1,7,1,0,0,71
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,5,0,6,0,1,0,0,0,12
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,13,0,4,0,0,0,20
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,24,0,205,3,34,0,0,0,266
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,1,2,0,0,0,0,0,3
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,7,2,1,1,0,0,11
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,17,0,74,0,12,0,0,0,105
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,2,0,0,0,0,0,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,6,0,8,0,2,0,0,0,16
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,4,2,0,1,0,0,10
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,41,1,105,3,17,1,0,0,169
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,13,0,0,0,0,0,15
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,13,0,34,1,26,1,0,0,76
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,2,0,20,1,91,14,8,0,0,0,136
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,3,0,0,0,0,0,5
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,0,2,0,0,0,0,0,5
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,48,2,136,0,24,2,0,0,213
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,3,2,3,1,2,0,0,0,11
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,54,1,137,9,41,2,0,0,244
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,4,0,0,0,0,0,6
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,1,0,5,0,0,0,0,0,6
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,4,0,37,2,89,6,11,1,0,0,150
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,5,5,2,0,3,0,0,0,15
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,4,1,0,0,0,0,7
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,1,0,4,2,5,3,0,1,0,0,16
YUNGUYO DE LITORAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,0,0,0,0,1,0,0,0,1
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-07-01,0,0,2,0,6,0,3,0,0,0,11
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,3,0,7,0,1,0,0,0,11
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,9,0,21,0,4,1,0,0,35
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,2,3,8,14,6,2,0,0,35
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,7,0,13,0,11,0,0,0,31
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,1,0,1,1,0,0,0,0,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,1,0,0,0,2
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,4,0,4,0,5,0,0,0,13
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,5,0,3,0,1,0,0,0,9
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,3,0,2,0,0,0,0,0,5
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,0,1,0,0,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,1,0,0,0,4,0,2,0,0,0,7
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,4,1,5,2,2,1,0,0,15
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,2,0,0,1,0,1,0,0,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,1,0,8,0,4,0,0,0,13
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,6,0,13,0,2,0,0,0,21
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,2,0,8,0,4,0,0,0,14
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,1,0,10,0,44,0,5,0,0,0,60
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,1,0,14,0,3,0,0,0,18
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,0,1,0,0,0,0,0,0,1
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,1,0,4,0,5,0,3,0,0,0,13
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,4,0,6,0,1,0,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,3,0,24,1,6,0,0,0,34
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,0,1,6,2,2,0,0,0,11
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,2,0,15,0,5,0,1,0,23
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,1,0,5,0,0,0,0,0,6
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,0,0,1,0,0,0,0,0,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,1,0,0,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,1,0,1,0,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,14,0,58,1,8,0,0,0,81
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,6,0,15,0,9,0,0,0,30
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2017-08-01,0,0,4,0,5,0,0,0,0,0,9
