,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,0,1,2,1,1,0,0,0,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,4,0,1,0,0,0,5
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,2,0,10,3,1,1,0,0,18
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,1,5,1,1,0,0,0,10
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,15,3,1,0,0,0,22
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,0,10,1,3,0,0,0,19
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,5,0,0,0,0,0,6
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,6,2,72,9,7,3,0,0,100
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,23,0,118,0,24,0,0,0,165
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,40,1,534,0,171,0,1,0,748
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,7,1,0,0,0,0,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,8,0,15,1,1,0,0,0,25
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,2,0,0,0,0,0,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,2,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,12,0,45,0,12,0,0,0,69
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,0,0,0,0,3
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,0,1,0,0,0,5
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,4,0,0,0,0,0,5
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,5,0,1,0,0,0,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,7,0,5,0,1,0,0,0,13
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,16,0,3,0,0,0,21
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,0,0,0,1,0,0,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,0,25,1,6,0,0,0,38
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,12,0,2,0,0,0,15
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,7,2,19,2,4,0,0,0,34
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,7,0,17,0,8,0,0,0,32
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,4,0,1,0,0,0,7
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,1,2,0,0,0,4
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,5,0,12,1,1,0,0,0,20
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,2,0,42,2,203,7,35,4,0,0,295
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,0,0,6,0,0,0,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,3,0,0,0,0,0,5
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,0,0,1,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,0,0,0,0,3
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,7,0,7,1,0,0,0,0,15
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,0,8,0,3,0,0,0,16
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,8,0,1,0,0,0,10
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,50,3,402,9,102,3,0,0,569
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,8,0,2,0,0,0,11
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,1,3,0,0,0,5
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,9,1,30,0,2,0,0,0,42
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,6,0,22,1,2,0,0,0,32
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,21,2,4,0,0,0,31
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,10,0,4,0,0,0,17
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,4,0,1,0,0,0,7
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,17,0,4,0,0,0,22
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,3,0,7,0,0,0,0,0,11
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,9,0,2,1,5,1,0,0,18
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,9,0,0,0,0,0,10
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,6,0,9,0,4,0,0,0,20
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,4,0,0,0,0,0,5
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,9,2,22,1,0,0,0,0,34
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,1,3,2,1,1,0,0,11
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,7,0,3,0,0,0,11
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,0,11,0,2,0,0,0,19
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,6,0,0,0,0,0,7
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,4,0,49,2,240,7,43,4,0,0,349
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,1,2,0,0,0,7
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,13,0,25,0,4,0,0,0,42
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,1,2,0,1,0,0,0,5
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,5,0,1,0,0,0,6
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,3,0,1,0,0,0,8
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,0,0,0,0,0,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,13,0,14,0,0,0,31
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,10,0,0,0,0,0,14
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,7,0,14,0,1,0,0,0,23
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,12,0,65,0,15,0,0,0,92
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,4,0,4,0,0,0,9
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,33,6,8,3,0,0,54
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,18,3,157,27,54,4,0,0,263
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,0,0,0,0,3
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,2,1,0,0,0,0,3
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,0,0,2,0,0,0,4
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,2,0,4,1,0,0,0,0,8
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,7,0,4,0,0,0,15
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,4,0,36,1,119,0,10,0,0,0,170
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,23,2,4,0,0,0,33
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,2,0,10,0,25,0,5,0,0,0,42
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,0,1,0,0,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,21,3,191,13,38,4,0,0,270
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,14,1,3,1,0,0,23
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,7,0,5,0,0,0,13
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,0,1,0,0,0,5
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,8,0,3,0,0,0,11
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,0,1,0,0,0,5
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,11,0,2,0,0,0,17
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,2,0,0,0,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,1,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,4,1,2,0,0,0,9
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,11,0,1,0,0,0,15
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,17,0,54,10,16,2,0,0,100
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,11,0,1,0,0,0,14
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,21,0,1,0,0,0,26
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,16,0,35,1,6,0,0,0,58
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,3,0,30,0,66,3,11,1,0,0,114
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,2,1,0,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,0,17,0,0,0,0,0,23
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,7,0,4,2,0,0,0,0,13
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,7,0,18,0,0,0,0,0,25
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,6,2,0,3,0,0,0,12
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,2,0,16,0,51,0,14,0,0,0,83
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,1,2,0,4,0,0,0,0,0,7
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,0,12,1,1,0,0,0,20
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,1,22,3,7,1,0,1,41
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,0,20,0,6,0,0,0,32
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,4,0,9,2,3,0,0,0,19
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,2,0,1,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,13,0,4,0,0,0,19
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,9,1,13,2,6,0,0,0,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,6,0,0,0,0,0,6
SAN PEDRO DE MACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,2,6,3,3,0,0,0,16
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,0,2,0,0,0,0,3
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,13,0,2,0,0,0,18
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,0,0,6,0,0,0,0,0,7
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,6,0,1,0,0,0,11
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,2,7,17,14,2,1,0,0,44
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,7,3,281,28,1815,54,423,49,11,0,2671
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,4,0,1,0,0,0,9
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,2,0,2,0,17,0,2,0,0,0,23
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,1,0,0,0,4
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,0,0,0,0,3
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,1,0,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,5,0,4,0,0,0,13
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,0,1,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,1,9,0,1,0,0,0,11
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,0,10,0,5,0,0,0,20
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,12,0,44,0,11,0,0,0,67
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,0,15,0,3,0,0,0,23
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,2,0,0,0,5
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,10,0,58,2,6,0,0,0,76
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,4,0,0,0,0,0,4
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,10,0,1,0,0,0,12
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,10,0,19,1,1,0,0,0,31
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,40,2,273,5,75,0,1,0,397
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,7,0,0,0,0,0,9
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,1,1,0,0,0,6
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,2,1,1,0,0,0,6
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,2,0,12,2,0,1,0,0,18
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,9,1,3,0,0,0,15
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,4,0,9,0,2,0,0,0,15
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,24,3,235,10,79,2,0,0,353
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,1,2,1,2,0,0,0,7
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,13,1,1,1,0,0,18
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,7,0,2,0,0,0,11
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,1,4,0,8,0,1,1,0,0,15
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,7,0,0,0,0,0,7
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,6,0,51,3,4,0,0,0,64
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,14,0,1,0,0,0,18
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,1,0,1,0,0,0,3
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,1,0,0,0,4
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,6,0,0,0,0,0,7
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,4,0,0,0,0,0,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,6,1,2,0,0,0,10
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,0,0,0,0,3
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,2,2,2,0,0,0,8
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,1,13,2,2,0,0,0,23
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,0,0,1,0,0,0,2
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,10,0,33,0,179,1,41,0,0,0,264
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,0,0,38,1,7,0,0,0,47
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,0,0,1,0,0,0,1
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,4,0,0,0,0,0,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,20,0,4,0,0,0,27
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,12,0,0,0,0,0,13
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,0,0,0,3,0,0,0,8
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,34,0,10,0,0,0,47
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,0,0,0,0,3
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,12,0,6,0,0,0,19
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,19,0,85,0,7,1,0,0,112
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,2,0,1,0,0,0,5
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,5,2,7,3,3,0,0,0,20
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,2,0,6,0,50,1,5,1,0,0,65
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,0,0,0,0,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,7,0,0,0,0,0,7
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,0,1,5,0,1,0,0,0,8
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,34,2,106,2,25,0,0,0,170
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,7,0,2,0,0,0,10
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,3,0,40,3,8,0,0,0,54
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,9,2,42,15,5,3,0,0,76
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,0,1,1,0,0,0,2
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,4,1,1,0,0,0,6
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,4,0,33,0,154,0,23,0,0,0,214
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,4,0,1,0,0,0,5
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,1,0,17,3,122,4,29,1,0,0,177
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,2,0,2,0,0,0,4
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,2,0,0,0,0,0,3
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,2,0,35,34,7,0,0,0,78
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,3,0,1,0,0,0,4
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,4,1,2,0,0,0,8
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,0,0,1,1,0,0,0,0,2
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-07-01,0,0,1,0,3,0,0,0,0,0,4
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,2,0,1,0,1,0,0,0,4
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,12,0,19,1,7,0,1,0,40
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,10,0,39,0,3,0,0,0,52
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,4,0,25,2,5,0,0,0,36
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,1,0,1,1,0,0,0,0,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,0,0,3,0,2,0,0,0,5
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,2,0,3,0,0,0,0,0,5
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,3,0,4,0,2,0,0,0,9
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
