,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2022-07-01,0,0,1,0,3,0,0,0,0,0,4
EXALTACION,consultas prenatales,repetidas,2022-07-01,0,0,0,0,0,0,1,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,repetidas,2022-07-01,0,0,10,0,46,1,5,0,0,0,62
FILADELFIA,consultas prenatales,repetidas,2022-07-01,0,0,10,1,21,2,3,0,0,0,37
GAIOC JATUN AYLLU YURA,consultas prenatales,repetidas,2022-07-01,1,0,7,1,9,0,3,1,0,0,22
GENERAL SAAVEDRA,consultas prenatales,repetidas,2022-07-01,4,0,25,0,49,0,4,0,0,0,82
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2022-07-01,1,0,4,0,25,4,8,1,0,0,43
GUANAY,consultas prenatales,repetidas,2022-07-01,0,0,14,0,55,2,5,0,0,0,76
GUAQUI,consultas prenatales,repetidas,2022-07-01,0,0,1,0,23,0,2,0,0,0,26
GUAYARAMERIN,consultas prenatales,repetidas,2022-07-01,8,0,46,1,241,0,39,0,0,0,335
GUTIERREZ,consultas prenatales,repetidas,2022-07-01,0,0,16,0,40,0,6,0,0,0,62
HUACARETA,consultas prenatales,repetidas,2022-07-01,0,0,6,13,29,1,6,0,0,0,55
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2022-07-01,0,0,1,0,7,1,2,0,0,0,11
HUACHACALLA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,repetidas,2022-07-01,0,0,21,0,76,1,7,0,0,0,105
HUARACAJE,consultas prenatales,repetidas,2022-07-01,0,0,4,0,12,0,3,0,0,0,19
HUARINA,consultas prenatales,repetidas,2022-07-01,0,0,3,1,22,2,2,0,0,0,30
HUATAJATA,consultas prenatales,repetidas,2022-07-01,0,0,0,0,5,0,1,0,0,0,6
HUAYLLAMARCA,consultas prenatales,repetidas,2022-07-01,0,0,0,0,5,0,4,0,0,0,9
HUMANATA,consultas prenatales,repetidas,2022-07-01,0,0,5,0,6,1,3,0,0,0,15
ICHOCA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,5,1,1,0,0,0,8
ICLA,consultas prenatales,repetidas,2022-07-01,1,0,7,3,14,0,1,2,0,0,28
INCAHUASI,consultas prenatales,repetidas,2022-07-01,0,0,8,7,14,16,10,5,0,0,60
INGAVI (HUMAITA),consultas prenatales,repetidas,2022-07-01,0,0,3,0,1,0,0,0,0,0,4
INQUISIVI,consultas prenatales,repetidas,2022-07-01,0,0,9,1,32,8,0,0,0,0,50
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2022-07-01,0,0,15,1,74,2,25,1,0,0,118
IXIAMAS,consultas prenatales,repetidas,2022-07-01,1,0,11,1,43,1,5,0,0,0,62
JESUS DE MACHACA,consultas prenatales,repetidas,2022-07-01,0,0,4,0,30,2,7,1,0,0,44
LA ASUNTA,consultas prenatales,repetidas,2022-07-01,0,0,37,5,176,17,29,0,0,0,264
LA GUARDIA,consultas prenatales,repetidas,2022-07-01,3,0,57,1,290,10,51,0,0,0,412
LA PAZ,consultas prenatales,repetidas,2022-07-01,3,0,239,0,3259,1,1053,0,6,0,4561
LAGUNILLAS,consultas prenatales,repetidas,2022-07-01,0,0,3,0,14,1,1,0,0,0,19
LAJA,consultas prenatales,repetidas,2022-07-01,1,0,16,0,66,1,9,1,0,0,94
LAS CARRERAS,consultas prenatales,repetidas,2022-07-01,0,0,3,0,7,1,3,0,0,0,14
LICOMA PAMPA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,10,0,2,0,0,0,13
LLALLAGUA,consultas prenatales,repetidas,2022-07-01,3,0,51,4,258,4,15,0,0,0,335
LLICA,consultas prenatales,repetidas,2022-07-01,0,0,3,0,8,0,2,0,0,0,13
LORETO,consultas prenatales,repetidas,2022-07-01,0,0,4,0,2,0,1,0,0,0,7
LURIBAY,consultas prenatales,repetidas,2022-07-01,0,0,5,0,15,1,10,0,0,0,31
MACHACAMARCA,consultas prenatales,repetidas,2022-07-01,0,0,8,0,14,1,0,0,0,0,23
MACHARETI,consultas prenatales,repetidas,2022-07-01,0,0,4,0,22,2,4,0,0,0,32
MAGDALENA,consultas prenatales,repetidas,2022-07-01,1,0,9,0,53,0,9,0,0,0,72
MAIRANA,consultas prenatales,repetidas,2022-07-01,2,0,20,0,62,0,9,0,0,0,93
MALLA,consultas prenatales,repetidas,2022-07-01,0,0,1,1,4,1,2,0,0,0,9
MAPIRI,consultas prenatales,repetidas,2022-07-01,1,0,33,2,114,3,14,0,1,0,168
MECAPACA,consultas prenatales,repetidas,2022-07-01,0,0,9,0,48,1,8,3,0,0,69
MINEROS,consultas prenatales,repetidas,2022-07-01,0,0,18,2,57,3,9,1,0,0,90
MIZQUE,consultas prenatales,repetidas,2022-07-01,2,0,17,2,92,1,10,2,0,0,126
MOCOMOCO,consultas prenatales,repetidas,2022-07-01,0,0,8,0,19,3,6,0,0,0,36
MOJINETE,consultas prenatales,repetidas,2022-07-01,0,0,0,0,0,1,0,0,0,0,1
MOJOCOYA,consultas prenatales,repetidas,2022-07-01,1,0,4,1,13,0,1,0,0,0,20
MONTEAGUDO,consultas prenatales,repetidas,2022-07-01,0,0,13,0,111,0,20,1,0,0,145
MONTERO,consultas prenatales,repetidas,2022-07-01,7,0,106,1,647,5,99,4,0,0,869
MORO MORO,consultas prenatales,repetidas,2022-07-01,0,0,2,1,8,1,1,0,0,0,13
MOROCHATA,consultas prenatales,repetidas,2022-07-01,0,0,16,3,19,4,5,2,0,0,49
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2022-07-01,0,1,2,0,5,0,0,0,0,0,8
NAZACARA DE PACAJES,consultas prenatales,repetidas,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2022-07-01,0,0,3,0,2,0,0,0,0,0,5
OCURI,consultas prenatales,repetidas,2022-07-01,0,0,12,3,25,2,17,4,0,0,63
OKINAWA,consultas prenatales,repetidas,2022-07-01,1,0,12,0,33,1,3,0,0,0,50
OMEREQUE,consultas prenatales,repetidas,2022-07-01,0,0,11,1,15,0,7,0,0,0,34
ORURO,consultas prenatales,repetidas,2022-07-01,2,0,203,7,2223,32,639,2,16,0,3124
PADCAYA,consultas prenatales,repetidas,2022-07-01,1,0,9,2,60,1,2,1,0,0,76
PADILLA,consultas prenatales,repetidas,2022-07-01,1,0,5,1,27,2,8,2,0,0,46
PAILON,consultas prenatales,repetidas,2022-07-01,1,0,27,7,68,0,0,0,0,0,103
PALCA,consultas prenatales,repetidas,2022-07-01,0,0,17,0,71,3,11,1,0,0,103
PALOS BLANCOS,consultas prenatales,repetidas,2022-07-01,2,0,18,2,120,7,21,1,0,0,171
PAMPA AULLAGAS,consultas prenatales,repetidas,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,repetidas,2022-07-01,0,0,11,0,34,0,3,0,0,0,48
PAPEL PAMPA,consultas prenatales,repetidas,2022-07-01,0,0,0,0,9,0,1,0,0,0,10
PASORAPA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,5,0,0,0,0,0,6
PATACAMAYA,consultas prenatales,repetidas,2022-07-01,0,0,15,0,88,0,6,0,0,0,109
PAZÑA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,17,0,4,0,0,0,22
PELECHUCO,consultas prenatales,repetidas,2022-07-01,0,0,1,0,32,0,3,0,0,0,36
POCOATA,consultas prenatales,repetidas,2022-07-01,1,1,27,4,54,14,3,4,0,0,108
POCONA,consultas prenatales,repetidas,2022-07-01,0,0,7,0,41,0,3,0,0,0,51
POJO (CBBA),consultas prenatales,repetidas,2022-07-01,0,0,13,0,34,0,9,0,0,0,56
POOPO,consultas prenatales,repetidas,2022-07-01,0,0,3,0,25,1,1,0,0,0,30
PORCO,consultas prenatales,repetidas,2022-07-01,0,0,19,0,52,2,4,0,0,0,77
POROMA,consultas prenatales,repetidas,2022-07-01,0,0,12,5,22,11,16,9,0,0,75
PORONGO,consultas prenatales,repetidas,2022-07-01,1,0,8,0,37,0,8,0,0,0,54
PORTACHUELO,consultas prenatales,repetidas,2022-07-01,0,0,14,0,59,0,16,0,0,0,89
PORVENIR,consultas prenatales,repetidas,2022-07-01,0,0,4,1,14,0,3,0,0,0,22
POSTRER VALLE,consultas prenatales,repetidas,2022-07-01,0,0,0,0,2,0,1,0,0,0,3
POTOSI,consultas prenatales,repetidas,2022-07-01,10,0,180,9,959,34,140,7,0,0,1339
PRESTO,consultas prenatales,repetidas,2022-07-01,1,0,3,0,16,8,5,6,0,0,39
PUCARA,consultas prenatales,repetidas,2022-07-01,0,0,0,0,3,2,2,1,0,0,8
PUCARANI,consultas prenatales,repetidas,2022-07-01,1,0,21,0,101,3,12,0,0,0,138
PUERTO ACOSTA,consultas prenatales,repetidas,2022-07-01,0,1,4,1,9,2,1,0,0,0,18
PUERTO CARABUCO,consultas prenatales,repetidas,2022-07-01,0,0,7,0,20,1,4,0,0,0,32
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2022-07-01,1,0,6,1,19,0,2,0,0,0,29
PUERTO PEREZ,consultas prenatales,repetidas,2022-07-01,0,0,3,0,9,1,5,0,0,0,18
PUERTO QUIJARRO,consultas prenatales,repetidas,2022-07-01,0,0,0,0,25,0,12,0,0,0,37
PUERTO RICO,consultas prenatales,repetidas,2022-07-01,0,0,15,0,28,0,0,0,0,0,43
PUERTO SUAREZ,consultas prenatales,repetidas,2022-07-01,4,0,52,0,148,0,32,0,0,0,236
PUERTO VILLARROEL,consultas prenatales,repetidas,2022-07-01,3,0,85,0,373,0,74,0,0,0,535
PUNA,consultas prenatales,repetidas,2022-07-01,1,0,16,2,46,6,9,0,0,0,80
PUNATA,consultas prenatales,repetidas,2022-07-01,2,0,35,1,252,18,32,2,0,0,342
QUIABAYA,consultas prenatales,repetidas,2022-07-01,0,0,4,0,8,0,2,0,0,0,14
QUILLACOLLO,consultas prenatales,repetidas,2022-07-01,2,0,83,14,590,112,118,25,0,0,944
QUIME,consultas prenatales,repetidas,2022-07-01,0,0,5,0,28,0,4,0,0,0,37
QUIRUSILLAS,consultas prenatales,repetidas,2022-07-01,0,0,1,0,5,0,0,0,0,0,6
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2022-07-01,1,0,13,0,13,0,5,0,0,0,32
RAVELO,consultas prenatales,repetidas,2022-07-01,1,1,8,5,9,11,10,10,0,0,55
REYES,consultas prenatales,repetidas,2022-07-01,1,0,13,0,48,0,4,0,0,0,66
RIBERALTA,consultas prenatales,repetidas,2022-07-01,11,0,159,1,477,4,48,0,0,0,700
ROBORE,consultas prenatales,repetidas,2022-07-01,0,0,11,0,50,4,1,0,0,0,66
RURRENABAQUE,consultas prenatales,repetidas,2022-07-01,3,0,25,0,104,1,19,0,0,0,152
SABAYA,consultas prenatales,repetidas,2022-07-01,0,0,3,0,12,0,0,0,0,0,15
SACABA,consultas prenatales,repetidas,2022-07-01,3,0,99,13,673,78,167,13,0,0,1046
SACABAMBA,consultas prenatales,repetidas,2022-07-01,0,0,3,0,4,0,0,0,0,0,7
SACACA,consultas prenatales,repetidas,2022-07-01,0,0,18,2,41,10,16,4,0,0,91
SAIPINA,consultas prenatales,repetidas,2022-07-01,0,0,9,0,18,0,3,0,0,0,30
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2022-07-01,0,0,9,1,13,4,0,1,0,0,28
SAMAIPATA,consultas prenatales,repetidas,2022-07-01,0,0,13,0,42,0,8,0,0,0,63
SAN AGUSTIN,consultas prenatales,repetidas,2022-07-01,0,0,1,0,2,0,0,0,0,0,3
SAN ANDRES,consultas prenatales,repetidas,2022-07-01,1,0,10,0,46,1,6,0,0,0,64
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,11,2,2,0,0,0,16
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2022-07-01,0,0,2,0,5,0,2,0,0,0,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2022-07-01,0,0,1,1,9,0,1,0,0,0,12
SAN BENITO,consultas prenatales,repetidas,2022-07-01,0,0,7,0,44,1,11,0,0,0,63
SAN BORJA,consultas prenatales,repetidas,2022-07-01,7,0,42,4,172,9,27,1,1,0,263
SAN BUENA VENTURA,consultas prenatales,repetidas,2022-07-01,0,0,7,1,34,3,12,2,0,0,59
SAN CARLOS,consultas prenatales,repetidas,2022-07-01,1,0,20,0,77,0,13,0,0,0,111
SAN IGNACIO,consultas prenatales,repetidas,2022-07-01,0,0,16,1,71,2,14,0,0,0,104
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2022-07-01,3,1,68,3,259,4,37,0,0,0,375
SAN JAVIER(BNI),consultas prenatales,repetidas,2022-07-01,1,0,3,0,10,0,1,1,0,0,16
SAN JAVIER(STC),consultas prenatales,repetidas,2022-07-01,1,0,25,0,66,0,0,0,0,0,92
SAN JOAQUIN,consultas prenatales,repetidas,2022-07-01,0,0,5,5,12,15,1,0,0,0,38
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2022-07-01,1,0,14,0,42,0,1,0,0,0,58
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2022-07-01,1,0,4,20,6,0,3,0,0,0,34
SAN JULIAN,consultas prenatales,repetidas,2022-07-01,3,0,48,0,192,2,33,0,0,0,278
SAN LORENZO(PND),consultas prenatales,repetidas,2022-07-01,1,0,10,0,25,4,1,0,0,0,41
SAN LORENZO(TJA),consultas prenatales,repetidas,2022-07-01,0,0,16,1,72,0,16,0,0,0,105
SAN LUCAS,consultas prenatales,repetidas,2022-07-01,2,0,33,10,72,22,28,7,0,0,174
SAN MATIAS,consultas prenatales,repetidas,2022-07-01,1,0,12,0,55,0,11,0,0,0,79
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2022-07-01,1,0,8,1,36,1,7,2,0,0,56
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2022-07-01,0,0,3,0,9,0,0,0,0,0,12
SAN PEDRO,consultas prenatales,repetidas,2022-07-01,0,0,11,0,55,0,9,0,0,0,75
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2022-07-01,3,0,38,5,50,15,18,6,0,0,135
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,15,1,0,0,0,0,17
SAN PEDRO DE MACHA,consultas prenatales,repetidas,2022-07-01,0,0,14,0,41,9,17,4,0,0,85
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2022-07-01,0,0,1,0,2,1,0,0,0,0,4
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2022-07-01,0,0,2,0,13,0,3,0,0,0,18
SAN PEDRO(PND),consultas prenatales,repetidas,2022-07-01,0,1,3,2,2,4,1,1,0,0,14
SAN RAFAEL,consultas prenatales,repetidas,2022-07-01,1,0,8,0,24,0,4,0,0,0,37
SAN RAMON BENI,consultas prenatales,repetidas,2022-07-01,2,0,3,0,15,0,1,0,0,0,21
SAN RAMON SCZ,consultas prenatales,repetidas,2022-07-01,1,0,5,0,17,0,1,0,0,0,24
SANTA ANA,consultas prenatales,repetidas,2022-07-01,1,0,18,1,57,8,13,1,0,0,99
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2022-07-01,19,3,937,6,6674,29,1407,2,5,0,9082
SANTA ROSA,consultas prenatales,repetidas,2022-07-01,0,0,10,0,37,0,5,0,0,0,52
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2022-07-01,2,0,19,0,54,0,7,0,0,0,82
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2022-07-01,0,0,2,0,4,1,3,0,0,0,10
SANTIAGO DE HUARI,consultas prenatales,repetidas,2022-07-01,0,0,3,0,15,3,4,2,0,0,27
SANTIAGO DE HUATA,consultas prenatales,repetidas,2022-07-01,0,0,1,0,17,0,3,0,0,0,21
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2022-07-01,0,0,2,0,6,0,4,0,0,0,12
SANTIVAÑES,consultas prenatales,repetidas,2022-07-01,0,0,2,0,24,0,2,0,0,0,28
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2022-07-01,0,0,0,1,5,1,1,0,0,0,8
SAPAHAQUI,consultas prenatales,repetidas,2022-07-01,0,0,2,1,25,2,3,2,0,0,35
SENA,consultas prenatales,repetidas,2022-07-01,0,1,23,0,34,0,6,0,0,0,64
SHINAOTA,consultas prenatales,repetidas,2022-07-01,0,0,35,1,163,4,25,0,0,0,228
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2022-07-01,0,0,17,0,65,0,8,1,0,0,91
SICAYA,consultas prenatales,repetidas,2022-07-01,0,0,5,0,12,0,3,0,0,0,20
SIPE SIPE,consultas prenatales,repetidas,2022-07-01,3,0,57,3,331,3,74,0,0,0,471
SOPACHUY,consultas prenatales,repetidas,2022-07-01,0,0,4,0,11,1,6,1,0,0,23
SORACACHI,consultas prenatales,repetidas,2022-07-01,0,0,6,0,22,4,0,1,0,0,33
SORATA,consultas prenatales,repetidas,2022-07-01,1,0,13,0,50,2,5,0,0,0,71
SUCRE,consultas prenatales,repetidas,2022-07-01,6,0,168,0,1508,3,382,1,23,0,2091
TACACHI,consultas prenatales,repetidas,2022-07-01,0,0,0,0,5,0,0,0,0,0,5
TACACOMA,consultas prenatales,repetidas,2022-07-01,1,0,6,0,38,0,2,0,0,0,47
TACOBAMBA,consultas prenatales,repetidas,2022-07-01,0,0,2,3,12,9,1,0,0,0,27
TACOPAYA,consultas prenatales,repetidas,2022-07-01,0,0,6,1,10,1,5,2,0,0,25
TAHUA,consultas prenatales,repetidas,2022-07-01,0,0,0,0,1,2,0,0,0,0,3
TAPACARI,consultas prenatales,repetidas,2022-07-01,1,0,23,2,65,6,12,1,0,0,110
TARABUCO,consultas prenatales,repetidas,2022-07-01,0,0,12,3,38,4,9,3,0,0,69
TARACO,consultas prenatales,repetidas,2022-07-01,0,0,3,0,11,0,1,0,0,0,15
TARATA,consultas prenatales,repetidas,2022-07-01,0,0,13,0,37,0,7,0,0,0,57
TARIJA,consultas prenatales,repetidas,2022-07-01,1,0,78,5,989,35,265,8,0,0,1381
TARVITA,consultas prenatales,repetidas,2022-07-01,1,0,9,5,23,6,6,0,0,0,50
TEOPONTE,consultas prenatales,repetidas,2022-07-01,0,0,8,0,44,4,8,2,0,0,66
TIAHUANACU,consultas prenatales,repetidas,2022-07-01,0,0,4,0,36,0,5,0,0,0,45
TINGUIPAYA,consultas prenatales,repetidas,2022-07-01,0,0,3,1,12,11,5,8,0,0,40
TIPUANI,consultas prenatales,repetidas,2022-07-01,0,0,4,0,40,0,9,0,0,0,53
TIQUIPAYA,consultas prenatales,repetidas,2022-07-01,0,0,21,5,152,11,22,1,0,0,212
TIRAQUE (CBBA),consultas prenatales,repetidas,2022-07-01,1,0,25,0,57,3,16,1,0,0,103
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
TOCO,consultas prenatales,repetidas,2022-07-01,0,0,9,0,28,0,6,0,0,0,43
TODOS SANTOS,consultas prenatales,repetidas,2022-07-01,0,0,1,0,0,0,1,0,0,0,2
TOLATA,consultas prenatales,repetidas,2022-07-01,0,0,4,0,16,0,9,0,0,0,29
TOLEDO,consultas prenatales,repetidas,2022-07-01,0,0,2,1,6,0,1,0,0,0,10
TOMAVE,consultas prenatales,repetidas,2022-07-01,0,0,1,0,14,5,3,2,0,0,25
TOMINA,consultas prenatales,repetidas,2022-07-01,0,0,6,0,22,1,4,1,0,0,34
TORO TORO,consultas prenatales,repetidas,2022-07-01,2,0,10,4,22,3,5,1,0,0,47
TOTORA(CBBA),consultas prenatales,repetidas,2022-07-01,1,0,20,2,55,2,10,0,0,0,90
TOTORA(ORR),consultas prenatales,repetidas,2022-07-01,0,0,3,0,12,1,3,0,0,0,19
TRIGAL,consultas prenatales,repetidas,2022-07-01,0,0,0,0,2,0,2,0,0,0,4
TRINIDAD,consultas prenatales,repetidas,2022-07-01,7,0,97,0,538,1,84,0,0,0,727
TUPIZA,consultas prenatales,repetidas,2022-07-01,3,0,35,1,195,3,22,2,0,0,261
TURCO,consultas prenatales,repetidas,2022-07-01,0,0,1,1,11,1,2,0,0,0,16
UMALA,consultas prenatales,repetidas,2022-07-01,1,0,8,0,17,0,2,0,0,0,28
UNCIA,consultas prenatales,repetidas,2022-07-01,0,0,10,0,122,4,29,0,0,0,165
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2022-07-01,2,0,11,0,71,0,11,2,0,0,97
URUBICHA,consultas prenatales,repetidas,2022-07-01,0,0,2,0,9,0,7,0,0,0,18
UYUNI,consultas prenatales,repetidas,2022-07-01,1,0,20,1,155,1,35,0,0,0,213
VACAS,consultas prenatales,repetidas,2022-07-01,1,0,8,0,23,0,4,0,0,0,36
VALLEGRANDE,consultas prenatales,repetidas,2022-07-01,0,0,8,0,90,0,7,0,0,0,105
VIACHA,consultas prenatales,repetidas,2022-07-01,0,0,51,0,278,3,50,0,0,0,382
VILA VILA,consultas prenatales,repetidas,2022-07-01,0,0,2,1,9,0,2,1,0,0,15
VILLA CHARCAS,consultas prenatales,repetidas,2022-07-01,0,0,10,2,32,7,7,4,0,0,62
VILLA MONTES,consultas prenatales,repetidas,2022-07-01,3,0,27,1,135,5,22,0,0,0,193
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2022-07-01,1,0,3,0,9,0,1,0,0,0,14
VILLA RIVERO,consultas prenatales,repetidas,2022-07-01,1,0,13,0,34,0,8,0,0,0,56
VILLA SERRANO,consultas prenatales,repetidas,2022-07-01,1,0,7,1,10,5,3,1,0,0,28
VILLA TUNARI,consultas prenatales,repetidas,2022-07-01,2,1,96,2,445,5,75,0,0,0,626
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2022-07-01,0,0,4,0,30,3,6,0,0,0,43
VILLAZON,consultas prenatales,repetidas,2022-07-01,1,0,28,2,166,4,31,0,0,0,232
VINTO,consultas prenatales,repetidas,2022-07-01,2,0,40,6,237,38,36,12,0,0,371
VITICHI,consultas prenatales,repetidas,2022-07-01,0,0,9,0,29,1,7,1,0,0,47
WALDO BALLIVIAN,consultas prenatales,repetidas,2022-07-01,0,0,3,0,4,0,1,0,0,0,8
WARNES,consultas prenatales,repetidas,2022-07-01,5,0,123,0,621,1,99,0,1,0,850
YACO,consultas prenatales,repetidas,2022-07-01,0,0,6,0,16,6,1,0,0,0,29
YACUIBA,consultas prenatales,repetidas,2022-07-01,1,0,45,4,319,3,60,0,1,0,433
YAMPARAEZ,consultas prenatales,repetidas,2022-07-01,0,0,4,1,19,2,2,0,0,0,28
YANACACHI,consultas prenatales,repetidas,2022-07-01,0,0,3,0,8,0,2,0,0,0,13
YAPACANI,consultas prenatales,repetidas,2022-07-01,2,2,21,13,187,71,23,10,0,0,329
YOCALLA,consultas prenatales,repetidas,2022-07-01,2,0,9,0,24,0,7,1,0,0,43
YOTALA,consultas prenatales,repetidas,2022-07-01,0,0,4,0,30,1,5,2,0,0,42
YUNCHARA,consultas prenatales,repetidas,2022-07-01,0,0,1,3,8,14,1,0,0,0,27
ZUDAÑEZ,consultas prenatales,repetidas,2022-07-01,1,0,10,0,18,0,8,0,0,0,37
ACACIO,consultas prenatales,repetidas,2022-08-01,1,1,3,0,8,2,2,0,0,0,17
ACHACACHI,consultas prenatales,repetidas,2022-08-01,1,0,31,1,116,3,13,1,0,0,166
ACHOCALLA,consultas prenatales,repetidas,2022-08-01,1,0,29,0,166,0,30,0,0,0,226
AIQUILE,consultas prenatales,repetidas,2022-08-01,1,0,21,0,91,1,23,1,0,0,138
ALALAY,consultas prenatales,repetidas,2022-08-01,0,0,0,0,0,0,3,1,1,0,5
ALCALA,consultas prenatales,repetidas,2022-08-01,0,0,2,0,7,0,3,0,0,0,12
ALTO BENI,consultas prenatales,repetidas,2022-08-01,0,0,7,0,41,0,8,0,0,0,56
ANCORAIMES,consultas prenatales,repetidas,2022-08-01,0,0,5,0,14,0,7,0,0,0,26
ANDAMARCA,consultas prenatales,repetidas,2022-08-01,0,0,3,0,1,0,1,1,0,0,6
ANTEQUERA,consultas prenatales,repetidas,2022-08-01,0,0,0,0,6,2,1,0,0,0,9
ANZALDO,consultas prenatales,repetidas,2022-08-01,0,0,2,1,21,1,0,0,0,0,25
APOLO,consultas prenatales,repetidas,2022-08-01,1,0,19,0,67,5,20,1,0,0,113
ARAMPAMPA,consultas prenatales,repetidas,2022-08-01,0,0,1,3,3,6,0,1,0,0,14
ARANI,consultas prenatales,repetidas,2022-08-01,0,0,3,0,19,1,3,0,0,0,26
ARBIETO,consultas prenatales,repetidas,2022-08-01,0,0,23,0,120,0,12,0,0,0,155
ARQUE,consultas prenatales,repetidas,2022-08-01,0,0,12,1,21,2,9,0,0,0,45
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2022-08-01,2,0,51,0,176,0,17,0,0,0,246
ATOCHA,consultas prenatales,repetidas,2022-08-01,1,0,5,0,54,7,35,0,0,0,102
AUCAPATA,consultas prenatales,repetidas,2022-08-01,0,0,6,0,11,0,2,0,0,0,19
AYATA,consultas prenatales,repetidas,2022-08-01,0,0,4,0,14,1,1,0,0,0,20
AYO AYO,consultas prenatales,repetidas,2022-08-01,0,0,7,3,18,1,2,1,0,0,32
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2022-08-01,2,0,26,3,63,1,15,0,0,0,110
AZURDUY,consultas prenatales,repetidas,2022-08-01,1,0,5,6,32,9,3,4,0,0,60
BATALLAS,consultas prenatales,repetidas,2022-08-01,1,0,9,1,52,3,10,1,0,0,77
BAURES,consultas prenatales,repetidas,2022-08-01,0,0,9,0,14,0,1,0,0,0,24
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2022-08-01,0,0,0,0,0,0,0,2,0,0,2
BELEN DE URMIRI,consultas prenatales,repetidas,2022-08-01,0,0,1,0,1,0,0,1,0,0,3
BELLA FLOR,consultas prenatales,repetidas,2022-08-01,2,0,2,3,5,0,0,0,0,0,12
BERMEJO,consultas prenatales,repetidas,2022-08-01,0,0,11,0,177,0,61,0,0,0,249
BETANZOS,consultas prenatales,repetidas,2022-08-01,0,0,28,5,87,13,24,3,0,0,160
BOLIVAR,consultas prenatales,repetidas,2022-08-01,0,0,3,0,11,5,6,0,0,0,25
BOLPEBRA,consultas prenatales,repetidas,2022-08-01,0,0,2,0,3,0,0,0,0,0,5
BOYUIBE,consultas prenatales,repetidas,2022-08-01,0,0,7,0,17,2,1,0,0,0,27
BUENA VISTA,consultas prenatales,repetidas,2022-08-01,1,0,17,3,54,2,8,0,0,0,85
CABEZAS,consultas prenatales,repetidas,2022-08-01,2,0,22,1,57,8,25,0,0,0,115
CAIROMA,consultas prenatales,repetidas,2022-08-01,0,0,5,0,32,3,2,0,0,0,42
"CAIZA ""D""",consultas prenatales,repetidas,2022-08-01,0,0,3,0,45,1,7,0,0,0,56
CAJUATA,consultas prenatales,repetidas,2022-08-01,0,0,9,0,61,1,5,0,0,0,76
CALACOTO,consultas prenatales,repetidas,2022-08-01,0,0,1,2,4,5,0,0,0,0,12
