,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,3,0,1,0,0,0,4
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,5,0,0,0,0,0,5
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,5,0,0,0,0,0,5
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,11,0,3,0,0,0,17
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,19,0,3,0,0,0,25
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,14,0,1,1,0,0,19
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,3,0,0,0,0,0,4
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,8,0,35,1,7,0,0,0,51
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,2,0,2,1,0,0,6
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,6,1,0,0,0,0,7
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,7,1,0,0,0,0,11
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,1,0,28,0,259,0,51,1,0,0,340
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,1,0,1,0,8,0,2,0,0,0,12
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,1,4,2,1,0,0,0,8
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,0,1,1,0,0,0,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,4,0,9,0,4,0,0,0,17
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,1,10,0,1,1,0,0,14
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,2,0,0,0,0,0,3
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,5,0,9,0,0,0,0,0,14
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,14,2,200,5,50,1,0,0,272
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,1,4,0,1,0,0,0,9
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,2,0,17,2,2,0,0,0,23
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,5,0,1,0,0,0,7
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,2,3,1,1,0,0,8
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,11,0,5,0,0,0,16
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,4,0,21,2,3,0,0,0,30
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,6,0,7,0,1,0,0,0,14
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,8,0,3,0,0,0,14
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,4,0,2,0,0,0,6
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,1,1,0,0,0,0,0,3
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,2,2,0,1,0,0,5
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,2,0,4,0,0,0,0,0,6
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,1,0,3,2,5,0,0,0,0,0,11
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,7,0,30,0,3,0,0,0,40
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,1,0,0,0,0,0,2
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,1,0,1,0,0,0,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,3,1,28,0,137,0,22,0,0,0,191
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,9,0,27,1,3,0,0,0,40
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,3,0,1,0,0,0,4
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,4,0,20,0,1,0,0,0,25
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,9,0,3,1,0,0,16
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,1,0,1,0,0,0,3
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,24,0,6,0,0,0,30
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,5,0,1,0,0,0,7
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,6,0,51,0,0,0,0,0,57
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,8,0,43,2,4,0,0,0,57
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,2,0,0,0,0,0,2
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,6,0,3,2,0,3,0,0,14
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,9,0,20,1,1,0,0,0,31
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,2,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,5,0,1,0,0,0,6
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,1,1,1,0,0,0,0,4
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,12,0,86,1,16,0,0,0,115
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,3,0,5,0,1,0,0,0,9
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,6,0,22,1,4,0,0,0,33
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,9,3,47,4,4,3,0,0,70
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,4,0,6,0,0,0,0,0,10
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,2,0,1,0,0,0,3
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,1,0,13,0,92,0,20,0,0,0,126
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,1,0,2,1,0,0,0,0,4
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,7,0,82,0,17,0,0,0,106
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,2,1,1,0,0,0,4
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,2,1,23,30,2,3,0,0,61
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,1,0,1,0,4,0,3,0,0,0,9
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,7,0,0,0,0,0,7
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,0,0,1,3,0,0,0,0,4
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-07-01,0,0,2,0,4,0,3,0,0,0,9
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,1,0,0,0,0,0,3
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,10,0,28,0,2,1,0,0,41
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,26,0,2,0,0,0,29
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,5,0,20,0,7,0,0,0,33
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,0,0,1,0,0,0,1
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,5,0,3,0,0,0,8
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,2,0,0,0,3
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,0,0,0,0,0,0,1
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,1,0,0,0,0,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,2,1,0,0,0,0,3
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,0,6,2,3,0,0,0,15
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,2,1,0,0,0,0,3
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,15,0,2,0,0,0,18
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,6,0,17,0,4,0,0,0,27
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,8,1,1,0,0,0,13
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,12,0,43,0,7,0,0,0,62
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,8,1,9,0,0,0,19
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,1,0,0,0,0,0,2
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,0,0,0,0,0,0,1
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,3,4,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,4,0,8,0,3,0,0,0,16
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,2,3,2,0,1,0,0,8
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,4,0,15,0,1,0,0,0,21
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,0,5,0,0,0,0,0,9
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,0,0,0,1,0,0,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,17,0,3,0,0,0,21
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,1,17,3,8,0,0,0,33
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,4,2,1,0,0,0,7
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,4,0,0,0,0,0,7
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,6,3,1,0,0,0,12
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,4,0,6,0,0,0,13
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,2,2,0,0,0,0,4
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,8,0,2,0,0,0,12
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,6,0,9,0,0,0,0,0,15
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,1,0,0,0,0,0,2
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,8,0,4,0,0,0,15
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,1,1,0,8,1,4,0,0,0,15
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,8,0,33,5,8,0,0,0,54
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,8,0,13,0,5,0,0,0,26
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,4,0,1,0,0,0,5
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,22,0,2,0,0,0,27
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,10,0,46,0,12,0,0,0,68
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,9,0,3,0,0,0,12
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,3,0,0,0,0,0,4
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,1,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,9,0,28,1,4,0,0,0,42
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,2,1,0,0,0,0,4
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,14,0,3,0,0,0,20
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,5,0,12,3,0,0,0,0,20
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,8,0,16,0,3,0,0,0,27
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,1,0,1,0,0,0,4
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,15,0,3,0,0,0,20
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,2,3,1,1,1,0,0,9
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,2,5,1,1,1,0,0,11
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,5,1,3,2,0,1,13
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,0,18,0,3,0,0,0,25
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,16,0,71,0,12,0,0,0,100
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,2,10,6,1,0,0,0,20
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,40,0,624,3,172,0,1,0,841
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,8,1,61,0,10,0,0,0,80
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,7,1,3,0,0,0,14
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,2,0,0,0,0,0,2
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,0,14,0,2,0,0,0,20
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,13,0,2,0,0,0,17
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,8,1,8,3,1,1,0,0,22
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,13,0,0,0,0,0,16
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,1,1,10,1,0,0,0,0,14
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,1,0,1,0,0,0,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,11,0,3,0,0,0,16
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,0,1,0,0,0,0,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,9,0,51,0,3,0,0,0,63
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,6,0,1,0,0,0,8
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,10,0,0,0,0,0,12
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,1,2,2,0,0,0,0,5
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,13,0,1,0,0,0,15
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,3,0,1,0,0,0,6
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,14,0,0,0,0,0,17
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,14,0,62,0,6,0,0,0,83
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,6,1,10,0,4,0,0,0,21
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,2,0,0,0,0,0,2
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,1,15,3,3,2,0,0,26
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,1,0,1,0,0,0,5
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,1,87,20,743,167,128,21,0,0,1168
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,6,0,0,0,0,0,6
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,5,0,1,0,0,0,7
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,3,0,2,0,0,0,5
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,9,0,45,0,13,0,0,0,67
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,3,0,0,1,0,0,4
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,9,2,3,0,0,0,17
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,0,25,0,3,0,0,0,32
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,3,0,2,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,7,0,3,0,0,0,11
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,5,1,1,0,0,0,10
GAIOC JATUN AYLLU YURA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,0,0,0,2,0,0,4
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,0,9,1,1,0,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,7,0,0,1,0,0,9
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,16,0,2,0,0,0,19
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,5,0,0,0,0,0,6
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,10,0,43,0,3,0,0,0,56
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,6,0,5,1,0,0,0,0,13
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,8,1,1,0,0,0,13
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,10,0,1,0,0,0,12
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,2,0,1,0,0,0,5
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,1,5,1,0,0,0,0,7
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,1,0,0,0,2
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,1,2,0,0,0,4
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,2,0,0,0,0,0,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,4,1,3,0,0,0,0,0,8
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,4,4,4,2,1,0,0,18
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,0,0,0,0,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,2,0,4,0,0,0,0,0,6
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,4,1,1,0,0,0,7
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,6,0,3,0,0,0,9
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,8,0,44,2,7,0,0,0,61
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,13,0,57,7,13,0,0,0,91
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,24,0,521,0,182,1,0,0,728
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,3,0,1,0,0,0,4
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,5,0,17,0,5,0,0,0,27
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,1,0,0,0,2
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,1,0,1,0,0,0,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,7,0,43,0,7,1,0,0,58
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,1,0,0,0,0,0,2
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,0,0,1,0,0,0,1
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,2,0,2,0,0,0,5
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,3,0,0,0,0,0,3
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,7,1,2,0,0,0,10
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,3,0,12,0,0,0,0,0,15
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,1,0,4,0,20,0,3,0,0,0,28
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,1,0,0,0,0,0,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,11,0,33,0,3,0,0,0,47
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,5,1,1,0,0,0,7
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,2,12,9,0,0,0,0,24
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,9,0,0,1,0,0,11
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,4,1,0,0,0,0,5
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,0,0,0,1,0,0,0,0,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,1,0,4,0,1,0,0,0,6
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,0,0,5,0,11,0,3,0,0,0,19
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-08-01,2,0,27,0,166,0,28,0,0,0,223
