,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,5,0,0,0,0,0,5
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,0,0,0,0,3
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,0,0,3,1,0,0,0,0,5
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,1,0,0,0,1,0,0,2
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,0,0,0,0,3
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,6,0,2,0,0,0,9
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,4,0,2,0,0,0,6
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,8,0,8,0,0,0,19
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,1,0,0,0,3
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,1,0,2,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,2,1,2,1,0,0,9
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,2,0,0,0,0,2
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,3,0,1,0,0,0,5
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,1,0,0,0,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,6,0,0,0,0,0,7
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,2,0,7,3,0,0,15
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,1,0,0,0,0,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,1,0,1,0,2,0,0,0,5
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,12,3,2,0,0,0,20
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,1,0,1,0,0,5
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,7,0,0,0,0,0,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,1,0,0,0,0,0,3
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,1,0,0,0,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,5,0,7,0,5,0,0,0,18
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,3,0,3,0,0,0,9
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,3,0,0,0,0,0,4
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,7,0,0,0,0,0,8
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,8,0,10,0,1,0,0,0,19
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,3,0,0,0,0,0,4
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,6,0,3,0,0,0,11
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,3,0,13,0,5,0,0,0,22
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,1,5,0,1,0,0,0,8
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,1,0,0,0,4
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,1,1,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,3,0,2,0,0,0,6
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,4,0,17,1,1,0,0,0,23
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,2,1,2,0,1,2,0,0,9
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,37,4,485,29,124,1,1,0,681
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,1,13,0,6,0,0,0,21
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,1,0,0,2
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,5,0,7,0,2,0,0,0,14
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,1,4,1,0,1,0,0,8
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,2,0,0,0,0,4
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,1,0,0,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,4,0,0,0,0,0,4
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,7,0,0,0,0,0,7
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,1,0,0,0,0,3
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,0,1,0,0,0,1
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,3,0,0,0,0,0,4
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,1,0,0,0,4
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,1,4,3,23,10,4,2,0,0,47
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,1,0,0,0,0,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,2,0,0,0,1,0,0,0,4
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,1,1,0,0,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,32,7,320,43,63,6,0,0,472
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,1,0,0,0,0,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,1,3,3,2,0,0,0,11
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,3,1,1,0,0,0,6
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,5,1,3,0,0,0,12
ESMERALDA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,1,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,1,0,0,0,3
GAIOC JATUN AYLLU YURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,1,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,2,0,2,0,0,0,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,5,0,0,0,0,0,6
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,10,0,0,0,0,0,12
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,4,0,1,1,0,1,0,0,7
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,4,0,2,0,0,0,6
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,0,0,0,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,2,1,1,0,0,0,0,4
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,2,0,1,0,0,0,0,4
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,4,3,1,0,0,0,11
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,8,0,1,0,0,0,10
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,7,1,2,0,0,0,12
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,2,0,31,0,102,3,19,0,0,0,157
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,30,1,225,2,85,0,0,0,343
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,4,0,1,0,0,0,7
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,3,0,3,0,0,0,9
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,1,0,0,0,0,0,4
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,1,0,0,0,0,4
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,2,0,0,0,0,0,5
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,7,1,1,0,0,0,10
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,1,0,0,0,2
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,10,3,2,1,0,0,18
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,7,0,4,0,2,0,0,0,13
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,1,0,0,0,3
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,1,0,0,0,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,1,0,0,0,2
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,6,0,46,1,7,0,0,0,61
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,1,0,0,0,0,0,3
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,2,0,0,0,3
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,0,1,0,0,0,1
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,1,0,0,0,0,0,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,17,2,236,3,97,0,0,0,355
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,1,4,0,0,0,0,0,5
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,1,6,0,1,0,0,0,8
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,4,0,1,1,0,0,7
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,1,2,1,1,0,0,0,5
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,13,0,3,0,0,0,18
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,1,0,0,0,2
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,6,0,1,2,0,0,0,0,9
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,1,2,0,0,0,4
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,2,0,2,0,0,0,6
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,2,0,1,0,0,0,5
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,0,0,0,0,0,0,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,2,0,24,1,224,6,71,0,0,0,328
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,4,0,9,0,2,0,0,0,15
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,1,1,0,2,1,0,0,0,0,5
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,0,1,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,2,0,3,0,8,0,9,0,0,0,22
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,4,0,0,0,0,0,4
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,8,0,10,0,3,0,0,0,21
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,2,14,1,8,0,0,0,28
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,4,1,27,11,5,5,0,0,54
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,0,0,1,0,0,0,0,0,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,0,1,0,0,0,1
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,1,0,0,0,4
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,9,0,37,2,6,0,0,0,55
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,3,0,15,0,2,0,0,0,21
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,5,0,5,0,5,0,0,0,15
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,7,1,18,4,5,0,0,0,35
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,5,3,1,1,0,0,11
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,0,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,0,0,0,0,0,0,2
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,1,0,0,0,3
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,5,0,0,0,0,0,6
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,1,0,0,0,0,4
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,12,4,9,8,1,2,0,0,37
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,2,0,3,0,1,0,0,0,7
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,0,0,0,0,3
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,2,5,5,3,0,0,0,18
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,8,2,24,1,2,1,0,0,38
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,0,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,6,0,0,0,0,0,9
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,1,1,0,0,0,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,5,1,7,0,0,0,0,0,13
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,6,0,6,0,1,0,0,0,13
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,3,0,0,0,0,0,3
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,3,0,2,2,1,0,0,0,8
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,2,0,0,0,0,0,3
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,3,0,5,1,1,2,0,0,13
SAN PEDRO DE MACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,3,0,0,0,5
SAN PEDRO DE QUEMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,0,1,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,0,0,0,0,2
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,2,0,2,0,0,0,6
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,1,0,2,0,6,5,0,0,0,0,14
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,19,4,199,37,973,71,227,42,1,0,1573
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,2,0,3,0,0,0,0,0,5
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,1,0,1,0,1,1,0,0,4
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-06-01,0,0,0,0,2,0,0,0,0,0,2
